sample,dataset,timepoint,engine,sender_bin,receiver_bin,ligand,receptor,prob,pval,n_sender,n_receiver
ND_090617,Petti2019,Healthy,cellchat,LMPP_GMP,LMPP_GMP,MIF,CD74_CXCR4,0.110101725231435,0,48,48
ND_090617,Petti2019,Healthy,cellchat,Erythroid,LMPP_GMP,MIF,CD74_CXCR4,0.0904088509428563,0.12,14,48
ND_090617,Petti2019,Healthy,cellchat,LMPP_GMP,Mono_DC,MIF,CD74_CXCR4,0.0860106974959494,0.02,48,1121
ND_090617,Petti2019,Healthy,cellchat,Erythroid,Mono_DC,MIF,CD74_CXCR4,0.0702864309263165,0.23,14,1121
ND_090617,Petti2019,Healthy,cellchat,LMPP_GMP,Erythroid,MIF,CD74_CXCR4,0.0424386452402383,0.26,48,14
ND_090617,Petti2019,Healthy,cellchat,Erythroid,Erythroid,MIF,CD74_CXCR4,0.034380477419769,0.57,14,14
ND_090617,Petti2019,Healthy,cellchat,LMPP_GMP,T_NK,MIF,CD74_CXCR4,0.136388639817152,0,48,2901
ND_090617,Petti2019,Healthy,cellchat,Erythroid,T_NK,MIF,CD74_CXCR4,0.112588922281921,0.02,14,2901
ND_090617,Petti2019,Healthy,cellchat,LMPP_GMP,B_Plasma,MIF,CD74_CXCR4,0.254758721371005,0,48,946
ND_090617,Petti2019,Healthy,cellchat,Mono_DC,B_Plasma,MIF,CD74_CXCR4,0.0509015189443676,0,1121,946
ND_090617,Petti2019,Healthy,cellchat,Erythroid,B_Plasma,MIF,CD74_CXCR4,0.215456714330759,0,14,946
ND_090617,Petti2019,Healthy,cellchat,T_NK,B_Plasma,MIF,CD74_CXCR4,0.0672078969587969,0,2901,946
ND_090617,Petti2019,Healthy,cellchat,B_Plasma,B_Plasma,MIF,CD74_CXCR4,0.0625980914318796,0,946,946
ND_090617,Petti2019,Healthy,cellchat,LMPP_GMP,LMPP_GMP,MIF,CD74_CD44,0.115842064843636,0,48,48
ND_090617,Petti2019,Healthy,cellchat,Mono_DC,LMPP_GMP,MIF,CD74_CD44,0.0201412864370397,0.32,1121,48
ND_090617,Petti2019,Healthy,cellchat,Erythroid,LMPP_GMP,MIF,CD74_CD44,0.0952323436971745,0,14,48
ND_090617,Petti2019,Healthy,cellchat,T_NK,LMPP_GMP,MIF,CD74_CD44,0.026872584423585,0.1,2901,48
ND_090617,Petti2019,Healthy,cellchat,B_Plasma,LMPP_GMP,MIF,CD74_CD44,0.0249553712910214,0.19,946,48
ND_090617,Petti2019,Healthy,cellchat,LMPP_GMP,Mono_DC,MIF,CD74_CD44,0.14886384284382,0,48,1121
ND_090617,Petti2019,Healthy,cellchat,Mono_DC,Mono_DC,MIF,CD74_CD44,0.0267067596845132,0,1121,1121
ND_090617,Petti2019,Healthy,cellchat,Erythroid,Mono_DC,MIF,CD74_CD44,0.123197757353549,0,14,1121
ND_090617,Petti2019,Healthy,cellchat,T_NK,Mono_DC,MIF,CD74_CD44,0.0355526515250646,0,2901,1121
ND_090617,Petti2019,Healthy,cellchat,B_Plasma,Mono_DC,MIF,CD74_CD44,0.033037186787436,0,946,1121
ND_090617,Petti2019,Healthy,cellchat,LMPP_GMP,Erythroid,MIF,CD74_CD44,0.0461630722779188,0.02,48,14
ND_090617,Petti2019,Healthy,cellchat,Mono_DC,Erythroid,MIF,CD74_CD44,0.00753568572750754,0.94,1121,14
ND_090617,Petti2019,Healthy,cellchat,Erythroid,Erythroid,MIF,CD74_CD44,0.0374253571781322,0.22,14,14
ND_090617,Petti2019,Healthy,cellchat,T_NK,Erythroid,MIF,CD74_CD44,0.0100975556664351,0.92,2901,14
ND_090617,Petti2019,Healthy,cellchat,B_Plasma,Erythroid,MIF,CD74_CD44,0.00936563145727204,0.94,946,14
ND_090617,Petti2019,Healthy,cellchat,LMPP_GMP,T_NK,MIF,CD74_CD44,0.0604730598239727,0,48,2901
ND_090617,Petti2019,Healthy,cellchat,Erythroid,T_NK,MIF,CD74_CD44,0.049166376380515,0.03,14,2901
ND_090617,Petti2019,Healthy,cellchat,B_Plasma,Mono_DC,IL16,CD4,0.00268072164820059,0,946,1121
ND_090617,Petti2019,Healthy,cellchat,LMPP_GMP,LMPP_GMP,RETN,CAP1,0.0073977589115417,0.01,48,48
