sample,dataset,n_qc_cells,arms,n_types,evidence_tier,conflict_frac,n_called,n_malignant,malignant_frac,n_high,n_conflicting,n_low_single
BM4,GSE116256,2992,infercnv,1,C_single,0,2992,251,0.0839,0,0,2992
