sample,dataset,n_qc_cells,arms,n_types,evidence_tier,conflict_frac,n_called,n_malignant,malignant_frac,n_high,n_conflicting,n_low_single
AML916-D0,GSE116256,658,infercnv,1,C_single,0,658,628,0.9544,0,0,658
