sample,dataset,n_qc_cells,arms,n_types,evidence_tier,conflict_frac,n_called,n_malignant,malignant_frac,n_high,n_conflicting,n_low_single
AML707B-D113,GSE116256,576,infercnv,1,C_single,0,576,40,0.0694,0,0,576
