sample,dataset,n_qc_cells,arms,n_types,evidence_tier,conflict_frac,n_called,n_malignant,malignant_frac,n_high,n_conflicting,n_low_single
GSM6085182_AML03M5_RE,GSE201966,2844,infercnv,1,C_single,0,2792,162,0.058,0,0,2792
