sample,dataset,timepoint,engine,sender_bin,receiver_bin,ligand,receptor,prob,pval,n_sender,n_receiver
1216_R,GSE227903,Relapse,cellchat,HSC_MPP,HSC_MPP,TGFB1,TGFbR1_R2,0.00451753956941493,0,190,190
1216_R,GSE227903,Relapse,cellchat,LMPP_GMP,HSC_MPP,TGFB1,TGFbR1_R2,0.00180722761319514,0,1207,190
1216_R,GSE227903,Relapse,cellchat,Mono_DC,HSC_MPP,TGFB1,TGFbR1_R2,0.00514174301420069,0,380,190
1216_R,GSE227903,Relapse,cellchat,Erythroid,HSC_MPP,TGFB1,TGFbR1_R2,0.00202844692791125,0,134,190
1216_R,GSE227903,Relapse,cellchat,T_NK,HSC_MPP,TGFB1,TGFbR1_R2,0.00952935725020345,0,322,190
1216_R,GSE227903,Relapse,cellchat,B_Plasma,HSC_MPP,TGFB1,TGFbR1_R2,0.00236985694429192,0,41,190
1216_R,GSE227903,Relapse,cellchat,T_NK,Mono_DC,CCL5,CCR1,0.0303188965206592,0,322,380
1216_R,GSE227903,Relapse,cellchat,Mono_DC,Mono_DC,CCL3,CCR1,0.00336510810355794,0,380,380
1216_R,GSE227903,Relapse,cellchat,Mono_DC,Mono_DC,CCL23,CCR1,0.00281365708400773,0,380,380
1216_R,GSE227903,Relapse,cellchat,HSC_MPP,HSC_MPP,MIF,CD74_CXCR4,0.035403715386351,0.03,190,190
1216_R,GSE227903,Relapse,cellchat,LMPP_GMP,HSC_MPP,MIF,CD74_CXCR4,0.0410697833295468,0.02,1207,190
1216_R,GSE227903,Relapse,cellchat,Mono_DC,HSC_MPP,MIF,CD74_CXCR4,0.0398506118267954,0.02,380,190
1216_R,GSE227903,Relapse,cellchat,Erythroid,HSC_MPP,MIF,CD74_CXCR4,0.0272512829718046,0.52,134,190
1216_R,GSE227903,Relapse,cellchat,T_NK,HSC_MPP,MIF,CD74_CXCR4,0.0284469661266896,0.45,322,190
1216_R,GSE227903,Relapse,cellchat,B_Plasma,HSC_MPP,MIF,CD74_CXCR4,0.0210862744522295,0.9,41,190
1216_R,GSE227903,Relapse,cellchat,HSC_MPP,Mono_DC,MIF,CD74_CXCR4,0.0617188655943876,0,190,380
1216_R,GSE227903,Relapse,cellchat,LMPP_GMP,Mono_DC,MIF,CD74_CXCR4,0.0712852147542647,0,1207,380
1216_R,GSE227903,Relapse,cellchat,Mono_DC,Mono_DC,MIF,CD74_CXCR4,0.069233846520232,0,380,380
1216_R,GSE227903,Relapse,cellchat,Erythroid,Mono_DC,MIF,CD74_CXCR4,0.0478071545445755,0,134,380
1216_R,GSE227903,Relapse,cellchat,T_NK,Mono_DC,MIF,CD74_CXCR4,0.0498585236819903,0,322,380
1216_R,GSE227903,Relapse,cellchat,B_Plasma,Mono_DC,MIF,CD74_CXCR4,0.0371695207581743,0,41,380
1216_R,GSE227903,Relapse,cellchat,HSC_MPP,T_NK,MIF,CD74_CXCR4,0.0513012564796016,0,190,322
1216_R,GSE227903,Relapse,cellchat,LMPP_GMP,T_NK,MIF,CD74_CXCR4,0.0593550347852028,0,1207,322
1216_R,GSE227903,Relapse,cellchat,Mono_DC,T_NK,MIF,CD74_CXCR4,0.0576256780514308,0,380,322
1216_R,GSE227903,Relapse,cellchat,Erythroid,T_NK,MIF,CD74_CXCR4,0.0396385207849077,0,134,322
1216_R,GSE227903,Relapse,cellchat,T_NK,T_NK,MIF,CD74_CXCR4,0.0413546029420393,0,322,322
1216_R,GSE227903,Relapse,cellchat,B_Plasma,T_NK,MIF,CD74_CXCR4,0.030759784133119,0.17,41,322
1216_R,GSE227903,Relapse,cellchat,HSC_MPP,B_Plasma,MIF,CD74_CXCR4,0.108621036971112,0,190,41
1216_R,GSE227903,Relapse,cellchat,LMPP_GMP,B_Plasma,MIF,CD74_CXCR4,0.124492600036268,0,1207,41
1216_R,GSE227903,Relapse,cellchat,Mono_DC,B_Plasma,MIF,CD74_CXCR4,0.121109757663975,0,380,41
1216_R,GSE227903,Relapse,cellchat,Erythroid,B_Plasma,MIF,CD74_CXCR4,0.0850961748027139,0,134,41
1216_R,GSE227903,Relapse,cellchat,T_NK,B_Plasma,MIF,CD74_CXCR4,0.0885987085074208,0,322,41
1216_R,GSE227903,Relapse,cellchat,B_Plasma,B_Plasma,MIF,CD74_CXCR4,0.0667428964014621,0.02,41,41
1216_R,GSE227903,Relapse,cellchat,HSC_MPP,HSC_MPP,MIF,CD74_CD44,0.104886862314088,0,190,190
1216_R,GSE227903,Relapse,cellchat,LMPP_GMP,HSC_MPP,MIF,CD74_CD44,0.120286422657289,0,1207,190
1216_R,GSE227903,Relapse,cellchat,Mono_DC,HSC_MPP,MIF,CD74_CD44,0.117002600603692,0,380,190
1216_R,GSE227903,Relapse,cellchat,Erythroid,HSC_MPP,MIF,CD74_CD44,0.0820962530142044,0.06,134,190
1216_R,GSE227903,Relapse,cellchat,T_NK,HSC_MPP,MIF,CD74_CD44,0.0854868481644476,0.02,322,190
1216_R,GSE227903,Relapse,cellchat,B_Plasma,HSC_MPP,MIF,CD74_CD44,0.0643444844322965,0.62,41,190
1216_R,GSE227903,Relapse,cellchat,HSC_MPP,Mono_DC,MIF,CD74_CD44,0.16889890047903,0,190,380
1216_R,GSE227903,Relapse,cellchat,LMPP_GMP,Mono_DC,MIF,CD74_CD44,0.191684153145586,0,1207,380
1216_R,GSE227903,Relapse,cellchat,Mono_DC,Mono_DC,MIF,CD74_CD44,0.186865204057177,0,380,380
1216_R,GSE227903,Relapse,cellchat,Erythroid,Mono_DC,MIF,CD74_CD44,0.134285919541521,0,134,380
1216_R,GSE227903,Relapse,cellchat,T_NK,Mono_DC,MIF,CD74_CD44,0.139504372709357,0,322,380
1216_R,GSE227903,Relapse,cellchat,B_Plasma,Mono_DC,MIF,CD74_CD44,0.106559194803367,0,41,380
1216_R,GSE227903,Relapse,cellchat,HSC_MPP,T_NK,MIF,CD74_CD44,0.0646535166926437,0.77,190,322
1216_R,GSE227903,Relapse,cellchat,LMPP_GMP,T_NK,MIF,CD74_CD44,0.0746385493396284,0.18,1207,322
1216_R,GSE227903,Relapse,cellchat,Mono_DC,T_NK,MIF,CD74_CD44,0.0724982154628984,0.32,380,322
1216_R,GSE227903,Relapse,cellchat,HSC_MPP,B_Plasma,MIF,CD74_CD44,0.106254880169531,0.05,190,41
1216_R,GSE227903,Relapse,cellchat,LMPP_GMP,B_Plasma,MIF,CD74_CD44,0.121827957001208,0.01,1207,41
