sample,dataset,timepoint,engine,sender_bin,receiver_bin,ligand,receptor,prob,pval,n_sender,n_receiver
PT20A,GSE239721,Diagnosis,cellchat,HSC_MPP,HSC_MPP,MIF,CD74_CXCR4,0.0258499001639545,0.7,25,25
PT20A,GSE239721,Diagnosis,cellchat,LMPP_GMP,HSC_MPP,MIF,CD74_CXCR4,0.0311774585843254,0.59,802,25
PT20A,GSE239721,Diagnosis,cellchat,Mono_DC,HSC_MPP,MIF,CD74_CXCR4,0.0218300662307046,0.69,11,25
PT20A,GSE239721,Diagnosis,cellchat,Erythroid,HSC_MPP,MIF,CD74_CXCR4,0.030359268072196,0.61,23,25
PT20A,GSE239721,Diagnosis,cellchat,HSC_MPP,LMPP_GMP,MIF,CD74_CXCR4,0.0427478174543291,0.96,25,802
PT20A,GSE239721,Diagnosis,cellchat,LMPP_GMP,LMPP_GMP,MIF,CD74_CXCR4,0.051374303941956,0.08,802,802
PT20A,GSE239721,Diagnosis,cellchat,Mono_DC,LMPP_GMP,MIF,CD74_CXCR4,0.0361978860339494,0.98,11,802
PT20A,GSE239721,Diagnosis,cellchat,Erythroid,LMPP_GMP,MIF,CD74_CXCR4,0.0500534707060661,0.56,23,802
PT20A,GSE239721,Diagnosis,cellchat,HSC_MPP,Mono_DC,MIF,CD74_CXCR4,0.0670471376452039,0.09,25,11
PT20A,GSE239721,Diagnosis,cellchat,LMPP_GMP,Mono_DC,MIF,CD74_CXCR4,0.0801665551756013,0.06,802,11
PT20A,GSE239721,Diagnosis,cellchat,Mono_DC,Mono_DC,MIF,CD74_CXCR4,0.0569956844614649,0.23,11,11
PT20A,GSE239721,Diagnosis,cellchat,Erythroid,Mono_DC,MIF,CD74_CXCR4,0.0781664694961927,0.06,23,11
PT20A,GSE239721,Diagnosis,cellchat,HSC_MPP,Erythroid,MIF,CD74_CXCR4,0.024891889282461,0.74,25,23
PT20A,GSE239721,Diagnosis,cellchat,LMPP_GMP,Erythroid,MIF,CD74_CXCR4,0.030028091724618,0.69,802,23
PT20A,GSE239721,Diagnosis,cellchat,Mono_DC,Erythroid,MIF,CD74_CXCR4,0.0210178182435763,0.79,11,23
PT20A,GSE239721,Diagnosis,cellchat,Erythroid,Erythroid,MIF,CD74_CXCR4,0.0292391537465366,0.7,23,23
PT20A,GSE239721,Diagnosis,cellchat,HSC_MPP,HSC_MPP,MIF,CD74_CD44,0.0794508808630076,0.82,25,25
PT20A,GSE239721,Diagnosis,cellchat,LMPP_GMP,HSC_MPP,MIF,CD74_CD44,0.0947508986127291,0.62,802,25
PT20A,GSE239721,Diagnosis,cellchat,Mono_DC,HSC_MPP,MIF,CD74_CD44,0.0676747919668596,0.95,11,25
PT20A,GSE239721,Diagnosis,cellchat,Erythroid,HSC_MPP,MIF,CD74_CD44,0.0924235070608341,0.61,23,25
PT20A,GSE239721,Diagnosis,cellchat,HSC_MPP,LMPP_GMP,MIF,CD74_CD44,0.107621835093193,0.95,25,802
PT20A,GSE239721,Diagnosis,cellchat,LMPP_GMP,LMPP_GMP,MIF,CD74_CD44,0.127594854644287,0.02,802,802
PT20A,GSE239721,Diagnosis,cellchat,Mono_DC,LMPP_GMP,MIF,CD74_CD44,0.0920879857680527,0.99,11,802
PT20A,GSE239721,Diagnosis,cellchat,Erythroid,LMPP_GMP,MIF,CD74_CD44,0.124571726142286,0.56,23,802
PT20A,GSE239721,Diagnosis,cellchat,HSC_MPP,Mono_DC,MIF,CD74_CD44,0.168191005619428,0,25,11
PT20A,GSE239721,Diagnosis,cellchat,LMPP_GMP,Mono_DC,MIF,CD74_CD44,0.196924232646621,0,802,11
PT20A,GSE239721,Diagnosis,cellchat,Mono_DC,Mono_DC,MIF,CD74_CD44,0.145338607283099,0.18,11,11
PT20A,GSE239721,Diagnosis,cellchat,Erythroid,Mono_DC,MIF,CD74_CD44,0.192621152786365,0.01,23,11
PT20A,GSE239721,Diagnosis,cellchat,LMPP_GMP,Erythroid,MIF,CD74_CD44,0.0740921514852667,0.98,802,23
PT20A,GSE239721,Diagnosis,cellchat,Erythroid,Erythroid,MIF,CD74_CD44,0.0722317160394701,0.96,23,23
PT20A,GSE239721,Diagnosis,cellchat,HSC_MPP,HSC_MPP,PPIA,BSG,0.0992906184654358,0.87,25,25
PT20A,GSE239721,Diagnosis,cellchat,LMPP_GMP,HSC_MPP,PPIA,BSG,0.10557744523699,0.86,802,25
PT20A,GSE239721,Diagnosis,cellchat,Mono_DC,HSC_MPP,PPIA,BSG,0.0976961848087446,0.86,11,25
PT20A,GSE239721,Diagnosis,cellchat,Erythroid,HSC_MPP,PPIA,BSG,0.0982400450214563,0.86,23,25
PT20A,GSE239721,Diagnosis,cellchat,HSC_MPP,LMPP_GMP,PPIA,BSG,0.122583647121741,0.84,25,802
PT20A,GSE239721,Diagnosis,cellchat,LMPP_GMP,LMPP_GMP,PPIA,BSG,0.13013224527142,0,802,802
PT20A,GSE239721,Diagnosis,cellchat,Mono_DC,LMPP_GMP,PPIA,BSG,0.120665277871313,0.85,11,802
PT20A,GSE239721,Diagnosis,cellchat,Erythroid,LMPP_GMP,PPIA,BSG,0.121319811388285,0.9,23,802
PT20A,GSE239721,Diagnosis,cellchat,HSC_MPP,Mono_DC,PPIA,BSG,0.0321508472219046,0.98,25,11
PT20A,GSE239721,Diagnosis,cellchat,LMPP_GMP,Mono_DC,PPIA,BSG,0.034348673182552,0.98,802,11
PT20A,GSE239721,Diagnosis,cellchat,Mono_DC,Mono_DC,PPIA,BSG,0.0315967396200173,0.98,11,11
PT20A,GSE239721,Diagnosis,cellchat,Erythroid,Mono_DC,PPIA,BSG,0.0317855963862487,0.98,23,11
PT20A,GSE239721,Diagnosis,cellchat,HSC_MPP,Erythroid,PPIA,BSG,0.0484002856172948,0.96,25,23
PT20A,GSE239721,Diagnosis,cellchat,LMPP_GMP,Erythroid,PPIA,BSG,0.0516496414495519,0.92,802,23
PT20A,GSE239721,Diagnosis,cellchat,Mono_DC,Erythroid,PPIA,BSG,0.047579892659444,0.96,11,23
PT20A,GSE239721,Diagnosis,cellchat,Erythroid,Erythroid,PPIA,BSG,0.0478595609368134,0.95,23,23
PT20A,GSE239721,Diagnosis,cellchat,HSC_MPP,HSC_MPP,CD99,CD99,0.323467353570119,0.04,25,25
PT20A,GSE239721,Diagnosis,cellchat,LMPP_GMP,HSC_MPP,CD99,CD99,0.304786132615413,0.04,802,25
PT20A,GSE239721,Diagnosis,cellchat,Mono_DC,HSC_MPP,CD99,CD99,0.235716978790095,0.99,11,25
PT20A,GSE239721,Diagnosis,cellchat,Erythroid,HSC_MPP,CD99,CD99,0.305214797100357,0.13,23,25
PT20A,GSE239721,Diagnosis,cellchat,HSC_MPP,LMPP_GMP,CD99,CD99,0.304786132615413,0.04,25,802
PT20A,GSE239721,Diagnosis,cellchat,LMPP_GMP,LMPP_GMP,CD99,CD99,0.286726553052351,0.82,802,802
PT20A,GSE239721,Diagnosis,cellchat,Erythroid,LMPP_GMP,CD99,CD99,0.287140308487511,0.59,23,802
PT20A,GSE239721,Diagnosis,cellchat,HSC_MPP,Mono_DC,CD99,CD99,0.235716978790095,0.99,25,11
PT20A,GSE239721,Diagnosis,cellchat,HSC_MPP,Erythroid,CD99,CD99,0.305214797100357,0.13,25,23
PT20A,GSE239721,Diagnosis,cellchat,LMPP_GMP,Erythroid,CD99,CD99,0.287140308487511,0.59,802,23
PT20A,GSE239721,Diagnosis,cellchat,Erythroid,Erythroid,CD99,CD99,0.287554420280671,0.55,23,23
PT20A,GSE239721,Diagnosis,cellchat,Erythroid,Erythroid,F11R,F11R,0.000583820222246692,0.33,23,23
