gene,logFC,P.Value,adj.P.Val,logFC_depth,P_depth,q_depth,hit_baseline,hit_depth,reportable,tier,hierarchy_bin
LINC00937,-3.41222358364196,5.02977567043957e-14,5.5473395869278e-10,-3.33129020912146,3.66797777443199e-12,2.1219251425089e-08,TRUE,TRUE,TRUE,primary,Mono_DC
WLS,-4.33010658930871,1.67732402135584e-13,9.24960331576676e-10,-3.95566460794072,3.12950904704857e-12,2.1219251425089e-08,TRUE,TRUE,TRUE,primary,Mono_DC
STEAP4,-4.81649027382599,2.57594919626864e-13,9.4700478952156e-10,-4.52171704916127,6.86628752498027e-12,2.64809822213406e-08,TRUE,TRUE,TRUE,primary,Mono_DC
RPH3A,-4.18997464872216,6.14719929702011e-13,1.69493652617087e-09,-4.07218344347104,1.08860467657447e-11,3.14878902699165e-08,TRUE,TRUE,TRUE,primary,Mono_DC
NRG1,-5.1066214988148,3.35506085053245e-12,6.16716102008707e-09,-4.65167518983351,1.76965331441077e-10,2.92498412110465e-07,TRUE,TRUE,TRUE,primary,Mono_DC
PLA2G7,-4.19887321810364,3.34526111784227e-12,6.16716102008707e-09,-3.69070179920734,1.0144333471675e-10,2.33898358904282e-07,TRUE,TRUE,TRUE,primary,Mono_DC
RBP7,-4.8964145936165,8.18338100296836e-12,1.28935012973912e-08,-4.79649123336893,1.21295605309048e-10,2.33898358904282e-07,TRUE,TRUE,TRUE,primary,Mono_DC
OLFM1,-4.29078147279458,2.32174947177001e-11,3.20082186551893e-08,-3.99943416587134,5.00344442902236e-10,7.2362315054736e-07,TRUE,TRUE,TRUE,primary,Mono_DC
ALDH1A1,-3.84357234448609,3.07539299922256e-11,3.76872326538062e-08,-3.4740763517873,6.67225949433532e-10,7.71980423494597e-07,TRUE,TRUE,TRUE,primary,Mono_DC
TIAM1,-3.84611564972606,3.7359470279115e-11,4.12037597708359e-08,-3.33154249450759,6.24624764001067e-10,7.71980423494597e-07,TRUE,TRUE,TRUE,primary,Mono_DC
RTN1,-3.82972001050727,5.74357929006111e-11,5.758721453644e-08,-3.33864606415184,2.00688355392134e-09,2.11087661080636e-06,TRUE,TRUE,TRUE,primary,Mono_DC
LYPD2,-5.59565051007589,6.51910082059772e-11,5.99159691253102e-08,-4.74651845438528,3.50917450555908e-09,3.38342908577655e-06,TRUE,TRUE,TRUE,primary,Mono_DC
PID1,-3.94960252155455,9.20663013997625e-10,7.81076337029216e-07,-3.46913887663595,3.01273130973713e-08,2.68133086566605e-05,TRUE,TRUE,TRUE,primary,Mono_DC
SEMA3C,-3.64131729909669,1.99099823919354e-09,1.56847997000468e-06,-3.27592702316561,4.98869051336919e-08,3.84794328264544e-05,TRUE,TRUE,TRUE,primary,Mono_DC
CMTM2,-2.96443055030384,2.97575462857404e-09,2.18797318656954e-06,-2.77488174983282,3.80745914749742e-08,3.14659302403894e-05,TRUE,TRUE,TRUE,primary,Mono_DC
ARPIN,-2.78106095513174,6.24690758059553e-09,4.30607148164925e-06,-2.55016009426581,1.14604929527439e-07,7.36655019240258e-05,TRUE,TRUE,TRUE,primary,Mono_DC
KLF12,-2.89080976778605,7.44818671324196e-09,4.77558741507204e-06,-2.76637050377437,1.31602162824149e-07,8.01387907302844e-05,TRUE,TRUE,TRUE,primary,Mono_DC
ST6GALNAC3,-2.60482947848885,7.79404963925077e-09,4.77558741507204e-06,-2.39374658692135,6.86628596848764e-08,4.67311345031777e-05,TRUE,TRUE,TRUE,primary,Mono_DC
HES1,-4.45709418093171,9.51280202954282e-09,5.52193124125409e-06,-4.16214884735866,5.65551253297761e-08,4.08964250040943e-05,TRUE,TRUE,TRUE,primary,Mono_DC
ARSG,-1.83472714775221,2.93910174131306e-08,1.62076765524709e-05,-1.74965546240652,3.3068019213582e-07,0.00015575996787688,TRUE,TRUE,TRUE,primary,Mono_DC
CLEC4D,-3.37109148103564,3.20152300822053e-08,1.6814093932221e-05,-3.16297878379117,3.36559999733968e-07,0.00015575996787688,TRUE,TRUE,TRUE,primary,Mono_DC
SCN9A,-3.43684119964447,3.83884399333825e-08,1.92448229102398e-05,-2.96593740973132,1.05965090106486e-06,0.000340560025703344,TRUE,TRUE,TRUE,primary,Mono_DC
ZNF710,-1.01123204775663,4.03036896430952e-08,1.93264953510303e-05,-1.00595482707984,2.48368024055648e-07,0.000136838954205898,TRUE,TRUE,TRUE,primary,Mono_DC
MPZL2,-2.16538710692572,4.36163781701153e-08,2.00435431182584e-05,-2.05601642020068,1.88969369808419e-07,0.000109318780434171,TRUE,TRUE,TRUE,primary,Mono_DC
EXT1,-1.80565403822883,4.67351705760949e-08,2.061768785135e-05,-1.72460077708013,5.29199524721018e-07,0.000226771796334155,TRUE,TRUE,TRUE,primary,Mono_DC
TNFRSF8,-2.56054526310696,5.50273484909991e-08,2.33421779425857e-05,-2.15707040323843,1.21946747842382e-06,0.00037129575593062,TRUE,TRUE,TRUE,primary,Mono_DC
PCSK5,-2.50931903234051,6.49169213046451e-08,2.65173601877382e-05,-2.5356692571484,2.7451832321896e-07,0.000138094652158407,TRUE,TRUE,TRUE,primary,Mono_DC
CLEC4E,-3.29761018634209,7.07653254746667e-08,2.78739562378607e-05,-3.04554631898918,7.7246873835807e-07,0.000288305267832351,TRUE,TRUE,TRUE,primary,Mono_DC
LIPN,-2.37310882236987,9.12447203432551e-08,3.470131105744e-05,-2.09458512441453,1.46045237195009e-06,0.000433267537011861,TRUE,TRUE,TRUE,primary,Mono_DC
GPR155,-1.8614443589167,9.67397632357142e-08,3.55647616242231e-05,-1.78553950882025,8.159555341766e-07,0.000295018922825727,TRUE,TRUE,TRUE,primary,Mono_DC
TGFBI,-3.68393604134069,1.00458783389369e-07,3.5740642645205e-05,-3.5364186109814,6.00235381077617e-07,0.00024802583425243,TRUE,TRUE,TRUE,primary,Mono_DC
FOLR2,-1.97695494969317,1.07429932559302e-07,3.70263976936419e-05,-1.99926837038432,3.52971780256673e-07,0.00015707244221422,TRUE,TRUE,TRUE,primary,Mono_DC
CYP1B1-AS1,-2.06600945079852,1.77737577259629e-07,5.94020527150439e-05,-1.85905700666042,3.65403774246257e-06,0.000871324532453805,TRUE,TRUE,TRUE,primary,Mono_DC
EPB41L3,-2.97749562332607,2.0607275210376e-07,6.49364680843535e-05,-2.89119937327256,1.61267439141492e-06,0.000466466067716765,TRUE,TRUE,TRUE,primary,Mono_DC
HPSE,-2.33970004389044,2.04675007388083e-07,6.49364680843535e-05,-2.33832719206559,1.1332993452484e-06,0.000354385768230378,TRUE,TRUE,TRUE,primary,Mono_DC
METTL22,-0.834210782957485,2.56335299234475e-07,7.85311670904728e-05,-0.839131186825625,7.66029566620673e-07,0.000288305267832351,FALSE,FALSE,FALSE,primary,Mono_DC
HOXB-AS3,6.57041372872306,2.78120809314023e-07,8.2902551511469e-05,6.19936019040747,7.45903231658636e-07,0.000288305267832351,TRUE,TRUE,TRUE,primary,Mono_DC
GLT1D1,-2.50342937605258,2.8600943661409e-07,8.30104756951788e-05,-2.34519083243717,3.6285957867995e-06,0.000871324532453805,TRUE,TRUE,TRUE,primary,Mono_DC
OSM,-2.71985270865749,2.97880231741266e-07,8.42390019454979e-05,-2.78855153490189,8.7998828344771e-07,0.000308529225439091,TRUE,TRUE,TRUE,primary,Mono_DC
CPED1,-2.41662014757124,4.35647618410018e-07,0.000120118939586102,-2.23315649936362,5.1235426814404e-06,0.0011184790344201,TRUE,TRUE,TRUE,primary,Mono_DC
SHROOM1,-1.75996545872182,4.59635349671349e-07,0.000123641909061593,-1.69074168730533,3.35012480661527e-06,0.000871324532453805,TRUE,TRUE,TRUE,primary,Mono_DC
CLEC10A,-3.35311180778977,4.95455090706329e-07,0.000124945410688882,-3.23496340291086,3.44304749383965e-06,0.000871324532453805,TRUE,TRUE,TRUE,primary,Mono_DC
SLC18B1,-2.35614613662524,4.81565174614743e-07,0.000124945410688882,-2.15065918590162,6.12297487740813e-06,0.00124285647950197,TRUE,TRUE,TRUE,primary,Mono_DC
MTMR11,-1.8412408750884,4.98467501161556e-07,0.000124945410688882,-1.98977130768206,2.72275804073202e-07,0.000138094652158407,TRUE,TRUE,TRUE,primary,Mono_DC
FPR2,-2.68903232685152,5.19312113449877e-07,0.000127277628871971,-2.35646387214619,7.99986102794138e-06,0.00142988639512013,TRUE,TRUE,TRUE,primary,Mono_DC
ENHO,-3.63554439680633,7.31643029290173e-07,0.000171687041915773,-3.61114665464143,3.36982457103619e-06,0.000871324532453805,TRUE,TRUE,TRUE,primary,Mono_DC
VMO1,-3.04297449576971,7.23097109148814e-07,0.000171687041915773,-2.70225540077084,8.03306963550634e-06,0.00142988639512013,TRUE,TRUE,TRUE,primary,Mono_DC
TMEM8B,-1.58865528446394,7.5079470409037e-07,0.000172510724821098,-1.64536537011047,1.95990295329859e-06,0.000553075052918651,TRUE,TRUE,TRUE,primary,Mono_DC
SIN3B,-1.07882392097056,8.70454180492528e-07,0.000195923248094941,-1.06915228439988,3.53189343921455e-06,0.000871324532453805,TRUE,TRUE,TRUE,primary,Mono_DC
QPCT,-3.07524090418538,9.14559590873229e-07,0.000197777994661585,-2.90547911136171,6.92115659625116e-06,0.00135725053929875,TRUE,TRUE,TRUE,primary,Mono_DC
SLC16A6,-2.9934746482616,8.99592296933257e-07,0.000197777994661585,-2.66162203207373,1.17807741850095e-05,0.00178304581518692,TRUE,TRUE,TRUE,primary,Mono_DC
ASGR1,-2.22232517649601,9.45174919395257e-07,0.000200467965115582,-2.19832145145333,3.69013846933764e-06,0.000871324532453805,TRUE,TRUE,TRUE,primary,Mono_DC
MYCL,-2.18321695495844,1.03758319093356e-06,0.000215915188920873,-1.99746279197651,1.13219245493615e-05,0.00177745888362241,TRUE,TRUE,TRUE,primary,Mono_DC
SH3BP4,-2.57947479928654,1.1107133243265e-06,0.000226435842295753,-2.39916227164699,1.13683627820275e-05,0.00177745888362241,TRUE,TRUE,TRUE,primary,Mono_DC
SERINC5,-1.14097686690482,1.12920222379785e-06,0.000226435842295753,-1.14241526876047,3.01184672512187e-06,0.000829692062134764,TRUE,TRUE,TRUE,primary,Mono_DC
LIN7A,-3.25532593262026,1.2894102644249e-06,0.000253944746541825,-3.17598293403314,5.60276446948352e-06,0.00120044416503564,TRUE,TRUE,TRUE,primary,Mono_DC
AKTIP,-1.11376812823858,1.5134046522637e-06,0.000292830524733619,-1.11512408018438,4.31089546620196e-06,0.000977981579293269,TRUE,TRUE,TRUE,primary,Mono_DC
MB21D2,-2.53074245967278,1.61660532999074e-06,0.000307405865249446,-2.2128772930746,2.24610670289672e-05,0.00276462282473564,TRUE,TRUE,TRUE,primary,Mono_DC
SFT2D3,-0.991740415291853,1.65086603121687e-06,0.000308600024716794,-1.07206456627243,1.0244854064828e-06,0.000338665604371599,FALSE,TRUE,FALSE,primary,Mono_DC
TBC1D9,-1.78682475623928,1.69682302564821e-06,0.000311904352497901,-1.61232361487879,1.29520692515904e-05,0.00187319301551126,TRUE,TRUE,TRUE,primary,Mono_DC
DNASE1L3,-2.94722569763667,1.78733748182424e-06,0.000323156476836714,-2.87119983209637,7.69894933124851e-06,0.00142988639512013,TRUE,TRUE,TRUE,primary,Mono_DC
CEACAM3,-2.59440365092713,1.89056236872688e-06,0.00033606166051023,-2.03710523131432,5.93005651531578e-05,0.00541739656546632,TRUE,TRUE,TRUE,primary,Mono_DC
ECE1,-2.1977311298273,1.91965587198699e-06,0.00033606166051023,-2.01248833180544,1.27828999153889e-05,0.00187212850659556,TRUE,TRUE,TRUE,primary,Mono_DC
AC007952.4,-1.74866494864864,2.06461475386525e-06,0.000355791189380936,-1.87383301433279,9.71003958403687e-07,0.000330426935256784,TRUE,TRUE,TRUE,primary,Mono_DC
GPX3,-2.32936151937373,2.14921109452513e-06,0.000364671525561811,-2.24638213571564,1.01867833187153e-05,0.00166001525348642,TRUE,TRUE,TRUE,primary,Mono_DC
IL15,-2.59869320164557,2.20178885201699e-06,0.000367932261346899,-2.36752789762308,2.04096679531517e-05,0.00256673758932571,TRUE,TRUE,TRUE,primary,Mono_DC
TCL1A,-2.83939601613753,2.39698114170133e-06,0.000389898779088571,-2.49153715289448,3.5452263052076e-05,0.00383348302348149,TRUE,TRUE,TRUE,primary,Mono_DC
SGMS1,-1.1168797532594,2.40394568664637e-06,0.000389898779088571,-1.07445855669265,1.16258248360661e-05,0.00178304581518692,TRUE,TRUE,TRUE,primary,Mono_DC
PTGS2,-2.4255617516499,2.50121635285043e-06,0.000399795871820107,-2.40596360119632,8.16102959074325e-06,0.00143065321764999,TRUE,TRUE,TRUE,primary,Mono_DC
SPRED1,-2.36122065662905,2.9241857758999e-06,0.000460726356034286,-1.95560947240743,2.74055153689351e-05,0.00313942388929286,TRUE,TRUE,TRUE,primary,Mono_DC
DUSP10,1.47742608646804,3.02163689695858e-06,0.000469375117416284,1.43941227113259,9.68553545743768e-06,0.0016008806463222,TRUE,TRUE,TRUE,primary,Mono_DC
WWC2,-2.55493013020616,3.16564217542018e-06,0.00047827215825629,-2.23640194639998,2.91266835404081e-05,0.00329034720647816,TRUE,TRUE,TRUE,primary,Mono_DC
BATF3,-2.51184659427968,3.15119621437989e-06,0.00047827215825629,-2.18423874131375,4.38655559160852e-05,0.00433781608503509,TRUE,TRUE,TRUE,primary,Mono_DC
CDKN1C,-2.31449425543726,3.22416719310316e-06,0.000480531621253172,-2.0572278130982,2.36667998965782e-05,0.00281473212371401,TRUE,TRUE,TRUE,primary,Mono_DC
FCER1A,-3.42044252398281,3.28900474042018e-06,0.000483659110427922,-3.11180469126418,2.71955138115285e-05,0.00313942388929286,TRUE,TRUE,TRUE,primary,Mono_DC
ALDH2,-2.40434683125381,3.42108457565663e-06,0.000491432554275693,-2.40633914395818,8.3490928291839e-06,0.00144177617960683,TRUE,TRUE,TRUE,primary,Mono_DC
IVNS1ABP,-1.4624532756852,3.43098256226569e-06,0.000491432554275693,-1.48679510266424,4.99666634909355e-06,0.00111175826267331,TRUE,TRUE,TRUE,primary,Mono_DC
SPATA13,-1.24220191466889,3.47887525688045e-06,0.00049190404112993,-1.26701903991297,5.89749727472784e-06,0.00124061897215638,TRUE,TRUE,TRUE,primary,Mono_DC
GOLGA6L4,2.58745135464956,3.84894365623644e-06,0.000527759217035325,2.52549860341772,6.11099491234033e-06,0.00124285647950197,TRUE,TRUE,TRUE,primary,Mono_DC
CPAMD8,-1.64936794558815,3.83360258864797e-06,0.000527759217035325,-1.52310122690449,2.29953347108835e-05,0.00277141690213461,TRUE,TRUE,TRUE,primary,Mono_DC
YARS,0.599139503460067,3.87600839422081e-06,0.000527759217035325,0.582411837084282,1.60548442367583e-05,0.00227260204415418,FALSE,FALSE,FALSE,primary,Mono_DC
RNF149,-1.51848411011431,5.04040721356306e-06,0.000677934770224231,-1.48809713502084,1.20205335855298e-05,0.00178304581518692,TRUE,TRUE,TRUE,primary,Mono_DC
SLC46A2,-2.26291089376892,5.30789510181338e-06,0.000702296973722468,-1.99666410879144,2.92917685624244e-05,0.00329034720647816,TRUE,TRUE,TRUE,primary,Mono_DC
VIPR1,-1.82019734596188,5.34889344389222e-06,0.000702296973722468,-1.69966692752796,3.28022329152947e-05,0.00361449366504723,TRUE,TRUE,TRUE,primary,Mono_DC
TMTC1,-3.07432416276898,5.62988353359757e-06,0.000730493946965266,-2.47503087673703,0.000104328650539041,0.00754426554210444,TRUE,TRUE,TRUE,primary,Mono_DC
C3orf14,-3.00057964473435,5.99153692945521e-06,0.000760348033499263,-3.05942138220235,1.61438184316446e-05,0.00227260204415418,TRUE,TRUE,TRUE,primary,Mono_DC
CDH23,-1.42886246792084,5.99784920794595e-06,0.000760348033499263,-1.26626409362856,5.57033985185786e-05,0.00533639437841507,TRUE,TRUE,TRUE,primary,Mono_DC
FUOM,-0.992123225953991,6.27225053719574e-06,0.000786098308803771,-0.993128939791484,1.64061227730935e-05,0.00227260204415418,FALSE,FALSE,FALSE,primary,Mono_DC
LAMTOR1,-0.866832863089597,6.53538651203964e-06,0.000809873908329048,-0.878683456538975,9.06476415652181e-06,0.00151999016363706,FALSE,FALSE,FALSE,primary,Mono_DC
AAK1,0.895235041590142,6.71120467263254e-06,0.000822420848160714,0.850973381583435,3.10642973013634e-05,0.00345590307477668,FALSE,FALSE,FALSE,primary,Mono_DC
ADAMTS6,2.86156146753602,7.09510071537133e-06,0.000859910613075059,2.7980509247955,1.09610779086749e-05,0.00176138432504678,TRUE,TRUE,TRUE,primary,Mono_DC
TTC7B,1.8216761599028,7.45443418700901e-06,0.00088853111180978,1.82549471916177,7.3995437831355e-06,0.0014152917192918,TRUE,TRUE,TRUE,primary,Mono_DC
ELMO2,0.838595537754832,7.49237405007793e-06,0.00088853111180978,0.859058547489848,7.46178002392393e-06,0.0014152917192918,FALSE,FALSE,FALSE,primary,Mono_DC
ANG,-2.16336286200862,7.75552497965351e-06,0.000908918587943085,-2.09843651632436,4.18870030839167e-05,0.00425116338316593,TRUE,TRUE,TRUE,primary,Mono_DC
CLEC4A,-2.13871891011254,7.82911105762926e-06,0.000908918587943085,-1.99924844911594,3.88277280337122e-05,0.00405489388551502,TRUE,TRUE,TRUE,primary,Mono_DC
CARS2,-0.887699500067934,7.97235534863462e-06,0.000915907366042617,-0.876575253401636,1.85499822815979e-05,0.00243890107952372,FALSE,FALSE,FALSE,primary,Mono_DC
ANAPC15,-0.727030413551558,8.35755754802621e-06,0.000950262909249289,-0.764562328625274,7.96076474717086e-06,0.00142988639512013,FALSE,FALSE,FALSE,primary,Mono_DC
CLIC2,-2.20073150330154,8.761477932039e-06,0.000986023878698552,-2.10032592490765,4.92703602727051e-05,0.00479040393575797,TRUE,TRUE,TRUE,primary,Mono_DC
APOBEC3H,3.43851299218076,8.99377806681529e-06,0.000990883158696837,3.25388896932881,1.76827193274775e-05,0.00235849727951976,TRUE,TRUE,TRUE,primary,Mono_DC
LILRA4,-2.79113027411546,9.12898949214885e-06,0.000990883158696837,-2.54214153378276,8.98640740023756e-05,0.006900151780936,TRUE,TRUE,TRUE,primary,Mono_DC
CYP1B1,-2.76236462236859,9.16402957539916e-06,0.000990883158696837,-2.55530101526028,6.7424892150634e-05,0.00586400026651746,TRUE,TRUE,TRUE,primary,Mono_DC
PRELID1,-0.967810905682042,8.99546579281349e-06,0.000990883158696837,-0.998087306090937,9.03294392819011e-06,0.00151999016363706,FALSE,FALSE,FALSE,primary,Mono_DC
SLC9A9,-1.61462411943533,9.84755153927346e-06,0.00105445287307424,-1.43591738535931,7.83128111977325e-05,0.00637511462074293,TRUE,TRUE,TRUE,primary,Mono_DC
TM6SF1,-1.55838390629266,9.96596857498416e-06,0.00105493589174143,-1.38184068997737,8.74687052293791e-05,0.00679203301680481,TRUE,TRUE,TRUE,primary,Mono_DC
CTDSP1,-0.747038889542509,1.00433646416584e-05,0.00105493589174143,-0.752488676837794,1.89865972004992e-05,0.0024682576360649,FALSE,FALSE,FALSE,primary,Mono_DC
CD276,3.2146468195298,1.05419382602262e-05,0.00109685884030221,3.1022377875344,1.64994444000822e-05,0.00227260204415418,TRUE,TRUE,TRUE,primary,Mono_DC
F5,-2.41908171274642,1.11357373361728e-05,0.00114781352411822,-2.27875615908545,5.64554972952675e-05,0.00535401724349381,TRUE,TRUE,TRUE,primary,Mono_DC
CYP4F3,-2.20199844870543,1.15140020829767e-05,0.00116637794509026,-2.07085211042799,6.00873078901493e-05,0.00543132931475803,TRUE,TRUE,TRUE,primary,Mono_DC
CDK6,1.91690597358823,1.15273547932577e-05,0.00116637794509026,2.02964224623474,4.29928443175954e-06,0.000977981579293269,TRUE,TRUE,TRUE,primary,Mono_DC
HOXB3,4.33752879478561,1.17246192276322e-05,0.00117555295874141,4.11251904653669,2.48556142483139e-05,0.00290484299851507,TRUE,TRUE,TRUE,primary,Mono_DC
EGLN3,-2.45241744954461,1.2636283907414e-05,0.00125554572265648,-2.1059160841025,0.000165741914084266,0.0103655888970538,TRUE,TRUE,TRUE,primary,Mono_DC
LYPD3,-2.26502882176206,1.43814122758983e-05,0.00138067152425733,-2.29808763762568,3.89017477348459e-05,0.00405489388551502,TRUE,TRUE,TRUE,primary,Mono_DC
ADAM19,-1.98587374758812,1.44623906300699e-05,0.00138067152425733,-1.79382606208571,0.000114692424103141,0.00814105120781188,TRUE,TRUE,TRUE,primary,Mono_DC
SMIM3,1.72609346545513,1.40571907128609e-05,0.00138067152425733,1.68852182204314,3.81788204732861e-05,0.00405255920069652,TRUE,TRUE,TRUE,primary,Mono_DC
PFKP,1.27370954028776,1.43665371634614e-05,0.00138067152425733,1.28839551174608,2.01508071471825e-05,0.00256203119442748,TRUE,TRUE,TRUE,primary,Mono_DC
UBAC2,-0.693280886682778,1.45215247813809e-05,0.00138067152425733,-0.728524507098823,1.67069578170211e-05,0.00227411178756393,FALSE,FALSE,FALSE,primary,Mono_DC
AP1S2,-1.29420323980657,1.60815184163787e-05,0.00151592364627556,-1.34652622755716,1.19812171186914e-05,0.00178304581518692,TRUE,TRUE,TRUE,primary,Mono_DC
RNASE4,-2.15732669029699,1.62261946791999e-05,0.00151659916200759,-2.08924521697438,8.41627666605811e-05,0.0066696110291981,TRUE,TRUE,TRUE,primary,Mono_DC
LGMN,-2.16993896451047,1.7038518674493e-05,0.00157914136521835,-2.06379787795685,8.49337051904702e-05,0.00668491815682816,TRUE,TRUE,TRUE,primary,Mono_DC
SVIL,-0.967773021504778,1.75438146099539e-05,0.00161242276110984,-0.925845933047454,6.8288511071267e-05,0.00586400026651746,FALSE,FALSE,FALSE,primary,Mono_DC
UPK3A,-1.9160771060844,1.88520785451699e-05,0.00171827084342999,-1.92396740201974,4.56373033862e-05,0.00447477627269774,TRUE,TRUE,TRUE,primary,Mono_DC
ALG14,-1.10104661874327,1.90070761536367e-05,0.00171827084342999,-1.09177187396693,6.23115645391949e-05,0.00558871939316655,TRUE,TRUE,TRUE,primary,Mono_DC
ARHGAP23,2.07423804634246,1.99934668432867e-05,0.00178018213992432,1.99658964529431,4.2353826175727e-05,0.00426116320741879,TRUE,TRUE,TRUE,primary,Mono_DC
TDRD9,-1.95199743698684,2.0014741622143e-05,0.00178018213992432,-1.80452874384301,9.06502221868861e-05,0.006900151780936,TRUE,TRUE,TRUE,primary,Mono_DC
AP2S1,-0.867968903218517,2.13860390749114e-05,0.00188693299965758,-0.893601335241058,2.0129943157401e-05,0.00256203119442748,FALSE,FALSE,FALSE,primary,Mono_DC
ZC2HC1A,-2.71608916994344,2.20001595994284e-05,0.00192571238271505,-2.40722265462348,0.000161365734951204,0.0102021942807947,TRUE,TRUE,TRUE,primary,Mono_DC
DCLRE1C,0.53829395313659,2.26891670644568e-05,0.00197038443743224,0.541890387404986,4.04710034929494e-05,0.00418079920011987,FALSE,FALSE,FALSE,primary,Mono_DC
TBC1D4,-2.08474085337474,2.37934059057661e-05,0.0020501365135523,-1.76236897440544,0.000150812745839904,0.00991422425777098,TRUE,TRUE,TRUE,primary,Mono_DC
FEZ1,2.85244088132456,2.42649047253165e-05,0.00206403879656585,2.59890656105081,0.00010406005761467,0.00754426554210444,TRUE,TRUE,TRUE,primary,Mono_DC
GLCE,-0.950571214437201,2.43290455665573e-05,0.00206403879656585,-0.899942750421864,0.000112074722297076,0.00800434899368626,FALSE,FALSE,FALSE,primary,Mono_DC
ERICH1,-0.688787730809658,2.47188741871648e-05,0.00208110277412397,-0.655171776314276,7.73142700864753e-05,0.00637511462074293,FALSE,FALSE,FALSE,primary,Mono_DC
HES4,-2.65539786280092,2.52526836574566e-05,0.00209407404554954,-2.25142403951378,0.000242760812725328,0.0133115763186353,TRUE,TRUE,TRUE,primary,Mono_DC
ARL4C,-2.41503748667564,2.52122314498581e-05,0.00209407404554954,-2.38471206030866,5.89446650860712e-05,0.00541739656546632,TRUE,TRUE,TRUE,primary,Mono_DC
ETV5,1.75679715982364,2.60851695687774e-05,0.00214696518786601,1.66504136241878,7.68428630407207e-05,0.00637511462074293,TRUE,TRUE,TRUE,primary,Mono_DC
PLXNC1,-1.63525330666996,2.65706263425716e-05,0.0021707217624609,-1.48139041169131,0.000147213064749766,0.00978882275376318,TRUE,TRUE,TRUE,primary,Mono_DC
ABI3,-1.88455172869465,2.74179139762715e-05,0.00222347186209043,-1.60732996889625,0.000250156705535629,0.013549194108533,TRUE,TRUE,TRUE,primary,Mono_DC
SOWAHC,-2.0908047622068,2.86587578179416e-05,0.00230713459835094,-1.96202895187693,0.000155591540818953,0.0101049510471345,TRUE,TRUE,TRUE,primary,Mono_DC
CCDC170,-1.71098238167207,2.95202265954069e-05,0.00234229193612045,-1.73105922649787,8.63220125023357e-05,0.00674828165305422,TRUE,TRUE,TRUE,primary,Mono_DC
LPGAT1,-0.531634107583497,2.93344599395423e-05,0.00234229193612045,-0.532827136977418,6.84217835764785e-05,0.00586400026651746,FALSE,FALSE,FALSE,primary,Mono_DC
ZNF703,-2.00117270162908,3.02918026746416e-05,0.00238634494070445,-1.87236614172627,0.000164833410615119,0.0103647965261789,TRUE,TRUE,TRUE,primary,Mono_DC
LRRK2,-2.44860441289076,3.05707036096793e-05,0.00238966786263342,-2.36362997883361,9.03709389651884e-05,0.006900151780936,TRUE,TRUE,TRUE,primary,Mono_DC
ID3,-2.34276964281531,3.08437090197639e-05,0.00238966786263342,-2.32411845081151,5.94649406926727e-05,0.00541739656546632,TRUE,TRUE,TRUE,primary,Mono_DC
MICALL2,1.63787922245488,3.1200668439497e-05,0.00238966786263342,1.49397150935852,0.000118787199457206,0.00838029205926752,TRUE,TRUE,TRUE,primary,Mono_DC
XKR8,-0.974884829751735,3.11703500668206e-05,0.00238966786263342,-0.998048774109439,7.12285892244793e-05,0.00605966748034725,FALSE,FALSE,FALSE,primary,Mono_DC
CMBL,1.71072995503718,3.27892633200647e-05,0.00249401920797927,1.69407939966654,3.66965492727253e-05,0.00393128773227252,TRUE,TRUE,TRUE,primary,Mono_DC
DEFB1,4.22001640116592,3.32246445929741e-05,0.00250982606312268,4.15901727288291,4.36092541395774e-05,0.00433781608503509,TRUE,TRUE,TRUE,primary,Mono_DC
UTF1,-1.56429406591652,3.35410031876374e-05,0.00251648791943165,-1.60494205480607,5.92481599615393e-05,0.00541739656546632,TRUE,TRUE,TRUE,primary,Mono_DC
VENTX,-1.73951028706588,3.40194999388365e-05,0.00252706444082534,-1.672707143745,0.000156781350820138,0.0101049510471345,TRUE,TRUE,TRUE,primary,Mono_DC
CASP2,1.0908002599649,3.41402304545268e-05,0.00252706444082534,1.09402799545058,5.58084459626814e-05,0.00533639437841507,TRUE,TRUE,TRUE,primary,Mono_DC
SAT2,-0.940391446499939,3.45723860560392e-05,0.00254199230541371,-0.929779428228997,8.05501331797155e-05,0.00642734510958144,FALSE,FALSE,FALSE,primary,Mono_DC
FUT4,1.61759208212752,3.57746838335477e-05,0.00261297343046489,1.53879147815653,0.000102200068396233,0.00753155918053766,TRUE,TRUE,TRUE,primary,Mono_DC
ATP1B3,-0.785288477483257,3.67912692236511e-05,0.00266954544912926,-0.771072359450875,6.44810476242056e-05,0.0057388132385543,FALSE,FALSE,FALSE,primary,Mono_DC
PABPC1L,1.29512964832497,3.74473528870773e-05,0.00269939120909526,1.21787560424779,0.000130417588768643,0.00898173513126904,TRUE,TRUE,TRUE,primary,Mono_DC
AMPD2,-0.948880280773451,3.83504131511263e-05,0.00274653705612839,-0.922101417174269,9.68924868191834e-05,0.00718619277242277,FALSE,FALSE,FALSE,primary,Mono_DC
CD1C,-3.15968497897663,3.89512918725964e-05,0.00277157289072817,-2.82573403581524,0.000271446844265445,0.0139583999473387,TRUE,TRUE,TRUE,primary,Mono_DC
NR4A2,-1.14356352102338,3.98951505879066e-05,0.00282053599893604,-1.21381087377384,2.38412919726856e-05,0.00281473212371401,TRUE,TRUE,TRUE,primary,Mono_DC
