gene,logFC,P.Value,adj.P.Val,logFC_depth,P_depth,q_depth,hit_baseline,hit_depth,reportable,tier,hierarchy_bin
CTRL,0.798099146690616,0.000576145833535525,0.128736377604443,0.809343533488937,0.0010999687659349,0.166230664427362,FALSE,FALSE,FALSE,primary,T_NK
TECPR2,-0.791029675028878,0.00042120249774045,0.128736377604443,-0.595652040093792,0.0104994982922307,0.273601191403116,FALSE,FALSE,FALSE,primary,T_NK
VMAC,-0.741349277780048,0.000429087348355218,0.128736377604443,-0.751121812758263,0.00107704359795885,0.166230664427362,FALSE,FALSE,FALSE,primary,T_NK
MXD3,0.740226023407182,0.000563640337070549,0.128736377604443,0.805561358721483,0.000450851235393294,0.124593539903948,FALSE,FALSE,FALSE,primary,T_NK
ERF,0.738336509692024,0.000422122153062454,0.128736377604443,0.889043640373257,4.36525443436474e-05,0.0636060053661749,FALSE,FALSE,FALSE,primary,T_NK
ARHGEF9,-0.72712373436025,0.000336145913198659,0.128736377604443,-0.59421716450993,0.00507254133348032,0.238165283515201,FALSE,FALSE,FALSE,primary,T_NK
VIM-AS1,-0.720902815241939,0.000329216599415988,0.128736377604443,-0.711557079178128,0.00116371524173602,0.169261472313695,FALSE,FALSE,FALSE,primary,T_NK
ZNF737,-0.715250350882693,0.0005221817967645,0.128736377604443,-0.880602775921475,7.5100092588464e-05,0.0770974255462735,FALSE,FALSE,FALSE,primary,T_NK
TNRC6C,-0.686299829443983,0.0005276305450308,0.128736377604443,-0.667606374902684,0.00189396332685753,0.204261887453906,FALSE,FALSE,FALSE,primary,T_NK
SBNO2,0.67770887016079,0.000471336067722274,0.128736377604443,0.53774497816524,0.00656984006377256,0.251111046484194,FALSE,FALSE,FALSE,primary,T_NK
CRTC1,-0.661093568506829,0.00049501865895909,0.128736377604443,-0.589654631360406,0.00413540838829558,0.232650944702368,FALSE,FALSE,FALSE,primary,T_NK
THRA,-0.631031146075842,0.000203851658049656,0.128736377604443,-0.61824636296964,0.000728030663158306,0.145947861310286,FALSE,FALSE,FALSE,primary,T_NK
ZC3H6,-0.621438643182458,0.000477993616695562,0.128736377604443,-0.62727377862914,0.00123048590701488,0.169261472313695,FALSE,FALSE,FALSE,primary,T_NK
PCYOX1,-0.611137318414795,0.00029634979702739,0.128736377604443,-0.701761915977201,0.000172617035193558,0.1012218595841,FALSE,FALSE,FALSE,primary,T_NK
PPFIA1,-0.584561472811769,0.000317041396814478,0.128736377604443,-0.608055045507433,0.000646831525756441,0.14016499593283,FALSE,FALSE,FALSE,primary,T_NK
SLC38A6,-0.58328053768559,0.000315739385460073,0.128736377604443,-0.619160552491752,0.000437143427709337,0.124593539903948,FALSE,FALSE,FALSE,primary,T_NK
ZBTB17,0.561605503357132,0.000437822493128431,0.128736377604443,0.573742624485523,0.000705786294670258,0.14443622442804,FALSE,FALSE,FALSE,primary,T_NK
TDRD3,-0.553927939094595,0.000565273700338692,0.128736377604443,-0.466203930617618,0.00640067156198174,0.250493214156759,FALSE,FALSE,FALSE,primary,T_NK
ENOSF1,-0.553123054317704,0.000445232964749336,0.128736377604443,-0.465591799367542,0.00491507695405328,0.238165283515201,FALSE,FALSE,FALSE,primary,T_NK
SMC4,0.517320054688164,0.0003446448248795,0.128736377604443,0.449029680036857,0.00231900994235789,0.216672788365094,FALSE,FALSE,FALSE,primary,T_NK
NDUFA6,0.402281626301265,0.000494674316322081,0.128736377604443,0.334703818840018,0.00467322204147092,0.235410564683943,FALSE,FALSE,FALSE,primary,T_NK
GNA15,1.67666913249362,0.000599987640063359,0.129499657847164,1.82675878788309,0.000409011614454199,0.124593539903948,FALSE,FALSE,FALSE,primary,T_NK
MT-ATP8,0.646005493721544,0.000628961299076317,0.129719773705051,0.560521132425956,0.00339136250576789,0.231024747267986,FALSE,FALSE,FALSE,primary,T_NK
VWA8,-0.557771987604053,0.000622328247257744,0.129719773705051,-0.536315835784888,0.00261105973935208,0.22124412634749,FALSE,FALSE,FALSE,primary,T_NK
GMNN,1.00928790377311,0.00064546086463978,0.130228745320039,0.885349971677752,0.00388569577528214,0.232188511327444,FALSE,FALSE,FALSE,primary,T_NK
DBP,-0.830891885373296,0.000661611378533781,0.13064713200366,-0.882925706373309,0.00104084179581566,0.166230664427362,FALSE,FALSE,FALSE,primary,T_NK
HMGB3,1.42302906717857,0.000722395972733654,0.135523225395154,1.37545159545901,0.00221350704905006,0.216672788365094,FALSE,FALSE,FALSE,primary,T_NK
CHM,-1.01479477378532,0.000718316641447701,0.135523225395154,-0.865565486880844,0.00599354305438284,0.244292835780924,FALSE,FALSE,FALSE,primary,T_NK
SLC35B1,0.57429235604027,0.000730111116232918,0.135523225395154,0.514660901285377,0.00400382606112906,0.232650944702368,FALSE,FALSE,FALSE,primary,T_NK
RELB,1.22268795200691,0.000781309909373465,0.135758122530082,1.06192931811728,0.00467294392823969,0.235410564683943,FALSE,FALSE,FALSE,primary,T_NK
KLRF1,-1.0207438900709,0.000748670315549669,0.135758122530082,-0.774153826649224,0.00833136010923613,0.259326268581707,FALSE,FALSE,FALSE,primary,T_NK
SPEF2,-0.814108989016438,0.000819141780162115,0.135758122530082,-0.786866386731674,0.00301033227196372,0.22627525838039,FALSE,FALSE,FALSE,primary,T_NK
FZR1,0.792909267645835,0.00081233248726733,0.135758122530082,0.776452721964596,0.00179045114817227,0.201206705496677,FALSE,FALSE,FALSE,primary,T_NK
ZNF408,0.648281488198068,0.000786157813652448,0.135758122530082,0.490642214089837,0.0119803872328964,0.277347182566214,FALSE,FALSE,FALSE,primary,T_NK
GATAD1,-0.568165699868971,0.000818097726134022,0.135758122530082,-0.356442347702046,0.0256430677879938,0.34688988960515,FALSE,FALSE,FALSE,primary,T_NK
CXCL2,2.15626254601216,0.00102636872232164,0.138320872103705,2.68671592984709,4.53264824965107e-05,0.0636060053661749,FALSE,FALSE,FALSE,primary,T_NK
EMP1,1.87653072770606,0.00111633241851823,0.138320872103705,2.27040853853841,0.000117037865518518,0.0891799480934063,FALSE,FALSE,FALSE,primary,T_NK
CCND1,1.18546923662995,0.000881315624378021,0.138320872103705,1.08641082081861,0.00372120487375465,0.231024747267986,FALSE,FALSE,FALSE,primary,T_NK
TMOD2,-1.01392465256819,0.000871220014134963,0.138320872103705,-1.0548127602865,0.00172294335052505,0.196796192234971,FALSE,FALSE,FALSE,primary,T_NK
TMEM63A,-0.929919346630958,0.00100800138676424,0.138320872103705,-0.890678294007796,0.00360700516775918,0.231024747267986,FALSE,FALSE,FALSE,primary,T_NK
RIC8B,-0.854014749169994,0.000979833924928578,0.138320872103705,-0.746531156143791,0.00730261369629406,0.257354376795733,FALSE,FALSE,FALSE,primary,T_NK
SNTB2,-0.817498206226223,0.000962353218013466,0.138320872103705,-0.613223624807114,0.0142212194556294,0.295155973880483,FALSE,FALSE,FALSE,primary,T_NK
TRIM73,-0.78943153504587,0.00121354038269459,0.138320872103705,-0.709394294300959,0.00625754861363023,0.247854435611652,FALSE,FALSE,FALSE,primary,T_NK
ATXN2,-0.765622068106223,0.00114420043335017,0.138320872103705,-0.603918677947161,0.0125847807803944,0.283532801848197,FALSE,FALSE,FALSE,primary,T_NK
ZNF66,-0.733820287389953,0.00115799885818801,0.138320872103705,-0.570982674410151,0.0151277807379951,0.301420264075712,FALSE,FALSE,FALSE,primary,T_NK
LRRC14,-0.733136900416657,0.0012198767400843,0.138320872103705,-0.550894962134823,0.017721181784834,0.312170443590362,FALSE,FALSE,FALSE,primary,T_NK
ZMAT1,-0.690848921722639,0.00111476335120059,0.138320872103705,-0.617670075293486,0.0065974848076679,0.251190283975666,FALSE,FALSE,FALSE,primary,T_NK
TMEM71,-0.682813991471741,0.00114549405230415,0.138320872103705,-0.557554274560337,0.0113325372152862,0.27486299522409,FALSE,FALSE,FALSE,primary,T_NK
STK39,-0.682389411596549,0.000925182327639615,0.138320872103705,-0.55899693074974,0.00892245230118471,0.259326268581707,FALSE,FALSE,FALSE,primary,T_NK
CAPRIN2,-0.642394346993328,0.00104539103641294,0.138320872103705,-0.521739502075862,0.0112916099350133,0.27486299522409,FALSE,FALSE,FALSE,primary,T_NK
STX17,-0.636240775386136,0.00107468450946193,0.138320872103705,-0.555508343988914,0.00733670073335644,0.257354376795733,FALSE,FALSE,FALSE,primary,T_NK
RMND5B,-0.629947625734975,0.00109110362294743,0.138320872103705,-0.765564461389281,0.000254528945574529,0.104176576349108,FALSE,FALSE,FALSE,primary,T_NK
CXorf56,0.625406790311959,0.00101905076749359,0.138320872103705,0.577768310946031,0.00374335425035296,0.231024747267986,FALSE,FALSE,FALSE,primary,T_NK
ZBTB40,-0.596159517822917,0.00112521530530734,0.138320872103705,-0.588503976206826,0.00299156506381527,0.22627525838039,FALSE,FALSE,FALSE,primary,T_NK
PDE7A,-0.580971776306406,0.000895021976780356,0.138320872103705,-0.50099412831068,0.00594082017890242,0.243211957137498,FALSE,FALSE,FALSE,primary,T_NK
HIPK2,-0.571914128968826,0.00122210015219306,0.138320872103705,-0.456546710853581,0.0105873430091968,0.273601191403116,FALSE,FALSE,FALSE,primary,T_NK
MLH3,-0.527982836371863,0.000873662745654835,0.138320872103705,-0.519586410524234,0.00324218712648723,0.228999203266373,FALSE,FALSE,FALSE,primary,T_NK
FAM217B,-0.517082181351,0.00122182587615603,0.138320872103705,-0.451884764769464,0.00869429866190098,0.259326268581707,FALSE,FALSE,FALSE,primary,T_NK
CTSO,-0.506060866451257,0.00119131962743186,0.138320872103705,-0.501119993870675,0.00347383173216305,0.231024747267986,FALSE,FALSE,FALSE,primary,T_NK
CCL28,-0.490350124993901,0.00120663887725736,0.138320872103705,-0.521068556332777,0.00150888529485521,0.187617471536237,FALSE,FALSE,FALSE,primary,T_NK
MSH3,-0.455181484634114,0.00105670062849807,0.138320872103705,-0.477992043920694,0.00169916436036709,0.1963634295516,FALSE,FALSE,FALSE,primary,T_NK
MAGEF1,-0.743480347288218,0.0012379915599833,0.138431321303674,-0.83298976323837,0.00100547949862255,0.166230664427362,FALSE,FALSE,FALSE,primary,T_NK
LRMP,0.784148331325138,0.00125872281088971,0.139073885807945,0.782138190658316,0.00205063618562998,0.21203578159414,FALSE,FALSE,FALSE,primary,T_NK
CTNNAL1,1.16384552403635,0.00142420733611426,0.139474372465834,1.12795641471571,0.00314908673882644,0.226862615119761,FALSE,FALSE,FALSE,primary,T_NK
LINC00299,-1.11588841479522,0.0019520001867981,0.139474372465834,-0.751384024257508,0.0404293277319397,0.387856017909684,FALSE,FALSE,FALSE,primary,T_NK
MDS2,-1.07097586865128,0.00172669755470878,0.139474372465834,-1.1989723597249,0.0010958053014152,0.166230664427362,FALSE,FALSE,FALSE,primary,T_NK
CLIC3,-1.06862126838421,0.00170499830198265,0.139474372465834,-0.792786350198764,0.0176632802624438,0.312170443590362,FALSE,FALSE,FALSE,primary,T_NK
MTHFD1L,1.05857214653775,0.00129731437261715,0.139474372465834,0.922744546543168,0.00744139733324187,0.257354376795733,FALSE,FALSE,FALSE,primary,T_NK
POU5F2,-0.986145995235588,0.00201066010429764,0.139474372465834,-0.613764223147778,0.0531295670861436,0.408793175721792,FALSE,FALSE,FALSE,primary,T_NK
STX11,0.943831398499909,0.00190550770388351,0.139474372465834,0.731737196122009,0.0196767925987864,0.32313247415753,FALSE,FALSE,FALSE,primary,T_NK
RASSF4,-0.913127287850362,0.00178718485400937,0.139474372465834,-0.828028010193691,0.00886096888356944,0.259326268581707,FALSE,FALSE,FALSE,primary,T_NK
LRIF1,-0.903039411286055,0.00164531314278119,0.139474372465834,-0.752547262720888,0.0118873288344525,0.277347182566214,FALSE,FALSE,FALSE,primary,T_NK
MAP1LC3A,0.839996867106266,0.0017001952202517,0.139474372465834,0.895650271160634,0.00162697291862123,0.1963634295516,FALSE,FALSE,FALSE,primary,T_NK
MYADM,0.839209780559435,0.00129714841071258,0.139474372465834,0.837157506261727,0.00208379203185703,0.213219678426371,FALSE,FALSE,FALSE,primary,T_NK
TBCK,-0.816949697175925,0.00162386679777191,0.139474372465834,-0.78089681213774,0.00589758966175413,0.243211957137498,FALSE,FALSE,FALSE,primary,T_NK
ZNF780B,-0.816812375810473,0.00182594738015949,0.139474372465834,-0.772551090479905,0.00649128978101462,0.250818439663045,FALSE,FALSE,FALSE,primary,T_NK
TMEM107,-0.797776159929637,0.00146060555834298,0.139474372465834,-0.630228439155176,0.0131140350567372,0.287376747415706,FALSE,FALSE,FALSE,primary,T_NK
ZNF212,0.795062421811193,0.00201805987602988,0.139474372465834,0.697664072950316,0.0111839357732819,0.273601191403116,FALSE,FALSE,FALSE,primary,T_NK
FKBP5,-0.753151571031976,0.00197694328980062,0.139474372465834,-0.669471384947458,0.00866714600074847,0.259326268581707,FALSE,FALSE,FALSE,primary,T_NK
ZNF626,-0.74170716657753,0.00160422425645584,0.139474372465834,-0.7472418714951,0.00369507383229865,0.231024747267986,FALSE,FALSE,FALSE,primary,T_NK
EPHB6,-0.725191948529488,0.00202058947819119,0.139474372465834,-0.760936780829609,0.00305953139893918,0.22627525838039,FALSE,FALSE,FALSE,primary,T_NK
CRTC2,0.67970766225415,0.00177932841004915,0.139474372465834,0.601549100883197,0.00902876757151011,0.259326268581707,FALSE,FALSE,FALSE,primary,T_NK
HSD17B12,-0.660343735692423,0.00179286830074083,0.139474372465834,-0.64337198143476,0.00562931598672265,0.242767942639603,FALSE,FALSE,FALSE,primary,T_NK
LMBRD2,-0.657477764254963,0.00144333547567193,0.139474372465834,-0.698750068483829,0.00250612840806983,0.22124412634749,FALSE,FALSE,FALSE,primary,T_NK
C11orf54,-0.635024684921424,0.001505561959695,0.139474372465834,-0.640102184008325,0.00374300161247201,0.231024747267986,FALSE,FALSE,FALSE,primary,T_NK
ULK2,-0.633596515037307,0.00152116438257406,0.139474372465834,-0.578307243564642,0.00762306728330272,0.257354376795733,FALSE,FALSE,FALSE,primary,T_NK
TBC1D22B,0.60922108707694,0.00185018593696784,0.139474372465834,0.542120019507589,0.0100056200615059,0.269882652914009,FALSE,FALSE,FALSE,primary,T_NK
SURF4,0.60335540219024,0.00158541424513345,0.139474372465834,0.557614218950922,0.0044654266830707,0.235130704656319,FALSE,FALSE,FALSE,primary,T_NK
MUL1,0.602353547094705,0.00176469928090959,0.139474372465834,0.544324493117459,0.00781820258002551,0.257354376795733,FALSE,FALSE,FALSE,primary,T_NK
SLX4,-0.583817411933419,0.00177076117431341,0.139474372465834,-0.443798696285156,0.0218882308328623,0.327664530538994,FALSE,FALSE,FALSE,primary,T_NK
SLC16A7,-0.568488325438654,0.00202877279203616,0.139474372465834,-0.560335413763208,0.00498051655040499,0.238165283515201,FALSE,FALSE,FALSE,primary,T_NK
UBE3D,-0.561813261572719,0.00134854527753161,0.139474372465834,-0.603433143396635,0.00228973882650427,0.216672788365094,FALSE,FALSE,FALSE,primary,T_NK
MIATNB,-0.561062018116449,0.00189713409654689,0.139474372465834,-0.57013013671137,0.00416457332416949,0.232650944702368,FALSE,FALSE,FALSE,primary,T_NK
IST1,0.552075377653217,0.0015161068919252,0.139474372465834,0.522225039658137,0.00351353882422864,0.231024747267986,FALSE,FALSE,FALSE,primary,T_NK
ATXN2L,0.541530242608733,0.00192607053588882,0.139474372465834,0.460579901539875,0.00878511031153195,0.259326268581707,FALSE,FALSE,FALSE,primary,T_NK
ZFP90,-0.539187029217957,0.00186591545898246,0.139474372465834,-0.443856316195639,0.0158627534812676,0.302609541411718,FALSE,FALSE,FALSE,primary,T_NK
FRAT1,-0.537564243105338,0.00167680527950232,0.139474372465834,-0.493943801692499,0.00715340011739267,0.257354376795733,FALSE,FALSE,FALSE,primary,T_NK
TRIM59,0.536740940883741,0.00150812058538602,0.139474372465834,0.4594491937105,0.0093099638296671,0.262792456031092,FALSE,FALSE,FALSE,primary,T_NK
TMEM106B,-0.534104253090893,0.00133463093633676,0.139474372465834,-0.644196245240314,0.000463911822731993,0.124593539903948,FALSE,FALSE,FALSE,primary,T_NK
USP45,-0.513178549529738,0.00136466339218217,0.139474372465834,-0.4156545992613,0.0140957803466968,0.295155973880483,FALSE,FALSE,FALSE,primary,T_NK
SNX27,-0.511039502761993,0.00131881101272652,0.139474372465834,-0.52622810712809,0.00294732418853082,0.22627525838039,FALSE,FALSE,FALSE,primary,T_NK
NFYB,-0.510212374459227,0.00141899655827845,0.139474372465834,-0.536162404363457,0.00232433534346883,0.216672788365094,FALSE,FALSE,FALSE,primary,T_NK
COMMD10,-0.499344938404284,0.00171197052375173,0.139474372465834,-0.48866228204636,0.00506342709518089,0.238165283515201,FALSE,FALSE,FALSE,primary,T_NK
XAB2,0.493138561704391,0.00156086003567028,0.139474372465834,0.428016061305453,0.00854812178523737,0.259326268581707,FALSE,FALSE,FALSE,primary,T_NK
PUS7L,-0.488096462665883,0.00148286537446164,0.139474372465834,-0.51870101209847,0.00236649166192952,0.217252781262931,FALSE,FALSE,FALSE,primary,T_NK
BBS2,-0.483291999152182,0.00161658684512586,0.139474372465834,-0.607071000245065,0.00028968088067249,0.109488146366113,FALSE,FALSE,FALSE,primary,T_NK
PRPF19,0.462284796612824,0.00144028932152397,0.139474372465834,0.366340518703177,0.0147001793942025,0.297731674617013,FALSE,FALSE,FALSE,primary,T_NK
TRIM44,-0.457581404262658,0.0018954842548296,0.139474372465834,-0.396580022466949,0.00935482444581326,0.26330212186597,FALSE,FALSE,FALSE,primary,T_NK
SNRPA,0.431361609792305,0.00142860767425019,0.139474372465834,0.462984147686046,0.00139507817360141,0.177972115575151,FALSE,FALSE,FALSE,primary,T_NK
ZNF148,-0.403106628592494,0.00191313484582106,0.139474372465834,-0.418576587953085,0.00288169870862519,0.22627525838039,FALSE,FALSE,FALSE,primary,T_NK
R3HDM2,-0.394581593592095,0.00195735869342728,0.139474372465834,-0.421416458473965,0.00191307071625362,0.204261887453906,FALSE,FALSE,FALSE,primary,T_NK
RBMS1,-0.360941769520159,0.00169283188248602,0.139474372465834,-0.408789901880527,0.00122576909560818,0.169261472313695,FALSE,FALSE,FALSE,primary,T_NK
SF3A2,0.358837133631046,0.00177400539491708,0.139474372465834,0.286915736856609,0.0135096377278161,0.29165971736338,FALSE,FALSE,FALSE,primary,T_NK
HLA-E,-0.320984557213918,0.00188297670886817,0.139474372465834,-0.354167530560165,0.00121980143298359,0.169261472313695,FALSE,FALSE,FALSE,primary,T_NK
HYPK,0.78099980910075,0.00206851547100945,0.141160971223814,0.647495961925061,0.0143547698106011,0.295155973880483,FALSE,FALSE,FALSE,primary,T_NK
PRELID3B,0.546649349643921,0.0021028746669304,0.142458246596942,0.38798695737386,0.0267792465001403,0.347930833509238,FALSE,FALSE,FALSE,primary,T_NK
RCSD1,-0.621015624218025,0.00212489219773633,0.142906699182543,-0.556571355540601,0.00898242831316457,0.259326268581707,FALSE,FALSE,FALSE,primary,T_NK
PMS1,-0.816680340813052,0.00226773029454959,0.143025925351569,-0.728022558476768,0.0108017668053921,0.273601191403116,FALSE,FALSE,FALSE,primary,T_NK
ALDH5A1,-0.806308132103764,0.00214364496033506,0.143025925351569,-0.759306752244293,0.00831303198486703,0.259326268581707,FALSE,FALSE,FALSE,primary,T_NK
ROCK2,-0.754634003548156,0.00226037596946033,0.143025925351569,-0.605713107969662,0.017781447780769,0.312463616369399,FALSE,FALSE,FALSE,primary,T_NK
SCML4,-0.743309222759818,0.00223587422176889,0.143025925351569,-0.602637365216656,0.0166323403005164,0.307682634222171,FALSE,FALSE,FALSE,primary,T_NK
DGUOK,-0.591674772050141,0.00227223227128011,0.143025925351569,-0.610336441759396,0.00416962922363393,0.232650944702368,FALSE,FALSE,FALSE,primary,T_NK
TIPIN,0.569304010238003,0.00216980160252804,0.143025925351569,0.388382881647402,0.0383998214089282,0.381782839777228,FALSE,FALSE,FALSE,primary,T_NK
ATP2A2,0.488505180563805,0.00227307164834967,0.143025925351569,0.479323472640193,0.00385997336271117,0.232188511327444,FALSE,FALSE,FALSE,primary,T_NK
HMGA1,0.475505546389616,0.00228077114018233,0.143025925351569,0.461688230842321,0.00463191258582804,0.235410564683943,FALSE,FALSE,FALSE,primary,T_NK
DDA1,0.428045926823638,0.00217778530959693,0.143025925351569,0.439203269288125,0.00231479390451257,0.216672788365094,FALSE,FALSE,FALSE,primary,T_NK
SMAD2,-0.422883588004369,0.00227987992533349,0.143025925351569,-0.396995502909173,0.00820151473285404,0.259326268581707,FALSE,FALSE,FALSE,primary,T_NK
HOXA5,1.76266448730005,0.0023179422233781,0.143252344490839,2.1200501039306,0.000289798616056086,0.109488146366113,FALSE,FALSE,FALSE,primary,T_NK
ADARB1,-0.598312441984052,0.00233068678139389,0.143252344490839,-0.526061601059419,0.0138346411160459,0.292654831640876,FALSE,FALSE,FALSE,primary,T_NK
ZNF83,-0.494006282525515,0.0023029586849019,0.143252344490839,-0.490498349561219,0.00518735321833715,0.238165283515201,FALSE,FALSE,FALSE,primary,T_NK
LYPLAL1,-0.711050787192424,0.00241498684641656,0.14505573019134,-0.855987050339947,0.000908328433623293,0.166230664427362,FALSE,FALSE,FALSE,primary,T_NK
LRCH3,-0.623822683636239,0.00238735352158682,0.14505573019134,-0.562172981799512,0.010563228677495,0.273601191403116,FALSE,FALSE,FALSE,primary,T_NK
PLCL2,-0.618598615235795,0.00241307128056991,0.14505573019134,-0.487004485676227,0.0187304377286989,0.317222568636222,FALSE,FALSE,FALSE,primary,T_NK
CDKN2C,0.511759405809098,0.00242254478824024,0.14505573019134,0.525263984283613,0.00411651204808905,0.232650944702368,FALSE,FALSE,FALSE,primary,T_NK
SLC25A42,-0.61450436185541,0.00244315031021301,0.145351782237737,-0.526476971303777,0.0152050563027415,0.301735895074403,FALSE,FALSE,FALSE,primary,T_NK
RASD2,2.20347016804735,0.00261506999442295,0.150957088685961,2.16072911637285,0.00354906194870688,0.231024747267986,FALSE,FALSE,FALSE,primary,T_NK
DUSP8,1.47430698698431,0.00284215451791337,0.150957088685961,1.41489055554433,0.00652245645744216,0.250818439663045,FALSE,FALSE,FALSE,primary,T_NK
TMEM260,-0.84654477709619,0.00289424783609592,0.150957088685961,-0.627553266124328,0.0320283685353509,0.363649891833272,FALSE,FALSE,FALSE,primary,T_NK
TNFSF14,-0.834603167856706,0.0026928398958975,0.150957088685961,-0.694559144954673,0.017269593332832,0.311846391458734,FALSE,FALSE,FALSE,primary,T_NK
ZNF429,-0.801186985746522,0.00274485760725738,0.150957088685961,-0.784920553019706,0.00744871241521427,0.257354376795733,FALSE,FALSE,FALSE,primary,T_NK
INPP4A,-0.768193506052489,0.00281653660347422,0.150957088685961,-0.648718837240746,0.0151987516218331,0.301735895074403,FALSE,FALSE,FALSE,primary,T_NK
XRCC4,-0.721970611217569,0.00292773149051535,0.150957088685961,-0.563362834032798,0.0261448139417804,0.34705473966231,FALSE,FALSE,FALSE,primary,T_NK
KCTD7,-0.674493467836946,0.00265551071967841,0.150957088685961,-0.606476472872071,0.0121202827422572,0.277347182566214,FALSE,FALSE,FALSE,primary,T_NK
PLA2G12A,-0.6339154405053,0.00277483693962624,0.150957088685961,-0.636695132136597,0.00602410553356829,0.244523920067113,FALSE,FALSE,FALSE,primary,T_NK
BTN3A1,-0.600953184076221,0.00291204573114138,0.150957088685961,-0.538588639923894,0.0111249925718776,0.273601191403116,FALSE,FALSE,FALSE,primary,T_NK
TRIP11,-0.592177633630969,0.00275211664879236,0.150957088685961,-0.643051001674614,0.00291353606327881,0.22627525838039,FALSE,FALSE,FALSE,primary,T_NK
PIGP,-0.560019068807157,0.00290656977509292,0.150957088685961,-0.552459598768403,0.0072890369740496,0.257354376795733,FALSE,FALSE,FALSE,primary,T_NK
DNAJA4,0.556663909964153,0.00282259372976079,0.150957088685961,0.589769271766639,0.00292218198391251,0.22627525838039,FALSE,FALSE,FALSE,primary,T_NK
TSNAX,-0.545923120756688,0.00283305339771336,0.150957088685961,-0.532226512471732,0.00725381678144725,0.257354376795733,FALSE,FALSE,FALSE,primary,T_NK
ATXN7L1,-0.545331421239743,0.00263801720035497,0.150957088685961,-0.517491946386473,0.00895526016397934,0.259326268581707,FALSE,FALSE,FALSE,primary,T_NK
PKNOX1,-0.537885279733453,0.00280882068058405,0.150957088685961,-0.473850606616554,0.0135640530509926,0.292192309473466,FALSE,FALSE,FALSE,primary,T_NK
