gene,logFC,P.Value,adj.P.Val,logFC_depth,P_depth,q_depth,hit_baseline,hit_depth,reportable,tier,hierarchy_bin
AFF3,-0.93783989843278,0.000128959501144783,0.0265254935613664,-0.759924591714959,0.000732372288852971,0.100268857312483,FALSE,FALSE,FALSE,primary,B_Plasma
CDC25B,-0.965080462741511,0.000148074441852176,0.0286301933321182,-0.925576055632653,0.000384381833472906,0.06597801118082,FALSE,FALSE,FALSE,primary,B_Plasma
CENPK,-0.930546955232073,0.000161127831247545,0.030394210899232,-0.808172520969081,0.00132478825029613,0.118405356847437,FALSE,FALSE,FALSE,primary,B_Plasma
USP38,0.667715450618786,0.00016982160844629,0.0312714361838953,0.622883226291124,0.000687947067783425,0.100268857312483,FALSE,FALSE,FALSE,primary,B_Plasma
NBPF12,0.95701738263171,0.00017626772347007,0.0317035947283144,0.901144181029453,0.000770655710019052,0.100268857312483,FALSE,FALSE,FALSE,primary,B_Plasma
ANGPTL1,-1.29525181453068,0.000194802530378905,0.0342409720443284,-1.188374491421,0.00131223928864869,0.118405356847437,TRUE,FALSE,FALSE,primary,B_Plasma
MIS18A,-0.828257153342737,0.000204159626203449,0.0350882344234995,-0.819908600935087,0.000535821515957614,0.0837603848338027,FALSE,FALSE,FALSE,primary,B_Plasma
RCSD1,-0.98564963731529,0.000215502808320149,0.0354616748840007,-0.875355767917679,0.000769299402596935,0.100268857312483,FALSE,FALSE,FALSE,primary,B_Plasma
FHIT,-0.829401862500078,0.000212339492900343,0.0354616748840007,-0.8492958502477,0.000480013712296409,0.0781691289821107,FALSE,FALSE,FALSE,primary,B_Plasma
TCL1A,-2.31045821421282,0.00024289775197215,0.0391369002865127,-2.10662080574797,0.000739289317698084,0.100268857312483,TRUE,FALSE,FALSE,primary,B_Plasma
LZIC,-0.687660042955277,0.000251766537077512,0.0397380081174995,-0.662391540279681,0.000559750243794745,0.0859658532312139,FALSE,FALSE,FALSE,primary,B_Plasma
IL7R,-1.39485644447874,0.000260258184828344,0.0398326011750079,-1.39014790494759,0.000377388390635941,0.06597801118082,TRUE,FALSE,FALSE,primary,B_Plasma
LHPP,-0.832727823800867,0.000262666493396096,0.0398326011750079,-0.761025441018969,0.00087828546861551,0.101548047243023,FALSE,FALSE,FALSE,primary,B_Plasma
KANK2,-1.75899966376449,0.000276857870346576,0.0404903751281525,-1.75279193036334,0.0003507559565043,0.0626636253722172,TRUE,FALSE,FALSE,primary,B_Plasma
CD44,0.659678563650266,0.000277474771372134,0.0404903751281525,0.674933259504489,0.000306477683288394,0.0559804513357255,FALSE,FALSE,FALSE,primary,B_Plasma
CD24,-1.52227809018485,0.000306469360371084,0.041940101410917,-1.36353283623188,0.00111757914106767,0.115360810237468,TRUE,FALSE,FALSE,primary,B_Plasma
BCL7A,-1.29174372930998,0.000309100824983485,0.041940101410917,-1.15769461175126,0.00123723002354271,0.118405356847437,TRUE,FALSE,FALSE,primary,B_Plasma
TCTN1,-0.919852128098224,0.000294251860133785,0.041940101410917,-0.808591865062864,0.00121135612672807,0.118405356847437,FALSE,FALSE,FALSE,primary,B_Plasma
MCM7,-0.771243095873751,0.000302454964114436,0.041940101410917,-0.733197127652863,0.000763105164159405,0.100268857312483,FALSE,FALSE,FALSE,primary,B_Plasma
TSPAN13,-0.943674843282899,0.000319521063816346,0.0426064811647521,-0.861703550266021,0.000815838133377581,0.100268857312483,FALSE,FALSE,FALSE,primary,B_Plasma
ZNF566,-0.798042694378503,0.000329111893234791,0.0431415488521673,-0.719760514232692,0.00188851125324315,0.148937184782798,FALSE,FALSE,FALSE,primary,B_Plasma
LIG4,-0.738433768730991,0.000373740770508113,0.0481751853184958,-0.744199162161928,0.00066119415804333,0.0981032823645985,FALSE,FALSE,FALSE,primary,B_Plasma
ZNF687,0.740952740308082,0.000415967066780013,0.0527391687619119,0.707705159073795,0.00172227986305069,0.13960035112172,FALSE,FALSE,FALSE,primary,B_Plasma
ZNF677,-0.840828330920726,0.000438002264006719,0.0530574457254098,-0.737816801617894,0.00328958777745989,0.197240078108793,FALSE,FALSE,FALSE,primary,B_Plasma
BEND5,-0.769640390530367,0.000432452841064555,0.0530574457254098,-0.622732651846991,0.00283572311985392,0.187988127792158,FALSE,FALSE,FALSE,primary,B_Plasma
TMPO,-0.567523767561326,0.000439058252705745,0.0530574457254098,-0.507429484058439,0.0014408797010223,0.124885751512369,FALSE,FALSE,FALSE,primary,B_Plasma
CCND2,0.773378481591206,0.000451085282023042,0.0536722087871724,0.755719061026998,0.00101130048803583,0.109295363855132,FALSE,FALSE,FALSE,primary,B_Plasma
GDF11,-0.66977582310933,0.000486869262325068,0.0570522253760921,-0.600125081805351,0.00263330531473676,0.181511454529178,FALSE,FALSE,FALSE,primary,B_Plasma
CD9,-1.51422591883379,0.000532827236585888,0.0590188798431414,-1.48737492627406,0.000838486101710436,0.100268857312483,FALSE,FALSE,FALSE,primary,B_Plasma
BTBD3,-1.34336672924894,0.000534176569565542,0.0590188798431414,-1.33786389767714,0.000804072324885774,0.100268857312483,FALSE,FALSE,FALSE,primary,B_Plasma
RAPGEF5,-1.24641066413609,0.000524330608232494,0.0590188798431414,-1.2303307764912,0.000973183019504045,0.107838533578967,FALSE,FALSE,FALSE,primary,B_Plasma
QRSL1,-0.908219566686446,0.000532144720451,0.0590188798431414,-0.833794549368704,0.00186148225432638,0.148937184782798,FALSE,FALSE,FALSE,primary,B_Plasma
BACH2,-0.998536702588355,0.000548761723801763,0.0597763827025752,-0.884197021351113,0.00244758804924327,0.174612996785643,FALSE,FALSE,FALSE,primary,B_Plasma
STMN1,-1.65801281443028,0.00059739219722527,0.0608464283513743,-1.63977004427111,0.000894924887786117,0.101742499580255,FALSE,FALSE,FALSE,primary,B_Plasma
VPREB3,-1.50742416933732,0.00060194597595437,0.0608464283513743,-1.3278413409949,0.00213208098055447,0.162716637747124,FALSE,FALSE,FALSE,primary,B_Plasma
DTX1,-1.44805219468691,0.000585589817073619,0.0608464283513743,-1.3957599866666,0.00127649179849183,0.118405356847437,FALSE,FALSE,FALSE,primary,B_Plasma
SLC16A4,-0.933352189704256,0.000605789369415027,0.0608464283513743,-0.875999626836707,0.00213758434326242,0.162716637747124,FALSE,FALSE,FALSE,primary,B_Plasma
ICK,-0.687146385569559,0.000572081246315337,0.0608464283513743,-0.583878424359126,0.0038914137747787,0.210046381550084,FALSE,FALSE,FALSE,primary,B_Plasma
SGTA,0.650112858035291,0.000605193573790092,0.0608464283513743,0.627779316462475,0.00139935981929992,0.122499958581515,FALSE,FALSE,FALSE,primary,B_Plasma
LFNG,-0.829448211689216,0.000636855995009491,0.0631467213513257,-0.804555564662411,0.00151106259127612,0.128425649747875,FALSE,FALSE,FALSE,primary,B_Plasma
GALNT7,-0.669676734426273,0.000686389706648864,0.0671966834331938,-0.642158698239761,0.00153928178326756,0.129566083949271,FALSE,FALSE,FALSE,primary,B_Plasma
DHFR,-0.838954793337217,0.000764587517384152,0.0721260041988255,-0.75834565272099,0.00279387303495465,0.187988127792158,FALSE,FALSE,FALSE,primary,B_Plasma
SAT1,0.788068530894016,0.000756041522418486,0.0721260041988255,0.766292886361439,0.00146704238280109,0.125906755088635,FALSE,FALSE,FALSE,primary,B_Plasma
UBQLN2,0.529941201610996,0.000764718430864196,0.0721260041988255,0.571142449358844,0.000528116332074063,0.0837603848338027,FALSE,FALSE,FALSE,primary,B_Plasma
SLC37A1,0.637277304227177,0.000775337307426266,0.07224649079078,0.586558457545458,0.00285826267704919,0.187988127792158,FALSE,FALSE,FALSE,primary,B_Plasma
RGS16,-1.31880281316868,0.000822227172625897,0.075703630393913,-1.38553654336191,0.000759192828693277,0.100268857312483,FALSE,FALSE,FALSE,primary,B_Plasma
SRP9,-0.562635861223884,0.000837881415798503,0.0762373514092426,-0.63839039685691,0.00024939541967072,0.0496183523590336,FALSE,FALSE,FALSE,primary,B_Plasma
TCL1B,-1.79255775595721,0.000848932528032876,0.0763446996721658,-1.69574214702768,0.00170502898111336,0.13960035112172,FALSE,FALSE,FALSE,primary,B_Plasma
ADARB1,-0.821674244716733,0.000870117160327107,0.0773504151490787,-0.635400507052999,0.00476343691562895,0.212750646731713,FALSE,FALSE,FALSE,primary,B_Plasma
SOCS2,-1.47682651615421,0.000941867450048266,0.0827773052121965,-1.35813006008074,0.00358832684583399,0.209414754722871,FALSE,FALSE,FALSE,primary,B_Plasma
ZNF678,-0.74991476729444,0.000980935004208984,0.0842950146950253,-0.709188244105111,0.00314786245747441,0.192702013655461,FALSE,FALSE,FALSE,primary,B_Plasma
MDM1,-0.519222239981494,0.00097169565942448,0.0842950146950253,-0.502908025580287,0.00248926875220251,0.174612996785643,FALSE,FALSE,FALSE,primary,B_Plasma
KDM1B,-0.655840415658883,0.00101138509303245,0.085896509893794,-0.617586222684517,0.0029174447655823,0.187988127792158,FALSE,FALSE,FALSE,primary,B_Plasma
EIF4A1,0.455571295072806,0.00102178418803065,0.085896509893794,0.414444066185937,0.00375091896577951,0.210046381550084,FALSE,FALSE,FALSE,primary,B_Plasma
MT-ND4,0.464002357867374,0.00107424717977647,0.0893357815956043,0.457669572202962,0.00187573671077064,0.148937184782798,FALSE,FALSE,FALSE,primary,B_Plasma
RPP14,0.600756081900946,0.00113645642359628,0.0925195155799326,0.511201920763624,0.00782578182855314,0.256277906722541,FALSE,FALSE,FALSE,primary,B_Plasma
MAP3K4,-0.463339800318505,0.00112943895727733,0.0925195155799326,-0.435541282820787,0.00334162393180008,0.198997114959033,FALSE,FALSE,FALSE,primary,B_Plasma
R3HDM4,0.449524875360918,0.00116061068770939,0.0935016985285876,0.442268802870236,0.00225526995815636,0.166607533645409,FALSE,FALSE,FALSE,primary,B_Plasma
SH2D3C,-0.835982701988476,0.00122268309811649,0.0972353070348943,-0.769070440695261,0.00417008453081827,0.210046381550084,FALSE,FALSE,FALSE,primary,B_Plasma
LPAR2,0.668129461177644,0.00123209983054301,0.0972353070348943,0.653525311300199,0.00227170706509607,0.166607533645409,FALSE,FALSE,FALSE,primary,B_Plasma
ZNF208,-1.26583196562874,0.00129246425068335,0.0999591851478503,-1.14047245961984,0.00465823355681619,0.210196786373036,FALSE,FALSE,FALSE,primary,B_Plasma
ABHD15,-0.819881709353971,0.00128617495407306,0.0999591851478503,-0.854590576999321,0.00134573190699339,0.118995324382022,FALSE,FALSE,FALSE,primary,B_Plasma
MGAT4B,0.592631907619406,0.00131268818057435,0.100064846506865,0.610915796021325,0.00200102975025005,0.155017826846805,FALSE,FALSE,FALSE,primary,B_Plasma
ZNFX1,0.587863258281185,0.00131970705245671,0.100064846506865,0.619404550481196,0.00112013580879424,0.115360810237468,FALSE,FALSE,FALSE,primary,B_Plasma
MIR222HG,1.31568064477825,0.00134992183592124,0.101362092029271,1.58920241717361,8.74768422435832e-05,0.0273490098928688,FALSE,TRUE,FALSE,primary,B_Plasma
MAP3K11,0.429452842225449,0.0013937458348424,0.103646445064146,0.389240582665506,0.00542580936269604,0.22718858146628,FALSE,FALSE,FALSE,primary,B_Plasma
AMD1,0.599062115690051,0.00147887302928054,0.108929561985292,0.616584074049879,0.00160611232566731,0.133903879037063,FALSE,FALSE,FALSE,primary,B_Plasma
GCNT1,-1.08185833494088,0.0016195513684913,0.110256749218822,-0.991316995148087,0.00550390487851598,0.227269732577967,FALSE,FALSE,FALSE,primary,B_Plasma
ACTL6A,-0.843684526814549,0.00157362277007743,0.110256749218822,-0.926750930774362,0.000734102140523845,0.100268857312483,FALSE,FALSE,FALSE,primary,B_Plasma
SUSD3,-0.820389055065776,0.00160535739088534,0.110256749218822,-0.698774233872089,0.00797672488531891,0.256277906722541,FALSE,FALSE,FALSE,primary,B_Plasma
CENPH,-0.698606595194772,0.00155056187807462,0.110256749218822,-0.648412295031598,0.00444143104134116,0.210046381550084,FALSE,FALSE,FALSE,primary,B_Plasma
NTPCR,-0.655541328608811,0.00165230892322158,0.110256749218822,-0.650989979671427,0.00269155153305901,0.184076891565614,FALSE,FALSE,FALSE,primary,B_Plasma
MAPKAPK2,0.638164212980069,0.00153146314770051,0.110256749218822,0.545831063293758,0.00652342380305974,0.247357793514827,FALSE,FALSE,FALSE,primary,B_Plasma
EMP3,0.634499610501482,0.00155597362412508,0.110256749218822,0.589777812095405,0.00406874951669481,0.210046381550084,FALSE,FALSE,FALSE,primary,B_Plasma
FMNL1,0.622363883979322,0.00166573674509651,0.110256749218822,0.587228295328325,0.00388064076731492,0.210046381550084,FALSE,FALSE,FALSE,primary,B_Plasma
TMEM243,-0.588102868410386,0.00166675352200293,0.110256749218822,-0.631722397068521,0.00126500692494957,0.118405356847437,FALSE,FALSE,FALSE,primary,B_Plasma
IST1,0.558617450478402,0.00166796478647558,0.110256749218822,0.55812603040011,0.00263210165940849,0.181511454529178,FALSE,FALSE,FALSE,primary,B_Plasma
EXOC6,-0.460674215584478,0.00161259453242243,0.110256749218822,-0.434249745568171,0.00403734502383438,0.210046381550084,FALSE,FALSE,FALSE,primary,B_Plasma
CIZ1,0.453417874794522,0.00164780524276291,0.110256749218822,0.448682137902674,0.00304938475513895,0.187988127792158,FALSE,FALSE,FALSE,primary,B_Plasma
MPDU1,0.496651961503618,0.00168315376095394,0.1103178914171,0.450187288491452,0.00443609815098298,0.210046381550084,FALSE,FALSE,FALSE,primary,B_Plasma
PKIA,-0.866216471165461,0.00169811141404579,0.110362972069161,-0.730154606249816,0.00747045789964585,0.253005814076978,FALSE,FALSE,FALSE,primary,B_Plasma
RIMKLB,-0.796387963787541,0.00177488520224915,0.111877441482921,-0.759775409295541,0.00423829354256442,0.210046381550084,FALSE,FALSE,FALSE,primary,B_Plasma
TFRC,0.641592263705374,0.00177927661008524,0.111877441482921,0.705382439716905,0.000808056636005074,0.100268857312483,FALSE,FALSE,FALSE,primary,B_Plasma
FLNA,0.549266014036816,0.00173833079225184,0.111877441482921,0.601383342793439,0.000800843335150566,0.100268857312483,FALSE,FALSE,FALSE,primary,B_Plasma
AP3D1,0.494304098034319,0.00177120518532943,0.111877441482921,0.464509511220817,0.00455231548986064,0.210046381550084,FALSE,FALSE,FALSE,primary,B_Plasma
FEM1B,0.54256472748493,0.00180188071940917,0.112385044225085,0.502549757490935,0.00582387480468662,0.234941014010261,FALSE,FALSE,FALSE,primary,B_Plasma
CASD1,-0.479043947939821,0.0018568231801494,0.114885363802203,-0.410895989655885,0.00784998443708138,0.256277906722541,FALSE,FALSE,FALSE,primary,B_Plasma
TYMS,-1.77248282009022,0.00189159933372252,0.116108168627063,-1.97178091622018,0.00115022385001986,0.117082088175278,FALSE,FALSE,FALSE,primary,B_Plasma
SREBF2,0.624967361337659,0.00194004041241346,0.117553055141254,0.585991321544253,0.00493035726886409,0.217211153047593,FALSE,FALSE,FALSE,primary,B_Plasma
TCIRG1,0.508448063166882,0.00194553802147408,0.117553055141254,0.468253969296624,0.00463090605884924,0.210046381550084,FALSE,FALSE,FALSE,primary,B_Plasma
NBEAL2,0.661830696984756,0.00198681902629764,0.119116731390589,0.715142353195683,0.00130775215097907,0.118405356847437,FALSE,FALSE,FALSE,primary,B_Plasma
IGLC5,-1.52979851178364,0.00200272209066251,0.119146558839876,-1.54419668698683,0.00249333157393252,0.174612996785643,FALSE,FALSE,FALSE,primary,B_Plasma
MT-ATP8,0.642454086633265,0.00209404455803429,0.123628554288834,0.631212687570622,0.00346807231398962,0.205131790788278,FALSE,FALSE,FALSE,primary,B_Plasma
GCA,-0.573415403953268,0.00223382330122214,0.130739876268621,-0.557389050824118,0.00428415345488548,0.210046381550084,FALSE,FALSE,FALSE,primary,B_Plasma
GCFC2,-0.465124570509417,0.00224830663870268,0.130739876268621,-0.470176172227391,0.00400728278345958,0.210046381550084,FALSE,FALSE,FALSE,primary,B_Plasma
DCK,-0.820004602243733,0.00226638484239562,0.13080761470961,-0.783496757474471,0.0045053360459579,0.210046381550084,FALSE,FALSE,FALSE,primary,B_Plasma
VMP1,0.689901382985764,0.00236063699474352,0.135238270498862,0.689943991742036,0.00292161548170213,0.187988127792158,FALSE,FALSE,FALSE,primary,B_Plasma
FAS,1.16821646173507,0.00240161401160982,0.136574137983752,1.06839285214051,0.00718091555903899,0.252048098482027,FALSE,FALSE,FALSE,primary,B_Plasma
ZNF626,-0.905524775443818,0.00252107035717634,0.142320862353298,-0.837887035051324,0.00725566835931812,0.252048098482027,FALSE,FALSE,FALSE,primary,B_Plasma
NSL1,-0.536271581942561,0.00254522275326122,0.142643136041466,-0.61604279439508,0.00104067117400522,0.111097993380997,FALSE,FALSE,FALSE,primary,B_Plasma
VARS,0.599696829946421,0.00257540197532648,0.143296107030036,0.590112583589591,0.00432028424209688,0.210046381550084,FALSE,FALSE,FALSE,primary,B_Plasma
CD72,-1.14057386682526,0.00264621264125055,0.144737147203093,-1.0216673756748,0.00655551840249484,0.247357793514827,FALSE,FALSE,FALSE,primary,B_Plasma
MT-ND4L,0.540386425195522,0.00262276957050718,0.144737147203093,0.551325289624618,0.00303800997885893,0.187988127792158,FALSE,FALSE,FALSE,primary,B_Plasma
RAB11A,-0.482644850561526,0.002676158785886,0.144737147203093,-0.469243190340662,0.00452157145118813,0.210046381550084,FALSE,FALSE,FALSE,primary,B_Plasma
TMEM167B,0.442246004729121,0.00266286125411099,0.144737147203093,0.420536625238191,0.00682870139114383,0.252048098482027,FALSE,FALSE,FALSE,primary,B_Plasma
TEC,0.814745973612116,0.00276843125957824,0.145049646361911,0.880853405230014,0.00193267258070895,0.151059069388626,FALSE,FALSE,FALSE,primary,B_Plasma
YPEL1,-0.793387925721968,0.0028014448212653,0.145049646361911,-0.769577726101314,0.00547598705613264,0.22718858146628,FALSE,FALSE,FALSE,primary,B_Plasma
DRAM1,0.709021982451998,0.00275598838187344,0.145049646361911,0.635866705239277,0.0109147125048188,0.279378342886502,FALSE,FALSE,FALSE,primary,B_Plasma
NPC1,0.636945627590023,0.00275546955922945,0.145049646361911,0.590816761469737,0.00864139291959057,0.256824172249757,FALSE,FALSE,FALSE,primary,B_Plasma
DLST,0.565477626730326,0.00279596449942882,0.145049646361911,0.531190043326478,0.00829222321231747,0.256277906722541,FALSE,FALSE,FALSE,primary,B_Plasma
BCOR,-0.557512538989172,0.00281129849692037,0.145049646361911,-0.608138098042445,0.00227052639557348,0.166607533645409,FALSE,FALSE,FALSE,primary,B_Plasma
PSMC1,0.447349094543186,0.0028507300552121,0.145049646361911,0.382591486276715,0.0108041614274333,0.279378342886502,FALSE,FALSE,FALSE,primary,B_Plasma
UBXN6,0.406142162578238,0.00283081656959372,0.145049646361911,0.415715721976606,0.00382709760381489,0.210046381550084,FALSE,FALSE,FALSE,primary,B_Plasma
TUBGCP2,0.339454546750716,0.00283779435903068,0.145049646361911,0.340851031109967,0.0039300031585589,0.210046381550084,FALSE,FALSE,FALSE,primary,B_Plasma
RHOF,0.645579246250848,0.00292914353760775,0.148065334116721,0.631381344411967,0.00516062480656535,0.221003279173126,FALSE,FALSE,FALSE,primary,B_Plasma
NQO2,0.692880427241485,0.00298866598985507,0.150093134841163,0.605996929162413,0.0119803326009644,0.283448193483358,FALSE,FALSE,FALSE,primary,B_Plasma
HIST1H2BF,-1.00991500503587,0.00305912969671327,0.15264070370568,-1.02801389638472,0.0040261241090231,0.210046381550084,FALSE,FALSE,FALSE,primary,B_Plasma
ZYX,0.890127046990235,0.00309949652952796,0.153663501021597,0.95908194721601,0.0017081411746862,0.13960035112172,FALSE,FALSE,FALSE,primary,B_Plasma
KCTD10,0.66087113316403,0.00317753504875044,0.154850154803824,0.591482952119405,0.0134838462092981,0.293625845065163,FALSE,FALSE,FALSE,primary,B_Plasma
SLC4A7,-0.653287046000254,0.00315228319372029,0.154850154803824,-0.517163966865199,0.016094770512692,0.313117834767579,FALSE,FALSE,FALSE,primary,B_Plasma
HMGN2,-0.590412451083124,0.00319890942710253,0.154850154803824,-0.588925777476295,0.00449195576838557,0.210046381550084,FALSE,FALSE,FALSE,primary,B_Plasma
RFC2,-0.538470716446033,0.00320352014075663,0.154850154803824,-0.481336989181067,0.0098900989466493,0.273535911929279,FALSE,FALSE,FALSE,primary,B_Plasma
NABP1,0.614756476337,0.00329705426904731,0.158381476501937,0.577540224430069,0.00770005851833244,0.254363442526348,FALSE,FALSE,FALSE,primary,B_Plasma
PRDX3,-0.866764042939287,0.00335329532940298,0.159268815986969,-0.962428949740168,0.00132553403827379,0.118405356847437,FALSE,FALSE,FALSE,primary,B_Plasma
GALNT4,0.685174540877572,0.00335930832418124,0.159268815986969,0.735154003988412,0.00456020413098423,0.210046381550084,FALSE,FALSE,FALSE,primary,B_Plasma
PLXNA3,0.59746374658393,0.00339789948769716,0.159268815986969,0.608235055360649,0.00425404507582309,0.210046381550084,FALSE,FALSE,FALSE,primary,B_Plasma
RBM10,0.377965871848511,0.00339052684192126,0.159268815986969,0.3899812625903,0.00517542520339168,0.221003279173126,FALSE,FALSE,FALSE,primary,B_Plasma
NCK2,-0.635490171218514,0.00346411166247106,0.161394214443079,-0.560846952549544,0.0107418204952423,0.279032334170181,FALSE,FALSE,FALSE,primary,B_Plasma
