gene,logFC,P.Value,adj.P.Val,logFC_depth,P_depth,q_depth,hit_baseline,hit_depth,reportable,tier,hierarchy_bin
ATP6V0A1,0.622232621156943,0.0652927573397972,0.593289354616798,0.439130576730612,0.210347030805211,0.887180321440757,FALSE,FALSE,FALSE,secondary,HSC_MPP
MRPS25,-0.438680242652523,0.0653338349533474,0.593289354616798,-0.380291479804573,0.152153467684241,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
DDX60L,-0.642787169547518,0.0654443221683448,0.593692381205965,-0.519953853704084,0.171046204804862,0.867127868891402,FALSE,FALSE,FALSE,secondary,HSC_MPP
TUBG1,-0.827257295887513,0.065613384716593,0.594486244602757,-0.646497387754325,0.175477593001474,0.871009414545652,FALSE,FALSE,FALSE,secondary,HSC_MPP
MTHFD1L,-0.743866401681303,0.0656642194238876,0.594486244602757,-0.890676415065978,0.0438778465144401,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
RELB,1.30472209143666,0.0657689658088867,0.594834926414513,1.11813714886085,0.15687724243136,0.861344859387277,FALSE,FALSE,FALSE,secondary,HSC_MPP
HIST3H2A,-1.67896034783788,0.065982131807581,0.594900032148102,-1.35095714397234,0.152036390117152,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
HYAL3,-1.3533024121041,0.0660411237113526,0.594900032148102,-1.48308316386165,0.0666287979233785,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
DPYSL2,-1.21181731736267,0.0659846556518876,0.594900032148102,-1.13900104886492,0.109604361476649,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
ITGA5,0.939337893195756,0.0659627157315583,0.594900032148102,0.754830667354809,0.168228114898373,0.86554808570177,FALSE,FALSE,FALSE,secondary,HSC_MPP
UBR7,-0.8902702879456,0.0661860108231146,0.59555784255204,-0.987252197990963,0.0583700942596775,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
GAMT,-0.560873696384849,0.0662467748256862,0.59555784255204,-0.428392336500453,0.187103164166345,0.880320175948254,FALSE,FALSE,FALSE,secondary,HSC_MPP
MAP3K8,-0.873750814652935,0.0663300607748855,0.595710275819246,-0.836596259552856,0.118720747703756,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
INTS7,-1.16638683882103,0.0663986139762686,0.595730221898969,-1.1520705656511,0.103914532741953,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
MAPK1IP1L,0.543963622495671,0.0664788291739129,0.595854655499912,0.426534028815284,0.182802361475283,0.875175082919768,FALSE,FALSE,FALSE,secondary,HSC_MPP
PAM16,-1.80550221710497,0.0679750255381137,0.597861496640108,-2.08501810746027,0.0339324269746164,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
SPAG5,-1.76117048285405,0.0669072538121599,0.597861496640108,-1.58076074111576,0.13021091038493,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
CDC7,-1.33885992953424,0.0682338307600613,0.597861496640108,-1.23049210587981,0.129766841212393,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
SKIL,-1.30207435332079,0.0673863719727766,0.597861496640108,-1.46211367729585,0.0674915465691526,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
BCAT1,-1.21517409775324,0.0681544432424683,0.597861496640108,-1.05016171976248,0.142272772123564,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
HOTAIRM1,1.14230246779482,0.0681396946243339,0.597861496640108,0.859879498513038,0.178782141913196,0.875175082919768,FALSE,FALSE,FALSE,secondary,HSC_MPP
WDR7,-1.01013221023912,0.0677981339835226,0.597861496640108,-1.40340895886078,0.0198335149406669,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
SRR,-0.989864502935293,0.0667844388516297,0.597861496640108,-1.20734015803081,0.0425918417147092,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
SLC12A9,-0.987929759275111,0.0679702841577257,0.597861496640108,-1.07102335039497,0.0925226477104161,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
EXOSC4,-0.75450065705472,0.0672962873276299,0.597861496640108,-0.593118324988263,0.180729007426987,0.875175082919768,FALSE,FALSE,FALSE,secondary,HSC_MPP
TADA2A,-0.68927828105252,0.0675935656112995,0.597861496640108,-0.627527320164259,0.13676062892457,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
OXCT1,-0.677677391299475,0.067526513518484,0.597861496640108,-0.86016873537486,0.0302931183000828,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
TXNDC11,0.665656213770959,0.0675672735786628,0.597861496640108,0.588950708181589,0.153027395304945,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
TOB2,0.647320701973564,0.0682328721097796,0.597861496640108,0.724506169876048,0.0853105967607936,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
ACSS2,0.64106457140909,0.0681301702010654,0.597861496640108,0.484849836617456,0.201961014538026,0.886513876592383,FALSE,FALSE,FALSE,secondary,HSC_MPP
RRP1B,-0.630892173509553,0.0680447398202853,0.597861496640108,-0.622548628145485,0.112115896164671,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
CACUL1,0.60519251712935,0.06809180841415,0.597861496640108,0.814165735854345,0.0341476514819267,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
HOXA3,0.562647576138591,0.0679329356296519,0.597861496640108,0.571823342486982,0.115957539955807,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
LPCAT3,0.557322840540595,0.0671615809353816,0.597861496640108,0.600658686488377,0.0953253196166298,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
PRPS1,0.551501120895745,0.0674663786751207,0.597861496640108,0.568161008376201,0.107942289865435,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
TAZ,0.530926033745937,0.0677226461310645,0.597861496640108,0.764108972391616,0.0204530701032334,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
BCL2A1,0.502576908791087,0.0681897426859031,0.597861496640108,0.541568138054703,0.094581428103716,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
VEZF1,0.455713472731033,0.0673672541487504,0.597861496640108,0.440231736416451,0.129111650392669,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
BAG2,-0.92849394957643,0.0683694765010392,0.59846614859243,-0.655217671959312,0.212192940153642,0.887180321440757,FALSE,FALSE,FALSE,secondary,HSC_MPP
NUF2,-2.03279904713449,0.0691309737066097,0.600166957521662,-1.83833968277599,0.132223901552855,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
IFITM1,-1.53605535745151,0.0691513536893652,0.600166957521662,-2.10498507922382,0.00606187359969589,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
EIF3C,-1.286058324619,0.0689580507576819,0.600166957521662,-1.54427825904654,0.0269988384113603,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
NBPF19,1.05934720576251,0.0687793028334887,0.600166957521662,0.403281605343015,0.338674082572504,0.898257347311138,FALSE,FALSE,FALSE,secondary,HSC_MPP
MXD3,-1.04911172074931,0.0689393651326732,0.600166957521662,-0.89251625870882,0.149579716890501,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
ZNF581,-0.814224646264827,0.0689910156100656,0.600166957521662,-0.814272328710146,0.103833239942819,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
TRAPPC12,-0.772814319112621,0.0691652155700835,0.600166957521662,-0.764352245607471,0.109604491474653,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
GGA1,0.623499321389862,0.068794087497358,0.600166957521662,0.714318666344027,0.0813031449658844,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
CDKN2D,0.560162183807232,0.0688104439874217,0.600166957521662,0.555876984200465,0.120725256799586,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
ABL1,0.665575159968186,0.0694973032202413,0.601305664952782,0.640649197503455,0.132350999251058,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
PCGF3,0.533730657597181,0.0694477147774447,0.601305664952782,0.399022977588783,0.201206026225365,0.88599300466822,FALSE,FALSE,FALSE,secondary,HSC_MPP
CUTA,-0.520821501339734,0.0694618317977158,0.601305664952782,-0.410338385304284,0.177120987648416,0.874032444784754,FALSE,FALSE,FALSE,secondary,HSC_MPP
LMNB1,-1.96193616849687,0.0703143644717262,0.602500582211781,-1.80915371246269,0.126902321472273,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
HIST1H1A,-1.75443888344257,0.069850690649792,0.602500582211781,-1.65599403794915,0.129912479125373,0.856136007321429,FALSE,FALSE,FALSE,secondary,HSC_MPP
ADGRE5,1.50390264765049,0.0702483186129113,0.602500582211781,1.11256717352729,0.182274111100557,0.875175082919768,FALSE,FALSE,FALSE,secondary,HSC_MPP
