sample,dataset,n_qc_cells,arms,n_types,evidence_tier,conflict_frac,n_called,n_malignant,malignant_frac,n_high,n_conflicting,n_low_single
GSM6284913_TS173_05_Sample_E,GSE207356,6089,infercnv,1,C_single,0,6089,1981,0.3253,0,0,6089
