sample,dataset,timepoint,engine,sender_bin,receiver_bin,ligand,receptor,prob,pval,n_sender,n_receiver
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,HSC_MPP,Mono_DC,MIF,CD74_CXCR4,0.061836041780101,0,22,562
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,LMPP_GMP,Mono_DC,MIF,CD74_CXCR4,0.0575984500049224,0,226,562
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,Mono_DC,Mono_DC,MIF,CD74_CXCR4,0.0168216569424891,0,562,562
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,Erythroid,Mono_DC,MIF,CD74_CXCR4,0.0222114663037156,0,49,562
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,T_NK,Mono_DC,MIF,CD74_CXCR4,0.0210131619025131,0,31,562
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,HSC_MPP,T_NK,MIF,CD74_CXCR4,0.12298513007386,0,22,31
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,LMPP_GMP,T_NK,MIF,CD74_CXCR4,0.115071013021861,0,226,31
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,Mono_DC,T_NK,MIF,CD74_CXCR4,0.0351229632517857,0.07,562,31
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,Erythroid,T_NK,MIF,CD74_CXCR4,0.0461017136212613,0.13,49,31
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,T_NK,T_NK,MIF,CD74_CXCR4,0.0436721013870471,0.12,31,31
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,HSC_MPP,HSC_MPP,MIF,CD74_CD44,0.14466198132915,0.01,22,22
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,LMPP_GMP,HSC_MPP,MIF,CD74_CD44,0.135568579202745,0,226,22
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,Mono_DC,HSC_MPP,MIF,CD74_CD44,0.0420562153177614,0.65,562,22
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,Erythroid,HSC_MPP,MIF,CD74_CD44,0.0550784534266439,0.44,49,22
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,T_NK,HSC_MPP,MIF,CD74_CD44,0.0522016462150539,0.47,31,22
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,HSC_MPP,LMPP_GMP,MIF,CD74_CD44,0.121219391789903,0.02,22,226
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,LMPP_GMP,LMPP_GMP,MIF,CD74_CD44,0.113404207748379,0,226,226
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,Mono_DC,LMPP_GMP,MIF,CD74_CD44,0.0345689684789683,0.88,562,226
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,Erythroid,LMPP_GMP,MIF,CD74_CD44,0.0453826958332264,0.52,49,226
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,T_NK,LMPP_GMP,MIF,CD74_CD44,0.0429892689229285,0.53,31,226
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,HSC_MPP,Mono_DC,MIF,CD74_CD44,0.138234967715177,0,22,562
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,LMPP_GMP,Mono_DC,MIF,CD74_CD44,0.129484406368241,0,226,562
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,Mono_DC,Mono_DC,MIF,CD74_CD44,0.0399747038536446,0.93,562,562
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,Erythroid,Mono_DC,MIF,CD74_CD44,0.0523876722434037,0.49,49,562
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,T_NK,Mono_DC,MIF,CD74_CD44,0.0496440236662453,0.48,31,562
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,HSC_MPP,T_NK,MIF,CD74_CD44,0.0712911689957,0.36,22,31
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,LMPP_GMP,T_NK,MIF,CD74_CD44,0.0664515178627459,0.26,226,31
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,Erythroid,T_NK,MIF,CD74_CD44,0.0257741968476015,0.88,49,31
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,T_NK,T_NK,MIF,CD74_CD44,0.0243884779696774,0.89,31,31
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,HSC_MPP,HSC_MPP,MDK,ITGA4_ITGB1,0.00449403882365968,0,22,22
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,HSC_MPP,LMPP_GMP,MDK,ITGA4_ITGB1,0.00263342835777038,0,22,226
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,HSC_MPP,Erythroid,MDK,ITGA4_ITGB1,0.00165600462434622,0,22,49
GSM6085177_AML01M4_P,GSE201966,Diagnosis,cellchat,HSC_MPP,HSC_MPP,MDK,NCL,0.0226750844879141,0,22,22
