dataset,Sample,n_raw,n_after_mad,n_doublet,n_final,status,reason,ncount_lo,ncount_hi,nfeat_lo,nfeat_hi,mt_hi,hb_hi,med_ncount_final,med_nfeat_final,lowcomplexity_flag,dbl_method,ncount_lo_mad,nfeat_lo_mad,mt_hi_mad,n_fail_mad,n_fail_abs,mad_loss,dbl_rate_exp,dbl_rate_obs,platform,upstream_filtered,n_dbl_sc,n_dbl_df,n_dbl_both,dbl_jaccard
GSE147989,009SCRBL,1554,1018,18,1000,PASS,OK,2259.40998380719,32354.6853045323,871.833076555821,4943.3499552756,8.81465158502272,0,9721.5,2222.5,FALSE,consensus_union,2259.40998380719,871.833076555821,8.81465158502272,536,0,0.344916344916345,0.012432,0.0176817288801572,10x,FALSE,10,9,1,0.0555555555555556
GSE147989,009C1D1BL,1023,743,7,736,PASS,OK,4091.0303861842,16928.6652658174,1255.73536488929,3508.54258244804,4.96545377310789,0,8526,2138,FALSE,consensus_union,4091.0303861842,1255.73536488929,4.96545377310789,280,0,0.273704789833822,0.008184,0.00942126514131898,10x,FALSE,5,4,2,0.285714285714286
GSE147989,007SCRBL,2094,1360,34,1326,PASS,OK,2619.69811299963,31937.8815386472,1031.65306562094,4881.03623960944,12.5875897500169,0,9930.5,2371.5,FALSE,consensus_union,2619.69811299963,1031.65306562094,12.5875897500169,734,0,0.350525310410697,0.016752,0.025,10x,FALSE,19,18,3,0.0882352941176471
GSE147989,007C1D1BL,3432,2397,102,2295,PASS,OK,2913.08309029544,31268.5674169226,1117.45450498882,4960.9804920474,10.7208230128424,0,10152,2431,FALSE,consensus_union,2913.08309029544,1117.45450498882,10.7208230128424,1035,0,0.301573426573427,0.027456,0.0425531914893617,10x,FALSE,62,56,16,0.156862745098039
