dataset,Sample,n_raw,n_after_mad,n_doublet,n_final,status,reason,ncount_lo,ncount_hi,nfeat_lo,nfeat_hi,mt_hi,hb_hi,med_ncount_final,med_nfeat_final,lowcomplexity_flag,dbl_method,ncount_lo_mad,nfeat_lo_mad,mt_hi_mad,n_fail_mad,n_fail_abs,mad_loss,dbl_rate_exp,dbl_rate_obs,platform,upstream_filtered,n_dbl_sc,n_dbl_df,n_dbl_both,dbl_jaccard
GSE185991,GSM5628181_M31,7145,2323,168,2155,PASS,OK,500,130338.666291052,269.181902427552,20708.3795371432,20,0,8719,3031,FALSE,consensus_union,301.140299474544,269.181902427552,49.2797837032507,3825,997,0.674877536738978,0.05716,0.0723202755058115,10x,FALSE,114,108,54,0.321428571428571
GSE185991,GSM5628182_M32,10165,4139,476,3663,PASS,OK,500,102771.595037712,289.103303258128,13766.7918531059,20,0,7253,2269,FALSE,consensus_union,344.361698259265,289.103303258128,32.5366214696771,5582,444,0.592818494835219,0.08132,0.115003624063784,10x,FALSE,270,301,95,0.199579831932773
GSE185991,GSM5628183_M33,5779,2035,128,1907,PASS,OK,500,208992.932645145,200,30084.1597927289,20,0,9459,2983,FALSE,consensus_union,159.577764558321,144.640768762693,40.2635382050704,3316,428,0.647862952067832,0.046232,0.0628992628992629,10x,FALSE,65,78,15,0.1171875
GSE185991,GSM5628184_M34,412,200,1,199,P2-exclude,n_final=199 < 300,1709.92664900189,22047.4901786025,825.762465470173,5292.30884514919,18.6883326604721,0,6688,2240,FALSE,consensus_union,1709.92664900189,825.762465470173,18.6883326604721,212,0,0.514563106796117,0.003296,0.005,10x,FALSE,0,1,0,0
GSE185991,GSM5628185_M35,492,250,1,249,P2-exclude,n_final=249 < 300,708.417507676325,23567.15752941,487.027830001054,5103.10057639749,20,0,4341,1635,FALSE,consensus_union,708.417507676325,487.027830001054,20.0018681329162,242,0,0.491869918699187,0.003936,0.004,10x,FALSE,0,1,0,0
GSE185991,GSM5628186_M39,2752,1345,48,1297,PASS,OK,1322.6041224498,19262.9491830175,818.67790391334,4871.27963383038,16.6431225445902,0,5106,2018,FALSE,consensus_union,1322.6041224498,818.67790391334,16.6431225445902,1407,0,0.511264534883721,0.022016,0.0356877323420074,10x,FALSE,25,26,3,0.0625
GSE185991,GSM5628187_M40,4061,1988,82,1906,PASS,OK,684.426033092242,180279.033868033,619.960942195481,13406.7945805838,19.8213441018608,0,11410,2940.5,FALSE,consensus_union,684.426033092242,619.960942195481,19.8213441018608,2073,0,0.510465402610195,0.032488,0.0412474849094567,10x,FALSE,42,57,17,0.207317073170732
GSE185991,GSM5628188_M41,5287,1969,121,1848,PASS,OK,1795.17075794745,76450.234270147,999.954064586247,9728.60788762856,20,0,13307,3399,FALSE,consensus_union,1795.17075794745,999.954064586247,26.1238755624804,3224,94,0.627577075846416,0.042296,0.0614525139664804,10x,FALSE,68,69,16,0.132231404958678
GSE185991,GSM5628189_M42,3540,1596,53,1543,P2-exclude,LOW_COMPLEXITY (median below floor),500,5296.4398342784,200,1820.37191403692,7.36761094738293,18.7155810973968,843,440,TRUE,consensus_union,39.0875770286562,41.9980111813839,7.36761094738293,114,1830,0.549152542372881,0.02832,0.0332080200501253,10x,FALSE,35,21,3,0.0566037735849057
GSE185991,GSM5628190_M43,847,480,5,475,PASS,OK,500,266696.209680136,311.626389192692,24746.7135885964,20,0.0425144373341658,14386,3529,FALSE,consensus_union,366.977277695034,311.626389192692,34.6051198933731,324,43,0.433293978748524,0.006776,0.0104166666666667,10x,FALSE,2,3,0,0
GSE185991,GSM5628191_M44,1014,596,6,590,PASS,OK,715.678803106382,1018030.18454314,970.11380982496,23370.2888984651,20,4.40314820035185,29901.5,4993.5,FALSE,consensus_union,715.678803106382,970.11380982496,24.0720558798441,414,4,0.412228796844182,0.008112,0.0100671140939597,10x,FALSE,2,4,0,0
GSE185991,GSM5628192_M45,2182,1043,25,1018,PASS,OK,500,711227.932801072,200,45919.9316112047,20,0.177771394583132,12808.5,3194,FALSE,consensus_union,147.503675209762,162.420973601365,30.2150888510063,1066,73,0.521998166819432,0.017456,0.0239693192713327,10x,FALSE,12,16,3,0.12
GSE185991,GSM5628195_M48,4480,2848,120,2728,PASS,OK,610.323515654327,16972.5428142719,380.78756216824,5012.09122780319,15.4354487705092,0,3349.5,1440,FALSE,consensus_union,610.323515654327,380.78756216824,15.4354487705092,1632,0,0.364285714285714,0.03584,0.0421348314606742,10x,FALSE,64,90,34,0.283333333333333
GSE185991,GSM5628196_M49,4435,3082,138,2944,PASS,OK,1121.58527567648,10649.1554935901,584.175467526792,3226.99104086144,16.3745180100819,0,3486,1385.5,FALSE,consensus_union,1121.58527567648,584.175467526792,16.3745180100819,1353,0,0.305073280721533,0.03548,0.0447761194029851,10x,FALSE,78,89,29,0.210144927536232
GSE185991,GSM5628197_M50,761,201,1,200,P2-exclude,n_final=200 < 300,500,578212.040630534,200,40409.435523457,20,0,10836,3026.5,FALSE,consensus_union,125.98531313973,150.854891216221,30.4757585207843,548,12,0.735873850197109,0.006088,0.00497512437810945,10x,FALSE,0,1,0,0
GSE185991,GSM6412447_M36,7321,3453,260,3193,PASS,OK,4418.91271629606,35302.8244764154,1717.48019111122,5984.60235710189,7.8031881345782,0,12222,3161,FALSE,consensus_union,4418.91271629606,1717.48019111122,7.8031881345782,3868,0,0.528343122524245,0.058568,0.0752968433246452,10x,FALSE,143,171,54,0.207692307692308
GSE185991,GSM6412448_M38,7464,5676,495,5181,PASS,OK,1088.81153988385,46664.0746711958,646.443941447552,7915.06219169218,20,0.0912032814555374,7109,2259,FALSE,consensus_union,1088.81153988385,646.443941447552,22.1627637568012,1722,66,0.239549839228296,0.059712,0.0872093023255814,10x,FALSE,301,309,115,0.232323232323232
GSE185991,GSM6412449_M84,8103,6546,567,5979,PASS,OK,4437.34999682105,47075.2158720069,1328.41940879987,6497.83038611145,10.8897023086882,0.0145313416911176,14352,2898,FALSE,consensus_union,4437.34999682105,1328.41940879987,10.8897023086882,1557,0,0.192151055164754,0.064824,0.0866177818515124,10x,FALSE,344,368,145,0.255731922398589
GSE185991,GSM6412450_M85,10586,5180,615,4565,PASS,OK,500,187638.272400685,244.244130481788,17747.5052991016,20,0.0312284424769761,7637,2261,FALSE,consensus_union,242.56918067763,244.244130481788,34.7845471708846,3985,1421,0.510674475722653,0.084688,0.118725868725869,10x,FALSE,364,396,145,0.235772357723577
GSE185991,GSM6412451_M88,7729,3593,307,3286,PASS,OK,951.867638683965,103945.974186912,653.429201960336,10337.4642267825,16.7867353242846,0,8186.5,2309.5,FALSE,consensus_union,951.867638683965,653.429201960336,16.7867353242846,4136,0,0.535127442101177,0.061832,0.0854439187308656,10x,FALSE,154,193,40,0.130293159609121
GSE185991,GSM6412452_M89,3982,3354,119,3235,PASS,OK,575.024678637718,174044.724892674,419.783166923854,16308.5910522988,9.55124210758724,0.0256524048025189,10194,2631,FALSE,consensus_union,575.024678637718,419.783166923854,9.55124210758724,628,0,0.157709693621296,0.031856,0.0354800238521169,10x,FALSE,55,96,32,0.26890756302521
GSE185991,GSM6412453_M92,5792,2562,158,2404,PASS,OK,1734.19939956457,76824.6719687783,932.950418614552,9682.21871148759,9.52819286708859,0,9440,2646.5,FALSE,consensus_union,1734.19939956457,932.950418614552,9.52819286708859,3230,0,0.557665745856354,0.046336,0.0616705698672912,10x,FALSE,87,100,29,0.183544303797468
GSE185991,GSM6412454_M93,6571,2172,169,2003,PASS,OK,1679.70484136278,124860.224746297,1056.06807970294,11639.4352184734,20,0,14526,3479,FALSE,consensus_union,1679.70484136278,1056.06807970294,20.9007698050551,4377,22,0.669456703698067,0.052568,0.0778084714548803,10x,FALSE,103,96,30,0.177514792899408
GSE185991,GSM6412455_M95,7324,2897,224,2673,PASS,OK,1863.43280007906,54019.1672035231,1098.69840192285,7612.33836816604,20,0,10794,3003,FALSE,consensus_union,1863.43280007906,1098.69840192285,29.5823109333258,3824,603,0.604451119606772,0.058592,0.0773213669313083,10x,FALSE,134,144,54,0.241071428571429
