dataset,Sample,n_raw,n_after_mad,n_doublet,n_final,status,reason,ncount_lo,ncount_hi,nfeat_lo,nfeat_hi,mt_hi,hb_hi,med_ncount_final,med_nfeat_final,lowcomplexity_flag,dbl_method,ncount_lo_mad,nfeat_lo_mad,mt_hi_mad,n_fail_mad,n_fail_abs,mad_loss,dbl_rate_exp,dbl_rate_obs,platform,upstream_filtered,n_dbl_sc,n_dbl_df,n_dbl_both,dbl_jaccard
GSE227903,3822_Dg,561,242,1,241,P2-exclude,n_final=241 < 300,7590.49199553639,45396.9214647265,2581.14833348402,7334.41032985761,16.7584199046029,0,18896,4374,FALSE,consensus_union,7590.49199553639,2581.14833348402,16.7584199046029,319,0,0.568627450980392,0.004488,0.00413223140495868,10x,TRUE,0,1,0,0
