dataset,sample,sender_bin,receiver_bin,reach,C_geo
GSE185381,AML022,HSC_MPP,Megakaryocyte,0.00789229340761374,4.841868513660118
GSE185381,AML022,HSC_MPP,T_NK,0.11971223056598339,2.1226644948126476
GSE185381,AML022,HSC_MPP,B_Plasma,0.10703281802847109,2.2346197809998363
GSE185381,AML022,LMPP_GMP,HSC_MPP,0.03134909345814941,3.4625699291267478
GSE185381,AML022,LMPP_GMP,LMPP_GMP,0.231726287843376,1.4621983975989339
GSE185381,AML022,LMPP_GMP,Mono_DC,0.4959304307219935,0.7013196227357953
GSE185381,AML022,LMPP_GMP,Erythroid,0.007892293407613741,4.841868513660118
GSE185381,AML022,LMPP_GMP,Megakaryocyte,0.007892293407613741,4.841868513660118
GSE185381,AML022,LMPP_GMP,T_NK,0.11722451806618955,2.1436642252012077
GSE185381,AML022,LMPP_GMP,B_Plasma,0.10798508309506374,2.2257621808874433
GSE185381,AML022,Mono_DC,HSC_MPP,0.018033803059852353,4.015507334455769
GSE185381,AML022,Mono_DC,LMPP_GMP,0.05187818086874986,2.958856984359339
GSE185381,AML022,Mono_DC,Mono_DC,0.669518299672365,0.4011967808826142
GSE185381,AML022,Mono_DC,Erythroid,0.007892293407613741,4.841868513660118
GSE185381,AML022,Mono_DC,Megakaryocyte,0.00789229340761374,4.841868513660118
GSE185381,AML022,Mono_DC,T_NK,0.1200723689836389,2.1196606431129994
GSE185381,AML022,Mono_DC,B_Plasma,0.12471276060016596,2.08174210113727
GSE185381,AML022,Erythroid,HSC_MPP,0.044394069987095115,3.1146493773129444
GSE185381,AML022,Erythroid,LMPP_GMP,0.07655119772159931,2.5697955107356685
GSE185381,AML022,Erythroid,Mono_DC,0.4288725954128218,0.8465953845512217
GSE185381,AML022,Erythroid,Erythroid,0.18038532961931292,1.7126599960610827
GSE185381,AML022,Erythroid,Megakaryocyte,0.030385329619312902,3.493795365360425
GSE185381,AML022,Erythroid,T_NK,0.1244759155835904,2.0836430309188585
GSE185381,AML022,Erythroid,B_Plasma,0.11493556205626707,2.1633836376078817
GSE185381,AML022,Megakaryocyte,HSC_MPP,0.044394069987095115,3.1146493773129444
GSE185381,AML022,Megakaryocyte,LMPP_GMP,0.0765511977215993,2.569795510735669
GSE185381,AML022,Megakaryocyte,Mono_DC,0.42887259541282186,0.8465953845512215
GSE185381,AML022,Megakaryocyte,Erythroid,0.030385329619312902,3.493795365360425
GSE185381,AML022,Megakaryocyte,Megakaryocyte,0.18038532961931292,1.7126599960610827
GSE185381,AML022,Megakaryocyte,T_NK,0.1244759155835904,2.0836430309188585
GSE185381,AML022,Megakaryocyte,B_Plasma,0.11493556205626704,2.1633836376078817
GSE185381,AML022,T_NK,HSC_MPP,0.026474224479947867,3.6315836804658033
GSE185381,AML022,T_NK,LMPP_GMP,0.05471530306732334,2.9056118451099215
GSE185381,AML022,T_NK,Mono_DC,0.49126107285395465,0.7107795758919697
GSE185381,AML022,T_NK,Erythroid,0.00789229340761374,4.841868513660118
GSE185381,AML022,T_NK,Megakaryocyte,0.00789229340761374,4.841868513660118
GSE185381,AML022,T_NK,T_NK,0.29571502830138124,1.2183590306170975
GSE185381,AML022,T_NK,B_Plasma,0.11604978448216494,2.1537360033753075
GSE185381,AML022,B_Plasma,HSC_MPP,0.018247223435937335,4.00374235102476
GSE185381,AML022,B_Plasma,LMPP_GMP,0.05263514820325489,2.944371165603989
GSE185381,AML022,B_Plasma,Mono_DC,0.5290366554436448,0.6366975575704544
GSE185381,AML022,B_Plasma,Erythroid,0.00789229340761374,4.841868513660118
GSE185381,AML022,B_Plasma,Megakaryocyte,0.00789229340761374,4.841868513660118
GSE185381,AML022,B_Plasma,T_NK,0.12341979830990021,2.0921637402673445
GSE185381,AML022,B_Plasma,B_Plasma,0.2608765877920349,1.3437078271939609
GSE185381,AML025,HSC_MPP,HSC_MPP,0.24937702147134136,1.3887893852201214
GSE185381,AML025,HSC_MPP,LMPP_GMP,0.10808680993895277,2.2248205789976585
GSE185381,AML025,HSC_MPP,Mono_DC,0.22377817877177225,1.4970999911119856
GSE185381,AML025,HSC_MPP,Erythroid,0.03828332102922604,3.262740959911115
GSE185381,AML025,HSC_MPP,Megakaryocyte,0.0068631408962454565,4.981590085433144
GSE185381,AML025,HSC_MPP,T_NK,0.13955500155987488,1.9692964790123642
GSE185381,AML025,HSC_MPP,B_Plasma,0.2340565263325869,1.4521926272728132
GSE185381,AML025,LMPP_GMP,HSC_MPP,0.09725950969424167,2.330372515205286
GSE185381,AML025,LMPP_GMP,LMPP_GMP,0.2797487313933631,1.2738634665872905
GSE185381,AML025,LMPP_GMP,Mono_DC,0.2184288858267221,1.521294782745752
GSE185381,AML025,LMPP_GMP,Erythroid,0.03694561480802181,3.298308317710093
GSE185381,AML025,LMPP_GMP,Megakaryocyte,0.006863140896245454,4.981590085433144
GSE185381,AML025,LMPP_GMP,T_NK,0.13196274352386353,2.0252356422660105
GSE185381,AML025,LMPP_GMP,B_Plasma,0.2287913738575418,1.4749447218588032
GSE185381,AML025,Mono_DC,HSC_MPP,0.09919141463155393,2.3107038144895196
GSE185381,AML025,Mono_DC,LMPP_GMP,0.10951582406992344,2.211686228112347
GSE185381,AML025,Mono_DC,Mono_DC,0.38241009208552706,0.9612617067160909
GSE185381,AML025,Mono_DC,Erythroid,0.02594601290833638,3.6517373263256787
GSE185381,AML025,Mono_DC,Megakaryocyte,0.0068631408962454565,4.981590085433144
GSE185381,AML025,Mono_DC,T_NK,0.13115897401847693,2.031345149402273
GSE185381,AML025,Mono_DC,B_Plasma,0.24491454138993643,1.406845939939317
GSE185381,AML025,Erythroid,HSC_MPP,0.09716198770648625,2.33137571698326
GSE185381,AML025,Erythroid,LMPP_GMP,0.11967374844058497,2.1229860017437523
GSE185381,AML025,Erythroid,Mono_DC,0.2185136212319922,1.5209069266550146
GSE185381,AML025,Erythroid,Erythroid,0.18446753468361135,1.6902817947594608
GSE185381,AML025,Erythroid,Megakaryocyte,0.006863140896245455,4.981590085433144
GSE185381,AML025,Erythroid,T_NK,0.14997272057198563,1.8973018642783643
GSE185381,AML025,Erythroid,B_Plasma,0.22334724646909362,1.499027559582844
GSE185381,AML025,Megakaryocyte,HSC_MPP,0.10088122091091244,2.293811484792519
GSE185381,AML025,Megakaryocyte,LMPP_GMP,0.11034339838004398,2.204157972445525
GSE185381,AML025,Megakaryocyte,Mono_DC,0.20211448299140178,1.5989209946394451
GSE185381,AML025,Megakaryocyte,Erythroid,0.04662868171575991,3.0655394397226017
GSE185381,AML025,Megakaryocyte,Megakaryocyte,0.17642309245054505,1.7348702343937692
GSE185381,AML025,Megakaryocyte,T_NK,0.1407129676894829,1.9610331535829546
GSE185381,AML025,Megakaryocyte,B_Plasma,0.22289615586185363,1.5010492847603218
GSE185381,AML025,T_NK,HSC_MPP,0.10046151061796646,2.2979806037638717
GSE185381,AML025,T_NK,LMPP_GMP,0.10002754571290791,2.3023096737963162
GSE185381,AML025,T_NK,Mono_DC,0.2039226575575195,1.590014486645728
GSE185381,AML025,T_NK,Erythroid,0.028529175243405407,3.556828022572572
GSE185381,AML025,T_NK,Megakaryocyte,0.006863140896245457,4.981590085433144
GSE185381,AML025,T_NK,T_NK,0.3094591642265859,1.1729291366720571
GSE185381,AML025,T_NK,B_Plasma,0.25073680574536905,1.3833514726855693
GSE185381,AML025,B_Plasma,HSC_MPP,0.08645386011618852,2.448144416418931
GSE185381,AML025,B_Plasma,LMPP_GMP,0.081314281664586,2.5094336116248077
GSE185381,AML025,B_Plasma,Mono_DC,0.21530429440543283,1.535702928663817
GSE185381,AML025,B_Plasma,Erythroid,0.0232005678590736,3.763578523925215
GSE185381,AML025,B_Plasma,Megakaryocyte,0.006863140896245457,4.981590085433144
GSE185381,AML025,B_Plasma,T_NK,0.15599110349958953,1.8579563022075918
GSE185381,AML025,B_Plasma,B_Plasma,0.4308727515588838,0.8419424724728888
GSE185381,AML026,HSC_MPP,HSC_MPP,0.18038532961931292,1.7126599960610827
GSE185381,AML026,HSC_MPP,LMPP_GMP,0.08941309017639518,2.4144881849666486
GSE185381,AML026,HSC_MPP,Mono_DC,0.508550281032035,0.6761911872963201
GSE185381,AML026,HSC_MPP,Erythroid,0.04893513860127068,3.0172595597537994
GSE185381,AML026,HSC_MPP,Megakaryocyte,0.03038532961931291,3.493795365360425
GSE185381,AML026,HSC_MPP,T_NK,0.04914612201519822,3.0129573365150715
GSE185381,AML026,HSC_MPP,B_Plasma,0.0931847089364743,2.373171637956299
GSE185381,AML026,LMPP_GMP,HSC_MPP,0.007892293407613738,4.841868513660119
GSE185381,AML026,LMPP_GMP,LMPP_GMP,0.2263714540395066,1.4855780270006063
GSE185381,AML026,LMPP_GMP,Mono_DC,0.5911200710491822,0.5257361163075747
GSE185381,AML026,LMPP_GMP,Erythroid,0.02945390651126063,3.5249287287423936
GSE185381,AML026,LMPP_GMP,Megakaryocyte,0.007892293407613738,4.841868513660119
GSE185381,AML026,LMPP_GMP,T_NK,0.029699145842124734,3.516636993111466
GSE185381,AML026,LMPP_GMP,B_Plasma,0.10757083574269766,2.2296057112768013
GSE185381,AML026,Mono_DC,HSC_MPP,0.007892293407613738,4.841868513660119
GSE185381,AML026,Mono_DC,LMPP_GMP,0.08550116303149473,2.459225300424398
GSE185381,AML026,Mono_DC,Mono_DC,0.7392112889508629,0.30217148692216517
GSE185381,AML026,Mono_DC,Erythroid,0.03485566107996691,3.3565397136487736
GSE185381,AML026,Mono_DC,Megakaryocyte,0.007892293407613738,4.841868513660119
GSE185381,AML026,Mono_DC,T_NK,0.035162339351858016,3.347779673911529
GSE185381,AML026,Mono_DC,B_Plasma,0.089484960770589,2.413684703903776
GSE185381,AML026,Erythroid,HSC_MPP,0.007892293407613738,4.841868513660119
GSE185381,AML026,Erythroid,LMPP_GMP,0.07351284365675176,2.6102951443999602
GSE185381,AML026,Erythroid,Mono_DC,0.6223406298794236,0.4742676996789851
GSE185381,AML026,Erythroid,Erythroid,0.18059270325213686,1.7115110416275559
GSE185381,AML026,Erythroid,Megakaryocyte,0.007892293407613738,4.841868513660119
GSE185381,AML026,Erythroid,T_NK,0.030850895127385262,3.47858951357728
GSE185381,AML026,Erythroid,B_Plasma,0.07691834126907433,2.5650109228586806
GSE185381,AML026,Megakaryocyte,HSC_MPP,0.030385329619312902,3.493795365360425
GSE185381,AML026,Megakaryocyte,LMPP_GMP,0.08941309017639519,2.4144881849666486
GSE185381,AML026,Megakaryocyte,Mono_DC,0.5085502810320351,0.6761911872963199
GSE185381,AML026,Megakaryocyte,Erythroid,0.04893513860127071,3.017259559753799
GSE185381,AML026,Megakaryocyte,Megakaryocyte,0.18038532961931295,1.7126599960610824
GSE185381,AML026,Megakaryocyte,T_NK,0.04914612201519823,3.012957336515071
GSE185381,AML026,Megakaryocyte,B_Plasma,0.09318470893647435,2.3731716379562986
GSE185381,AML026,T_NK,HSC_MPP,0.007892293407613736,4.841868513660119
GSE185381,AML026,T_NK,LMPP_GMP,0.07351284365675174,2.6102951443999602
GSE185381,AML026,T_NK,Mono_DC,0.6223406298794234,0.47426769967898547
GSE185381,AML026,T_NK,Erythroid,0.030592703252136817,3.486993754271432
GSE185381,AML026,T_NK,Megakaryocyte,0.007892293407613736,4.841868513660119
GSE185381,AML026,T_NK,T_NK,0.18085089512738528,1.710082371039269
GSE185381,AML026,T_NK,B_Plasma,0.07691834126907432,2.5650109228586806
GSE185381,AML026,B_Plasma,HSC_MPP,0.007892293407613738,4.841868513660119
GSE185381,AML026,B_Plasma,LMPP_GMP,0.09861861083301811,2.3164952843427775
GSE185381,AML026,B_Plasma,Mono_DC,0.5959479560879151,0.5176019377297176
GSE185381,AML026,B_Plasma,Erythroid,0.029630007771245415,3.518967655120443
GSE185381,AML026,B_Plasma,Megakaryocyte,0.007892293407613738,4.841868513660119
GSE185381,AML026,B_Plasma,T_NK,0.029877250057776826,3.510657955825067
GSE185381,AML026,B_Plasma,B_Plasma,0.23014158843481636,1.4690605575735514
GSE185381,AML028,HSC_MPP,HSC_MPP,0.18574549426542877,1.6833778526613608
GSE185381,AML028,HSC_MPP,LMPP_GMP,0.16909225423537685,1.7773108299494482
GSE185381,AML028,HSC_MPP,Mono_DC,0.2054881445221276,1.5823669375999212
GSE185381,AML028,HSC_MPP,Erythroid,0.03574549426542872,3.331331052318602
GSE185381,AML028,HSC_MPP,Megakaryocyte,0.03574549426542872,3.331331052318602
GSE185381,AML028,HSC_MPP,T_NK,0.17792598552512764,1.7263876268202771
GSE185381,AML028,HSC_MPP,B_Plasma,0.19025713292108123,1.6593787905853112
GSE185381,AML028,LMPP_GMP,HSC_MPP,0.00928454396504642,4.679404200618295
GSE185381,AML028,LMPP_GMP,LMPP_GMP,0.352282884317691,1.0433207775068878
GSE185381,AML028,LMPP_GMP,Mono_DC,0.23214393066120736,1.4603977088975655
GSE185381,AML028,LMPP_GMP,Erythroid,0.00928454396504642,4.679404200618295
GSE185381,AML028,LMPP_GMP,Megakaryocyte,0.00928454396504642,4.679404200618295
GSE185381,AML028,LMPP_GMP,T_NK,0.176102880503973,1.7366869064077748
GSE185381,AML028,LMPP_GMP,B_Plasma,0.21161667262198905,1.5529787889924176
GSE185381,AML028,Mono_DC,HSC_MPP,0.00928454396504642,4.679404200618295
GSE185381,AML028,Mono_DC,LMPP_GMP,0.1754281402788173,1.7405257770274207
GSE185381,AML028,Mono_DC,Mono_DC,0.38912345426852446,0.943858622554565
GSE185381,AML028,Mono_DC,Erythroid,0.00928454396504642,4.679404200618295
GSE185381,AML028,Mono_DC,Megakaryocyte,0.00928454396504642,4.679404200618295
GSE185381,AML028,Mono_DC,T_NK,0.18804119977232328,1.671094192436419
GSE185381,AML028,Mono_DC,B_Plasma,0.2195535737851953,1.5161590043332858
GSE185381,AML028,Erythroid,HSC_MPP,0.03574549426542872,3.331331052318602
GSE185381,AML028,Erythroid,LMPP_GMP,0.16909225423537685,1.7773108299494482
GSE185381,AML028,Erythroid,Mono_DC,0.20548814452212757,1.5823669375999212
GSE185381,AML028,Erythroid,Erythroid,0.18574549426542875,1.6833778526613608
GSE185381,AML028,Erythroid,Megakaryocyte,0.03574549426542872,3.331331052318602
GSE185381,AML028,Erythroid,T_NK,0.17792598552512764,1.7263876268202771
GSE185381,AML028,Erythroid,B_Plasma,0.1902571329210812,1.6593787905853115
GSE185381,AML028,Megakaryocyte,HSC_MPP,0.03574549426542872,3.331331052318602
GSE185381,AML028,Megakaryocyte,LMPP_GMP,0.16909225423537685,1.7773108299494482
GSE185381,AML028,Megakaryocyte,Mono_DC,0.2054881445221276,1.5823669375999212
GSE185381,AML028,Megakaryocyte,Erythroid,0.03574549426542872,3.331331052318602
GSE185381,AML028,Megakaryocyte,Megakaryocyte,0.18574549426542875,1.6833778526613608
GSE185381,AML028,Megakaryocyte,T_NK,0.17792598552512764,1.7263876268202771
GSE185381,AML028,Megakaryocyte,B_Plasma,0.19025713292108123,1.6593787905853112
GSE185381,AML028,T_NK,HSC_MPP,0.009284543965046419,4.679404200618295
GSE185381,AML028,T_NK,LMPP_GMP,0.1541296680152459,1.8699610307527348
GSE185381,AML028,T_NK,Mono_DC,0.21046958357156456,1.5584141323973482
GSE185381,AML028,T_NK,Erythroid,0.009284543965046419,4.679404200618295
GSE185381,AML028,T_NK,Megakaryocyte,0.009284543965046419,4.679404200618295
GSE185381,AML028,T_NK,T_NK,0.3894686515273413,0.9429719007939267
GSE185381,AML028,T_NK,B_Plasma,0.21807846499070835,1.5229003498026872
GSE185381,AML028,B_Plasma,HSC_MPP,0.009284543965046419,4.679404200618295
GSE185381,AML028,B_Plasma,LMPP_GMP,0.20340699132639545,1.5925464236555624
GSE185381,AML028,B_Plasma,Mono_DC,0.24405390576160702,1.4103661528368372
GSE185381,AML028,B_Plasma,Erythroid,0.009284543965046419,4.679404200618295
GSE185381,AML028,B_Plasma,Megakaryocyte,0.009284543965046419,4.679404200618295
GSE185381,AML028,B_Plasma,T_NK,0.17788213359261915,1.7266341188499659
GSE185381,AML028,B_Plasma,B_Plasma,0.3468033374242387,1.0589974106380917
GSE185381,AML0361,HSC_MPP,HSC_MPP,0.45900829850455904,0.778686989554395
GSE185381,AML0361,HSC_MPP,LMPP_GMP,0.23680876032651554,1.4405023820344611
GSE185381,AML0361,HSC_MPP,Mono_DC,0.22007210490896353,1.5138000367417406
GSE185381,AML0361,HSC_MPP,Erythroid,0.029066624949282884,3.538164671967436
GSE185381,AML0361,HSC_MPP,Megakaryocyte,0.007892293407613743,4.841868513660118
GSE185381,AML0361,HSC_MPP,T_NK,0.0392596244954512,3.2375586547376067
GSE185381,AML0361,HSC_MPP,B_Plasma,0.007892293407613734,4.841868513660119
GSE185381,AML0361,LMPP_GMP,HSC_MPP,0.3092418195508375,1.1736317206031897
GSE185381,AML0361,LMPP_GMP,LMPP_GMP,0.38924940409105807,0.9435349991849159
GSE185381,AML0361,LMPP_GMP,Mono_DC,0.22358144864732768,1.4979795078366451
GSE185381,AML0361,LMPP_GMP,Erythroid,0.025431361119026913,3.6717721768347054
GSE185381,AML0361,LMPP_GMP,Megakaryocyte,0.007892293407613743,4.841868513660118
GSE185381,AML0361,LMPP_GMP,T_NK,0.036711379776522016,3.304668496330582
GSE185381,AML0361,LMPP_GMP,B_Plasma,0.007892293407613738,4.841868513660119
GSE185381,AML0361,Mono_DC,HSC_MPP,0.3232562884462856,1.1293098077025776
GSE185381,AML0361,Mono_DC,LMPP_GMP,0.24064288493776842,1.4244412496881016
GSE185381,AML0361,Mono_DC,Mono_DC,0.35416175118879983,1.0380015459443188
GSE185381,AML0361,Mono_DC,Erythroid,0.023859579045100308,3.7355695051712576
GSE185381,AML0361,Mono_DC,Megakaryocyte,0.007892293407613741,4.841868513660118
GSE185381,AML0361,Mono_DC,T_NK,0.042294909566817813,3.16308854138147
GSE185381,AML0361,Mono_DC,B_Plasma,0.007892293407613736,4.841868513660119
GSE185381,AML0361,Erythroid,HSC_MPP,0.32333307100402203,1.1290723074809144
GSE185381,AML0361,Erythroid,LMPP_GMP,0.2026050082064812,1.5964969677964702
GSE185381,AML0361,Erythroid,Mono_DC,0.24703114300161833,1.398240865275414
GSE185381,AML0361,Erythroid,Erythroid,0.1735751474990511,1.7511446465718743
GSE185381,AML0361,Erythroid,Megakaryocyte,0.007892293407613743,4.841868513660118
GSE185381,AML0361,Erythroid,T_NK,0.03767104347359955,3.2788635572742715
GSE185381,AML0361,Erythroid,B_Plasma,0.007892293407613736,4.841868513660119
GSE185381,AML0361,Megakaryocyte,HSC_MPP,0.28866673832922773,1.2424824108341666
GSE185381,AML0361,Megakaryocyte,LMPP_GMP,0.20379453386527088,1.5906429796264578
GSE185381,AML0361,Megakaryocyte,Mono_DC,0.1976550587906025,1.6212318948763538
GSE185381,AML0361,Megakaryocyte,Erythroid,0.04452561301381951,3.111690682044489
GSE185381,AML0361,Megakaryocyte,Megakaryocyte,0.18038532961931292,1.7126599960610827
GSE185381,AML0361,Megakaryocyte,T_NK,0.054587396762453125,2.907952251402782
GSE185381,AML0361,Megakaryocyte,B_Plasma,0.0303853296193129,3.493795365360425
GSE185381,AML0361,T_NK,HSC_MPP,0.3850825379588928,0.9542975833625724
GSE185381,AML0361,T_NK,LMPP_GMP,0.20141280065692488,1.6023987423414308
GSE185381,AML0361,T_NK,Mono_DC,0.1875909776535182,1.6734913370978965
GSE185381,AML0361,T_NK,Erythroid,0.025697580297236903,3.6613584433720137
GSE185381,AML0361,T_NK,Megakaryocyte,0.007892293407613743,4.841868513660118
GSE185381,AML0361,T_NK,T_NK,0.18443151661819954,1.6904770680484495
GSE185381,AML0361,T_NK,B_Plasma,0.007892293407613738,4.841868513660119
GSE185381,AML0361,B_Plasma,HSC_MPP,0.28866673832922785,1.2424824108341663
GSE185381,AML0361,B_Plasma,LMPP_GMP,0.2037945338652709,1.5906429796264576
GSE185381,AML0361,B_Plasma,Mono_DC,0.19765505879060252,1.6212318948763536
GSE185381,AML0361,B_Plasma,Erythroid,0.044525613013819514,3.111690682044489
GSE185381,AML0361,B_Plasma,Megakaryocyte,0.030385329619312913,3.4937953653604246
GSE185381,AML0361,B_Plasma,T_NK,0.05458739676245315,2.9079522514027816
GSE185381,AML0361,B_Plasma,B_Plasma,0.18038532961931292,1.7126599960610827
GSE185381,AML038,HSC_MPP,HSC_MPP,0.21218422404137038,1.550300400328591
GSE185381,AML038,HSC_MPP,LMPP_GMP,0.06880135145363321,2.676531891014352
GSE185381,AML038,HSC_MPP,Mono_DC,0.3574068774548805,1.028880433423262
GSE185381,AML038,HSC_MPP,Erythroid,0.026431598209510215,3.6331950826704915
GSE185381,AML038,HSC_MPP,Megakaryocyte,0.0068631408962454565,4.981590085433144
GSE185381,AML038,HSC_MPP,T_NK,0.0953099312538709,2.3506212633226444
GSE185381,AML038,HSC_MPP,B_Plasma,0.23300287669048886,1.4567044791815407
GSE185381,AML038,LMPP_GMP,HSC_MPP,0.05903970227321553,2.829545141500475
GSE185381,AML038,LMPP_GMP,LMPP_GMP,0.2222406549391055,1.5039944529902303
GSE185381,AML038,LMPP_GMP,Mono_DC,0.36735838881275495,1.0014173711543892
GSE185381,AML038,LMPP_GMP,Erythroid,0.02213274511266612,3.8106970877559774
GSE185381,AML038,LMPP_GMP,Megakaryocyte,0.006863140896245457,4.981590085433144
GSE185381,AML038,LMPP_GMP,T_NK,0.09535782327863235,2.3501189022822464
GSE185381,AML038,LMPP_GMP,B_Plasma,0.2270075446873797,1.4827720255447743
GSE185381,AML038,Mono_DC,HSC_MPP,0.06073760540998602,2.80119224375072
GSE185381,AML038,Mono_DC,LMPP_GMP,0.07381075798629567,2.6062507858274127
GSE185381,AML038,Mono_DC,Mono_DC,0.5282901696268953,0.6381095825433933
GSE185381,AML038,Mono_DC,Erythroid,0.023625396109271068,3.745433039212895
GSE185381,AML038,Mono_DC,Megakaryocyte,0.006863140896245457,4.981590085433144
GSE185381,AML038,Mono_DC,T_NK,0.09289684604428136,2.3762655837463944
GSE185381,AML038,Mono_DC,B_Plasma,0.2137760839270246,1.542826148542379
GSE185381,AML038,Erythroid,HSC_MPP,0.061142134176233084,2.794554056746047
GSE185381,AML038,Erythroid,LMPP_GMP,0.06305961812267716,2.7636746806609587
GSE185381,AML038,Erythroid,Mono_DC,0.36541708877741147,1.0067158688153905
GSE185381,AML038,Erythroid,Erythroid,0.1719508298524912,1.7605467159887778
GSE185381,AML038,Erythroid,Megakaryocyte,0.006863140896245458,4.981590085433144
GSE185381,AML038,Erythroid,T_NK,0.10717464763609454,2.233295554246962
GSE185381,AML038,Erythroid,B_Plasma,0.22439254053884689,1.494358347691612
GSE185381,AML038,Megakaryocyte,HSC_MPP,0.07125327041556383,2.641514560317459
GSE185381,AML038,Megakaryocyte,LMPP_GMP,0.07781168109388263,2.55346371647317
GSE185381,AML038,Megakaryocyte,Mono_DC,0.32447397484583695,1.1255499468374923
GSE185381,AML038,Megakaryocyte,Erythroid,0.040673820412957654,3.202170626593615
GSE185381,AML038,Megakaryocyte,Megakaryocyte,0.17642309245054508,1.734870234393769
GSE185381,AML038,Megakaryocyte,T_NK,0.10184905973735643,2.2842633681893787
GSE185381,AML038,Megakaryocyte,B_Plasma,0.2075151010438573,1.5725511658444622
GSE185381,AML038,T_NK,HSC_MPP,0.07015555206205625,2.6570403299909406
GSE185381,AML038,T_NK,LMPP_GMP,0.07305067600331654,2.6166018868471848
GSE185381,AML038,T_NK,Mono_DC,0.32880267693217075,1.1122974743120537
GSE185381,AML038,T_NK,Erythroid,0.02937671038848002,3.527553082222072
GSE185381,AML038,T_NK,Megakaryocyte,0.006863140896245457,4.981590085433144
GSE185381,AML038,T_NK,T_NK,0.25847669389367,1.3529497481169066
GSE185381,AML038,T_NK,B_Plasma,0.2332745498240607,1.4555391936718196
GSE185381,AML038,B_Plasma,HSC_MPP,0.05227915033798276,2.951157642500824
GSE185381,AML038,B_Plasma,LMPP_GMP,0.062027339997769784,2.780180023428767
GSE185381,AML038,B_Plasma,Mono_DC,0.4003894399275308,0.9153176056962322
GSE185381,AML038,B_Plasma,Erythroid,0.020769773903686728,3.8742565268689786
GSE185381,AML038,B_Plasma,Megakaryocyte,0.006863140896245457,4.981590085433144
GSE185381,AML038,B_Plasma,T_NK,0.08769196069902951,2.4339250520038527
GSE185381,AML038,B_Plasma,B_Plasma,0.36997919423775477,0.9943085067147852
GSE185381,AML043,HSC_MPP,HSC_MPP,0.2295973552269313,1.471428133649537
GSE185381,AML043,HSC_MPP,LMPP_GMP,0.08216084219689215,2.499076462721917
GSE185381,AML043,HSC_MPP,Mono_DC,0.2521186252661339,1.377855567048691
GSE185381,AML043,HSC_MPP,Erythroid,0.047621372714513485,3.044473611910639
GSE185381,AML043,HSC_MPP,Megakaryocyte,0.006863140896245459,4.981590085433143
GSE185381,AML043,HSC_MPP,T_NK,0.20315243899288946,1.5937986507485074
GSE185381,AML043,HSC_MPP,B_Plasma,0.17848622470639425,1.7232438532535923
GSE185381,AML043,LMPP_GMP,HSC_MPP,0.07911833928311966,2.5368105817373174
GSE185381,AML043,LMPP_GMP,LMPP_GMP,0.23704513569534483,1.4395047100076188
GSE185381,AML043,LMPP_GMP,Mono_DC,0.2526730364391788,1.3756589721441999
GSE185381,AML043,LMPP_GMP,Erythroid,0.04164641323206433,3.1785400309547636
GSE185381,AML043,LMPP_GMP,Megakaryocyte,0.00686314089624546,4.981590085433143
GSE185381,AML043,LMPP_GMP,T_NK,0.20553886859491935,1.5821201213497453
GSE185381,AML043,LMPP_GMP,B_Plasma,0.17711506585912762,1.7309556680254257
GSE185381,AML043,Mono_DC,HSC_MPP,0.07631996396360972,2.5728207240171423
GSE185381,AML043,Mono_DC,LMPP_GMP,0.0833208186675592,2.485056837054833
GSE185381,AML043,Mono_DC,Mono_DC,0.4130099008193221,0.8842837133803096
GSE185381,AML043,Mono_DC,Erythroid,0.04462764295565025,3.109401814739194
GSE185381,AML043,Mono_DC,Megakaryocyte,0.006863140896245459,4.981590085433143
GSE185381,AML043,Mono_DC,T_NK,0.2029578608460671,1.5947569035275615
GSE185381,AML043,Mono_DC,B_Plasma,0.17290067185154617,1.7550380005193766
GSE185381,AML043,Erythroid,HSC_MPP,0.07954452145554791,2.5314383957648054
GSE185381,AML043,Erythroid,LMPP_GMP,0.08412032638270153,2.4755070481896215
GSE185381,AML043,Erythroid,Mono_DC,0.25208541169446685,1.3779873136008023
GSE185381,AML043,Erythroid,Erythroid,0.1898434521829259,1.6615554823227188
GSE185381,AML043,Erythroid,Megakaryocyte,0.00686314089624546,4.981590085433143
GSE185381,AML043,Erythroid,T_NK,0.20769769049275322,1.5716716675997675
GSE185381,AML043,Erythroid,B_Plasma,0.17984545689535916,1.715657369680217
GSE185381,AML043,Megakaryocyte,HSC_MPP,0.08022006100446874,2.522981658175938
GSE185381,AML043,Megakaryocyte,LMPP_GMP,0.08489152911655712,2.4663809654771027
GSE185381,AML043,Megakaryocyte,Mono_DC,0.23722033517681596,1.4387658854454237
GSE185381,AML043,Megakaryocyte,Erythroid,0.05453407873357803,2.9089294748663725
GSE185381,AML043,Megakaryocyte,Megakaryocyte,0.17642309245054505,1.7348702343937692
GSE185381,AML043,Megakaryocyte,T_NK,0.1969344273607142,1.6248844616899987
GSE185381,AML043,Megakaryocyte,B_Plasma,0.16977647615732075,1.7732725532339189
GSE185381,AML043,T_NK,HSC_MPP,0.056371374268614965,2.8757937977532393
GSE185381,AML043,T_NK,LMPP_GMP,0.06287767487854408,2.766564108667247
GSE185381,AML043,T_NK,Mono_DC,0.26600102438818024,1.324255119124469
GSE185381,AML043,T_NK,Erythroid,0.03497631212547475,3.353084243037813
GSE185381,AML043,T_NK,Megakaryocyte,0.006863140896245458,4.981590085433144
