dataset,sample,timepoint,sender_bin,receiver_bin,weight_probsum,n_lr_sig,rank_pct,C
GSE185381,AML005,Diagnosis,HSC_MPP,LMPP_GMP,0.414580641220615,9,0.612244897959184,0.387755102040816
GSE185381,AML005,Diagnosis,HSC_MPP,Mono_DC,1.13277980648735,25,1,0
GSE185381,AML005,Diagnosis,HSC_MPP,Erythroid,0.324258696826464,6,0.510204081632653,0.489795918367347
GSE185381,AML005,Diagnosis,HSC_MPP,Megakaryocyte,0,0,0.153061224489796,0.846938775510204
GSE185381,AML005,Diagnosis,HSC_MPP,T_NK,0.735294205795881,16,0.897959183673469,0.102040816326531
GSE185381,AML005,Diagnosis,HSC_MPP,B_Plasma,0.575254578140356,7,0.693877551020408,0.306122448979592
GSE185381,AML005,Diagnosis,LMPP_GMP,HSC_MPP,0.593798256572092,8,0.755102040816326,0.244897959183674
GSE185381,AML005,Diagnosis,LMPP_GMP,LMPP_GMP,0.71369325473813,9,0.857142857142857,0.142857142857143
GSE185381,AML005,Diagnosis,LMPP_GMP,Mono_DC,1.09618405652472,21,0.979591836734694,0.0204081632653061
GSE185381,AML005,Diagnosis,LMPP_GMP,Erythroid,0.327781410355886,5,0.530612244897959,0.469387755102041
GSE185381,AML005,Diagnosis,LMPP_GMP,Megakaryocyte,0,0,0.153061224489796,0.846938775510204
GSE185381,AML005,Diagnosis,LMPP_GMP,T_NK,0.677420549310187,13,0.816326530612245,0.183673469387755
GSE185381,AML005,Diagnosis,LMPP_GMP,B_Plasma,0.584040770572285,5,0.73469387755102,0.26530612244898
GSE185381,AML005,Diagnosis,Mono_DC,HSC_MPP,0.405171506798969,9,0.591836734693878,0.408163265306122
GSE185381,AML005,Diagnosis,Mono_DC,LMPP_GMP,0.504049154559361,10,0.653061224489796,0.346938775510204
GSE185381,AML005,Diagnosis,Mono_DC,Mono_DC,0.801819870425811,24,0.938775510204082,0.0612244897959183
GSE185381,AML005,Diagnosis,Mono_DC,Erythroid,0.214135044815445,6,0.469387755102041,0.530612244897959
GSE185381,AML005,Diagnosis,Mono_DC,Megakaryocyte,0,0,0.153061224489796,0.846938775510204
GSE185381,AML005,Diagnosis,Mono_DC,T_NK,0.773042471190126,14,0.918367346938776,0.0816326530612245
GSE185381,AML005,Diagnosis,Mono_DC,B_Plasma,0.298087511159654,7,0.489795918367347,0.510204081632653
GSE185381,AML005,Diagnosis,Erythroid,HSC_MPP,0.473996606594116,8,0.63265306122449,0.36734693877551
GSE185381,AML005,Diagnosis,Erythroid,LMPP_GMP,0.520853272452544,7,0.673469387755102,0.326530612244898
GSE185381,AML005,Diagnosis,Erythroid,Mono_DC,0.95504171931907,20,0.959183673469388,0.0408163265306123
GSE185381,AML005,Diagnosis,Erythroid,Erythroid,0.34674443079239,4,0.551020408163265,0.448979591836735
GSE185381,AML005,Diagnosis,Erythroid,Megakaryocyte,0,0,0.153061224489796,0.846938775510204
GSE185381,AML005,Diagnosis,Erythroid,T_NK,0.727013833959222,13,0.877551020408163,0.122448979591837
GSE185381,AML005,Diagnosis,Erythroid,B_Plasma,0.57982118447046,5,0.714285714285714,0.285714285714286
GSE185381,AML005,Diagnosis,Megakaryocyte,HSC_MPP,0,0,0.153061224489796,0.846938775510204
GSE185381,AML005,Diagnosis,Megakaryocyte,LMPP_GMP,0,0,0.153061224489796,0.846938775510204
GSE185381,AML005,Diagnosis,Megakaryocyte,Mono_DC,0,0,0.153061224489796,0.846938775510204
GSE185381,AML005,Diagnosis,Megakaryocyte,Erythroid,0,0,0.153061224489796,0.846938775510204
GSE185381,AML005,Diagnosis,Megakaryocyte,Megakaryocyte,0,0,0.153061224489796,0.846938775510204
GSE185381,AML005,Diagnosis,Megakaryocyte,T_NK,0,0,0.153061224489796,0.846938775510204
GSE185381,AML005,Diagnosis,Megakaryocyte,B_Plasma,0,0,0.153061224489796,0.846938775510204
GSE185381,AML005,Diagnosis,T_NK,HSC_MPP,0.0199425133940953,2,0.306122448979592,0.693877551020408
GSE185381,AML005,Diagnosis,T_NK,LMPP_GMP,0.109526902183317,1,0.387755102040816,0.612244897959184
GSE185381,AML005,Diagnosis,T_NK,Mono_DC,0.0642739399879554,7,0.36734693877551,0.63265306122449
GSE185381,AML005,Diagnosis,T_NK,Erythroid,0,0,0.153061224489796,0.846938775510204
GSE185381,AML005,Diagnosis,T_NK,Megakaryocyte,0,0,0.153061224489796,0.846938775510204
GSE185381,AML005,Diagnosis,T_NK,T_NK,0.700945725208217,10,0.836734693877551,0.163265306122449
GSE185381,AML005,Diagnosis,T_NK,B_Plasma,0.21016845685569,4,0.448979591836735,0.551020408163265
GSE185381,AML005,Diagnosis,B_Plasma,HSC_MPP,0.0396276241431924,3,0.346938775510204,0.653061224489796
GSE185381,AML005,Diagnosis,B_Plasma,LMPP_GMP,0.129149517416486,2,0.408163265306122,0.591836734693878
GSE185381,AML005,Diagnosis,B_Plasma,Mono_DC,0.36976959915199,10,0.571428571428571,0.428571428571429
GSE185381,AML005,Diagnosis,B_Plasma,Erythroid,0.0256894685793911,1,0.326530612244898,0.673469387755102
GSE185381,AML005,Diagnosis,B_Plasma,Megakaryocyte,0,0,0.153061224489796,0.846938775510204
GSE185381,AML005,Diagnosis,B_Plasma,T_NK,0.659364828994303,11,0.795918367346939,0.204081632653061
GSE185381,AML005,Diagnosis,B_Plasma,B_Plasma,0.166272314792688,3,0.428571428571429,0.571428571428571
GSE185381,AML006,Diagnosis,HSC_MPP,HSC_MPP,0.392767874058941,9,0.918367346938776,0.0816326530612245
GSE185381,AML006,Diagnosis,HSC_MPP,LMPP_GMP,0.29999541956435,7,0.795918367346939,0.204081632653061
GSE185381,AML006,Diagnosis,HSC_MPP,Mono_DC,0.503369618868282,21,0.979591836734694,0.0204081632653061
GSE185381,AML006,Diagnosis,HSC_MPP,Erythroid,0.187338218140052,9,0.551020408163265,0.448979591836735
GSE185381,AML006,Diagnosis,HSC_MPP,Megakaryocyte,0.0519505053995763,3,0.183673469387755,0.816326530612245
GSE185381,AML006,Diagnosis,HSC_MPP,T_NK,0.201853055022351,11,0.591836734693878,0.408163265306122
GSE185381,AML006,Diagnosis,HSC_MPP,B_Plasma,0.273443742575895,3,0.755102040816326,0.244897959183674
GSE185381,AML006,Diagnosis,LMPP_GMP,HSC_MPP,0.307066990320708,7,0.816326530612245,0.183673469387755
GSE185381,AML006,Diagnosis,LMPP_GMP,LMPP_GMP,0.0921944286134239,3,0.285714285714286,0.714285714285714
GSE185381,AML006,Diagnosis,LMPP_GMP,Mono_DC,0.350805309674043,15,0.857142857142857,0.142857142857143
GSE185381,AML006,Diagnosis,LMPP_GMP,Erythroid,0.148110126922811,6,0.428571428571429,0.571428571428571
GSE185381,AML006,Diagnosis,LMPP_GMP,Megakaryocyte,0.0323083249153534,2,0.102040816326531,0.897959183673469
GSE185381,AML006,Diagnosis,LMPP_GMP,T_NK,0.174348165970415,8,0.489795918367347,0.510204081632653
GSE185381,AML006,Diagnosis,LMPP_GMP,B_Plasma,0.212592000998871,2,0.63265306122449,0.36734693877551
GSE185381,AML006,Diagnosis,Mono_DC,HSC_MPP,0.249240508103443,9,0.693877551020408,0.306122448979592
GSE185381,AML006,Diagnosis,Mono_DC,LMPP_GMP,0.18400959674876,8,0.530612244897959,0.469387755102041
GSE185381,AML006,Diagnosis,Mono_DC,Mono_DC,0.566742986724066,20,1,0
GSE185381,AML006,Diagnosis,Mono_DC,Erythroid,0.218805351152032,9,0.653061224489796,0.346938775510204
GSE185381,AML006,Diagnosis,Mono_DC,Megakaryocyte,0.0941900906970228,5,0.306122448979592,0.693877551020408
GSE185381,AML006,Diagnosis,Mono_DC,T_NK,0.360200120764542,9,0.877551020408163,0.122448979591837
GSE185381,AML006,Diagnosis,Mono_DC,B_Plasma,0.248325837076764,6,0.673469387755102,0.326530612244898
GSE185381,AML006,Diagnosis,Erythroid,HSC_MPP,0.32779286262609,9,0.836734693877551,0.163265306122449
GSE185381,AML006,Diagnosis,Erythroid,LMPP_GMP,0.258665575959588,5,0.714285714285714,0.285714285714286
GSE185381,AML006,Diagnosis,Erythroid,Mono_DC,0.404785570255406,15,0.959183673469388,0.0408163265306123
GSE185381,AML006,Diagnosis,Erythroid,Erythroid,0.15014412230012,8,0.448979591836735,0.551020408163265
GSE185381,AML006,Diagnosis,Erythroid,Megakaryocyte,0.0391696236692224,3,0.122448979591837,0.877551020408163
GSE185381,AML006,Diagnosis,Erythroid,T_NK,0.12230199556775,11,0.387755102040816,0.612244897959184
GSE185381,AML006,Diagnosis,Erythroid,B_Plasma,0.396501537355658,3,0.938775510204082,0.0612244897959183
GSE185381,AML006,Diagnosis,Megakaryocyte,HSC_MPP,0.114109757575393,5,0.36734693877551,0.63265306122449
GSE185381,AML006,Diagnosis,Megakaryocyte,LMPP_GMP,0.0464147226689461,2,0.142857142857143,0.857142857142857
GSE185381,AML006,Diagnosis,Megakaryocyte,Mono_DC,0.087787137380523,7,0.26530612244898,0.73469387755102
GSE185381,AML006,Diagnosis,Megakaryocyte,Erythroid,0.100908868976533,5,0.326530612244898,0.673469387755102
GSE185381,AML006,Diagnosis,Megakaryocyte,Megakaryocyte,0.107823644850262,4,0.346938775510204,0.653061224489796
GSE185381,AML006,Diagnosis,Megakaryocyte,T_NK,0.28050179361007,9,0.775510204081633,0.224489795918367
GSE185381,AML006,Diagnosis,Megakaryocyte,B_Plasma,0.13871592389153,2,0.408163265306122,0.591836734693878
GSE185381,AML006,Diagnosis,T_NK,HSC_MPP,0.0781445299302773,3,0.224489795918367,0.775510204081633
GSE185381,AML006,Diagnosis,T_NK,LMPP_GMP,0.0469898917672166,2,0.163265306122449,0.836734693877551
GSE185381,AML006,Diagnosis,T_NK,Mono_DC,0.210296038916884,5,0.612244897959184,0.387755102040816
GSE185381,AML006,Diagnosis,T_NK,Erythroid,0.0858276560270138,3,0.244897959183673,0.755102040816326
GSE185381,AML006,Diagnosis,T_NK,Megakaryocyte,0.0568895395393491,2,0.204081632653061,0.795918367346939
GSE185381,AML006,Diagnosis,T_NK,T_NK,0.26866084419288,8,0.73469387755102,0.26530612244898
GSE185381,AML006,Diagnosis,T_NK,B_Plasma,0.193662512749068,2,0.571428571428571,0.428571428571429
GSE185381,AML006,Diagnosis,B_Plasma,HSC_MPP,0.0169285269297996,1,0.0612244897959184,0.938775510204082
GSE185381,AML006,Diagnosis,B_Plasma,LMPP_GMP,0.00520255977895193,1,0.0408163265306122,0.959183673469388
GSE185381,AML006,Diagnosis,B_Plasma,Mono_DC,0.364956789660731,13,0.897959183673469,0.102040816326531
GSE185381,AML006,Diagnosis,B_Plasma,Erythroid,0.027092777277471,2,0.0816326530612245,0.918367346938776
GSE185381,AML006,Diagnosis,B_Plasma,Megakaryocyte,0,0,0.0204081632653061,0.979591836734694
GSE185381,AML006,Diagnosis,B_Plasma,T_NK,0.182926285658659,6,0.510204081632653,0.489795918367347
GSE185381,AML006,Diagnosis,B_Plasma,B_Plasma,0.153196646249744,2,0.469387755102041,0.530612244897959
GSE185381,AML009,Diagnosis,HSC_MPP,HSC_MPP,0.11130791250859,1,0.693877551020408,0.306122448979592
GSE185381,AML009,Diagnosis,HSC_MPP,LMPP_GMP,0.113026779941338,1,0.73469387755102,0.26530612244898
GSE185381,AML009,Diagnosis,HSC_MPP,Mono_DC,0.170003704397055,8,0.816326530612245,0.183673469387755
GSE185381,AML009,Diagnosis,HSC_MPP,Erythroid,0.00628975475352399,1,0.571428571428571,0.428571428571429
GSE185381,AML009,Diagnosis,HSC_MPP,Megakaryocyte,0,0,0.275510204081633,0.724489795918367
GSE185381,AML009,Diagnosis,HSC_MPP,T_NK,0.10694341924583,1,0.673469387755102,0.326530612244898
GSE185381,AML009,Diagnosis,HSC_MPP,B_Plasma,0,0,0.275510204081633,0.724489795918367
GSE185381,AML009,Diagnosis,LMPP_GMP,HSC_MPP,0.206976395986496,3,0.877551020408163,0.122448979591837
GSE185381,AML009,Diagnosis,LMPP_GMP,LMPP_GMP,0.175935637094785,2,0.836734693877551,0.163265306122449
GSE185381,AML009,Diagnosis,LMPP_GMP,Mono_DC,0.405962617886062,12,0.979591836734694,0.0204081632653061
GSE185381,AML009,Diagnosis,LMPP_GMP,Erythroid,0.00538897615328714,1,0.551020408163265,0.448979591836735
GSE185381,AML009,Diagnosis,LMPP_GMP,Megakaryocyte,0,0,0.275510204081633,0.724489795918367
GSE185381,AML009,Diagnosis,LMPP_GMP,T_NK,0.307312678368701,4,0.959183673469388,0.0408163265306123
GSE185381,AML009,Diagnosis,LMPP_GMP,B_Plasma,0.0410286122303668,1,0.63265306122449,0.36734693877551
GSE185381,AML009,Diagnosis,Mono_DC,HSC_MPP,0,0,0.275510204081633,0.724489795918367
GSE185381,AML009,Diagnosis,Mono_DC,LMPP_GMP,0.114796995310418,1,0.775510204081633,0.224489795918367
GSE185381,AML009,Diagnosis,Mono_DC,Mono_DC,0.441512082267665,11,1,0
GSE185381,AML009,Diagnosis,Mono_DC,Erythroid,0.23123102574756,8,0.897959183673469,0.102040816326531
GSE185381,AML009,Diagnosis,Mono_DC,Megakaryocyte,0,0,0.275510204081633,0.724489795918367
GSE185381,AML009,Diagnosis,Mono_DC,T_NK,0.11477480493222,1,0.755102040816326,0.244897959183674
GSE185381,AML009,Diagnosis,Mono_DC,B_Plasma,0.038710577111997,1,0.612244897959184,0.387755102040816
GSE185381,AML009,Diagnosis,Erythroid,HSC_MPP,0,0,0.275510204081633,0.724489795918367
GSE185381,AML009,Diagnosis,Erythroid,LMPP_GMP,0,0,0.275510204081633,0.724489795918367
GSE185381,AML009,Diagnosis,Erythroid,Mono_DC,0.198993222639777,8,0.857142857142857,0.142857142857143
GSE185381,AML009,Diagnosis,Erythroid,Erythroid,0.0367796584009231,4,0.591836734693878,0.408163265306122
GSE185381,AML009,Diagnosis,Erythroid,Megakaryocyte,0,0,0.275510204081633,0.724489795918367
GSE185381,AML009,Diagnosis,Erythroid,T_NK,0,0,0.275510204081633,0.724489795918367
GSE185381,AML009,Diagnosis,Erythroid,B_Plasma,0,0,0.275510204081633,0.724489795918367
GSE185381,AML009,Diagnosis,Megakaryocyte,HSC_MPP,0,0,0.275510204081633,0.724489795918367
GSE185381,AML009,Diagnosis,Megakaryocyte,LMPP_GMP,0,0,0.275510204081633,0.724489795918367
GSE185381,AML009,Diagnosis,Megakaryocyte,Mono_DC,0,0,0.275510204081633,0.724489795918367
GSE185381,AML009,Diagnosis,Megakaryocyte,Erythroid,0,0,0.275510204081633,0.724489795918367
GSE185381,AML009,Diagnosis,Megakaryocyte,Megakaryocyte,0,0,0.275510204081633,0.724489795918367
GSE185381,AML009,Diagnosis,Megakaryocyte,T_NK,0,0,0.275510204081633,0.724489795918367
GSE185381,AML009,Diagnosis,Megakaryocyte,B_Plasma,0,0,0.275510204081633,0.724489795918367
GSE185381,AML009,Diagnosis,T_NK,HSC_MPP,0,0,0.275510204081633,0.724489795918367
GSE185381,AML009,Diagnosis,T_NK,LMPP_GMP,0.106334551436264,1,0.653061224489796,0.346938775510204
GSE185381,AML009,Diagnosis,T_NK,Mono_DC,0.2778349552177,8,0.918367346938776,0.0816326530612245
GSE185381,AML009,Diagnosis,T_NK,Erythroid,0,0,0.275510204081633,0.724489795918367
GSE185381,AML009,Diagnosis,T_NK,Megakaryocyte,0,0,0.275510204081633,0.724489795918367
GSE185381,AML009,Diagnosis,T_NK,T_NK,0.11260824657852,2,0.714285714285714,0.285714285714286
GSE185381,AML009,Diagnosis,T_NK,B_Plasma,0,0,0.275510204081633,0.724489795918367
GSE185381,AML009,Diagnosis,B_Plasma,HSC_MPP,0,0,0.275510204081633,0.724489795918367
GSE185381,AML009,Diagnosis,B_Plasma,LMPP_GMP,0,0,0.275510204081633,0.724489795918367
GSE185381,AML009,Diagnosis,B_Plasma,Mono_DC,0.280723767538168,9,0.938775510204082,0.0612244897959183
GSE185381,AML009,Diagnosis,B_Plasma,Erythroid,0.166146847321676,8,0.795918367346939,0.204081632653061
GSE185381,AML009,Diagnosis,B_Plasma,Megakaryocyte,0,0,0.275510204081633,0.724489795918367
GSE185381,AML009,Diagnosis,B_Plasma,T_NK,0,0,0.275510204081633,0.724489795918367
GSE185381,AML009,Diagnosis,B_Plasma,B_Plasma,0,0,0.275510204081633,0.724489795918367
GSE185381,AML0114,Diagnosis,HSC_MPP,HSC_MPP,0.299143152350073,10,0.857142857142857,0.142857142857143
GSE185381,AML0114,Diagnosis,HSC_MPP,LMPP_GMP,0.336032733267956,9,0.918367346938776,0.0816326530612245
GSE185381,AML0114,Diagnosis,HSC_MPP,Mono_DC,0.40900551089191,10,0.979591836734694,0.0204081632653061
GSE185381,AML0114,Diagnosis,HSC_MPP,Erythroid,0.0673240370503425,6,0.428571428571429,0.571428571428571
GSE185381,AML0114,Diagnosis,HSC_MPP,Megakaryocyte,0.066854556517902,7,0.408163265306122,0.591836734693878
GSE185381,AML0114,Diagnosis,HSC_MPP,T_NK,0.139776070780533,6,0.571428571428571,0.428571428571429
GSE185381,AML0114,Diagnosis,HSC_MPP,B_Plasma,0.335559382696918,5,0.897959183673469,0.102040816326531
GSE185381,AML0114,Diagnosis,LMPP_GMP,HSC_MPP,0.335308175109122,9,0.877551020408163,0.122448979591837
GSE185381,AML0114,Diagnosis,LMPP_GMP,LMPP_GMP,0.376770598842285,9,0.959183673469388,0.0408163265306123
GSE185381,AML0114,Diagnosis,LMPP_GMP,Mono_DC,0.454680187236413,10,1,0
GSE185381,AML0114,Diagnosis,LMPP_GMP,Erythroid,0.130862991438061,7,0.551020408163265,0.448979591836735
GSE185381,AML0114,Diagnosis,LMPP_GMP,Megakaryocyte,0.062663011399579,7,0.36734693877551,0.63265306122449
GSE185381,AML0114,Diagnosis,LMPP_GMP,T_NK,0.149625756451154,6,0.653061224489796,0.346938775510204
GSE185381,AML0114,Diagnosis,LMPP_GMP,B_Plasma,0.359268378533554,6,0.938775510204082,0.0612244897959183
GSE185381,AML0114,Diagnosis,Mono_DC,HSC_MPP,0.148057036800307,8,0.63265306122449,0.36734693877551
GSE185381,AML0114,Diagnosis,Mono_DC,LMPP_GMP,0.180888776419808,9,0.673469387755102,0.326530612244898
GSE185381,AML0114,Diagnosis,Mono_DC,Mono_DC,0.226032305459601,9,0.73469387755102,0.26530612244898
GSE185381,AML0114,Diagnosis,Mono_DC,Erythroid,0.0322429636010725,3,0.26530612244898,0.73469387755102
GSE185381,AML0114,Diagnosis,Mono_DC,Megakaryocyte,0.0345156343092707,4,0.326530612244898,0.673469387755102
GSE185381,AML0114,Diagnosis,Mono_DC,T_NK,0.0335069575311854,4,0.285714285714286,0.714285714285714
GSE185381,AML0114,Diagnosis,Mono_DC,B_Plasma,0.183171097130921,4,0.693877551020408,0.306122448979592
GSE185381,AML0114,Diagnosis,Erythroid,HSC_MPP,0.122748614159371,2,0.530612244897959,0.469387755102041
GSE185381,AML0114,Diagnosis,Erythroid,LMPP_GMP,0.192430674009993,3,0.714285714285714,0.285714285714286
GSE185381,AML0114,Diagnosis,Erythroid,Mono_DC,0.243677988797012,3,0.795918367346939,0.204081632653061
GSE185381,AML0114,Diagnosis,Erythroid,Erythroid,0.0173389195973703,1,0.224489795918367,0.775510204081633
GSE185381,AML0114,Diagnosis,Erythroid,Megakaryocyte,0,0,0.0714285714285714,0.928571428571429
GSE185381,AML0114,Diagnosis,Erythroid,T_NK,0.0878671152447849,3,0.448979591836735,0.551020408163265
GSE185381,AML0114,Diagnosis,Erythroid,B_Plasma,0.271357531966527,2,0.836734693877551,0.163265306122449
GSE185381,AML0114,Diagnosis,Megakaryocyte,HSC_MPP,0.102210909571095,1,0.510204081632653,0.489795918367347
GSE185381,AML0114,Diagnosis,Megakaryocyte,LMPP_GMP,0.0351139972295491,2,0.346938775510204,0.653061224489796
GSE185381,AML0114,Diagnosis,Megakaryocyte,Mono_DC,0.242579249539424,5,0.775510204081633,0.224489795918367
GSE185381,AML0114,Diagnosis,Megakaryocyte,Erythroid,0,0,0.0714285714285714,0.928571428571429
GSE185381,AML0114,Diagnosis,Megakaryocyte,Megakaryocyte,0.00354249118299577,1,0.163265306122449,0.836734693877551
GSE185381,AML0114,Diagnosis,Megakaryocyte,T_NK,0.140156086859531,4,0.591836734693878,0.408163265306122
GSE185381,AML0114,Diagnosis,Megakaryocyte,B_Plasma,0.267302953621828,2,0.816326530612245,0.183673469387755
GSE185381,AML0114,Diagnosis,T_NK,HSC_MPP,0.0999019734027924,3,0.489795918367347,0.510204081632653
GSE185381,AML0114,Diagnosis,T_NK,LMPP_GMP,0.0343724351728414,2,0.306122448979592,0.693877551020408
GSE185381,AML0114,Diagnosis,T_NK,Mono_DC,0.237520972365701,5,0.755102040816326,0.244897959183674
GSE185381,AML0114,Diagnosis,T_NK,Erythroid,0,0,0.0714285714285714,0.928571428571429
GSE185381,AML0114,Diagnosis,T_NK,Megakaryocyte,0,0,0.0714285714285714,0.928571428571429
GSE185381,AML0114,Diagnosis,T_NK,T_NK,0.0961194294460925,4,0.469387755102041,0.530612244897959
GSE185381,AML0114,Diagnosis,T_NK,B_Plasma,0.142040202165504,1,0.612244897959184,0.387755102040816
GSE185381,AML0114,Diagnosis,B_Plasma,HSC_MPP,0.00268521777094238,1,0.142857142857143,0.857142857142857
GSE185381,AML0114,Diagnosis,B_Plasma,LMPP_GMP,0.0272532761571164,2,0.244897959183673,0.755102040816326
GSE185381,AML0114,Diagnosis,B_Plasma,Mono_DC,0.00749458344316458,1,0.183673469387755,0.816326530612245
GSE185381,AML0114,Diagnosis,B_Plasma,Erythroid,0,0,0.0714285714285714,0.928571428571429
GSE185381,AML0114,Diagnosis,B_Plasma,Megakaryocyte,0,0,0.0714285714285714,0.928571428571429
GSE185381,AML0114,Diagnosis,B_Plasma,T_NK,0.0158031390960499,2,0.204081632653061,0.795918367346939
GSE185381,AML0114,Diagnosis,B_Plasma,B_Plasma,0.0630721556584899,1,0.387755102040816,0.612244897959184
GSE185381,AML012,Diagnosis,HSC_MPP,HSC_MPP,0.669576962240434,10,0.918367346938776,0.0816326530612245
GSE185381,AML012,Diagnosis,HSC_MPP,LMPP_GMP,0.585783141545064,9,0.877551020408163,0.122448979591837
GSE185381,AML012,Diagnosis,HSC_MPP,Mono_DC,0.963799525044291,16,1,0
GSE185381,AML012,Diagnosis,HSC_MPP,Erythroid,0,0,0.275510204081633,0.724489795918367
GSE185381,AML012,Diagnosis,HSC_MPP,Megakaryocyte,0,0,0.275510204081633,0.724489795918367
GSE185381,AML012,Diagnosis,HSC_MPP,T_NK,0.0565099040333722,3,0.673469387755102,0.326530612244898
GSE185381,AML012,Diagnosis,HSC_MPP,B_Plasma,0.319286359461385,4,0.775510204081633,0.224489795918367
GSE185381,AML012,Diagnosis,LMPP_GMP,HSC_MPP,0.619371651568777,10,0.897959183673469,0.102040816326531
GSE185381,AML012,Diagnosis,LMPP_GMP,LMPP_GMP,0.746066682775391,10,0.938775510204082,0.0612244897959183
GSE185381,AML012,Diagnosis,LMPP_GMP,Mono_DC,0.935862935169054,19,0.979591836734694,0.0204081632653061
GSE185381,AML012,Diagnosis,LMPP_GMP,Erythroid,0,0,0.275510204081633,0.724489795918367
GSE185381,AML012,Diagnosis,LMPP_GMP,Megakaryocyte,0,0,0.275510204081633,0.724489795918367
GSE185381,AML012,Diagnosis,LMPP_GMP,T_NK,0.0339734061859429,3,0.612244897959184,0.387755102040816
GSE185381,AML012,Diagnosis,LMPP_GMP,B_Plasma,0.494887974885345,5,0.857142857142857,0.142857142857143
GSE185381,AML012,Diagnosis,Mono_DC,HSC_MPP,0.341494096015647,6,0.795918367346939,0.204081632653061
GSE185381,AML012,Diagnosis,Mono_DC,LMPP_GMP,0.422497823122079,9,0.836734693877551,0.163265306122449
GSE185381,AML012,Diagnosis,Mono_DC,Mono_DC,0.825708808511337,29,0.959183673469388,0.0408163265306123
GSE185381,AML012,Diagnosis,Mono_DC,Erythroid,0,0,0.275510204081633,0.724489795918367
GSE185381,AML012,Diagnosis,Mono_DC,Megakaryocyte,0,0,0.275510204081633,0.724489795918367
GSE185381,AML012,Diagnosis,Mono_DC,T_NK,0.0196936354418932,1,0.591836734693878,0.408163265306122
GSE185381,AML012,Diagnosis,Mono_DC,B_Plasma,0.148747155650259,2,0.714285714285714,0.285714285714286
GSE185381,AML012,Diagnosis,Erythroid,HSC_MPP,0,0,0.275510204081633,0.724489795918367
GSE185381,AML012,Diagnosis,Erythroid,LMPP_GMP,0,0,0.275510204081633,0.724489795918367
GSE185381,AML012,Diagnosis,Erythroid,Mono_DC,0,0,0.275510204081633,0.724489795918367
GSE185381,AML012,Diagnosis,Erythroid,Erythroid,0,0,0.275510204081633,0.724489795918367
GSE185381,AML012,Diagnosis,Erythroid,Megakaryocyte,0,0,0.275510204081633,0.724489795918367
GSE185381,AML012,Diagnosis,Erythroid,T_NK,0,0,0.275510204081633,0.724489795918367
GSE185381,AML012,Diagnosis,Erythroid,B_Plasma,0,0,0.275510204081633,0.724489795918367
GSE185381,AML012,Diagnosis,Megakaryocyte,HSC_MPP,0,0,0.275510204081633,0.724489795918367
GSE185381,AML012,Diagnosis,Megakaryocyte,LMPP_GMP,0,0,0.275510204081633,0.724489795918367
GSE185381,AML012,Diagnosis,Megakaryocyte,Mono_DC,0,0,0.275510204081633,0.724489795918367
GSE185381,AML012,Diagnosis,Megakaryocyte,Erythroid,0,0,0.275510204081633,0.724489795918367
GSE185381,AML012,Diagnosis,Megakaryocyte,Megakaryocyte,0,0,0.275510204081633,0.724489795918367
GSE185381,AML012,Diagnosis,Megakaryocyte,T_NK,0,0,0.275510204081633,0.724489795918367
GSE185381,AML012,Diagnosis,Megakaryocyte,B_Plasma,0,0,0.275510204081633,0.724489795918367
GSE185381,AML012,Diagnosis,T_NK,HSC_MPP,0.00629137761111994,2,0.551020408163265,0.448979591836735
GSE185381,AML012,Diagnosis,T_NK,LMPP_GMP,0.0641575954912821,3,0.693877551020408,0.306122448979592
GSE185381,AML012,Diagnosis,T_NK,Mono_DC,0.357461938513862,4,0.816326530612245,0.183673469387755
GSE185381,AML012,Diagnosis,T_NK,Erythroid,0,0,0.275510204081633,0.724489795918367
GSE185381,AML012,Diagnosis,T_NK,Megakaryocyte,0,0,0.275510204081633,0.724489795918367
GSE185381,AML012,Diagnosis,T_NK,T_NK,0.0434262738835421,2,0.63265306122449,0.36734693877551
GSE185381,AML012,Diagnosis,T_NK,B_Plasma,0.199452159526867,1,0.755102040816326,0.244897959183674
GSE185381,AML012,Diagnosis,B_Plasma,HSC_MPP,0,0,0.275510204081633,0.724489795918367
GSE185381,AML012,Diagnosis,B_Plasma,LMPP_GMP,0.0545745610595358,1,0.653061224489796,0.346938775510204
GSE185381,AML012,Diagnosis,B_Plasma,Mono_DC,0.195350927345291,9,0.73469387755102,0.26530612244898
GSE185381,AML012,Diagnosis,B_Plasma,Erythroid,0,0,0.275510204081633,0.724489795918367
GSE185381,AML012,Diagnosis,B_Plasma,Megakaryocyte,0,0,0.275510204081633,0.724489795918367
GSE185381,AML012,Diagnosis,B_Plasma,T_NK,0.00904179396135124,1,0.571428571428571,0.428571428571429
GSE185381,AML012,Diagnosis,B_Plasma,B_Plasma,0,0,0.275510204081633,0.724489795918367
GSE185381,AML0160,Diagnosis,HSC_MPP,HSC_MPP,0.378752019698251,3,0.816326530612245,0.183673469387755
GSE185381,AML0160,Diagnosis,HSC_MPP,LMPP_GMP,0.460960092479738,4,0.877551020408163,0.122448979591837
GSE185381,AML0160,Diagnosis,HSC_MPP,Mono_DC,0.48599372836135,4,0.918367346938776,0.0816326530612245
GSE185381,AML0160,Diagnosis,HSC_MPP,Erythroid,0,0,0.255102040816327,0.744897959183674
