sample,dataset,n_qc_cells,arms,n_types,evidence_tier,conflict_frac,n_called,n_malignant,malignant_frac,n_high,n_conflicting,n_low_single
PT17A,GSE239721,2475,infercnv,1,C_single,0,2475,29,0.0117,0,0,2475
