sample,dataset,n_qc_cells,arms,n_types,evidence_tier,conflict_frac,n_called,n_malignant,malignant_frac,n_high,n_conflicting,n_low_single
PT28A,GSE239721,7712,infercnv,1,C_single,0,7712,65,0.0084,0,0,7712
