sample,dataset,timepoint,engine,sender_bin,receiver_bin,ligand,receptor,prob,pval,n_sender,n_receiver
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,LMPP_GMP,LMPP_GMP,MIF,CD74_CXCR4,0.175264355786848,0.22,12,12
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,Mono_DC,LMPP_GMP,MIF,CD74_CXCR4,0.113681235864367,0.71,1066,12
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,T_NK,LMPP_GMP,MIF,CD74_CXCR4,0.114894445557612,0.71,861,12
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,B_Plasma,LMPP_GMP,MIF,CD74_CXCR4,0.101163757261654,0.8,123,12
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,LMPP_GMP,Mono_DC,MIF,CD74_CXCR4,0.233716679624664,0,12,1066
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,Mono_DC,Mono_DC,MIF,CD74_CXCR4,0.155466621407382,0.02,1066,1066
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,T_NK,Mono_DC,MIF,CD74_CXCR4,0.157046750862009,0.03,861,1066
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,B_Plasma,Mono_DC,MIF,CD74_CXCR4,0.139070072018022,0.43,123,1066
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,LMPP_GMP,T_NK,MIF,CD74_CXCR4,0.129369503897308,0.65,12,861
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,LMPP_GMP,B_Plasma,MIF,CD74_CXCR4,0.353780258048585,0,12,123
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,Mono_DC,B_Plasma,MIF,CD74_CXCR4,0.248360692859728,0,1066,123
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,T_NK,B_Plasma,MIF,CD74_CXCR4,0.250604811340796,0,861,123
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,B_Plasma,B_Plasma,MIF,CD74_CXCR4,0.224774468468337,0,123,123
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,LMPP_GMP,LMPP_GMP,MIF,CD74_CD44,0.202176931001756,0.06,12,12
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,Mono_DC,LMPP_GMP,MIF,CD74_CD44,0.132658516104969,0.46,1066,12
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,T_NK,LMPP_GMP,MIF,CD74_CD44,0.134043622610663,0.45,861,12
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,B_Plasma,LMPP_GMP,MIF,CD74_CD44,0.118330419945113,0.67,123,12
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,LMPP_GMP,Mono_DC,MIF,CD74_CD44,0.291652809352612,0,12,1066
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,Mono_DC,Mono_DC,MIF,CD74_CD44,0.199043839596843,0,1066,1066
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,T_NK,Mono_DC,MIF,CD74_CD44,0.200961485747286,0,861,1066
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,B_Plasma,Mono_DC,MIF,CD74_CD44,0.179025601491167,0,123,1066
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,LMPP_GMP,T_NK,MIF,CD74_CD44,0.0729675322843315,0.97,12,861
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,LMPP_GMP,B_Plasma,MIF,CD74_CD44,0.181914637922294,0.09,12,123
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,Mono_DC,B_Plasma,MIF,CD74_CD44,0.118330055216713,0.95,1066,123
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,T_NK,B_Plasma,MIF,CD74_CD44,0.119586183330402,0.92,861,123
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,B_Plasma,B_Plasma,MIF,CD74_CD44,0.105361543900581,0.95,123,123
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,LMPP_GMP,B_Plasma,TNFSF13B,TNFRSF13C,0.00692070467047383,0,12,123
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,Mono_DC,B_Plasma,TNFSF13B,TNFRSF13C,0.0286297735307513,0,1066,123
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,LMPP_GMP,LMPP_GMP,CTSG,F2R,0.00296280896727446,0,12,12
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,T_NK,LMPP_GMP,GZMA,F2R,0.00428254370761669,0,861,12
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,LMPP_GMP,Mono_DC,ANXA1,FPR1,0.0313071918370863,0,12,1066
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,Mono_DC,Mono_DC,ANXA1,FPR1,0.0332119051960552,0,1066,1066
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,T_NK,Mono_DC,ANXA1,FPR1,0.0243528913022701,0,861,1066
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,LMPP_GMP,LMPP_GMP,LGALS9,PTPRC,0.00405422035967351,0.43,12,12
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,Mono_DC,LMPP_GMP,LGALS9,PTPRC,0.0078657873090476,0,1066,12
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,LMPP_GMP,Mono_DC,LGALS9,PTPRC,0.0237558186172512,0.23,12,1066
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,Mono_DC,Mono_DC,LGALS9,PTPRC,0.0452482834421931,0,1066,1066
GSM5613775_2020-08-26-Control4003-c2,GSE185381,Healthy,cellchat,LMPP_GMP,T_NK,LGALS9,PTPRC,0.0276602839079261,0.23,12,861
