alpha,feature_set,features,mean_healthy,mean_aml,beta_global,p_global,beta_strat,p_strat,family,q_strat,split
0.0,only_mt_expr_BCL2,mt_expr_BCL2,0.08050922085747401,0.11163655571226865,0.018860152992061445,0.32766723327667235,0.020939336052415877,0.29857014298570145,mt,0.614998500149985,all
0.0,only_mt_expr_MCL1,mt_expr_MCL1,0.08703800577151355,0.17748431549465676,0.04690527574050122,0.09349065093490651,0.033471945588627164,0.2465753424657534,mt,0.614998500149985,all
0.0,only_mt_expr_BCL2L1,mt_expr_BCL2L1,0.13346030824661592,0.11791157382950247,0.000135112863865718,0.9962003799620038,5.3944793167537696e-05,0.9979002099790021,mt,0.9979002099790021,all
0.0,only_mt_glycolysis_normal,mt_glycolysis_normal,0.07901921980526015,0.12302856508778025,0.021508455197788233,0.2535746425357464,0.011352489374967798,0.5123487651234877,mt,0.7090090990900909,all
0.0,only_mt_oxphos_normal,mt_oxphos_normal,0.09207505790676071,0.1485524821168961,0.03645307327944387,0.1787821217878212,0.017555824887801885,0.44015598440155984,mt,0.7090090990900909,all
0.0,only_mt_fatty_acid_oxidation_normal,mt_fatty_acid_oxidation_normal,0.06774972009834941,0.132244244262769,0.051047200927649444,0.027997200279972004,0.0473426911180514,0.0851914808519148,mt,0.614998500149985,all
0.0,only_mt_expr_BCL2_normal,mt_expr_BCL2_normal,0.07596928829980946,0.11497740423329665,0.024975607120208597,0.2014798520147985,0.02353461191046707,0.24767523247675233,mt,0.614998500149985,all
0.0,only_mt_expr_MCL1_normal,mt_expr_MCL1_normal,0.0918130590925134,0.16822445402503075,0.04174006064242607,0.10118988101189881,0.027542157924289802,0.3361663833616638,mt,0.614998500149985,all
0.0,only_mt_expr_BCL2L1_normal,mt_expr_BCL2L1_normal,0.14771506655419084,0.13455871485852317,0.002158548846689076,0.9452054794520548,0.004001424135613396,0.8975102489751025,mt,0.9503049695030498,all
0.0,only_mt_glycolysis_malignant,mt_glycolysis_malignant,0.09963422768963036,0.14129424046227732,0.007445573296056099,0.7764223577642235,-0.006993846469522025,0.7438256174382561,mt,0.8368038196180382,all
0.0,only_mt_oxphos_malignant,mt_oxphos_malignant,0.16652843596685105,0.16660124875075075,-0.016699191050629808,0.6081391860813918,-0.02081020670229034,0.5908409159084091,mt,0.7090090990900909,all
0.0,only_mt_fatty_acid_oxidation_malignant,mt_fatty_acid_oxidation_malignant,0.0847382608976983,0.13442609004696904,0.048123861450459125,0.0466953304669533,0.030120565805888646,0.2430756924307569,mt,0.614998500149985,all
0.0,only_mt_expr_BCL2_malignant,mt_expr_BCL2_malignant,0.155757845877806,0.12107759693060627,-0.04312953515423893,0.05849415058494151,-0.03821169480787846,0.1232876712328767,mt,0.614998500149985,all
0.0,only_mt_expr_MCL1_malignant,mt_expr_MCL1_malignant,0.08915443111382505,0.16679659238258077,0.017734479726338903,0.49645035496450357,0.016579342109746577,0.5566443355664433,mt,0.7090090990900909,all
0.0,only_mt_expr_BCL2L1_malignant,mt_expr_BCL2L1_malignant,0.1563277025738197,0.1375227579044001,-0.010614168532252208,0.6487351264873512,-0.01441449694258111,0.47505249475052497,mt,0.7090090990900909,all
0.0,only_pt_predicted_Pseudotime,pt_predicted_Pseudotime,0.04342119950503511,0.1285244253012059,0.03818283703447537,0.09969003099690031,0.03487825644958774,0.034396560343965606,pt,0.06314368563143685,all
0.0,only_pt_predicted_Pseudotime_normal,pt_predicted_Pseudotime_normal,0.04289859160443737,0.12265276786734323,0.03810365474946453,0.0705929407059294,0.034587369466915104,0.0420957904209579,pt,0.06314368563143685,all
0.0,only_pt_predicted_Pseudotime_malignant,pt_predicted_Pseudotime_malignant,0.07295403548910344,0.1461107508805252,0.018360881283071537,0.395960403959604,0.01952166212680099,0.39086091390860916,pt,0.39086091390860916,all
0.5,all3,frac_malignant+mean_stemness+n_cells,0.08871404688891636,0.19430045940254215,0.07840933719239296,0.0014998500149985001,0.06145280462746929,0.037696230376962306,core,,all
