alpha,status,n_global,n_strat,mean_healthy,mean_aml,beta_global,p_global,beta_strat,p_strat
0.0,ok,138,72,0.07776764967156101,0.1653160404560051,0.0723801726555024,0.013798620137986202,0.09444396494763678,0.0008999100089991
0.25,ok,138,72,0.09335410610572974,0.15680743825805624,0.05131107848949492,0.0164983501649835,0.0686281000544132,0.0013998600139986002
0.5,ok,138,72,0.09773954930762106,0.1376773352001396,0.031103682847702024,0.041995800419958006,0.04408304773089526,0.0024997500249975004
0.75,ok,138,72,0.09127910859031127,0.10576035116859216,0.008950034411888902,0.4056594340565943,0.01851002577329001,0.0575942405759424
1.0,ok,138,72,0.07191571551431122,0.06417098280704725,-0.012229532754380629,0.13058694130586943,-0.009148621061266033,0.30446955304469553
