alpha,status,n_global,n_strat,mean_healthy,mean_aml,beta_global,p_global,beta_strat,p_strat
0.0,ok,138,72,0.11611325361366479,0.3336515715998465,0.15799487495006398,0.0010998900109989002,0.12199601558799161,0.0160983901609839
0.25,ok,138,72,0.22941773428363813,0.38141237402924694,0.1068155985172769,0.012198780121987801,0.07792905960750666,0.12018798120187982
0.5,ok,138,72,0.32716979844998745,0.41466164752223,0.05612521359223355,0.2460753924607539,0.030422474659654527,0.6397360263973603
0.75,ok,138,72,0.4081383406238327,0.4337021504042178,0.009880752651571031,0.8724127587241276,-0.0031830479992593984,0.9697030296970303
1.0,ok,138,72,0.49096582410514705,0.44696082530375864,-0.04274672697549775,0.595940405959404,-0.043010363026565024,0.7172282771722828
