gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,1266,4,0.00254004891824575,4,0.316,E-MTAB-11536,A35-BLD
COL1A2,all,sample,1266,0,0,0,0,E-MTAB-11536,A35-BLD
COL3A1,all,sample,1266,0,0,0,0,E-MTAB-11536,A35-BLD
COL4A1,all,sample,1266,0,0,0,0,E-MTAB-11536,A35-BLD
COL5A1,all,sample,1266,0,0,0,0,E-MTAB-11536,A35-BLD
COL5A2,all,sample,1266,0,0,0,0,E-MTAB-11536,A35-BLD
COL6A1,all,sample,1266,8,0.00623689062136428,8,0.6319,E-MTAB-11536,A35-BLD
COL6A2,all,sample,1266,44,0.0449676641260047,57,3.4755,E-MTAB-11536,A35-BLD
COL6A3,all,sample,1266,395,0.3670320248109,515,31.2006,E-MTAB-11536,A35-BLD
COL11A1,all,sample,1266,0,0,0,0,E-MTAB-11536,A35-BLD
FN1,all,sample,1266,6,0.0102061236856663,66,0.4739,E-MTAB-11536,A35-BLD
LUM,all,sample,1266,0,0,0,0,E-MTAB-11536,A35-BLD
DCN,all,sample,1266,0,0,0,0,E-MTAB-11536,A35-BLD
POSTN,all,sample,1266,0,0,0,0,E-MTAB-11536,A35-BLD
SPARC,all,sample,1266,30,0.0307057103909559,49,2.3697,E-MTAB-11536,A35-BLD
BGN,all,sample,1266,0,0,0,0,E-MTAB-11536,A35-BLD
VCAN,all,sample,1266,428,0.941522580016304,4191,33.8073,E-MTAB-11536,A35-BLD
ELN,all,sample,1266,0,0,0,0,E-MTAB-11536,A35-BLD
FBN1,all,sample,1266,1,0.000718245036798143,1,0.079,E-MTAB-11536,A35-BLD
MGP,all,sample,1266,0,0,0,0,E-MTAB-11536,A35-BLD
OGN,all,sample,1266,2,0.00161183906305759,2,0.158,E-MTAB-11536,A35-BLD
ASPN,all,sample,1266,0,0,0,0,E-MTAB-11536,A35-BLD
TNC,all,sample,1266,0,0,0,0,E-MTAB-11536,A35-BLD
LTBP1,all,sample,1266,4,0.0049699777015384,4,0.316,E-MTAB-11536,A35-BLD
LTBP2,all,sample,1266,2,0.00107487852786293,2,0.158,E-MTAB-11536,A35-BLD
LOX,all,sample,1266,0,0,0,0,E-MTAB-11536,A35-BLD
LOXL1,all,sample,1266,8,0.00660594947913799,8,0.6319,E-MTAB-11536,A35-BLD
LOXL2,all,sample,1266,2,0.00116243130021429,2,0.158,E-MTAB-11536,A35-BLD
PLOD1,all,sample,1266,112,0.0946889765947111,126,8.8468,E-MTAB-11536,A35-BLD
PLOD2,all,sample,1266,4,0.00348975074014489,5,0.316,E-MTAB-11536,A35-BLD
SERPINH1,all,sample,1266,12,0.00944280911350386,12,0.9479,E-MTAB-11536,A35-BLD
SERPINE1,all,sample,1266,5,0.00501286800427078,6,0.3949,E-MTAB-11536,A35-BLD
TIMP1,all,sample,1266,728,1.097364961566,3227,57.5039,E-MTAB-11536,A35-BLD
TIMP2,all,sample,1266,223,0.228665587599879,343,17.6145,E-MTAB-11536,A35-BLD
TIMP3,all,sample,1266,4,0.00423673909806396,5,0.316,E-MTAB-11536,A35-BLD
MMP2,all,sample,1266,3,0.00252172382105823,5,0.237,E-MTAB-11536,A35-BLD
MMP9,all,sample,1266,11,0.00769025603216737,11,0.8689,E-MTAB-11536,A35-BLD
MMP14,all,sample,1266,10,0.00841672471021882,10,0.7899,E-MTAB-11536,A35-BLD
CTSK,all,sample,1266,14,0.0140763688205433,15,1.1058,E-MTAB-11536,A35-BLD
ADAMTS1,all,sample,1266,10,0.0103324915561474,10,0.7899,E-MTAB-11536,A35-BLD
TGFB1,all,sample,1266,708,0.778636016978678,1290,55.9242,E-MTAB-11536,A35-BLD
TGFB2,all,sample,1266,2,0.00103918708991954,2,0.158,E-MTAB-11536,A35-BLD
TGFB3,all,sample,1266,2,0.00141057072333311,2,0.158,E-MTAB-11536,A35-BLD
TGFBR1,all,sample,1266,59,0.0464485379523565,66,4.6603,E-MTAB-11536,A35-BLD
TGFBR2,all,sample,1266,292,0.261977999544585,374,23.0648,E-MTAB-11536,A35-BLD
PDGFA,all,sample,1266,8,0.011180907947456,12,0.6319,E-MTAB-11536,A35-BLD
PDGFB,all,sample,1266,1,0.000804751478536977,1,0.079,E-MTAB-11536,A35-BLD
PDGFRA,all,sample,1266,2,0.0024361400056875,2,0.158,E-MTAB-11536,A35-BLD
PDGFRB,all,sample,1266,12,0.0113938589433995,12,0.9479,E-MTAB-11536,A35-BLD
IGF1,all,sample,1266,3,0.00161243573364758,3,0.237,E-MTAB-11536,A35-BLD
IGF2,all,sample,1266,0,0,0,0,E-MTAB-11536,A35-BLD
VEGFA,all,sample,1266,111,0.112811855984442,151,8.7678,E-MTAB-11536,A35-BLD
FGF2,all,sample,1266,0,0,0,0,E-MTAB-11536,A35-BLD
HGF,all,sample,1266,23,0.0182599541374449,24,1.8167,E-MTAB-11536,A35-BLD
OSM,all,sample,1266,224,0.220952917457707,393,17.6935,E-MTAB-11536,A35-BLD
OSMR,all,sample,1266,0,0,0,0,E-MTAB-11536,A35-BLD
IL11,all,sample,1266,0,0,0,0,E-MTAB-11536,A35-BLD
SPP1,all,sample,1266,1,0.000938010255466346,3,0.079,E-MTAB-11536,A35-BLD
IL1B,all,sample,1266,121,0.140491811437103,258,9.5577,E-MTAB-11536,A35-BLD
IL6,all,sample,1266,3,0.0022624528530025,3,0.237,E-MTAB-11536,A35-BLD
TNF,all,sample,1266,57,0.0551195171290002,84,4.5024,E-MTAB-11536,A35-BLD
CXCL8,all,sample,1266,141,0.204995302207178,455,11.1374,E-MTAB-11536,A35-BLD
IL10,all,sample,1266,36,0.0329901396207639,43,2.8436,E-MTAB-11536,A35-BLD
