gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,2378,0,0,0,0,GSE147989,007C1D1BL
COL1A2,all,sample,2378,0,0,0,0,GSE147989,007C1D1BL
COL3A1,all,sample,2378,0,0,0,0,GSE147989,007C1D1BL
COL4A1,all,sample,2378,0,0,0,0,GSE147989,007C1D1BL
COL5A1,all,sample,2378,3,0.000852757311707182,3,0.1262,GSE147989,007C1D1BL
COL5A2,all,sample,2378,6,0.00173712186816214,6,0.2523,GSE147989,007C1D1BL
COL6A1,all,sample,2378,26,0.00720351468093351,27,1.0934,GSE147989,007C1D1BL
COL6A2,all,sample,2378,16,0.00433653132576401,16,0.6728,GSE147989,007C1D1BL
COL6A3,all,sample,2378,9,0.00293803278895833,9,0.3785,GSE147989,007C1D1BL
COL11A1,all,sample,2378,0,0,0,0,GSE147989,007C1D1BL
FN1,all,sample,2378,12,0.00358204069646522,12,0.5046,GSE147989,007C1D1BL
LUM,all,sample,2378,0,0,0,0,GSE147989,007C1D1BL
DCN,all,sample,2378,0,0,0,0,GSE147989,007C1D1BL
POSTN,all,sample,2378,0,0,0,0,GSE147989,007C1D1BL
SPARC,all,sample,2378,37,0.0099552573136614,40,1.5559,GSE147989,007C1D1BL
BGN,all,sample,2378,0,0,0,0,GSE147989,007C1D1BL
VCAN,all,sample,2378,2,0.00121972212328717,8,0.0841,GSE147989,007C1D1BL
ELN,all,sample,2378,14,0.00351618311626951,14,0.5887,GSE147989,007C1D1BL
FBN1,all,sample,2378,13,0.00346609765513447,13,0.5467,GSE147989,007C1D1BL
MGP,all,sample,2378,0,0,0,0,GSE147989,007C1D1BL
OGN,all,sample,2378,3,0.00110770702610866,3,0.1262,GSE147989,007C1D1BL
ASPN,all,sample,2378,0,0,0,0,GSE147989,007C1D1BL
TNC,all,sample,2378,0,0,0,0,GSE147989,007C1D1BL
LTBP1,all,sample,2378,10,0.00370926177094449,17,0.4205,GSE147989,007C1D1BL
LTBP2,all,sample,2378,0,0,0,0,GSE147989,007C1D1BL
LOX,all,sample,2378,37,0.010182356619822,37,1.5559,GSE147989,007C1D1BL
LOXL1,all,sample,2378,19,0.0051482185523684,19,0.799,GSE147989,007C1D1BL
LOXL2,all,sample,2378,2,0.000700644965687757,2,0.0841,GSE147989,007C1D1BL
PLOD1,all,sample,2378,227,0.0674459484836919,247,9.5458,GSE147989,007C1D1BL
PLOD2,all,sample,2378,6,0.00152948512805303,6,0.2523,GSE147989,007C1D1BL
SERPINH1,all,sample,2378,129,0.0361733607999218,136,5.4247,GSE147989,007C1D1BL
SERPINE1,all,sample,2378,112,0.0364859116987589,136,4.7098,GSE147989,007C1D1BL
TIMP1,all,sample,2378,2187,1.29737681904431,8036,91.968,GSE147989,007C1D1BL
TIMP2,all,sample,2378,914,0.304105126952256,1213,38.4357,GSE147989,007C1D1BL
TIMP3,all,sample,2378,3,0.0016694356680702,6,0.1262,GSE147989,007C1D1BL
MMP2,all,sample,2378,46,0.0137965185182074,50,1.9344,GSE147989,007C1D1BL
MMP9,all,sample,2378,1,0.000277099766148378,1,0.0421,GSE147989,007C1D1BL
MMP14,all,sample,2378,2,0.000596407666174343,2,0.0841,GSE147989,007C1D1BL
CTSK,all,sample,2378,34,0.00978505852550222,34,1.4298,GSE147989,007C1D1BL
ADAMTS1,all,sample,2378,5,0.00155858705451714,6,0.2103,GSE147989,007C1D1BL
TGFB1,all,sample,2378,1904,0.877068618351767,4378,80.0673,GSE147989,007C1D1BL
TGFB2,all,sample,2378,1,0.000241199029271175,1,0.0421,GSE147989,007C1D1BL
TGFB3,all,sample,2378,8,0.00218589853795798,8,0.3364,GSE147989,007C1D1BL
TGFBR1,all,sample,2378,92,0.0266914573961768,96,3.8688,GSE147989,007C1D1BL
TGFBR2,all,sample,2378,154,0.0453308735960435,157,6.476,GSE147989,007C1D1BL
PDGFA,all,sample,2378,5,0.00132237449218924,5,0.2103,GSE147989,007C1D1BL
PDGFB,all,sample,2378,0,0,0,0,GSE147989,007C1D1BL
PDGFRA,all,sample,2378,1,0.000295557631748682,1,0.0421,GSE147989,007C1D1BL
PDGFRB,all,sample,2378,0,0,0,0,GSE147989,007C1D1BL
IGF1,all,sample,2378,0,0,0,0,GSE147989,007C1D1BL
IGF2,all,sample,2378,1,0.000359999566117116,1,0.0421,GSE147989,007C1D1BL
VEGFA,all,sample,2378,6,0.00175005047104501,6,0.2523,GSE147989,007C1D1BL
FGF2,all,sample,2378,0,0,0,0,GSE147989,007C1D1BL
HGF,all,sample,2378,37,0.0108286603175551,41,1.5559,GSE147989,007C1D1BL
OSM,all,sample,2378,11,0.00291005613940431,12,0.4626,GSE147989,007C1D1BL
OSMR,all,sample,2378,0,0,0,0,GSE147989,007C1D1BL
IL11,all,sample,2378,0,0,0,0,GSE147989,007C1D1BL
SPP1,all,sample,2378,86,0.0303270246338844,144,3.6165,GSE147989,007C1D1BL
IL1B,all,sample,2378,919,0.366961946069072,1840,38.6459,GSE147989,007C1D1BL
IL6,all,sample,2378,0,0,0,0,GSE147989,007C1D1BL
TNF,all,sample,2378,7,0.00250260942195648,9,0.2944,GSE147989,007C1D1BL
CXCL8,all,sample,2378,465,0.263387864211703,2103,19.5542,GSE147989,007C1D1BL
IL10,all,sample,2378,1,0.000374264498617401,1,0.0421,GSE147989,007C1D1BL
IFNG,all,sample,2378,0,0,0,0,GSE147989,007C1D1BL
CCL2,all,sample,2378,0,0,0,0,GSE147989,007C1D1BL
CCL3,all,sample,2378,90,0.0452855749388312,320,3.7847,GSE147989,007C1D1BL
CCL4,all,sample,2378,2,0.000678921640945118,2,0.0841,GSE147989,007C1D1BL
CXCL1,all,sample,2378,8,0.0029530161502125,9,0.3364,GSE147989,007C1D1BL
CXCL2,all,sample,2378,192,0.0738706113999319,374,8.074,GSE147989,007C1D1BL
IL18,all,sample,2378,1157,0.415590790054833,1769,48.6543,GSE147989,007C1D1BL
NLRP3,all,sample,2378,159,0.0474030781566376,175,6.6863,GSE147989,007C1D1BL
S100A8,all,sample,2378,5,0.00246694938781494,14,0.2103,GSE147989,007C1D1BL
S100A9,all,sample,2378,24,0.00808208311887582,36,1.0093,GSE147989,007C1D1BL
