gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,2170,236,0.260206422883237,1561,10.8756,Chen2023,AML24_Niche_Immune
COL1A2,all,sample,2170,244,0.285049827854192,1859,11.2442,Chen2023,AML24_Niche_Immune
COL3A1,all,sample,2170,253,0.29401815682706,2038,11.659,Chen2023,AML24_Niche_Immune
COL4A1,all,sample,2170,119,0.0718692171774231,206,5.4839,Chen2023,AML24_Niche_Immune
COL5A1,all,sample,2170,153,0.104171936555164,348,7.0507,Chen2023,AML24_Niche_Immune
COL5A2,all,sample,2170,124,0.0742605157268557,207,5.7143,Chen2023,AML24_Niche_Immune
COL6A1,all,sample,2170,241,0.237712381790263,1251,11.106,Chen2023,AML24_Niche_Immune
COL6A2,all,sample,2170,314,0.305323221682873,1718,14.47,Chen2023,AML24_Niche_Immune
COL6A3,all,sample,2170,221,0.197693508924262,945,10.1843,Chen2023,AML24_Niche_Immune
COL11A1,all,sample,2170,50,0.0286006621196766,69,2.3041,Chen2023,AML24_Niche_Immune
FN1,all,sample,2170,237,0.257937574857982,1654,10.9217,Chen2023,AML24_Niche_Immune
LUM,all,sample,2170,245,0.272076107316606,1820,11.2903,Chen2023,AML24_Niche_Immune
DCN,all,sample,2170,246,0.32797132803398,2878,11.3364,Chen2023,AML24_Niche_Immune
POSTN,all,sample,2170,0,0,0,0,Chen2023,AML24_Niche_Immune
SPARC,all,sample,2170,227,0.192262358633805,816,10.4608,Chen2023,AML24_Niche_Immune
BGN,all,sample,2170,182,0.131777173096041,478,8.3871,Chen2023,AML24_Niche_Immune
VCAN,all,sample,2170,273,0.37660335613794,4162,12.5806,Chen2023,AML24_Niche_Immune
ELN,all,sample,2170,7,0.00343523681821239,7,0.3226,Chen2023,AML24_Niche_Immune
FBN1,all,sample,2170,242,0.247248070244378,1392,11.1521,Chen2023,AML24_Niche_Immune
MGP,all,sample,2170,252,0.324862864678885,3390,11.6129,Chen2023,AML24_Niche_Immune
OGN,all,sample,2170,0,0,0,0,Chen2023,AML24_Niche_Immune
ASPN,all,sample,2170,0,0,0,0,Chen2023,AML24_Niche_Immune
TNC,all,sample,2170,206,0.213195316666552,1304,9.4931,Chen2023,AML24_Niche_Immune
LTBP1,all,sample,2170,61,0.0400312471017714,113,2.8111,Chen2023,AML24_Niche_Immune
LTBP2,all,sample,2170,156,0.106947797347286,335,7.1889,Chen2023,AML24_Niche_Immune
LOX,all,sample,2170,92,0.0530231665467758,153,4.2396,Chen2023,AML24_Niche_Immune
LOXL1,all,sample,2170,60,0.0287072343579194,69,2.765,Chen2023,AML24_Niche_Immune
LOXL2,all,sample,2170,76,0.0420638635296494,111,3.5023,Chen2023,AML24_Niche_Immune
PLOD1,all,sample,2170,61,0.0304101567596127,72,2.8111,Chen2023,AML24_Niche_Immune
PLOD2,all,sample,2170,98,0.0554493371982209,148,4.5161,Chen2023,AML24_Niche_Immune
SERPINH1,all,sample,2170,212,0.159916382260605,547,9.7696,Chen2023,AML24_Niche_Immune
SERPINE1,all,sample,2170,51,0.0327651485549925,114,2.3502,Chen2023,AML24_Niche_Immune
TIMP1,all,sample,2170,758,0.562718615559023,2044,34.9309,Chen2023,AML24_Niche_Immune
TIMP2,all,sample,2170,166,0.0969618812002621,258,7.6498,Chen2023,AML24_Niche_Immune
TIMP3,all,sample,2170,142,0.112319642983404,526,6.5438,Chen2023,AML24_Niche_Immune
MMP2,all,sample,2170,164,0.103970283553997,323,7.5576,Chen2023,AML24_Niche_Immune
MMP9,all,sample,2170,0,0,0,0,Chen2023,AML24_Niche_Immune
MMP14,all,sample,2170,65,0.0320847426633216,77,2.9954,Chen2023,AML24_Niche_Immune
CTSK,all,sample,2170,163,0.0989041308364813,267,7.5115,Chen2023,AML24_Niche_Immune
ADAMTS1,all,sample,2170,72,0.0477459122178935,176,3.318,Chen2023,AML24_Niche_Immune
TGFB1,all,sample,2170,878,0.540550182867026,1299,40.4608,Chen2023,AML24_Niche_Immune
TGFB2,all,sample,2170,6,0.00299413819676029,7,0.2765,Chen2023,AML24_Niche_Immune
TGFB3,all,sample,2170,14,0.00735510381726635,15,0.6452,Chen2023,AML24_Niche_Immune
TGFBR1,all,sample,2170,200,0.106810248840421,232,9.2166,Chen2023,AML24_Niche_Immune
TGFBR2,all,sample,2170,643,0.403577427534789,1012,29.6313,Chen2023,AML24_Niche_Immune
PDGFA,all,sample,2170,31,0.0177838581570754,50,1.4286,Chen2023,AML24_Niche_Immune
PDGFB,all,sample,2170,10,0.00631163133294002,15,0.4608,Chen2023,AML24_Niche_Immune
PDGFRA,all,sample,2170,158,0.103499226767609,325,7.2811,Chen2023,AML24_Niche_Immune
PDGFRB,all,sample,2170,211,0.15823899645638,565,9.7235,Chen2023,AML24_Niche_Immune
IGF1,all,sample,2170,14,0.00709649327710622,19,0.6452,Chen2023,AML24_Niche_Immune
IGF2,all,sample,2170,128,0.0899081953684182,298,5.8986,Chen2023,AML24_Niche_Immune
VEGFA,all,sample,2170,67,0.0376935645466022,103,3.0876,Chen2023,AML24_Niche_Immune
FGF2,all,sample,2170,9,0.00384130742477511,9,0.4147,Chen2023,AML24_Niche_Immune
HGF,all,sample,2170,80,0.0488606279080731,132,3.6866,Chen2023,AML24_Niche_Immune
OSM,all,sample,2170,117,0.0624520450754349,136,5.3917,Chen2023,AML24_Niche_Immune
OSMR,all,sample,2170,172,0.119376300247999,378,7.9263,Chen2023,AML24_Niche_Immune
IL11,all,sample,2170,1,0.000414833480018654,1,0.0461,Chen2023,AML24_Niche_Immune
SPP1,all,sample,2170,1,0.000806764072073061,2,0.0461,Chen2023,AML24_Niche_Immune
IL1B,all,sample,2170,20,0.0148343419035551,59,0.9217,Chen2023,AML24_Niche_Immune
IL6,all,sample,2170,28,0.0154854001860118,46,1.2903,Chen2023,AML24_Niche_Immune
TNF,all,sample,2170,26,0.0151332657909019,32,1.1982,Chen2023,AML24_Niche_Immune
CXCL8,all,sample,2170,93,0.0988071038816665,856,4.2857,Chen2023,AML24_Niche_Immune
IL10,all,sample,2170,5,0.00340723695462846,8,0.2304,Chen2023,AML24_Niche_Immune
IFNG,all,sample,2170,10,0.00581074200753839,12,0.4608,Chen2023,AML24_Niche_Immune
CCL2,all,sample,2170,155,0.134428773179501,777,7.1429,Chen2023,AML24_Niche_Immune
CCL3,all,sample,2170,46,0.037969698696773,151,2.1198,Chen2023,AML24_Niche_Immune
CCL4,all,sample,2170,178,0.158730750419121,650,8.2028,Chen2023,AML24_Niche_Immune
CXCL1,all,sample,2170,28,0.0237582434906031,85,1.2903,Chen2023,AML24_Niche_Immune
CXCL2,all,sample,2170,147,0.158745826210633,1369,6.7742,Chen2023,AML24_Niche_Immune
IL18,all,sample,2170,44,0.0266663567460396,58,2.0276,Chen2023,AML24_Niche_Immune
NLRP3,all,sample,2170,9,0.00498600550718506,9,0.4147,Chen2023,AML24_Niche_Immune
S100A8,all,sample,2170,15,0.0100476051289559,78,0.6912,Chen2023,AML24_Niche_Immune
S100A9,all,sample,2170,40,0.0250393180658247,141,1.8433,Chen2023,AML24_Niche_Immune
PF4,all,sample,2170,72,0.0688608597186578,949,3.318,Chen2023,AML24_Niche_Immune
PPBP,all,sample,2170,112,0.0949916080854126,1806,5.1613,Chen2023,AML24_Niche_Immune
VWF,all,sample,2170,26,0.0194388942401584,77,1.1982,Chen2023,AML24_Niche_Immune
