gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,2909,3,0.00114656322516769,3,0.1031,GSE116256,AML921A-D0
COL1A2,all,sample,2909,2,0.0014296955483051,2,0.0688,GSE116256,AML921A-D0
COL3A1,all,sample,2909,0,0,0,0,GSE116256,AML921A-D0
COL4A1,all,sample,2909,1,0.000716006032191164,1,0.0344,GSE116256,AML921A-D0
COL5A1,all,sample,2909,1,0.000425503153322918,1,0.0344,GSE116256,AML921A-D0
COL5A2,all,sample,2909,2,0.000745032167358029,2,0.0688,GSE116256,AML921A-D0
COL6A1,all,sample,2909,0,0,0,0,GSE116256,AML921A-D0
COL6A2,all,sample,2909,1,0.000759010978190908,1,0.0344,GSE116256,AML921A-D0
COL6A3,all,sample,2909,0,0,0,0,GSE116256,AML921A-D0
COL11A1,all,sample,2909,0,0,0,0,GSE116256,AML921A-D0
FN1,all,sample,2909,8,0.00472936905515567,8,0.275,GSE116256,AML921A-D0
LUM,all,sample,2909,0,0,0,0,GSE116256,AML921A-D0
DCN,all,sample,2909,0,0,0,0,GSE116256,AML921A-D0
POSTN,all,sample,2909,0,0,0,0,GSE116256,AML921A-D0
SPARC,all,sample,2909,315,0.159064015374957,413,10.8285,GSE116256,AML921A-D0
BGN,all,sample,2909,2,0.00135847119847569,2,0.0688,GSE116256,AML921A-D0
VCAN,all,sample,2909,296,0.283625135601818,1547,10.1753,GSE116256,AML921A-D0
ELN,all,sample,2909,6,0.00396671352928846,6,0.2063,GSE116256,AML921A-D0
FBN1,all,sample,2909,16,0.00728213893660241,16,0.55,GSE116256,AML921A-D0
MGP,all,sample,2909,3,0.00151940037603293,3,0.1031,GSE116256,AML921A-D0
OGN,all,sample,2909,13,0.00838014276629943,16,0.4469,GSE116256,AML921A-D0
ASPN,all,sample,2909,9,0.00465656815103013,9,0.3094,GSE116256,AML921A-D0
TNC,all,sample,2909,8,0.00480069220988874,8,0.275,GSE116256,AML921A-D0
LTBP1,all,sample,2909,3,0.00193862347634622,6,0.1031,GSE116256,AML921A-D0
LTBP2,all,sample,2909,4,0.00236370857410122,5,0.1375,GSE116256,AML921A-D0
LOX,all,sample,2909,4,0.00173129179588775,4,0.1375,GSE116256,AML921A-D0
LOXL1,all,sample,2909,1,0.000923067960668341,2,0.0344,GSE116256,AML921A-D0
LOXL2,all,sample,2909,4,0.00205660520086245,4,0.1375,GSE116256,AML921A-D0
PLOD1,all,sample,2909,104,0.0548648302103561,114,3.5751,GSE116256,AML921A-D0
PLOD2,all,sample,2909,0,0,0,0,GSE116256,AML921A-D0
SERPINH1,all,sample,2909,40,0.0217806115808474,46,1.375,GSE116256,AML921A-D0
SERPINE1,all,sample,2909,6,0.00333450283859217,7,0.2063,GSE116256,AML921A-D0
TIMP1,all,sample,2909,1038,0.642519572705498,1682,35.6824,GSE116256,AML921A-D0
TIMP2,all,sample,2909,131,0.0697614340615762,159,4.5033,GSE116256,AML921A-D0
TIMP3,all,sample,2909,1,0.000311973571088154,1,0.0344,GSE116256,AML921A-D0
MMP2,all,sample,2909,48,0.0249756166971724,56,1.6501,GSE116256,AML921A-D0
MMP9,all,sample,2909,0,0,0,0,GSE116256,AML921A-D0
