gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,2897,25,0.0175746051437516,61,0.863,GSE185381,GSM5613784_2021-03-09-AML0693
COL1A2,all,sample,2897,21,0.015107314310099,58,0.7249,GSE185381,GSM5613784_2021-03-09-AML0693
COL3A1,all,sample,2897,22,0.0148205566311801,47,0.7594,GSE185381,GSM5613784_2021-03-09-AML0693
COL4A1,all,sample,2897,11,0.00559731445602632,13,0.3797,GSE185381,GSM5613784_2021-03-09-AML0693
COL5A1,all,sample,2897,13,0.00722642581478038,17,0.4487,GSE185381,GSM5613784_2021-03-09-AML0693
COL5A2,all,sample,2897,9,0.00440872971447851,10,0.3107,GSE185381,GSM5613784_2021-03-09-AML0693
COL6A1,all,sample,2897,32,0.0230049943164892,66,1.1046,GSE185381,GSM5613784_2021-03-09-AML0693
COL6A2,all,sample,2897,31,0.0204742423300347,70,1.0701,GSE185381,GSM5613784_2021-03-09-AML0693
COL6A3,all,sample,2897,26,0.0169425437008021,60,0.8975,GSE185381,GSM5613784_2021-03-09-AML0693
COL11A1,all,sample,2897,8,0.00471631869413765,9,0.2761,GSE185381,GSM5613784_2021-03-09-AML0693
FN1,all,sample,2897,32,0.0269028783702761,138,1.1046,GSE185381,GSM5613784_2021-03-09-AML0693
LUM,all,sample,2897,22,0.0153166056725837,51,0.7594,GSE185381,GSM5613784_2021-03-09-AML0693
DCN,all,sample,2897,30,0.0246757127033033,116,1.0356,GSE185381,GSM5613784_2021-03-09-AML0693
POSTN,all,sample,2897,0,0,0,0,GSE185381,GSM5613784_2021-03-09-AML0693
SPARC,all,sample,2897,48,0.0193489726954985,69,1.6569,GSE185381,GSM5613784_2021-03-09-AML0693
BGN,all,sample,2897,12,0.00780686711538095,28,0.4142,GSE185381,GSM5613784_2021-03-09-AML0693
VCAN,all,sample,2897,224,0.172903423156864,1334,7.7321,GSE185381,GSM5613784_2021-03-09-AML0693
ELN,all,sample,2897,9,0.00384606309002104,10,0.3107,GSE185381,GSM5613784_2021-03-09-AML0693
FBN1,all,sample,2897,34,0.0175873534315631,50,1.1736,GSE185381,GSM5613784_2021-03-09-AML0693
MGP,all,sample,2897,29,0.028215982354596,161,1.001,GSE185381,GSM5613784_2021-03-09-AML0693
OGN,all,sample,2897,8,0.00310116263879692,8,0.2761,GSE185381,GSM5613784_2021-03-09-AML0693
ASPN,all,sample,2897,4,0.00131029884076938,4,0.1381,GSE185381,GSM5613784_2021-03-09-AML0693
TNC,all,sample,2897,20,0.0138354176695956,44,0.6904,GSE185381,GSM5613784_2021-03-09-AML0693
LTBP1,all,sample,2897,31,0.0143371747794356,72,1.0701,GSE185381,GSM5613784_2021-03-09-AML0693
LTBP2,all,sample,2897,19,0.0109209085922671,29,0.6559,GSE185381,GSM5613784_2021-03-09-AML0693
