gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,1554,2,0.0042297498063972,8,0.1287,GSE116256,AML556-D0
COL1A2,all,sample,1554,4,0.00462137348870383,4,0.2574,GSE116256,AML556-D0
COL3A1,all,sample,1554,2,0.00455943319938916,12,0.1287,GSE116256,AML556-D0
COL4A1,all,sample,1554,3,0.00427002929865981,4,0.1931,GSE116256,AML556-D0
COL5A1,all,sample,1554,1,0.000876105229048332,1,0.0644,GSE116256,AML556-D0
COL5A2,all,sample,1554,0,0,0,0,GSE116256,AML556-D0
COL6A1,all,sample,1554,0,0,0,0,GSE116256,AML556-D0
COL6A2,all,sample,1554,0,0,0,0,GSE116256,AML556-D0
COL6A3,all,sample,1554,2,0.00375074277946466,8,0.1287,GSE116256,AML556-D0
COL11A1,all,sample,1554,2,0.00310636894714123,4,0.1287,GSE116256,AML556-D0
FN1,all,sample,1554,5,0.006484348627472,10,0.3218,GSE116256,AML556-D0
LUM,all,sample,1554,2,0.0034106485218948,5,0.1287,GSE116256,AML556-D0
DCN,all,sample,1554,1,0.0016500715661899,2,0.0644,GSE116256,AML556-D0
POSTN,all,sample,1554,0,0,0,0,GSE116256,AML556-D0
SPARC,all,sample,1554,37,0.0337999936042445,43,2.381,GSE116256,AML556-D0
BGN,all,sample,1554,0,0,0,0,GSE116256,AML556-D0
VCAN,all,sample,1554,1171,2.53548806233919,12158,75.3539,GSE116256,AML556-D0
ELN,all,sample,1554,0,0,0,0,GSE116256,AML556-D0
FBN1,all,sample,1554,31,0.0326904067832702,38,1.9949,GSE116256,AML556-D0
MGP,all,sample,1554,1,0.00125175337713573,1,0.0644,GSE116256,AML556-D0
OGN,all,sample,1554,9,0.00903903990268295,10,0.5792,GSE116256,AML556-D0
ASPN,all,sample,1554,9,0.00761004167235577,10,0.5792,GSE116256,AML556-D0
TNC,all,sample,1554,7,0.010324086700636,15,0.4505,GSE116256,AML556-D0
LTBP1,all,sample,1554,5,0.00712782591021156,7,0.3218,GSE116256,AML556-D0
LTBP2,all,sample,1554,5,0.00616176365598625,7,0.3218,GSE116256,AML556-D0
LOX,all,sample,1554,2,0.00225159613663598,2,0.1287,GSE116256,AML556-D0
LOXL1,all,sample,1554,0,0,0,0,GSE116256,AML556-D0
LOXL2,all,sample,1554,1,0.000811479073853681,1,0.0644,GSE116256,AML556-D0
PLOD1,all,sample,1554,90,0.0913065063735256,100,5.7915,GSE116256,AML556-D0
PLOD2,all,sample,1554,3,0.00311716485386128,3,0.1931,GSE116256,AML556-D0
SERPINH1,all,sample,1554,5,0.00421235483644612,5,0.3218,GSE116256,AML556-D0
SERPINE1,all,sample,1554,6,0.00614213183888502,6,0.3861,GSE116256,AML556-D0
TIMP1,all,sample,1554,268,0.294008366714245,343,17.2458,GSE116256,AML556-D0
TIMP2,all,sample,1554,107,0.108870050264143,132,6.8855,GSE116256,AML556-D0
TIMP3,all,sample,1554,1,0.00189426087733117,3,0.0644,GSE116256,AML556-D0
MMP2,all,sample,1554,0,0,0,0,GSE116256,AML556-D0
MMP9,all,sample,1554,0,0,0,0,GSE116256,AML556-D0
MMP14,all,sample,1554,9,0.00913082529117214,12,0.5792,GSE116256,AML556-D0
CTSK,all,sample,1554,17,0.0177224863957029,18,1.094,GSE116256,AML556-D0
ADAMTS1,all,sample,1554,30,0.0362943590045625,62,1.9305,GSE116256,AML556-D0
TGFB1,all,sample,1554,93,0.0987637127442857,107,5.9846,GSE116256,AML556-D0
TGFB2,all,sample,1554,2,0.00249540625039189,2,0.1287,GSE116256,AML556-D0
TGFB3,all,sample,1554,2,0.00190202622328384,2,0.1287,GSE116256,AML556-D0
