gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,8097,2827,0.651737965863909,45266,34.9142,GSE253355,GSM8019220_H36
COL1A2,all,sample,8097,3378,0.925282276831534,76952,41.7192,GSE253355,GSM8019220_H36
COL3A1,all,sample,8097,3049,0.867634272266155,77878,37.6559,GSE253355,GSM8019220_H36
COL4A1,all,sample,8097,2461,0.41051458243085,13890,30.394,GSE253355,GSM8019220_H36
COL5A1,all,sample,8097,2385,0.28071963403138,6184,29.4554,GSE253355,GSM8019220_H36
COL5A2,all,sample,8097,2477,0.471055711057871,21401,30.5916,GSE253355,GSM8019220_H36
COL6A1,all,sample,8097,3058,0.615996558386176,24887,37.7671,GSE253355,GSM8019220_H36
COL6A2,all,sample,8097,3172,0.692026834788585,28629,39.175,GSE253355,GSM8019220_H36
COL6A3,all,sample,8097,2362,0.53808191786093,27201,29.1713,GSE253355,GSM8019220_H36
COL11A1,all,sample,8097,777,0.0968621624540245,2747,9.5961,GSE253355,GSM8019220_H36
FN1,all,sample,8097,2555,0.490082250927297,19043,31.5549,GSE253355,GSM8019220_H36
LUM,all,sample,8097,2723,0.716716882710301,44784,33.6297,GSE253355,GSM8019220_H36
DCN,all,sample,8097,2832,0.84736905477039,62914,34.9759,GSE253355,GSM8019220_H36
POSTN,all,sample,8097,231,0.0342524846171539,1091,2.8529,GSE253355,GSM8019220_H36
SPARC,all,sample,8097,3785,0.723229447284193,28136,46.7457,GSE253355,GSM8019220_H36
BGN,all,sample,8097,1942,0.251148655794301,6135,23.9842,GSE253355,GSM8019220_H36
VCAN,all,sample,8097,3802,1.37467900728474,266856,46.9557,GSE253355,GSM8019220_H36
ELN,all,sample,8097,308,0.0252984329127243,443,3.8039,GSE253355,GSM8019220_H36
FBN1,all,sample,8097,3292,0.866841915712046,61929,40.657,GSE253355,GSM8019220_H36
MGP,all,sample,8097,4608,1.41510023760633,270149,56.91,GSE253355,GSM8019220_H36
OGN,all,sample,8097,471,0.0377071241222873,879,5.817,GSE253355,GSM8019220_H36
ASPN,all,sample,8097,398,0.0252339519196009,579,4.9154,GSE253355,GSM8019220_H36
TNC,all,sample,8097,842,0.146609783250881,6321,10.3989,GSE253355,GSM8019220_H36
LTBP1,all,sample,8097,2715,0.416728080775715,13735,33.5309,GSE253355,GSM8019220_H36
LTBP2,all,sample,8097,1487,0.201447630850907,4787,18.3648,GSE253355,GSM8019220_H36
LOX,all,sample,8097,1430,0.170517763873099,4651,17.6609,GSE253355,GSM8019220_H36
LOXL1,all,sample,8097,1054,0.0904868789897879,1753,13.0172,GSE253355,GSM8019220_H36
LOXL2,all,sample,8097,1364,0.135825601259056,3265,16.8457,GSE253355,GSM8019220_H36
PLOD1,all,sample,8097,1247,0.0851768772620777,1574,15.4008,GSE253355,GSM8019220_H36
PLOD2,all,sample,8097,2367,0.319727421618156,10697,29.233,GSE253355,GSM8019220_H36
SERPINH1,all,sample,8097,2828,0.380929506564058,9515,34.9265,GSE253355,GSM8019220_H36
SERPINE1,all,sample,8097,722,0.0988931972932637,4102,8.9169,GSE253355,GSM8019220_H36
TIMP1,all,sample,8097,4849,0.81870085185335,36622,59.8864,GSE253355,GSM8019220_H36
TIMP2,all,sample,8097,4833,0.560266822315998,14547,59.6888,GSE253355,GSM8019220_H36
TIMP3,all,sample,8097,2538,0.451896284097087,18895,31.3449,GSE253355,GSM8019220_H36
MMP2,all,sample,8097,2310,0.387302065456891,11715,28.5291,GSE253355,GSM8019220_H36
MMP9,all,sample,8097,324,0.0953570238045394,1827,4.0015,GSE253355,GSM8019220_H36
MMP14,all,sample,8097,1778,0.202414802242919,4208,21.9588,GSE253355,GSM8019220_H36
CTSK,all,sample,8097,1343,0.136249514563948,2830,16.5864,GSE253355,GSM8019220_H36
ADAMTS1,all,sample,8097,1992,0.336049602104861,13495,24.6017,GSE253355,GSM8019220_H36
TGFB1,all,sample,8097,4136,0.46768810575869,12743,51.0806,GSE253355,GSM8019220_H36
TGFB2,all,sample,8097,316,0.0299347579724724,708,3.9027,GSE253355,GSM8019220_H36
TGFB3,all,sample,8097,812,0.0641687734278906,1209,10.0284,GSE253355,GSM8019220_H36
TGFBR1,all,sample,8097,3465,0.391866764051645,9562,42.7936,GSE253355,GSM8019220_H36
TGFBR2,all,sample,8097,4682,0.866833200824647,28081,57.8239,GSE253355,GSM8019220_H36
PDGFA,all,sample,8097,925,0.0976480022895075,2437,11.424,GSE253355,GSM8019220_H36
PDGFB,all,sample,8097,347,0.0346571939513088,565,4.2855,GSE253355,GSM8019220_H36
PDGFRA,all,sample,8097,2034,0.341181543018042,10382,25.1204,GSE253355,GSM8019220_H36
PDGFRB,all,sample,8097,2436,0.395505882382141,10478,30.0852,GSE253355,GSM8019220_H36
IGF1,all,sample,8097,1601,0.191996404501778,9119,19.7728,GSE253355,GSM8019220_H36
IGF2,all,sample,8097,0,0,0,0,GSE253355,GSM8019220_H36
VEGFA,all,sample,8097,2113,0.196157827420984,4825,26.0961,GSE253355,GSM8019220_H36
FGF2,all,sample,8097,279,0.0247453711585718,567,3.4457,GSE253355,GSM8019220_H36
HGF,all,sample,8097,1620,0.16220165207456,4560,20.0074,GSE253355,GSM8019220_H36
OSM,all,sample,8097,688,0.0814452963543539,3465,8.497,GSE253355,GSM8019220_H36
OSMR,all,sample,8097,3200,0.746699167545267,45337,39.5208,GSE253355,GSM8019220_H36
IL11,all,sample,8097,50,0.0024391369184359,77,0.6175,GSE253355,GSM8019220_H36
SPP1,all,sample,8097,950,0.137853363462885,13495,11.7327,GSE253355,GSM8019220_H36
IL1B,all,sample,8097,538,0.0645187989507972,4157,6.6444,GSE253355,GSM8019220_H36
IL6,all,sample,8097,606,0.0873522552640956,3561,7.4843,GSE253355,GSM8019220_H36
TNF,all,sample,8097,141,0.0160660545376595,281,1.7414,GSE253355,GSM8019220_H36
CXCL8,all,sample,8097,1287,0.313462868831074,20252,15.8948,GSE253355,GSM8019220_H36
IL10,all,sample,8097,22,0.00204162060588093,54,0.2717,GSE253355,GSM8019220_H36
IFNG,all,sample,8097,37,0.0053887150137586,75,0.457,GSE253355,GSM8019220_H36
CCL2,all,sample,8097,1255,0.213601059149931,10626,15.4996,GSE253355,GSM8019220_H36
CCL3,all,sample,8097,204,0.0278712520981795,1139,2.5195,GSE253355,GSM8019220_H36
CCL4,all,sample,8097,164,0.0350455962227333,1772,2.0254,GSE253355,GSM8019220_H36
CXCL1,all,sample,8097,380,0.0567695643899445,1810,4.6931,GSE253355,GSM8019220_H36
CXCL2,all,sample,8097,1494,0.244575694705794,13429,18.4513,GSE253355,GSM8019220_H36
IL18,all,sample,8097,787,0.0583974669323026,1499,9.7196,GSE253355,GSM8019220_H36
NLRP3,all,sample,8097,401,0.0373803374822289,1441,4.9525,GSE253355,GSM8019220_H36
S100A8,all,sample,8097,940,0.384786711920369,37579,11.6092,GSE253355,GSM8019220_H36
S100A9,all,sample,8097,1138,0.416627660783538,36249,14.0546,GSE253355,GSM8019220_H36
PF4,all,sample,8097,82,0.012491553283801,577,1.0127,GSE253355,GSM8019220_H36
PPBP,all,sample,8097,102,0.0169397480372551,623,1.2597,GSE253355,GSM8019220_H36
VWF,all,sample,8097,877,0.181352482748122,8057,10.8312,GSE253355,GSM8019220_H36
ITGA2B,all,sample,8097,262,0.0253604775981045,1040,3.2358,GSE253355,GSM8019220_H36
GP9,all,sample,8097,68,0.00803983725104105,192,0.8398,GSE253355,GSM8019220_H36
NFE2,all,sample,8097,507,0.0399326817689909,1048,6.2616,GSE253355,GSM8019220_H36
GATA1,all,sample,8097,168,0.0139720609390018,474,2.0748,GSE253355,GSM8019220_H36
MPL,all,sample,8097,90,0.00418718319366809,100,1.1115,GSE253355,GSM8019220_H36
CALR,all,sample,8097,6241,1.11656544391096,50804,77.0779,GSE253355,GSM8019220_H36
JAK2,all,sample,8097,3646,0.491073522967685,14588,45.029,GSE253355,GSM8019220_H36
LEPR,all,sample,8097,3261,0.814680957657773,54835,40.2742,GSE253355,GSM8019220_H36
CXCL12,all,sample,8097,4195,1.22008195344023,150086,51.8093,GSE253355,GSM8019220_H36
KITLG,all,sample,8097,1922,0.264090479597841,6889,23.7372,GSE253355,GSM8019220_H36
ANGPT1,all,sample,8097,2710,0.43681409114537,16152,33.4692,GSE253355,GSM8019220_H36
VCAM1,all,sample,8097,2511,0.507695573945163,21906,31.0115,GSE253355,GSM8019220_H36
NES,all,sample,8097,651,0.0639333862803025,1289,8.04,GSE253355,GSM8019220_H36
NGFR,all,sample,8097,1062,0.109684523120808,2200,13.116,GSE253355,GSM8019220_H36
SFRP2,all,sample,8097,318,0.0472090555475036,1676,3.9274,GSE253355,GSM8019220_H36
SFRP4,all,sample,8097,542,0.0638629056983987,2030,6.6938,GSE253355,GSM8019220_H36
GREM1,all,sample,8097,26,0.00193790194889273,27,0.3211,GSE253355,GSM8019220_H36
FAP,all,sample,8097,401,0.0344459566352571,680,4.9525,GSE253355,GSM8019220_H36
BGLAP,all,sample,8097,207,0.0333973194324014,1338,2.5565,GSE253355,GSM8019220_H36
RUNX2,all,sample,8097,3289,0.633815174030768,35647,40.62,GSE253355,GSM8019220_H36
SP7,all,sample,8097,57,0.0046937238608009,76,0.704,GSE253355,GSM8019220_H36
ACTA2,all,sample,8097,1658,0.296016353888955,17215,20.4767,GSE253355,GSM8019220_H36
TAGLN,all,sample,8097,2462,0.543648568163621,39053,30.4063,GSE253355,GSM8019220_H36
RGS5,all,sample,8097,822,0.187300294905523,13133,10.1519,GSE253355,GSM8019220_H36
MYH11,all,sample,8097,829,0.139840219382129,7088,10.2384,GSE253355,GSM8019220_H36
CDH5,all,sample,8097,615,0.0742488993303583,1586,7.5954,GSE253355,GSM8019220_H36
PECAM1,all,sample,8097,3328,0.380400354121472,11128,41.1016,GSE253355,GSM8019220_H36
EMCN,all,sample,8097,1032,0.220756090760749,10775,12.7455,GSE253355,GSM8019220_H36
HIF1A,all,sample,8097,5751,1.02869840300801,30226,71.0263,GSE253355,GSM8019220_H36
EPAS1,all,sample,8097,3707,0.664755452128411,21639,45.7824,GSE253355,GSM8019220_H36
CA9,all,sample,8097,29,0.00168298253066969,31,0.3582,GSE253355,GSM8019220_H36
LDHA,all,sample,8097,6027,1.01375104321408,39413,74.435,GSE253355,GSM8019220_H36
