gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,7462,16,0.00243089067521254,19,0.2144,GSE207356,GSM6284914_TS173_06_Sample_F
COL1A2,all,sample,7462,3,0.000695545657922112,12,0.0402,GSE207356,GSM6284914_TS173_06_Sample_F
COL3A1,all,sample,7462,2,0.00031387053723756,3,0.0268,GSE207356,GSM6284914_TS173_06_Sample_F
COL4A1,all,sample,7462,4,0.000392192826296189,4,0.0536,GSE207356,GSM6284914_TS173_06_Sample_F
COL5A1,all,sample,7462,166,0.0118868688387662,180,2.2246,GSE207356,GSM6284914_TS173_06_Sample_F
COL5A2,all,sample,7462,9,0.000688690352797021,9,0.1206,GSE207356,GSM6284914_TS173_06_Sample_F
COL6A1,all,sample,7462,355,0.0291871036491687,414,4.7574,GSE207356,GSM6284914_TS173_06_Sample_F
COL6A2,all,sample,7462,225,0.0207158303114564,267,3.0153,GSE207356,GSM6284914_TS173_06_Sample_F
COL6A3,all,sample,7462,20,0.00208360915010102,20,0.268,GSE207356,GSM6284914_TS173_06_Sample_F
COL11A1,all,sample,7462,0,0,0,0,GSE207356,GSM6284914_TS173_06_Sample_F
FN1,all,sample,7462,37,0.00321333001879624,47,0.4958,GSE207356,GSM6284914_TS173_06_Sample_F
LUM,all,sample,7462,4,0.000895351159810475,16,0.0536,GSE207356,GSM6284914_TS173_06_Sample_F
DCN,all,sample,7462,4,0.00111319003382319,31,0.0536,GSE207356,GSM6284914_TS173_06_Sample_F
POSTN,all,sample,7462,0,0,0,0,GSE207356,GSM6284914_TS173_06_Sample_F
SPARC,all,sample,7462,1063,0.0890496044109872,1394,14.2455,GSE207356,GSM6284914_TS173_06_Sample_F
BGN,all,sample,7462,3,0.000432544066305803,5,0.0402,GSE207356,GSM6284914_TS173_06_Sample_F
VCAN,all,sample,7462,1358,0.387597207066091,11839,18.1989,GSE207356,GSM6284914_TS173_06_Sample_F
ELN,all,sample,7462,6,0.000388823240684902,6,0.0804,GSE207356,GSM6284914_TS173_06_Sample_F
FBN1,all,sample,7462,69,0.0116884034984931,79,0.9247,GSE207356,GSM6284914_TS173_06_Sample_F
MGP,all,sample,7462,5,0.00127977934238561,34,0.067,GSE207356,GSM6284914_TS173_06_Sample_F
OGN,all,sample,7462,24,0.00199532185562194,25,0.3216,GSE207356,GSM6284914_TS173_06_Sample_F
ASPN,all,sample,7462,5,0.000453383330604203,5,0.067,GSE207356,GSM6284914_TS173_06_Sample_F
TNC,all,sample,7462,10,0.00144161215718273,11,0.134,GSE207356,GSM6284914_TS173_06_Sample_F
LTBP1,all,sample,7462,36,0.00590475266198263,159,0.4824,GSE207356,GSM6284914_TS173_06_Sample_F
LTBP2,all,sample,7462,13,0.00185093478535175,19,0.1742,GSE207356,GSM6284914_TS173_06_Sample_F
LOX,all,sample,7462,2,0.000123868575670389,2,0.0268,GSE207356,GSM6284914_TS173_06_Sample_F
LOXL1,all,sample,7462,62,0.00533212630248741,65,0.8309,GSE207356,GSM6284914_TS173_06_Sample_F
LOXL2,all,sample,7462,17,0.0020072560851591,17,0.2278,GSE207356,GSM6284914_TS173_06_Sample_F
PLOD1,all,sample,7462,465,0.04523293802936,508,6.2316,GSE207356,GSM6284914_TS173_06_Sample_F
PLOD2,all,sample,7462,26,0.00221930436290219,34,0.3484,GSE207356,GSM6284914_TS173_06_Sample_F
SERPINH1,all,sample,7462,231,0.0178025664069399,251,3.0957,GSE207356,GSM6284914_TS173_06_Sample_F
SERPINE1,all,sample,7462,185,0.0175939231478701,254,2.4792,GSE207356,GSM6284914_TS173_06_Sample_F
TIMP1,all,sample,7462,2575,0.388944451727305,6990,34.5082,GSE207356,GSM6284914_TS173_06_Sample_F
TIMP2,all,sample,7462,2761,0.360108763726889,4110,37.0008,GSE207356,GSM6284914_TS173_06_Sample_F
TIMP3,all,sample,7462,342,0.0303107030514727,529,4.5832,GSE207356,GSM6284914_TS173_06_Sample_F
MMP2,all,sample,7462,13,0.00120429873809425,19,0.1742,GSE207356,GSM6284914_TS173_06_Sample_F
MMP9,all,sample,7462,9,0.0013938183606273,11,0.1206,GSE207356,GSM6284914_TS173_06_Sample_F
MMP14,all,sample,7462,5,0.00057693035433775,6,0.067,GSE207356,GSM6284914_TS173_06_Sample_F
