gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,7144,7,0.00168371219969054,7,0.098,GSE201966,GSM6085178_AML01M4_RE
COL1A2,all,sample,7144,8,0.00123088824696304,9,0.112,GSE201966,GSM6085178_AML01M4_RE
COL3A1,all,sample,7144,6,0.00087935314910372,7,0.084,GSE201966,GSM6085178_AML01M4_RE
COL4A1,all,sample,7144,2,0.000330063328374457,2,0.028,GSE201966,GSM6085178_AML01M4_RE
COL5A1,all,sample,7144,11,0.00189824427395078,11,0.154,GSE201966,GSM6085178_AML01M4_RE
COL5A2,all,sample,7144,4,0.000524140151129729,4,0.056,GSE201966,GSM6085178_AML01M4_RE
COL6A1,all,sample,7144,10,0.00213016634776454,10,0.14,GSE201966,GSM6085178_AML01M4_RE
COL6A2,all,sample,7144,22,0.00547583027495419,23,0.308,GSE201966,GSM6085178_AML01M4_RE
COL6A3,all,sample,7144,8,0.00167184494283732,8,0.112,GSE201966,GSM6085178_AML01M4_RE
COL11A1,all,sample,7144,8,0.00190486731136851,8,0.112,GSE201966,GSM6085178_AML01M4_RE
FN1,all,sample,7144,21,0.00431966092900752,22,0.294,GSE201966,GSM6085178_AML01M4_RE
LUM,all,sample,7144,1,0.0002779160834549,5,0.014,GSE201966,GSM6085178_AML01M4_RE
DCN,all,sample,7144,7,0.00115411791108,11,0.098,GSE201966,GSM6085178_AML01M4_RE
POSTN,all,sample,7144,2,0.000575167065839744,2,0.028,GSE201966,GSM6085178_AML01M4_RE
SPARC,all,sample,7144,441,0.0694120004376825,500,6.173,GSE201966,GSM6085178_AML01M4_RE
BGN,all,sample,7144,1,0.000113912096614346,1,0.014,GSE201966,GSM6085178_AML01M4_RE
VCAN,all,sample,7144,1931,0.795155017530008,8462,27.0297,GSE201966,GSM6085178_AML01M4_RE
ELN,all,sample,7144,9,0.00184154602641979,9,0.126,GSE201966,GSM6085178_AML01M4_RE
FBN1,all,sample,7144,18,0.00270907862593355,19,0.252,GSE201966,GSM6085178_AML01M4_RE
MGP,all,sample,7144,4,0.00114325424661867,19,0.056,GSE201966,GSM6085178_AML01M4_RE
OGN,all,sample,7144,13,0.00258978250244973,15,0.182,GSE201966,GSM6085178_AML01M4_RE
ASPN,all,sample,7144,2,0.000241754600601132,2,0.028,GSE201966,GSM6085178_AML01M4_RE
TNC,all,sample,7144,10,0.0014831949134834,11,0.14,GSE201966,GSM6085178_AML01M4_RE
LTBP1,all,sample,7144,59,0.0106807866694745,77,0.8259,GSE201966,GSM6085178_AML01M4_RE
LTBP2,all,sample,7144,1,0.000165982855173509,1,0.014,GSE201966,GSM6085178_AML01M4_RE
LOX,all,sample,7144,3,0.000702733453158212,3,0.042,GSE201966,GSM6085178_AML01M4_RE
LOXL1,all,sample,7144,7,0.00140737761996858,7,0.098,GSE201966,GSM6085178_AML01M4_RE
LOXL2,all,sample,7144,6,0.00119325645455836,6,0.084,GSE201966,GSM6085178_AML01M4_RE
PLOD1,all,sample,7144,152,0.0279497209986176,162,2.1277,GSE201966,GSM6085178_AML01M4_RE
PLOD2,all,sample,7144,7,0.00110364031651341,8,0.098,GSE201966,GSM6085178_AML01M4_RE
SERPINH1,all,sample,7144,82,0.0119386774429625,83,1.1478,GSE201966,GSM6085178_AML01M4_RE
SERPINE1,all,sample,7144,22,0.00468386263540467,24,0.308,GSE201966,GSM6085178_AML01M4_RE
TIMP1,all,sample,7144,2778,0.675892315028042,4587,38.8858,GSE201966,GSM6085178_AML01M4_RE
TIMP2,all,sample,7144,657,0.146040600073556,730,9.1965,GSE201966,GSM6085178_AML01M4_RE
TIMP3,all,sample,7144,50,0.00753955368570455,54,0.6999,GSE201966,GSM6085178_AML01M4_RE
MMP2,all,sample,7144,271,0.0443863334878103,309,3.7934,GSE201966,GSM6085178_AML01M4_RE
MMP9,all,sample,7144,3,0.000555264431428539,3,0.042,GSE201966,GSM6085178_AML01M4_RE
MMP14,all,sample,7144,5,0.000723822233592355,5,0.07,GSE201966,GSM6085178_AML01M4_RE
CTSK,all,sample,7144,18,0.00366904180608355,18,0.252,GSE201966,GSM6085178_AML01M4_RE
ADAMTS1,all,sample,7144,8,0.00170913365224144,8,0.112,GSE201966,GSM6085178_AML01M4_RE
TGFB1,all,sample,7144,1697,0.381375467499591,2168,23.7542,GSE201966,GSM6085178_AML01M4_RE
TGFB2,all,sample,7144,3,0.000278292404630452,3,0.042,GSE201966,GSM6085178_AML01M4_RE
TGFB3,all,sample,7144,24,0.00446365164170391,24,0.3359,GSE201966,GSM6085178_AML01M4_RE
TGFBR1,all,sample,7144,149,0.0281490788312427,153,2.0857,GSE201966,GSM6085178_AML01M4_RE
TGFBR2,all,sample,7144,238,0.0523320393218308,242,3.3315,GSE201966,GSM6085178_AML01M4_RE
PDGFA,all,sample,7144,20,0.00334623713383079,21,0.28,GSE201966,GSM6085178_AML01M4_RE
PDGFB,all,sample,7144,5,0.00125093670396687,5,0.07,GSE201966,GSM6085178_AML01M4_RE
PDGFRA,all,sample,7144,7,0.00100886819619169,7,0.098,GSE201966,GSM6085178_AML01M4_RE
PDGFRB,all,sample,7144,54,0.00984110640484337,54,0.7559,GSE201966,GSM6085178_AML01M4_RE
IGF1,all,sample,7144,21,0.00333776631588791,23,0.294,GSE201966,GSM6085178_AML01M4_RE
IGF2,all,sample,7144,16,0.00312702779093986,17,0.224,GSE201966,GSM6085178_AML01M4_RE
VEGFA,all,sample,7144,109,0.0203796328689909,115,1.5258,GSE201966,GSM6085178_AML01M4_RE
FGF2,all,sample,7144,6,0.000985163101721836,6,0.084,GSE201966,GSM6085178_AML01M4_RE
HGF,all,sample,7144,617,0.110669320247861,801,8.6366,GSE201966,GSM6085178_AML01M4_RE
OSM,all,sample,7144,46,0.00757648278574017,48,0.6439,GSE201966,GSM6085178_AML01M4_RE
OSMR,all,sample,7144,1,0.000340855861707744,1,0.014,GSE201966,GSM6085178_AML01M4_RE
IL11,all,sample,7144,1,0.00028438999974813,1,0.014,GSE201966,GSM6085178_AML01M4_RE
SPP1,all,sample,7144,19,0.00386458106543895,27,0.266,GSE201966,GSM6085178_AML01M4_RE
IL1B,all,sample,7144,569,0.110290691288124,705,7.9647,GSE201966,GSM6085178_AML01M4_RE
IL6,all,sample,7144,3,0.000364336455111841,3,0.042,GSE201966,GSM6085178_AML01M4_RE
TNF,all,sample,7144,42,0.0119805614385525,51,0.5879,GSE201966,GSM6085178_AML01M4_RE
CXCL8,all,sample,7144,545,0.141720293622283,981,7.6288,GSE201966,GSM6085178_AML01M4_RE
IL10,all,sample,7144,1,0.000290014848502439,1,0.014,GSE201966,GSM6085178_AML01M4_RE
IFNG,all,sample,7144,143,0.0448792819148568,180,2.0017,GSE201966,GSM6085178_AML01M4_RE
CCL2,all,sample,7144,9,0.00201535335020431,10,0.126,GSE201966,GSM6085178_AML01M4_RE
CCL3,all,sample,7144,327,0.092665044382626,520,4.5773,GSE201966,GSM6085178_AML01M4_RE
CCL4,all,sample,7144,295,0.0970797856556244,483,4.1293,GSE201966,GSM6085178_AML01M4_RE
CXCL1,all,sample,7144,11,0.00243896028834844,11,0.154,GSE201966,GSM6085178_AML01M4_RE
CXCL2,all,sample,7144,310,0.0599334562111484,506,4.3393,GSE201966,GSM6085178_AML01M4_RE
IL18,all,sample,7144,844,0.156178881071528,1028,11.8141,GSE201966,GSM6085178_AML01M4_RE
NLRP3,all,sample,7144,98,0.019234312309928,98,1.3718,GSE201966,GSM6085178_AML01M4_RE
S100A8,all,sample,7144,3673,1.91215294711795,121026,51.4138,GSE201966,GSM6085178_AML01M4_RE
S100A9,all,sample,7144,4189,2.01369623961592,112732,58.6366,GSE201966,GSM6085178_AML01M4_RE
PF4,all,sample,7144,18,0.00539673617986528,35,0.252,GSE201966,GSM6085178_AML01M4_RE
PPBP,all,sample,7144,30,0.00818264529976296,41,0.4199,GSE201966,GSM6085178_AML01M4_RE
VWF,all,sample,7144,23,0.00371290653888763,23,0.3219,GSE201966,GSM6085178_AML01M4_RE
ITGA2B,all,sample,7144,72,0.0125565306647269,127,1.0078,GSE201966,GSM6085178_AML01M4_RE
GP9,all,sample,7144,26,0.00425274769649373,30,0.3639,GSE201966,GSM6085178_AML01M4_RE
NFE2,all,sample,7144,812,0.145409545436701,988,11.3662,GSE201966,GSM6085178_AML01M4_RE
GATA1,all,sample,7144,137,0.0261440072473868,156,1.9177,GSE201966,GSM6085178_AML01M4_RE
MPL,all,sample,7144,8,0.00116587474831253,8,0.112,GSE201966,GSM6085178_AML01M4_RE
CALR,all,sample,7144,3046,0.800367724666015,7780,42.6372,GSE201966,GSM6085178_AML01M4_RE
JAK2,all,sample,7144,335,0.0694663335656595,357,4.6892,GSE201966,GSM6085178_AML01M4_RE
LEPR,all,sample,7144,149,0.0275586108563611,161,2.0857,GSE201966,GSM6085178_AML01M4_RE
CXCL12,all,sample,7144,7,0.00155364345826941,33,0.098,GSE201966,GSM6085178_AML01M4_RE
KITLG,all,sample,7144,12,0.00192378994638734,12,0.168,GSE201966,GSM6085178_AML01M4_RE
ANGPT1,all,sample,7144,653,0.125834527674362,877,9.1405,GSE201966,GSM6085178_AML01M4_RE
VCAM1,all,sample,7144,7,0.00140700319140453,8,0.098,GSE201966,GSM6085178_AML01M4_RE
NES,all,sample,7144,3,0.00047069743797869,3,0.042,GSE201966,GSM6085178_AML01M4_RE
NGFR,all,sample,7144,2,0.000461902359819359,4,0.028,GSE201966,GSM6085178_AML01M4_RE
SFRP2,all,sample,7144,0,0,0,0,GSE201966,GSM6085178_AML01M4_RE
SFRP4,all,sample,7144,6,0.000927837249252664,6,0.084,GSE201966,GSM6085178_AML01M4_RE
GREM1,all,sample,7144,95,0.0194684804324868,99,1.3298,GSE201966,GSM6085178_AML01M4_RE
FAP,all,sample,7144,2,0.000365781473529142,2,0.028,GSE201966,GSM6085178_AML01M4_RE
BGLAP,all,sample,7144,28,0.00514225213684912,28,0.3919,GSE201966,GSM6085178_AML01M4_RE
RUNX2,all,sample,7144,335,0.0602953997722281,364,4.6892,GSE201966,GSM6085178_AML01M4_RE
SP7,all,sample,7144,1,0.000179543022455548,1,0.014,GSE201966,GSM6085178_AML01M4_RE
ACTA2,all,sample,7144,158,0.0255419984052431,165,2.2116,GSE201966,GSM6085178_AML01M4_RE
TAGLN,all,sample,7144,23,0.0048552814024242,25,0.3219,GSE201966,GSM6085178_AML01M4_RE
RGS5,all,sample,7144,12,0.00192565557742125,12,0.168,GSE201966,GSM6085178_AML01M4_RE
MYH11,all,sample,7144,76,0.017918418200723,78,1.0638,GSE201966,GSM6085178_AML01M4_RE
CDH5,all,sample,7144,10,0.00204048703266928,10,0.14,GSE201966,GSM6085178_AML01M4_RE
PECAM1,all,sample,7144,819,0.178047794432773,935,11.4642,GSE201966,GSM6085178_AML01M4_RE
EMCN,all,sample,7144,5,0.00108067139967277,5,0.07,GSE201966,GSM6085178_AML01M4_RE
HIF1A,all,sample,7144,1313,0.272850081964357,1587,18.3791,GSE201966,GSM6085178_AML01M4_RE
EPAS1,all,sample,7144,13,0.0030306508762251,13,0.182,GSE201966,GSM6085178_AML01M4_RE
CA9,all,sample,7144,3,0.000392178256249936,3,0.042,GSE201966,GSM6085178_AML01M4_RE
LDHA,all,sample,7144,3293,0.836086634018446,7114,46.0946,GSE201966,GSM6085178_AML01M4_RE
SLC2A1,all,sample,7144,65,0.0126546660891803,66,0.9099,GSE201966,GSM6085178_AML01M4_RE
PGK1,all,sample,7144,2542,0.579698571198721,4016,35.5823,GSE201966,GSM6085178_AML01M4_RE
ADM,all,sample,7144,146,0.0352429935190232,161,2.0437,GSE201966,GSM6085178_AML01M4_RE
BNIP3,all,sample,7144,486,0.0919872876400114,521,6.8029,GSE201966,GSM6085178_AML01M4_RE
NDRG1,all,sample,7144,175,0.0371710332931801,179,2.4496,GSE201966,GSM6085178_AML01M4_RE
SNAI1,all,sample,7144,12,0.00130185417436267,12,0.168,GSE201966,GSM6085178_AML01M4_RE
SNAI2,all,sample,7144,1,0.000113912096614346,1,0.014,GSE201966,GSM6085178_AML01M4_RE
TWIST1,all,sample,7144,5,0.00108420615411778,5,0.07,GSE201966,GSM6085178_AML01M4_RE
ZEB1,all,sample,7144,300,0.0564458674139982,323,4.1993,GSE201966,GSM6085178_AML01M4_RE
ZEB2,all,sample,7144,2367,0.55958326119046,3556,33.1327,GSE201966,GSM6085178_AML01M4_RE
VIM,all,sample,7144,4559,1.43424245267921,14780,63.8158,GSE201966,GSM6085178_AML01M4_RE
CDH2,all,sample,7144,30,0.00505483658845059,30,0.4199,GSE201966,GSM6085178_AML01M4_RE
PVR,all,sample,7144,54,0.0093874268289693,55,0.7559,GSE201966,GSM6085178_AML01M4_RE
TIGIT,all,sample,7144,135,0.0394375663059467,159,1.8897,GSE201966,GSM6085178_AML01M4_RE
CD226,all,sample,7144,108,0.0288706201382472,111,1.5118,GSE201966,GSM6085178_AML01M4_RE
CD96,all,sample,7144,573,0.146960847784417,656,8.0207,GSE201966,GSM6085178_AML01M4_RE
C1QA,all,sample,7144,282,0.0900170922947311,628,3.9474,GSE201966,GSM6085178_AML01M4_RE
C1QB,all,sample,7144,47,0.0148396188436195,96,0.6579,GSE201966,GSM6085178_AML01M4_RE
C1QC,all,sample,7144,23,0.00628510672159531,32,0.3219,GSE201966,GSM6085178_AML01M4_RE
CD163,all,sample,7144,454,0.118579285167853,545,6.355,GSE201966,GSM6085178_AML01M4_RE
MRC1,all,sample,7144,10,0.00217325497129221,14,0.14,GSE201966,GSM6085178_AML01M4_RE
VSIG4,all,sample,7144,11,0.00211621218827479,11,0.154,GSE201966,GSM6085178_AML01M4_RE
STAB1,all,sample,7144,615,0.131453698952434,691,8.6086,GSE201966,GSM6085178_AML01M4_RE
LYVE1,all,sample,7144,2,0.000469286272628712,3,0.028,GSE201966,GSM6085178_AML01M4_RE
MAF,all,sample,7144,198,0.0527241416875928,209,2.7716,GSE201966,GSM6085178_AML01M4_RE
FCN1,all,sample,7144,994,0.299694516054662,1880,13.9138,GSE201966,GSM6085178_AML01M4_RE
S100A12,all,sample,7144,1546,0.567673716122665,4997,21.6405,GSE201966,GSM6085178_AML01M4_RE
SELL,all,sample,7144,2651,0.64551229602018,5271,37.1081,GSE201966,GSM6085178_AML01M4_RE
CSF3R,all,sample,7144,1024,0.19490958653125,1299,14.3337,GSE201966,GSM6085178_AML01M4_RE
PLAC8,all,sample,7144,3992,1.18321752390743,9930,55.8791,GSE201966,GSM6085178_AML01M4_RE
CTGF,all,sample,7144,1,9.26042631922488e-05,1,0.014,GSE201966,GSM6085178_AML01M4_RE
CYR61,all,sample,7144,49,0.00769912681924099,51,0.6859,GSE201966,GSM6085178_AML01M4_RE
PVRL4,all,sample,7144,3,0.000637245290315623,3,0.042,GSE201966,GSM6085178_AML01M4_RE
PVRL1,all,sample,7144,38,0.00689350550597469,38,0.5319,GSE201966,GSM6085178_AML01M4_RE
PVRL2,all,sample,7144,311,0.0521170351154133,329,4.3533,GSE201966,GSM6085178_AML01M4_RE
PVRL3,all,sample,7144,5,0.00100812594548351,5,0.07,GSE201966,GSM6085178_AML01M4_RE
SEPP1,all,sample,7144,778,0.136809289253684,1087,10.8903,GSE201966,GSM6085178_AML01M4_RE
COL1A1,unassigned,bin,727,0,0,0,0,GSE201966,GSM6085178_AML01M4_RE
COL1A2,unassigned,bin,727,2,0.00312862438697212,2,0.2751,GSE201966,GSM6085178_AML01M4_RE
