gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,3817,1,0.000352777099562251,1,0.0262,GSE185381,GSM5613781_2020-10-06-count2
COL1A2,all,sample,3817,0,0,0,0,GSE185381,GSM5613781_2020-10-06-count2
COL3A1,all,sample,3817,0,0,0,0,GSE185381,GSM5613781_2020-10-06-count2
COL4A1,all,sample,3817,0,0,0,0,GSE185381,GSM5613781_2020-10-06-count2
COL5A1,all,sample,3817,23,0.00932810171974194,24,0.6026,GSE185381,GSM5613781_2020-10-06-count2
COL5A2,all,sample,3817,7,0.0031740238939422,7,0.1834,GSE185381,GSM5613781_2020-10-06-count2
COL6A1,all,sample,3817,40,0.0160715409861742,42,1.0479,GSE185381,GSM5613781_2020-10-06-count2
COL6A2,all,sample,3817,228,0.101146696645114,257,5.9733,GSE185381,GSM5613781_2020-10-06-count2
COL6A3,all,sample,3817,11,0.00481897801234842,11,0.2882,GSE185381,GSM5613781_2020-10-06-count2
COL11A1,all,sample,3817,0,0,0,0,GSE185381,GSM5613781_2020-10-06-count2
FN1,all,sample,3817,16,0.00684553433238431,17,0.4192,GSE185381,GSM5613781_2020-10-06-count2
LUM,all,sample,3817,1,0.000525887912074782,1,0.0262,GSE185381,GSM5613781_2020-10-06-count2
DCN,all,sample,3817,0,0,0,0,GSE185381,GSM5613781_2020-10-06-count2
POSTN,all,sample,3817,0,0,0,0,GSE185381,GSM5613781_2020-10-06-count2
SPARC,all,sample,3817,93,0.0336876617861792,106,2.4365,GSE185381,GSM5613781_2020-10-06-count2
BGN,all,sample,3817,0,0,0,0,GSE185381,GSM5613781_2020-10-06-count2
VCAN,all,sample,3817,770,0.637078614168265,7679,20.1729,GSE185381,GSM5613781_2020-10-06-count2
ELN,all,sample,3817,4,0.00161670943784057,4,0.1048,GSE185381,GSM5613781_2020-10-06-count2
FBN1,all,sample,3817,20,0.00695423745888294,20,0.524,GSE185381,GSM5613781_2020-10-06-count2
MGP,all,sample,3817,7,0.00290094945955459,7,0.1834,GSE185381,GSM5613781_2020-10-06-count2
OGN,all,sample,3817,15,0.005352120729778,15,0.393,GSE185381,GSM5613781_2020-10-06-count2
ASPN,all,sample,3817,6,0.00244065362051692,6,0.1572,GSE185381,GSM5613781_2020-10-06-count2
TNC,all,sample,3817,6,0.00268856602061351,6,0.1572,GSE185381,GSM5613781_2020-10-06-count2
LTBP1,all,sample,3817,2,0.000629717837451717,3,0.0524,GSE185381,GSM5613781_2020-10-06-count2
LTBP2,all,sample,3817,2,0.000791052813720781,2,0.0524,GSE185381,GSM5613781_2020-10-06-count2
LOX,all,sample,3817,5,0.00134010655541967,5,0.131,GSE185381,GSM5613781_2020-10-06-count2
LOXL1,all,sample,3817,2,0.00109682382674569,2,0.0524,GSE185381,GSM5613781_2020-10-06-count2
LOXL2,all,sample,3817,8,0.00319534657004798,8,0.2096,GSE185381,GSM5613781_2020-10-06-count2
PLOD1,all,sample,3817,100,0.0381212309023928,106,2.6199,GSE185381,GSM5613781_2020-10-06-count2
PLOD2,all,sample,3817,6,0.00146447991496226,7,0.1572,GSE185381,GSM5613781_2020-10-06-count2
SERPINH1,all,sample,3817,67,0.0271076844061008,69,1.7553,GSE185381,GSM5613781_2020-10-06-count2
SERPINE1,all,sample,3817,63,0.0254815917047794,72,1.6505,GSE185381,GSM5613781_2020-10-06-count2
TIMP1,all,sample,3817,718,0.312480841995326,1069,18.8106,GSE185381,GSM5613781_2020-10-06-count2
TIMP2,all,sample,3817,432,0.174948790275454,537,11.3178,GSE185381,GSM5613781_2020-10-06-count2
TIMP3,all,sample,3817,4,0.0010569176193435,4,0.1048,GSE185381,GSM5613781_2020-10-06-count2
MMP2,all,sample,3817,1,0.000201817695973836,1,0.0262,GSE185381,GSM5613781_2020-10-06-count2
MMP9,all,sample,3817,2,0.000838801970955923,2,0.0524,GSE185381,GSM5613781_2020-10-06-count2
MMP14,all,sample,3817,6,0.00233353708324596,6,0.1572,GSE185381,GSM5613781_2020-10-06-count2
CTSK,all,sample,3817,37,0.0141530196104778,38,0.9693,GSE185381,GSM5613781_2020-10-06-count2
ADAMTS1,all,sample,3817,5,0.00261440668802275,7,0.131,GSE185381,GSM5613781_2020-10-06-count2
TGFB1,all,sample,3817,883,0.386177273002386,1103,23.1334,GSE185381,GSM5613781_2020-10-06-count2
TGFB2,all,sample,3817,2,0.000631592199607162,2,0.0524,GSE185381,GSM5613781_2020-10-06-count2
TGFB3,all,sample,3817,19,0.00812767288095338,19,0.4978,GSE185381,GSM5613781_2020-10-06-count2
TGFBR1,all,sample,3817,375,0.158779334559375,409,9.8245,GSE185381,GSM5613781_2020-10-06-count2
TGFBR2,all,sample,3817,935,0.433290297761259,1173,24.4957,GSE185381,GSM5613781_2020-10-06-count2
PDGFA,all,sample,3817,2,0.00082559525846662,3,0.0524,GSE185381,GSM5613781_2020-10-06-count2
PDGFB,all,sample,3817,6,0.00285580299423184,6,0.1572,GSE185381,GSM5613781_2020-10-06-count2
PDGFRA,all,sample,3817,0,0,0,0,GSE185381,GSM5613781_2020-10-06-count2
PDGFRB,all,sample,3817,6,0.00223896913064578,6,0.1572,GSE185381,GSM5613781_2020-10-06-count2
CCN2,all,sample,3817,164,0.0715949391915318,216,4.2966,GSE185381,GSM5613781_2020-10-06-count2
CCN1,all,sample,3817,5,0.00170657315462973,5,0.131,GSE185381,GSM5613781_2020-10-06-count2
IGF1,all,sample,3817,2,0.000672509618442553,3,0.0524,GSE185381,GSM5613781_2020-10-06-count2
IGF2,all,sample,3817,0,0,0,0,GSE185381,GSM5613781_2020-10-06-count2
VEGFA,all,sample,3817,94,0.0374757208736996,120,2.4627,GSE185381,GSM5613781_2020-10-06-count2
FGF2,all,sample,3817,0,0,0,0,GSE185381,GSM5613781_2020-10-06-count2
HGF,all,sample,3817,260,0.105591931905257,336,6.8116,GSE185381,GSM5613781_2020-10-06-count2
OSM,all,sample,3817,42,0.0153416348146887,44,1.1003,GSE185381,GSM5613781_2020-10-06-count2
OSMR,all,sample,3817,1,0.000299651680084677,1,0.0262,GSE185381,GSM5613781_2020-10-06-count2
IL11,all,sample,3817,0,0,0,0,GSE185381,GSM5613781_2020-10-06-count2
SPP1,all,sample,3817,16,0.00694541082630214,17,0.4192,GSE185381,GSM5613781_2020-10-06-count2
IL1B,all,sample,3817,178,0.0714342687411658,242,4.6633,GSE185381,GSM5613781_2020-10-06-count2
IL6,all,sample,3817,2,0.0010361788527858,2,0.0524,GSE185381,GSM5613781_2020-10-06-count2
TNF,all,sample,3817,40,0.0161335030750268,44,1.0479,GSE185381,GSM5613781_2020-10-06-count2
CXCL8,all,sample,3817,150,0.0730615140800312,286,3.9298,GSE185381,GSM5613781_2020-10-06-count2
IL10,all,sample,3817,4,0.00193138376796436,4,0.1048,GSE185381,GSM5613781_2020-10-06-count2
IFNG,all,sample,3817,19,0.0107846587872902,24,0.4978,GSE185381,GSM5613781_2020-10-06-count2
CCL2,all,sample,3817,2,0.000826385222740312,2,0.0524,GSE185381,GSM5613781_2020-10-06-count2
CCL3,all,sample,3817,238,0.116523949335897,359,6.2353,GSE185381,GSM5613781_2020-10-06-count2
CCL4,all,sample,3817,252,0.16240585755769,615,6.602,GSE185381,GSM5613781_2020-10-06-count2
CXCL1,all,sample,3817,7,0.00301348119216411,7,0.1834,GSE185381,GSM5613781_2020-10-06-count2
CXCL2,all,sample,3817,28,0.0115543052839699,45,0.7336,GSE185381,GSM5613781_2020-10-06-count2
IL18,all,sample,3817,513,0.215498094939168,647,13.4399,GSE185381,GSM5613781_2020-10-06-count2
