gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,5485,9,0.00197855371593361,9,0.1641,Petti2019,ND_090617
COL1A2,all,sample,5485,2,0.000578689309307752,7,0.0365,Petti2019,ND_090617
COL3A1,all,sample,5485,0,0,0,0,Petti2019,ND_090617
COL4A1,all,sample,5485,2,0.000381142103777421,2,0.0365,Petti2019,ND_090617
COL5A1,all,sample,5485,5,0.00103454063406218,5,0.0912,Petti2019,ND_090617
COL5A2,all,sample,5485,0,0,0,0,Petti2019,ND_090617
COL6A1,all,sample,5485,4,0.000935473303816207,4,0.0729,Petti2019,ND_090617
COL6A2,all,sample,5485,85,0.0226738347058436,87,1.5497,Petti2019,ND_090617
COL6A3,all,sample,5485,18,0.00443997661547035,18,0.3282,Petti2019,ND_090617
COL11A1,all,sample,5485,2,0.000555853708273415,2,0.0365,Petti2019,ND_090617
FN1,all,sample,5485,25,0.00576388335426149,25,0.4558,Petti2019,ND_090617
LUM,all,sample,5485,0,0,0,0,Petti2019,ND_090617
DCN,all,sample,5485,0,0,0,0,Petti2019,ND_090617
POSTN,all,sample,5485,0,0,0,0,Petti2019,ND_090617
SPARC,all,sample,5485,41,0.00781503120120833,41,0.7475,Petti2019,ND_090617
BGN,all,sample,5485,0,0,0,0,Petti2019,ND_090617
VCAN,all,sample,5485,1078,0.375660764520124,3508,19.6536,Petti2019,ND_090617
ELN,all,sample,5485,2,0.000410121166364098,2,0.0365,Petti2019,ND_090617
FBN1,all,sample,5485,4,0.00049039981868655,4,0.0729,Petti2019,ND_090617
MGP,all,sample,5485,2,0.000527412189640147,2,0.0365,Petti2019,ND_090617
OGN,all,sample,5485,1,0.00024340738276881,1,0.0182,Petti2019,ND_090617
ASPN,all,sample,5485,0,0,0,0,Petti2019,ND_090617
TNC,all,sample,5485,1,0.000275020432812595,1,0.0182,Petti2019,ND_090617
LTBP1,all,sample,5485,26,0.006079119924368,26,0.474,Petti2019,ND_090617
LTBP2,all,sample,5485,3,0.000577590047371554,3,0.0547,Petti2019,ND_090617
LOX,all,sample,5485,1,0.000106333001435838,1,0.0182,Petti2019,ND_090617
LOXL1,all,sample,5485,19,0.00410733937915767,19,0.3464,Petti2019,ND_090617
LOXL2,all,sample,5485,5,0.00126500249115303,5,0.0912,Petti2019,ND_090617
PLOD1,all,sample,5485,103,0.0220771386726546,107,1.8778,Petti2019,ND_090617
PLOD2,all,sample,5485,3,0.000426957970147358,3,0.0547,Petti2019,ND_090617
SERPINH1,all,sample,5485,51,0.0109777908609376,52,0.9298,Petti2019,ND_090617
SERPINE1,all,sample,5485,5,0.000981378498556542,5,0.0912,Petti2019,ND_090617
TIMP1,all,sample,5485,1562,0.445646685452049,3035,28.4777,Petti2019,ND_090617
TIMP2,all,sample,5485,347,0.0771448123034859,412,6.3263,Petti2019,ND_090617
