gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,741,1,0.00106504711610292,1,0.135,GSE147989,009C1D1BL
COL1A2,all,sample,741,2,0.00181761138538793,2,0.2699,GSE147989,009C1D1BL
COL3A1,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
COL4A1,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
COL5A1,all,sample,741,8,0.00856968667493768,8,1.0796,GSE147989,009C1D1BL
COL5A2,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
COL6A1,all,sample,741,26,0.0260474303090255,26,3.5088,GSE147989,009C1D1BL
COL6A2,all,sample,741,72,0.0779007672949349,75,9.7166,GSE147989,009C1D1BL
COL6A3,all,sample,741,11,0.0112682431727145,11,1.4845,GSE147989,009C1D1BL
COL11A1,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
FN1,all,sample,741,16,0.0172564530768819,17,2.1592,GSE147989,009C1D1BL
LUM,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
DCN,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
POSTN,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
SPARC,all,sample,741,213,0.254000771371895,273,28.7449,GSE147989,009C1D1BL
BGN,all,sample,741,12,0.0127800205797166,13,1.6194,GSE147989,009C1D1BL
VCAN,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
ELN,all,sample,741,113,0.124953348058636,128,15.2497,GSE147989,009C1D1BL
FBN1,all,sample,741,18,0.0202025588094766,20,2.4291,GSE147989,009C1D1BL
MGP,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
OGN,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
ASPN,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
TNC,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
LTBP1,all,sample,741,2,0.00202575122882758,2,0.2699,GSE147989,009C1D1BL
LTBP2,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
LOX,all,sample,741,16,0.0171946538961719,17,2.1592,GSE147989,009C1D1BL
LOXL1,all,sample,741,7,0.00631707066686512,7,0.9447,GSE147989,009C1D1BL
LOXL2,all,sample,741,1,0.00160752564526274,1,0.135,GSE147989,009C1D1BL
PLOD1,all,sample,741,28,0.0292086644272256,28,3.7787,GSE147989,009C1D1BL
PLOD2,all,sample,741,97,0.104558281299142,106,13.0904,GSE147989,009C1D1BL
SERPINH1,all,sample,741,80,0.0863672166188686,85,10.7962,GSE147989,009C1D1BL
SERPINE1,all,sample,741,43,0.0506934722084757,53,5.803,GSE147989,009C1D1BL
TIMP1,all,sample,741,162,0.195134412086867,215,21.8623,GSE147989,009C1D1BL
TIMP2,all,sample,741,77,0.0844610539348189,82,10.3914,GSE147989,009C1D1BL
TIMP3,all,sample,741,20,0.0227893384135138,22,2.6991,GSE147989,009C1D1BL
MMP2,all,sample,741,220,0.250792618850165,258,29.6896,GSE147989,009C1D1BL
MMP9,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
MMP14,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
CTSK,all,sample,741,3,0.00256493101977641,3,0.4049,GSE147989,009C1D1BL
ADAMTS1,all,sample,741,4,0.0038208844694467,4,0.5398,GSE147989,009C1D1BL
TGFB1,all,sample,741,327,0.418061228971833,475,44.1296,GSE147989,009C1D1BL
TGFB2,all,sample,741,1,0.000915752574092681,1,0.135,GSE147989,009C1D1BL
TGFB3,all,sample,741,4,0.00387772205980644,4,0.5398,GSE147989,009C1D1BL
TGFBR1,all,sample,741,43,0.0451018124506505,46,5.803,GSE147989,009C1D1BL
TGFBR2,all,sample,741,77,0.0837042471787263,81,10.3914,GSE147989,009C1D1BL
PDGFA,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
PDGFB,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
PDGFRA,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
PDGFRB,all,sample,741,8,0.00852148961563662,8,1.0796,GSE147989,009C1D1BL
IGF1,all,sample,741,1,0.00133902879804584,1,0.135,GSE147989,009C1D1BL
IGF2,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
VEGFA,all,sample,741,8,0.00801499824914026,8,1.0796,GSE147989,009C1D1BL
FGF2,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
HGF,all,sample,741,127,0.148835169570072,156,17.139,GSE147989,009C1D1BL
OSM,all,sample,741,33,0.0367888123718593,38,4.4534,GSE147989,009C1D1BL
OSMR,all,sample,741,9,0.00972222052304818,9,1.2146,GSE147989,009C1D1BL
IL11,all,sample,741,2,0.00172915742094931,2,0.2699,GSE147989,009C1D1BL
SPP1,all,sample,741,3,0.00696619049617018,33,0.4049,GSE147989,009C1D1BL
IL1B,all,sample,741,245,0.309348395531063,343,33.0634,GSE147989,009C1D1BL
IL6,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
TNF,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
CXCL8,all,sample,741,15,0.0158910641120885,17,2.0243,GSE147989,009C1D1BL
IL10,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
IFNG,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
CCL2,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
CCL3,all,sample,741,20,0.0241744840967622,27,2.6991,GSE147989,009C1D1BL
CCL4,all,sample,741,1,0.00106726465357663,1,0.135,GSE147989,009C1D1BL
CXCL1,all,sample,741,3,0.00362668327924532,3,0.4049,GSE147989,009C1D1BL
CXCL2,all,sample,741,117,0.140841832703121,159,15.7895,GSE147989,009C1D1BL
IL18,all,sample,741,276,0.331814042423861,347,37.247,GSE147989,009C1D1BL
NLRP3,all,sample,741,13,0.0137734596559559,13,1.7544,GSE147989,009C1D1BL
S100A8,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
S100A9,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
PF4,all,sample,741,7,0.00783855496823778,8,0.9447,GSE147989,009C1D1BL
PPBP,all,sample,741,9,0.00968889366767355,9,1.2146,GSE147989,009C1D1BL
VWF,all,sample,741,4,0.0039330763970911,4,0.5398,GSE147989,009C1D1BL
ITGA2B,all,sample,741,9,0.0102852198882195,10,1.2146,GSE147989,009C1D1BL
GP9,all,sample,741,2,0.00247293558249991,2,0.2699,GSE147989,009C1D1BL
NFE2,all,sample,741,293,0.359329477400545,393,39.5412,GSE147989,009C1D1BL
GATA1,all,sample,741,2,0.00188558455164482,2,0.2699,GSE147989,009C1D1BL
MPL,all,sample,741,6,0.00569609897441134,6,0.8097,GSE147989,009C1D1BL
CALR,all,sample,741,678,1.36521304827359,2312,91.498,GSE147989,009C1D1BL
JAK2,all,sample,741,51,0.0553704814137435,56,6.8826,GSE147989,009C1D1BL
LEPR,all,sample,741,77,0.0851709817733071,86,10.3914,GSE147989,009C1D1BL
CXCL12,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
KITLG,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
ANGPT1,all,sample,741,163,0.193689267889309,210,21.9973,GSE147989,009C1D1BL
VCAM1,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
NES,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
NGFR,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
SFRP2,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
SFRP4,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
GREM1,all,sample,741,15,0.0157910376579717,15,2.0243,GSE147989,009C1D1BL
FAP,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
BGLAP,all,sample,741,12,0.0123989903285533,12,1.6194,GSE147989,009C1D1BL
RUNX2,all,sample,741,106,0.114423870898836,116,14.305,GSE147989,009C1D1BL
SP7,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
ACTA2,all,sample,741,15,0.0155939686908932,15,2.0243,GSE147989,009C1D1BL
TAGLN,all,sample,741,2,0.00183485647933954,2,0.2699,GSE147989,009C1D1BL
RGS5,all,sample,741,2,0.00205107485156893,2,0.2699,GSE147989,009C1D1BL
MYH11,all,sample,741,12,0.0138594375038996,13,1.6194,GSE147989,009C1D1BL
CDH5,all,sample,741,1,0.00129282027022859,1,0.135,GSE147989,009C1D1BL
PECAM1,all,sample,741,117,0.132070326696181,141,15.7895,GSE147989,009C1D1BL
EMCN,all,sample,741,13,0.014365061284029,15,1.7544,GSE147989,009C1D1BL
HIF1A,all,sample,741,201,0.226075778056461,236,27.1255,GSE147989,009C1D1BL
EPAS1,all,sample,741,1,0.000973472359979737,1,0.135,GSE147989,009C1D1BL
CA9,all,sample,741,11,0.011144825196722,11,1.4845,GSE147989,009C1D1BL
LDHA,all,sample,741,598,1.04525439321919,1571,80.7018,GSE147989,009C1D1BL
SLC2A1,all,sample,741,16,0.0170924461332573,16,2.1592,GSE147989,009C1D1BL
PGK1,all,sample,741,552,0.818719445738588,1066,74.4939,GSE147989,009C1D1BL
ADM,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
BNIP3,all,sample,741,165,0.18625088376926,192,22.2672,GSE147989,009C1D1BL
NDRG1,all,sample,741,87,0.0946315641572425,91,11.7409,GSE147989,009C1D1BL
SNAI1,all,sample,741,3,0.00298012817858311,3,0.4049,GSE147989,009C1D1BL
SNAI2,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
TWIST1,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
ZEB1,all,sample,741,117,0.127156922521738,130,15.7895,GSE147989,009C1D1BL
ZEB2,all,sample,741,374,0.497936533770459,572,50.4723,GSE147989,009C1D1BL
VIM,all,sample,741,527,1.41284467396394,4194,71.1201,GSE147989,009C1D1BL
CDH2,all,sample,741,49,0.053016107019223,52,6.6127,GSE147989,009C1D1BL
PVR,all,sample,741,16,0.0164184425599395,16,2.1592,GSE147989,009C1D1BL
TIGIT,all,sample,741,0,0,0,0,GSE147989,009C1D1BL
