gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,1416,0,0,0,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
COL1A2,all,sample,1416,0,0,0,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
COL3A1,all,sample,1416,0,0,0,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
COL4A1,all,sample,1416,0,0,0,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
COL5A1,all,sample,1416,0,0,0,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
COL5A2,all,sample,1416,0,0,0,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
COL6A1,all,sample,1416,6,0.00549182461379364,6,0.4237,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
COL6A2,all,sample,1416,41,0.0437916263943119,46,2.8955,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
COL6A3,all,sample,1416,301,0.309608603079845,349,21.2571,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
COL11A1,all,sample,1416,0,0,0,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
FN1,all,sample,1416,1,0.00142713218075769,1,0.0706,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
LUM,all,sample,1416,0,0,0,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
DCN,all,sample,1416,0,0,0,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
POSTN,all,sample,1416,0,0,0,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
SPARC,all,sample,1416,1,0.000808778048073707,1,0.0706,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
BGN,all,sample,1416,0,0,0,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
VCAN,all,sample,1416,0,0,0,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
ELN,all,sample,1416,0,0,0,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
FBN1,all,sample,1416,0,0,0,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
MGP,all,sample,1416,2,0.00183237020550109,2,0.1412,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
OGN,all,sample,1416,2,0.00201980945772212,2,0.1412,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
ASPN,all,sample,1416,0,0,0,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
TNC,all,sample,1416,0,0,0,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
LTBP1,all,sample,1416,0,0,0,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
LTBP2,all,sample,1416,1,0.00112324145660211,1,0.0706,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
LOX,all,sample,1416,0,0,0,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
LOXL1,all,sample,1416,27,0.0254344415396785,27,1.9068,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
LOXL2,all,sample,1416,0,0,0,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
PLOD1,all,sample,1416,46,0.0482179103573178,49,3.2486,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
PLOD2,all,sample,1416,0,0,0,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
SERPINH1,all,sample,1416,15,0.0139283566109681,15,1.0593,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
SERPINE1,all,sample,1416,2,0.00186151235149456,2,0.1412,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
TIMP1,all,sample,1416,401,0.45182934724182,626,28.3192,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
TIMP2,all,sample,1416,0,0,0,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
TIMP3,all,sample,1416,0,0,0,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
MMP2,all,sample,1416,0,0,0,0,GSE185381,GSM5613796_2020-08-07-MDS-AML_cDNA1
