gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,3783,8,0.00181258941001342,9,0.2115,GSE227903,6323_R2
COL1A2,all,sample,3783,0,0,0,0,GSE227903,6323_R2
COL3A1,all,sample,3783,0,0,0,0,GSE227903,6323_R2
COL4A1,all,sample,3783,0,0,0,0,GSE227903,6323_R2
COL5A1,all,sample,3783,30,0.00579601106046314,30,0.793,GSE227903,6323_R2
COL5A2,all,sample,3783,3,0.000477426046108687,3,0.0793,GSE227903,6323_R2
COL6A1,all,sample,3783,15,0.00424075992528722,15,0.3965,GSE227903,6323_R2
COL6A2,all,sample,3783,96,0.0337532969553339,107,2.5377,GSE227903,6323_R2
COL6A3,all,sample,3783,6,0.00102446379815379,6,0.1586,GSE227903,6323_R2
COL11A1,all,sample,3783,0,0,0,0,GSE227903,6323_R2
FN1,all,sample,3783,14,0.00287953861032396,14,0.3701,GSE227903,6323_R2
LUM,all,sample,3783,0,0,0,0,GSE227903,6323_R2
DCN,all,sample,3783,1,0.000180905200586716,1,0.0264,GSE227903,6323_R2
POSTN,all,sample,3783,0,0,0,0,GSE227903,6323_R2
SPARC,all,sample,3783,574,0.121212347739898,783,15.1731,GSE227903,6323_R2
BGN,all,sample,3783,1,0.000178418425122566,1,0.0264,GSE227903,6323_R2
VCAN,all,sample,3783,67,0.0284822868322702,318,1.7711,GSE227903,6323_R2
ELN,all,sample,3783,303,0.0698005569815034,395,8.0095,GSE227903,6323_R2
FBN1,all,sample,3783,59,0.00881980651727604,62,1.5596,GSE227903,6323_R2
MGP,all,sample,3783,13,0.00327054811985965,13,0.3436,GSE227903,6323_R2
OGN,all,sample,3783,13,0.0024265338898371,14,0.3436,GSE227903,6323_R2
ASPN,all,sample,3783,12,0.00236076180337425,13,0.3172,GSE227903,6323_R2
TNC,all,sample,3783,0,0,0,0,GSE227903,6323_R2
LTBP1,all,sample,3783,93,0.0207364141760953,150,2.4584,GSE227903,6323_R2
LTBP2,all,sample,3783,6,0.00129102547729691,6,0.1586,GSE227903,6323_R2
LOX,all,sample,3783,54,0.0100342623539303,61,1.4274,GSE227903,6323_R2
LOXL1,all,sample,3783,16,0.00266540996330687,16,0.4229,GSE227903,6323_R2
LOXL2,all,sample,3783,6,0.000867986438422402,6,0.1586,GSE227903,6323_R2
PLOD1,all,sample,3783,85,0.0149960083892523,88,2.2469,GSE227903,6323_R2
PLOD2,all,sample,3783,1,0.000224702658129157,1,0.0264,GSE227903,6323_R2
SERPINH1,all,sample,3783,72,0.0122426016200964,77,1.9033,GSE227903,6323_R2
SERPINE1,all,sample,3783,143,0.0290290456507757,200,3.7801,GSE227903,6323_R2
