gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,7930,12,0.00139595755983311,12,0.1513,GSE289435,GSM8791433_MLL_16703
COL1A2,all,sample,7930,1,0.000128504617036762,1,0.0126,GSE289435,GSM8791433_MLL_16703
COL3A1,all,sample,7930,1,5.18272892978165e-05,1,0.0126,GSE289435,GSM8791433_MLL_16703
COL4A1,all,sample,7930,3,0.000625513352183712,7,0.0378,GSE289435,GSM8791433_MLL_16703
COL5A1,all,sample,7930,60,0.00604804140263952,63,0.7566,GSE289435,GSM8791433_MLL_16703
COL5A2,all,sample,7930,9,0.000780953686810657,9,0.1135,GSE289435,GSM8791433_MLL_16703
COL6A1,all,sample,7930,177,0.019323365767152,213,2.232,GSE289435,GSM8791433_MLL_16703
COL6A2,all,sample,7930,27,0.00484067869871153,34,0.3405,GSE289435,GSM8791433_MLL_16703
COL6A3,all,sample,7930,853,0.0738188946263696,954,10.7566,GSE289435,GSM8791433_MLL_16703
COL11A1,all,sample,7930,1,0.000128504617036762,1,0.0126,GSE289435,GSM8791433_MLL_16703
FN1,all,sample,7930,5,0.000703328789730709,8,0.0631,GSE289435,GSM8791433_MLL_16703
LUM,all,sample,7930,2,0.000772897080895007,21,0.0252,GSE289435,GSM8791433_MLL_16703
DCN,all,sample,7930,2,0.000846639061454479,21,0.0252,GSE289435,GSM8791433_MLL_16703
POSTN,all,sample,7930,38,0.00442539409494742,52,0.4792,GSE289435,GSM8791433_MLL_16703
SPARC,all,sample,7930,1180,0.114394477173227,1609,14.8802,GSE289435,GSM8791433_MLL_16703
BGN,all,sample,7930,2,0.000549293184070581,6,0.0252,GSE289435,GSM8791433_MLL_16703
VCAN,all,sample,7930,5,0.00108025718500247,27,0.0631,GSE289435,GSM8791433_MLL_16703
ELN,all,sample,7930,54,0.00539726408954534,57,0.681,GSE289435,GSM8791433_MLL_16703
FBN1,all,sample,7930,38,0.00259917827609009,38,0.4792,GSE289435,GSM8791433_MLL_16703
MGP,all,sample,7930,7,0.00119095316311104,9,0.0883,GSE289435,GSM8791433_MLL_16703
OGN,all,sample,7930,22,0.00122628281316093,22,0.2774,GSE289435,GSM8791433_MLL_16703
ASPN,all,sample,7930,16,0.000686541915216261,17,0.2018,GSE289435,GSM8791433_MLL_16703
TNC,all,sample,7930,0,0,0,0,GSE289435,GSM8791433_MLL_16703
