gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,1904,1,0.000518668694840947,1,0.0525,Petti2019,Normal_sorted_170607
COL1A2,all,sample,1904,0,0,0,0,Petti2019,Normal_sorted_170607
COL3A1,all,sample,1904,0,0,0,0,Petti2019,Normal_sorted_170607
COL4A1,all,sample,1904,1,0.000820797970654225,1,0.0525,Petti2019,Normal_sorted_170607
COL5A1,all,sample,1904,2,0.000889815981139626,2,0.105,Petti2019,Normal_sorted_170607
COL5A2,all,sample,1904,0,0,0,0,Petti2019,Normal_sorted_170607
COL6A1,all,sample,1904,2,0.00195341364788798,3,0.105,Petti2019,Normal_sorted_170607
COL6A2,all,sample,1904,14,0.0124801104253893,14,0.7353,Petti2019,Normal_sorted_170607
COL6A3,all,sample,1904,10,0.0080902158880411,10,0.5252,Petti2019,Normal_sorted_170607
COL11A1,all,sample,1904,0,0,0,0,Petti2019,Normal_sorted_170607
FN1,all,sample,1904,7,0.00534294257892654,7,0.3676,Petti2019,Normal_sorted_170607
LUM,all,sample,1904,0,0,0,0,Petti2019,Normal_sorted_170607
DCN,all,sample,1904,0,0,0,0,Petti2019,Normal_sorted_170607
POSTN,all,sample,1904,0,0,0,0,Petti2019,Normal_sorted_170607
SPARC,all,sample,1904,35,0.0247214172376691,37,1.8382,Petti2019,Normal_sorted_170607
BGN,all,sample,1904,0,0,0,0,Petti2019,Normal_sorted_170607
VCAN,all,sample,1904,508,0.703494614730729,1769,26.6807,Petti2019,Normal_sorted_170607
ELN,all,sample,1904,2,0.000780366838671663,2,0.105,Petti2019,Normal_sorted_170607
FBN1,all,sample,1904,4,0.00246170800443799,4,0.2101,Petti2019,Normal_sorted_170607
MGP,all,sample,1904,1,0.000763733837969702,1,0.0525,Petti2019,Normal_sorted_170607
OGN,all,sample,1904,0,0,0,0,Petti2019,Normal_sorted_170607
ASPN,all,sample,1904,0,0,0,0,Petti2019,Normal_sorted_170607
TNC,all,sample,1904,3,0.00185369306660193,3,0.1576,Petti2019,Normal_sorted_170607
LTBP1,all,sample,1904,2,0.00227814557464137,2,0.105,Petti2019,Normal_sorted_170607
LTBP2,all,sample,1904,0,0,0,0,Petti2019,Normal_sorted_170607
LOX,all,sample,1904,5,0.00268973967555704,5,0.2626,Petti2019,Normal_sorted_170607
LOXL1,all,sample,1904,0,0,0,0,Petti2019,Normal_sorted_170607
LOXL2,all,sample,1904,4,0.00334379543091286,4,0.2101,Petti2019,Normal_sorted_170607
PLOD1,all,sample,1904,22,0.015952123672283,23,1.1555,Petti2019,Normal_sorted_170607
PLOD2,all,sample,1904,6,0.00371908277964389,6,0.3151,Petti2019,Normal_sorted_170607
SERPINH1,all,sample,1904,6,0.00379297253113169,6,0.3151,Petti2019,Normal_sorted_170607
SERPINE1,all,sample,1904,1,0.000535032716418413,1,0.0525,Petti2019,Normal_sorted_170607
TIMP1,all,sample,1904,425,0.399434824991296,582,22.3214,Petti2019,Normal_sorted_170607
TIMP2,all,sample,1904,155,0.140629565094137,176,8.1408,Petti2019,Normal_sorted_170607
TIMP3,all,sample,1904,2,0.00157285646780287,2,0.105,Petti2019,Normal_sorted_170607
MMP2,all,sample,1904,4,0.00168357584192078,4,0.2101,Petti2019,Normal_sorted_170607
MMP9,all,sample,1904,9,0.00753344747234053,9,0.4727,Petti2019,Normal_sorted_170607
MMP14,all,sample,1904,1,0.000710778749149978,1,0.0525,Petti2019,Normal_sorted_170607
CTSK,all,sample,1904,3,0.00214642962354089,3,0.1576,Petti2019,Normal_sorted_170607
ADAMTS1,all,sample,1904,2,0.00190152199026925,2,0.105,Petti2019,Normal_sorted_170607
TGFB1,all,sample,1904,286,0.264114602172305,320,15.021,Petti2019,Normal_sorted_170607
TGFB2,all,sample,1904,0,0,0,0,Petti2019,Normal_sorted_170607
TGFB3,all,sample,1904,3,0.00297797972433475,3,0.1576,Petti2019,Normal_sorted_170607
TGFBR1,all,sample,1904,54,0.0439664956216615,54,2.8361,Petti2019,Normal_sorted_170607
TGFBR2,all,sample,1904,180,0.150328469881436,191,9.4538,Petti2019,Normal_sorted_170607
PDGFA,all,sample,1904,0,0,0,0,Petti2019,Normal_sorted_170607
PDGFB,all,sample,1904,3,0.00277444655917052,3,0.1576,Petti2019,Normal_sorted_170607
