gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,1002,0,0,0,0,GSE239721,PT20A
COL1A2,all,sample,1002,0,0,0,0,GSE239721,PT20A
COL3A1,all,sample,1002,0,0,0,0,GSE239721,PT20A
COL4A1,all,sample,1002,1,0.000921038961669216,1,0.0998,GSE239721,PT20A
COL5A1,all,sample,1002,1,0.000934564754559309,1,0.0998,GSE239721,PT20A
COL5A2,all,sample,1002,0,0,0,0,GSE239721,PT20A
COL6A1,all,sample,1002,0,0,0,0,GSE239721,PT20A
COL6A2,all,sample,1002,1,0.00102360318952363,1,0.0998,GSE239721,PT20A
COL6A3,all,sample,1002,0,0,0,0,GSE239721,PT20A
FN1,all,sample,1002,2,0.00198544578559414,2,0.1996,GSE239721,PT20A
LUM,all,sample,1002,0,0,0,0,GSE239721,PT20A
DCN,all,sample,1002,0,0,0,0,GSE239721,PT20A
POSTN,all,sample,1002,0,0,0,0,GSE239721,PT20A
SPARC,all,sample,1002,29,0.0270308886060531,32,2.8942,GSE239721,PT20A
BGN,all,sample,1002,0,0,0,0,GSE239721,PT20A
VCAN,all,sample,1002,0,0,0,0,GSE239721,PT20A
ELN,all,sample,1002,0,0,0,0,GSE239721,PT20A
FBN1,all,sample,1002,2,0.00175200517719143,2,0.1996,GSE239721,PT20A
MGP,all,sample,1002,2,0.00239031249812817,2,0.1996,GSE239721,PT20A
OGN,all,sample,1002,1,0.0007684896218976,1,0.0998,GSE239721,PT20A
ASPN,all,sample,1002,0,0,0,0,GSE239721,PT20A
TNC,all,sample,1002,0,0,0,0,GSE239721,PT20A
LTBP1,all,sample,1002,245,0.344374027448639,483,24.4511,GSE239721,PT20A
LTBP2,all,sample,1002,0,0,0,0,GSE239721,PT20A
LOX,all,sample,1002,0,0,0,0,GSE239721,PT20A
LOXL1,all,sample,1002,2,0.00169448335162021,2,0.1996,GSE239721,PT20A
LOXL2,all,sample,1002,0,0,0,0,GSE239721,PT20A
PLOD1,all,sample,1002,56,0.0543526483394733,62,5.5888,GSE239721,PT20A
PLOD2,all,sample,1002,1,0.000526302321075051,1,0.0998,GSE239721,PT20A
SERPINH1,all,sample,1002,67,0.0621167195037787,77,6.6866,GSE239721,PT20A
SERPINE1,all,sample,1002,146,0.167927598071831,207,14.5709,GSE239721,PT20A
TIMP1,all,sample,1002,679,0.973770487442195,1396,67.7645,GSE239721,PT20A
TIMP2,all,sample,1002,175,0.184022066509168,200,17.4651,GSE239721,PT20A
TIMP3,all,sample,1002,1,0.000834953167476913,1,0.0998,GSE239721,PT20A
MMP2,all,sample,1002,235,0.257078079312673,287,23.4531,GSE239721,PT20A
