gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,3111,0,0,0,0,GSE289435,GSM8791443_MLL_30862
COL1A2,all,sample,3111,0,0,0,0,GSE289435,GSM8791443_MLL_30862
COL3A1,all,sample,3111,0,0,0,0,GSE289435,GSM8791443_MLL_30862
COL4A1,all,sample,3111,1,0.00061303797698019,1,0.0321,GSE289435,GSM8791443_MLL_30862
COL5A1,all,sample,3111,3,0.00190891768775442,4,0.0964,GSE289435,GSM8791443_MLL_30862
COL5A2,all,sample,3111,12,0.00679106138619956,12,0.3857,GSE289435,GSM8791443_MLL_30862
COL6A1,all,sample,3111,2,0.00122342254604927,2,0.0643,GSE289435,GSM8791443_MLL_30862
COL6A2,all,sample,3111,0,0,0,0,GSE289435,GSM8791443_MLL_30862
COL6A3,all,sample,3111,1272,0.781102363498673,1806,40.8872,GSE289435,GSM8791443_MLL_30862
COL11A1,all,sample,3111,0,0,0,0,GSE289435,GSM8791443_MLL_30862
FN1,all,sample,3111,84,0.0465996213265852,111,2.7001,GSE289435,GSM8791443_MLL_30862
LUM,all,sample,3111,0,0,0,0,GSE289435,GSM8791443_MLL_30862
DCN,all,sample,3111,0,0,0,0,GSE289435,GSM8791443_MLL_30862
POSTN,all,sample,3111,0,0,0,0,GSE289435,GSM8791443_MLL_30862
SPARC,all,sample,3111,5,0.00199050032898471,7,0.1607,GSE289435,GSM8791443_MLL_30862
BGN,all,sample,3111,0,0,0,0,GSE289435,GSM8791443_MLL_30862
VCAN,all,sample,3111,2525,2.39735165417368,16664,81.1636,GSE289435,GSM8791443_MLL_30862
ELN,all,sample,3111,0,0,0,0,GSE289435,GSM8791443_MLL_30862
FBN1,all,sample,3111,6,0.00327697198883799,6,0.1929,GSE289435,GSM8791443_MLL_30862
MGP,all,sample,3111,1,0.000410789488746214,1,0.0321,GSE289435,GSM8791443_MLL_30862
OGN,all,sample,3111,6,0.00291278109626165,6,0.1929,GSE289435,GSM8791443_MLL_30862
ASPN,all,sample,3111,0,0,0,0,GSE289435,GSM8791443_MLL_30862
TNC,all,sample,3111,1,0.000485859680801157,1,0.0321,GSE289435,GSM8791443_MLL_30862
LTBP1,all,sample,3111,7,0.00336769186175228,30,0.225,GSE289435,GSM8791443_MLL_30862
LTBP2,all,sample,3111,0,0,0,0,GSE289435,GSM8791443_MLL_30862
LOX,all,sample,3111,0,0,0,0,GSE289435,GSM8791443_MLL_30862
LOXL1,all,sample,3111,0,0,0,0,GSE289435,GSM8791443_MLL_30862
LOXL2,all,sample,3111,4,0.00264608779306237,4,0.1286,GSE289435,GSM8791443_MLL_30862
PLOD1,all,sample,3111,252,0.120909635346347,271,8.1003,GSE289435,GSM8791443_MLL_30862
PLOD2,all,sample,3111,0,0,0,0,GSE289435,GSM8791443_MLL_30862
SERPINH1,all,sample,3111,6,0.00216082864712,6,0.1929,GSE289435,GSM8791443_MLL_30862
SERPINE1,all,sample,3111,5,0.00256654002823617,5,0.1607,GSE289435,GSM8791443_MLL_30862
