gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,3473,3,0.000500194612549955,3,0.0864,GSE239721,PT21A
COL1A2,all,sample,3473,0,0,0,0,GSE239721,PT21A
COL3A1,all,sample,3473,0,0,0,0,GSE239721,PT21A
COL4A1,all,sample,3473,0,0,0,0,GSE239721,PT21A
COL5A1,all,sample,3473,7,0.00117121823238543,7,0.2016,GSE239721,PT21A
COL5A2,all,sample,3473,4,0.000631824560980319,4,0.1152,GSE239721,PT21A
COL6A1,all,sample,3473,7,0.00120457145479238,8,0.2016,GSE239721,PT21A
COL6A2,all,sample,3473,2,0.000346339835006027,2,0.0576,GSE239721,PT21A
COL6A3,all,sample,3473,2,0.000305022029173214,2,0.0576,GSE239721,PT21A
FN1,all,sample,3473,24,0.00453477941960356,26,0.691,GSE239721,PT21A
LUM,all,sample,3473,0,0,0,0,GSE239721,PT21A
DCN,all,sample,3473,0,0,0,0,GSE239721,PT21A
POSTN,all,sample,3473,2,0.00030574848678775,3,0.0576,GSE239721,PT21A
SPARC,all,sample,3473,1505,0.387307792633683,3347,43.3343,GSE239721,PT21A
BGN,all,sample,3473,11,0.0015331858458918,11,0.3167,GSE239721,PT21A
VCAN,all,sample,3473,216,0.065370333302816,594,6.2194,GSE239721,PT21A
ELN,all,sample,3473,91,0.017657730137093,119,2.6202,GSE239721,PT21A
FBN1,all,sample,3473,31,0.00535210406555979,32,0.8926,GSE239721,PT21A
MGP,all,sample,3473,9,0.00169157620190092,9,0.2591,GSE239721,PT21A
OGN,all,sample,3473,9,0.0012681829243379,9,0.2591,GSE239721,PT21A
ASPN,all,sample,3473,3,0.000516250340297225,3,0.0864,GSE239721,PT21A
TNC,all,sample,3473,0,0,0,0,GSE239721,PT21A
LTBP1,all,sample,3473,22,0.0049430890953194,30,0.6335,GSE239721,PT21A
LTBP2,all,sample,3473,4,0.000539354622739548,4,0.1152,GSE239721,PT21A
LOX,all,sample,3473,1,0.00019179095299694,1,0.0288,GSE239721,PT21A
LOXL1,all,sample,3473,57,0.00893437709179656,58,1.6412,GSE239721,PT21A
LOXL2,all,sample,3473,13,0.00218367694328438,14,0.3743,GSE239721,PT21A
PLOD1,all,sample,3473,269,0.0448488178157146,289,7.7455,GSE239721,PT21A
PLOD2,all,sample,3473,77,0.0123593890016045,97,2.2171,GSE239721,PT21A
SERPINH1,all,sample,3473,255,0.0435556484673639,280,7.3424,GSE239721,PT21A
SERPINE1,all,sample,3473,760,0.192115931439502,1440,21.8831,GSE239721,PT21A
TIMP1,all,sample,3473,1379,0.385934945728056,2889,39.7063,GSE239721,PT21A
TIMP2,all,sample,3473,752,0.143131348365425,899,21.6527,GSE239721,PT21A
TIMP3,all,sample,3473,31,0.00654105819019816,58,0.8926,GSE239721,PT21A
MMP2,all,sample,3473,568,0.107451572760282,714,16.3547,GSE239721,PT21A
MMP9,all,sample,3473,10,0.00228915701207306,13,0.2879,GSE239721,PT21A
MMP14,all,sample,3473,7,0.00107898534468418,7,0.2016,GSE239721,PT21A
CTSK,all,sample,3473,38,0.00654124382912481,38,1.0942,GSE239721,PT21A
ADAMTS1,all,sample,3473,30,0.00571246896528496,48,0.8638,GSE239721,PT21A
TGFB1,all,sample,3473,2052,0.526723616558209,3705,59.0844,GSE239721,PT21A
TGFB2,all,sample,3473,28,0.00536794849429459,28,0.8062,GSE239721,PT21A
TGFB3,all,sample,3473,19,0.00304441773104184,19,0.5471,GSE239721,PT21A
TGFBR1,all,sample,3473,450,0.0871760137731927,515,12.9571,GSE239721,PT21A
TGFBR2,all,sample,3473,928,0.194274780653005,1197,26.7204,GSE239721,PT21A
PDGFA,all,sample,3473,432,0.0878668431661836,552,12.4388,GSE239721,PT21A
PDGFB,all,sample,3473,1,0.000144491073276975,1,0.0288,GSE239721,PT21A
PDGFRA,all,sample,3473,5,0.000858208951239384,5,0.144,GSE239721,PT21A
PDGFRB,all,sample,3473,3,0.000473811512210668,3,0.0864,GSE239721,PT21A
CCN2,all,sample,3473,14,0.00288349004753755,21,0.4031,GSE239721,PT21A
CCN1,all,sample,3473,66,0.0126774128778298,87,1.9004,GSE239721,PT21A
IGF1,all,sample,3473,1,0.000170805208521048,1,0.0288,GSE239721,PT21A
IGF2,all,sample,3473,2,0.000240253442728518,2,0.0576,GSE239721,PT21A
VEGFA,all,sample,3473,98,0.0171467651405104,104,2.8218,GSE239721,PT21A
FGF2,all,sample,3473,0,0,0,0,GSE239721,PT21A
HGF,all,sample,3473,233,0.0415371330394619,269,6.7089,GSE239721,PT21A
OSM,all,sample,3473,422,0.0877285095447817,622,12.1509,GSE239721,PT21A
OSMR,all,sample,3473,5,0.000958084248692609,6,0.144,GSE239721,PT21A
IL11,all,sample,3473,144,0.0249311785131232,174,4.1463,GSE239721,PT21A
SPP1,all,sample,3473,30,0.00713548579851352,45,0.8638,GSE239721,PT21A
IL1B,all,sample,3473,429,0.103072850821928,859,12.3524,GSE239721,PT21A
IL6,all,sample,3473,2,0.000490859488916642,3,0.0576,GSE239721,PT21A
TNF,all,sample,3473,19,0.00411181394239799,33,0.5471,GSE239721,PT21A
CXCL8,all,sample,3473,1330,0.588839938732288,9920,38.2954,GSE239721,PT21A
IL10,all,sample,3473,10,0.00177012599136531,13,0.2879,GSE239721,PT21A
IFNG,all,sample,3473,8,0.00161805126703137,9,0.2303,GSE239721,PT21A
CCL2,all,sample,3473,0,0,0,0,GSE239721,PT21A
CCL3,all,sample,3473,134,0.0331572826402769,285,3.8583,GSE239721,PT21A
CCL4,all,sample,3473,56,0.0130236800874847,108,1.6124,GSE239721,PT21A
CXCL1,all,sample,3473,77,0.0202364999624623,178,2.2171,GSE239721,PT21A
CXCL2,all,sample,3473,934,0.324198538899666,4084,26.8932,GSE239721,PT21A
IL18,all,sample,3473,6,0.00143586514872918,8,0.1728,GSE239721,PT21A
NLRP3,all,sample,3473,723,0.153742072058913,1180,20.8177,GSE239721,PT21A
S100A8,all,sample,3473,319,0.100792721310485,1856,9.1851,GSE239721,PT21A
S100A9,all,sample,3473,598,0.193680330145321,5189,17.2185,GSE239721,PT21A
PF4,all,sample,3473,4,0.0010387038447762,5,0.1152,GSE239721,PT21A
PPBP,all,sample,3473,24,0.00522545831297479,32,0.691,GSE239721,PT21A
VWF,all,sample,3473,21,0.00375953954888401,21,0.6047,GSE239721,PT21A
ITGA2B,all,sample,3473,67,0.0121038580851993,70,1.9292,GSE239721,PT21A
GP9,all,sample,3473,13,0.00183699367361919,13,0.3743,GSE239721,PT21A
NFE2,all,sample,3473,1635,0.402764889155848,2865,47.0775,GSE239721,PT21A
GATA1,all,sample,3473,3,0.00129084942501853,7,0.0864,GSE239721,PT21A
MPL,all,sample,3473,257,0.0440715145065946,301,7.3999,GSE239721,PT21A
CALR,all,sample,3473,3315,1.7845590259562,27568,95.4506,GSE239721,PT21A
JAK2,all,sample,3473,983,0.206953289779132,1298,28.3041,GSE239721,PT21A
LEPR,all,sample,3473,63,0.0117553316559533,66,1.814,GSE239721,PT21A
CXCL12,all,sample,3473,1,0.000163723526647371,1,0.0288,GSE239721,PT21A
KITLG,all,sample,3473,16,0.00265600433188062,18,0.4607,GSE239721,PT21A
ANGPT1,all,sample,3473,468,0.0958905772877473,596,13.4754,GSE239721,PT21A
VCAM1,all,sample,3473,1,0.000154965204224624,1,0.0288,GSE239721,PT21A
NES,all,sample,3473,0,0,0,0,GSE239721,PT21A
NGFR,all,sample,3473,34,0.00686714911083377,39,0.979,GSE239721,PT21A
SFRP2,all,sample,3473,0,0,0,0,GSE239721,PT21A
SFRP4,all,sample,3473,48,0.00943453254533532,59,1.3821,GSE239721,PT21A
GREM1,all,sample,3473,2,0.00050157716591639,2,0.0576,GSE239721,PT21A
FAP,all,sample,3473,5,0.000734940725205016,5,0.144,GSE239721,PT21A
BGLAP,all,sample,3473,79,0.0228338796816032,152,2.2747,GSE239721,PT21A
RUNX2,all,sample,3473,1341,0.318400309627874,2164,38.6122,GSE239721,PT21A
SP7,all,sample,3473,9,0.00215805171924606,10,0.2591,GSE239721,PT21A
ACTA2,all,sample,3473,106,0.0180392917984267,108,3.0521,GSE239721,PT21A
TAGLN,all,sample,3473,106,0.0193623543595769,107,3.0521,GSE239721,PT21A
RGS5,all,sample,3473,3,0.000574768608456538,3,0.0864,GSE239721,PT21A
MYH11,all,sample,3473,65,0.0105908121080641,66,1.8716,GSE239721,PT21A
CDH5,all,sample,3473,2,0.000324012011113277,2,0.0576,GSE239721,PT21A
PECAM1,all,sample,3473,1515,0.359054134092618,2590,43.6222,GSE239721,PT21A
EMCN,all,sample,3473,2,0.000350922110740729,2,0.0576,GSE239721,PT21A
HIF1A,all,sample,3473,2363,0.647887419198703,4887,68.0392,GSE239721,PT21A
EPAS1,all,sample,3473,26,0.00444624053269679,27,0.7486,GSE239721,PT21A
CA9,all,sample,3473,2,0.000354015182500517,2,0.0576,GSE239721,PT21A
LDHA,all,sample,3473,3250,1.52867005326125,19301,93.579,GSE239721,PT21A
SLC2A1,all,sample,3473,800,0.167955162704915,1045,23.0348,GSE239721,PT21A
PGK1,all,sample,3473,3214,1.31089031399346,13848,92.5425,GSE239721,PT21A
ADM,all,sample,3473,159,0.0360065273525282,263,4.5782,GSE239721,PT21A
BNIP3,all,sample,3473,475,0.0896910336067983,542,13.6769,GSE239721,PT21A
NDRG1,all,sample,3473,902,0.183988335704645,1158,25.9718,GSE239721,PT21A
SNAI1,all,sample,3473,181,0.0342215589178757,206,5.2116,GSE239721,PT21A
SNAI2,all,sample,3473,0,0,0,0,GSE239721,PT21A
TWIST1,all,sample,3473,51,0.00985482886018978,55,1.4685,GSE239721,PT21A
ZEB1,all,sample,3473,628,0.126794605526839,759,18.0823,GSE239721,PT21A
ZEB2,all,sample,3473,2364,0.678708336742118,5434,68.068,GSE239721,PT21A
VIM,all,sample,3473,3467,3.96284705442786,255878,99.8272,GSE239721,PT21A
CDH2,all,sample,3473,10,0.00143252421726584,11,0.2879,GSE239721,PT21A
NECTIN4,all,sample,3473,3,0.000553693172650211,3,0.0864,GSE239721,PT21A
NECTIN1,all,sample,3473,254,0.0480330081697954,281,7.3136,GSE239721,PT21A
NECTIN2,all,sample,3473,1139,0.23404194635536,1620,32.7959,GSE239721,PT21A
NECTIN3,all,sample,3473,3,0.000397405969410067,3,0.0864,GSE239721,PT21A
