gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,2735,13,0.00399295190460814,13,0.4753,E-MTAB-11536,A36-BLD
COL1A2,all,sample,2735,2,0.000479885113046083,3,0.0731,E-MTAB-11536,A36-BLD
COL3A1,all,sample,2735,1,0.000204640145612203,1,0.0366,E-MTAB-11536,A36-BLD
COL4A1,all,sample,2735,0,0,0,0,E-MTAB-11536,A36-BLD
COL5A1,all,sample,2735,2,0.000726620162183813,2,0.0731,E-MTAB-11536,A36-BLD
COL5A2,all,sample,2735,7,0.00224380123318761,7,0.2559,E-MTAB-11536,A36-BLD
COL6A1,all,sample,2735,24,0.00790608400831329,24,0.8775,E-MTAB-11536,A36-BLD
COL6A2,all,sample,2735,103,0.040531293474557,124,3.766,E-MTAB-11536,A36-BLD
COL6A3,all,sample,2735,583,0.209719608440844,683,21.3163,E-MTAB-11536,A36-BLD
COL11A1,all,sample,2735,0,0,0,0,E-MTAB-11536,A36-BLD
FN1,all,sample,2735,10,0.00271062824811726,11,0.3656,E-MTAB-11536,A36-BLD
LUM,all,sample,2735,0,0,0,0,E-MTAB-11536,A36-BLD
DCN,all,sample,2735,2,0.000383031216057722,2,0.0731,E-MTAB-11536,A36-BLD
POSTN,all,sample,2735,0,0,0,0,E-MTAB-11536,A36-BLD
SPARC,all,sample,2735,397,0.197276048506651,1158,14.5155,E-MTAB-11536,A36-BLD
BGN,all,sample,2735,0,0,0,0,E-MTAB-11536,A36-BLD
VCAN,all,sample,2735,680,0.789491030511952,16582,24.8629,E-MTAB-11536,A36-BLD
ELN,all,sample,2735,0,0,0,0,E-MTAB-11536,A36-BLD
FBN1,all,sample,2735,2,0.000461957766283834,2,0.0731,E-MTAB-11536,A36-BLD
MGP,all,sample,2735,4,0.00175630643248221,5,0.1463,E-MTAB-11536,A36-BLD
OGN,all,sample,2735,4,0.00109517990178121,4,0.1463,E-MTAB-11536,A36-BLD
ASPN,all,sample,2735,0,0,0,0,E-MTAB-11536,A36-BLD
TNC,all,sample,2735,0,0,0,0,E-MTAB-11536,A36-BLD
LTBP1,all,sample,2735,46,0.019271931714716,74,1.6819,E-MTAB-11536,A36-BLD
LTBP2,all,sample,2735,4,0.00146848492289936,4,0.1463,E-MTAB-11536,A36-BLD
LOX,all,sample,2735,0,0,0,0,E-MTAB-11536,A36-BLD
LOXL1,all,sample,2735,31,0.0102075079838858,31,1.1335,E-MTAB-11536,A36-BLD
LOXL2,all,sample,2735,13,0.00427016474547934,15,0.4753,E-MTAB-11536,A36-BLD
PLOD1,all,sample,2735,345,0.122402934623625,413,12.6143,E-MTAB-11536,A36-BLD
PLOD2,all,sample,2735,18,0.00843383075194919,28,0.6581,E-MTAB-11536,A36-BLD
SERPINH1,all,sample,2735,35,0.0113706873747871,36,1.2797,E-MTAB-11536,A36-BLD
SERPINE1,all,sample,2735,13,0.00670283525385295,17,0.4753,E-MTAB-11536,A36-BLD
TIMP1,all,sample,2735,1457,0.855250547845057,6269,53.2724,E-MTAB-11536,A36-BLD
TIMP2,all,sample,2735,375,0.149321369174465,601,13.7112,E-MTAB-11536,A36-BLD
TIMP3,all,sample,2735,3,0.000799708607304207,3,0.1097,E-MTAB-11536,A36-BLD
MMP2,all,sample,2735,0,0,0,0,E-MTAB-11536,A36-BLD
MMP9,all,sample,2735,26,0.00842161460229621,29,0.9506,E-MTAB-11536,A36-BLD
MMP14,all,sample,2735,16,0.00461597711952725,21,0.585,E-MTAB-11536,A36-BLD
CTSK,all,sample,2735,39,0.0123119168979538,43,1.426,E-MTAB-11536,A36-BLD
ADAMTS1,all,sample,2735,25,0.0100017551675878,28,0.9141,E-MTAB-11536,A36-BLD
TGFB1,all,sample,2735,1534,0.689578393769064,2840,56.0878,E-MTAB-11536,A36-BLD
TGFB2,all,sample,2735,4,0.00142759650982635,4,0.1463,E-MTAB-11536,A36-BLD
TGFB3,all,sample,2735,11,0.00385176416515677,12,0.4022,E-MTAB-11536,A36-BLD
TGFBR1,all,sample,2735,191,0.0665163676641906,205,6.9835,E-MTAB-11536,A36-BLD
TGFBR2,all,sample,2735,1079,0.426747296294144,1539,39.4516,E-MTAB-11536,A36-BLD
PDGFA,all,sample,2735,35,0.0174735416520224,67,1.2797,E-MTAB-11536,A36-BLD
PDGFB,all,sample,2735,27,0.00976249220460215,28,0.9872,E-MTAB-11536,A36-BLD
PDGFRA,all,sample,2735,4,0.00174499685319337,5,0.1463,E-MTAB-11536,A36-BLD
PDGFRB,all,sample,2735,20,0.00754013053216138,22,0.7313,E-MTAB-11536,A36-BLD
IGF1,all,sample,2735,2,0.000613490134492811,3,0.0731,E-MTAB-11536,A36-BLD
IGF2,all,sample,2735,0,0,0,0,E-MTAB-11536,A36-BLD
VEGFA,all,sample,2735,163,0.0624443130866395,240,5.9598,E-MTAB-11536,A36-BLD
FGF2,all,sample,2735,5,0.00169916575203002,5,0.1828,E-MTAB-11536,A36-BLD
HGF,all,sample,2735,57,0.0195302524947193,66,2.0841,E-MTAB-11536,A36-BLD
OSM,all,sample,2735,357,0.14219313227169,657,13.053,E-MTAB-11536,A36-BLD
OSMR,all,sample,2735,1,0.000309380853178981,1,0.0366,E-MTAB-11536,A36-BLD
IL11,all,sample,2735,0,0,0,0,E-MTAB-11536,A36-BLD
SPP1,all,sample,2735,0,0,0,0,E-MTAB-11536,A36-BLD
IL1B,all,sample,2735,560,0.475513850442369,6311,20.4753,E-MTAB-11536,A36-BLD
IL6,all,sample,2735,52,0.0199113731815141,101,1.9013,E-MTAB-11536,A36-BLD
