gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,13149,12,0.00240668377978594,115,0.0913,Petti2019,721214
COL1A2,all,sample,13149,10,0.00203396348230257,93,0.0761,Petti2019,721214
COL3A1,all,sample,13149,9,0.00125858250791107,30,0.0684,Petti2019,721214
COL4A1,all,sample,13149,4,0.000472910003542608,8,0.0304,Petti2019,721214
COL5A1,all,sample,13149,211,0.0151940486332734,231,1.6047,Petti2019,721214
COL5A2,all,sample,13149,33,0.00244900067094474,36,0.251,Petti2019,721214
COL6A1,all,sample,13149,424,0.0349651016224608,531,3.2246,Petti2019,721214
COL6A2,all,sample,13149,78,0.0071020172152444,111,0.5932,Petti2019,721214
COL6A3,all,sample,13149,11,0.00132882145920055,28,0.0837,Petti2019,721214
COL11A1,all,sample,13149,3,0.000257169586796523,4,0.0228,Petti2019,721214
FN1,all,sample,13149,17,0.00154364149129198,35,0.1293,Petti2019,721214
LUM,all,sample,13149,12,0.00154507838942754,64,0.0913,Petti2019,721214
DCN,all,sample,13149,11,0.00223123380830534,91,0.0837,Petti2019,721214
POSTN,all,sample,13149,1,0.00013812726728832,4,0.0076,Petti2019,721214
SPARC,all,sample,13149,473,0.0323281683322454,544,3.5972,Petti2019,721214
BGN,all,sample,13149,9,0.00141295696130092,46,0.0684,Petti2019,721214
VCAN,all,sample,13149,49,0.00558825505720172,147,0.3727,Petti2019,721214
ELN,all,sample,13149,300,0.0211213026484256,325,2.2815,Petti2019,721214
FBN1,all,sample,13149,139,0.0105754030396819,165,1.0571,Petti2019,721214
MGP,all,sample,13149,38,0.00369912591251866,102,0.289,Petti2019,721214
OGN,all,sample,13149,87,0.00579049434426817,87,0.6616,Petti2019,721214
ASPN,all,sample,13149,4,0.000274577125891804,4,0.0304,Petti2019,721214
TNC,all,sample,13149,14,0.00154941129585639,38,0.1065,Petti2019,721214
LTBP1,all,sample,13149,478,0.0436619669396681,736,3.6353,Petti2019,721214
LTBP2,all,sample,13149,14,0.00156761814316528,29,0.1065,Petti2019,721214
LOX,all,sample,13149,628,0.0469132258777128,682,4.776,Petti2019,721214
LOXL1,all,sample,13149,463,0.0310550264682085,492,3.5212,Petti2019,721214
LOXL2,all,sample,13149,25,0.00189314899200934,29,0.1901,Petti2019,721214
PLOD1,all,sample,13149,789,0.0553650466607975,842,6.0005,Petti2019,721214
PLOD2,all,sample,13149,7,0.00057142799275933,9,0.0532,Petti2019,721214
SERPINH1,all,sample,13149,299,0.0218834046659906,328,2.2739,Petti2019,721214
SERPINE1,all,sample,13149,54,0.0043073337797028,63,0.4107,Petti2019,721214
TIMP1,all,sample,13149,5713,0.511152612002578,9229,43.4482,Petti2019,721214
TIMP2,all,sample,13149,3767,0.295584115804583,4591,28.6486,Petti2019,721214
TIMP3,all,sample,13149,88,0.00767582949242794,114,0.6693,Petti2019,721214
MMP2,all,sample,13149,2891,0.221309741767143,3555,21.9865,Petti2019,721214
MMP9,all,sample,13149,1,5.57285882631128e-05,1,0.0076,Petti2019,721214
MMP14,all,sample,13149,37,0.00275181668265815,42,0.2814,Petti2019,721214
CTSK,all,sample,13149,159,0.01140906566261,162,1.2092,Petti2019,721214
ADAMTS1,all,sample,13149,36,0.00268436913072253,47,0.2738,Petti2019,721214
TGFB1,all,sample,13149,8294,0.78797511893591,14464,63.077,Petti2019,721214
TGFB2,all,sample,13149,6,0.000491128098592858,6,0.0456,Petti2019,721214
TGFB3,all,sample,13149,50,0.00343785446452657,53,0.3803,Petti2019,721214
TGFBR1,all,sample,13149,2169,0.163098613968403,2457,16.4956,Petti2019,721214
TGFBR2,all,sample,13149,3852,0.304353792841554,4783,29.295,Petti2019,721214
PDGFA,all,sample,13149,18,0.00121725608407051,18,0.1369,Petti2019,721214
PDGFB,all,sample,13149,3,0.000270231193529742,3,0.0228,Petti2019,721214
PDGFRA,all,sample,13149,10,0.000866272802526119,14,0.0761,Petti2019,721214
PDGFRB,all,sample,13149,170,0.0117103450586637,189,1.2929,Petti2019,721214
IGF1,all,sample,13149,31,0.002432728512417,39,0.2358,Petti2019,721214
IGF2,all,sample,13149,13,0.00114918714512002,20,0.0989,Petti2019,721214
VEGFA,all,sample,13149,90,0.00633303043392544,94,0.6845,Petti2019,721214
FGF2,all,sample,13149,2,0.000166815942391297,2,0.0152,Petti2019,721214
HGF,all,sample,13149,267,0.0199886761118172,280,2.0306,Petti2019,721214
OSM,all,sample,13149,1463,0.131397814371593,2828,11.1263,Petti2019,721214
OSMR,all,sample,13149,20,0.00151028169655377,24,0.1521,Petti2019,721214
IL11,all,sample,13149,2,0.000121283953574096,2,0.0152,Petti2019,721214
SPP1,all,sample,13149,5,0.000394784082886366,6,0.038,Petti2019,721214
IL1B,all,sample,13149,2585,0.209130860511031,3318,19.6593,Petti2019,721214
IL6,all,sample,13149,3,0.00032196987174652,4,0.0228,Petti2019,721214
TNF,all,sample,13149,462,0.0355052502320498,550,3.5136,Petti2019,721214
CXCL8,all,sample,13149,901,0.101252408166981,2461,6.8522,Petti2019,721214
IL10,all,sample,13149,2,0.000174466123248943,3,0.0152,Petti2019,721214
IFNG,all,sample,13149,2,0.000210667273779177,2,0.0152,Petti2019,721214
CCL2,all,sample,13149,18,0.00178921333828995,51,0.1369,Petti2019,721214
CCL3,all,sample,13149,160,0.0141637873075797,278,1.2168,Petti2019,721214
CCL4,all,sample,13149,52,0.00645998699886611,123,0.3955,Petti2019,721214
CXCL1,all,sample,13149,58,0.00418696278860999,61,0.4411,Petti2019,721214
CXCL2,all,sample,13149,1467,0.138173576729627,2892,11.1567,Petti2019,721214
IL18,all,sample,13149,7832,0.719839658394401,13395,59.5635,Petti2019,721214
NLRP3,all,sample,13149,1046,0.0753334360771606,1123,7.955,Petti2019,721214
S100A8,all,sample,13149,292,0.0344161622752359,1002,2.2207,Petti2019,721214
S100A9,all,sample,13149,399,0.043290648974727,1160,3.0345,Petti2019,721214
PF4,all,sample,13149,35,0.00315173264776568,65,0.2662,Petti2019,721214
PPBP,all,sample,13149,208,0.0166108316336332,402,1.5819,Petti2019,721214
VWF,all,sample,13149,471,0.0365856417903569,533,3.582,Petti2019,721214
ITGA2B,all,sample,13149,876,0.0657251210783089,974,6.6621,Petti2019,721214
GP9,all,sample,13149,294,0.0218223094351642,334,2.2359,Petti2019,721214
NFE2,all,sample,13149,11139,1.31913093914108,30409,84.7137,Petti2019,721214
GATA1,all,sample,13149,456,0.0491506153732835,895,3.4679,Petti2019,721214
MPL,all,sample,13149,389,0.0271454115743547,409,2.9584,Petti2019,721214
CALR,all,sample,13149,9157,0.982617487864676,22778,69.6403,Petti2019,721214
JAK2,all,sample,13149,1790,0.133387412130375,1973,13.6132,Petti2019,721214
LEPR,all,sample,13149,610,0.0462000536860676,754,4.6391,Petti2019,721214
CXCL12,all,sample,13149,13,0.00333655827311121,374,0.0989,Petti2019,721214
KITLG,all,sample,13149,93,0.00575155998738547,100,0.7073,Petti2019,721214
ANGPT1,all,sample,13149,5025,0.445828776798748,7682,38.2158,Petti2019,721214
VCAM1,all,sample,13149,10,0.00149471550719575,64,0.0761,Petti2019,721214
NES,all,sample,13149,8,0.000446454815308021,8,0.0608,Petti2019,721214
NGFR,all,sample,13149,10,0.00120172295491125,29,0.0761,Petti2019,721214
SFRP2,all,sample,13149,0,0,0,0,Petti2019,721214
SFRP4,all,sample,13149,38,0.00346749671458781,108,0.289,Petti2019,721214
GREM1,all,sample,13149,0,0,0,0,Petti2019,721214
FAP,all,sample,13149,3,0.000202103064553997,3,0.0228,Petti2019,721214
BGLAP,all,sample,13149,354,0.0289853814354612,509,2.6922,Petti2019,721214
RUNX2,all,sample,13149,2202,0.165346568502726,2504,16.7465,Petti2019,721214
SP7,all,sample,13149,2,0.000130997392220385,2,0.0152,Petti2019,721214
ACTA2,all,sample,13149,1875,0.139064865586885,2184,14.2596,Petti2019,721214
TAGLN,all,sample,13149,106,0.00886436880643473,172,0.8061,Petti2019,721214
RGS5,all,sample,13149,115,0.0077217288318862,116,0.8746,Petti2019,721214
MYH11,all,sample,13149,42,0.00274486641015134,42,0.3194,Petti2019,721214
CDH5,all,sample,13149,13,0.000886951140527503,14,0.0989,Petti2019,721214
PECAM1,all,sample,13149,2348,0.17885306361443,2764,17.8569,Petti2019,721214
EMCN,all,sample,13149,8,0.000585324913061384,9,0.0608,Petti2019,721214
HIF1A,all,sample,13149,4055,0.3224509822905,5103,30.8388,Petti2019,721214
EPAS1,all,sample,13149,146,0.0102560130164741,158,1.1104,Petti2019,721214
CA9,all,sample,13149,39,0.00218661925431861,39,0.2966,Petti2019,721214
LDHA,all,sample,13149,9087,0.920738511736045,18786,69.1079,Petti2019,721214
SLC2A1,all,sample,13149,415,0.0291412031156113,427,3.1561,Petti2019,721214
PGK1,all,sample,13149,7134,0.644378558855748,11747,54.2551,Petti2019,721214
ADM,all,sample,13149,2,0.000124510213731782,2,0.0152,Petti2019,721214
BNIP3,all,sample,13149,2646,0.193011714554839,2970,20.1232,Petti2019,721214
NDRG1,all,sample,13149,1106,0.08064931514508,1173,8.4113,Petti2019,721214
SNAI1,all,sample,13149,30,0.00183626952970359,31,0.2282,Petti2019,721214
SNAI2,all,sample,13149,7,0.000844073345459318,18,0.0532,Petti2019,721214
TWIST1,all,sample,13149,14,0.00107081128261595,14,0.1065,Petti2019,721214
ZEB1,all,sample,13149,2420,0.18361154236232,2817,18.4044,Petti2019,721214
ZEB2,all,sample,13149,6599,0.596668901251547,10678,50.1863,Petti2019,721214
VIM,all,sample,13149,13027,3.23237861672596,286369,99.0722,Petti2019,721214
CDH2,all,sample,13149,1,5.74793413548957e-05,1,0.0076,Petti2019,721214
NECTIN4,all,sample,13149,0,0,0,0,Petti2019,721214
NECTIN1,all,sample,13149,0,0,0,0,Petti2019,721214
NECTIN2,all,sample,13149,0,0,0,0,Petti2019,721214
NECTIN3,all,sample,13149,0,0,0,0,Petti2019,721214
PVR,all,sample,13149,533,0.036987542239708,560,4.0535,Petti2019,721214
TIGIT,all,sample,13149,36,0.00415770093335968,42,0.2738,Petti2019,721214
CD226,all,sample,13149,34,0.00288832870763751,34,0.2586,Petti2019,721214
CD96,all,sample,13149,5295,0.445039078234314,7575,40.2692,Petti2019,721214
C1QA,all,sample,13149,4,0.00031434500089793,4,0.0304,Petti2019,721214
C1QB,all,sample,13149,0,0,0,0,Petti2019,721214
C1QC,all,sample,13149,1,0.000112502138397887,1,0.0076,Petti2019,721214
CD163,all,sample,13149,1,7.974524166601e-05,1,0.0076,Petti2019,721214
MRC1,all,sample,13149,496,0.0342539530235942,540,3.7721,Petti2019,721214
VSIG4,all,sample,13149,11,0.000865146027140478,11,0.0837,Petti2019,721214
SELENOP,all,sample,13149,0,0,0,0,Petti2019,721214
STAB1,all,sample,13149,1626,0.122126270836725,2244,12.366,Petti2019,721214
LYVE1,all,sample,13149,1,0.000167020961381548,4,0.0076,Petti2019,721214
MAF,all,sample,13149,470,0.0374965356330076,521,3.5744,Petti2019,721214
FCN1,all,sample,13149,84,0.00791873946295777,148,0.6388,Petti2019,721214
S100A12,all,sample,13149,66,0.00633752798492518,107,0.5019,Petti2019,721214
SELL,all,sample,13149,5071,0.445580049459307,7815,38.5657,Petti2019,721214
CSF3R,all,sample,13149,6639,0.647455912378607,13866,50.4905,Petti2019,721214
PLAC8,all,sample,13149,3967,0.316895032196666,5180,30.1696,Petti2019,721214
CTGF,all,sample,13149,7,0.000942154030691077,26,0.0532,Petti2019,721214
CYR61,all,sample,13149,16,0.00109355274270116,23,0.1217,Petti2019,721214
PVRL4,all,sample,13149,22,0.00132195008424126,22,0.1673,Petti2019,721214
PVRL1,all,sample,13149,183,0.0129007660415807,195,1.3917,Petti2019,721214
PVRL2,all,sample,13149,1750,0.128074702630236,1953,13.309,Petti2019,721214
PVRL3,all,sample,13149,2,0.000174971482656135,2,0.0152,Petti2019,721214
SEPP1,all,sample,13149,9042,0.988679572131799,22486,68.7657,Petti2019,721214
COL1A1,HSC_MPP,bin,6459,1,0.00018358592930168,1,0.0155,Petti2019,721214
COL1A2,HSC_MPP,bin,6459,0,0,0,0,Petti2019,721214
COL3A1,HSC_MPP,bin,6459,1,0.0001929392876113,1,0.0155,Petti2019,721214
COL4A1,HSC_MPP,bin,6459,0,0,0,0,Petti2019,721214
COL5A1,HSC_MPP,bin,6459,54,0.00780566734951543,55,0.836,Petti2019,721214
COL5A2,HSC_MPP,bin,6459,16,0.00223373310229848,16,0.2477,Petti2019,721214
COL6A1,HSC_MPP,bin,6459,191,0.0313342887877453,229,2.9571,Petti2019,721214
COL6A2,HSC_MPP,bin,6459,26,0.00408824829264824,26,0.4025,Petti2019,721214
COL6A3,HSC_MPP,bin,6459,0,0,0,0,Petti2019,721214
COL11A1,HSC_MPP,bin,6459,0,0,0,0,Petti2019,721214
FN1,HSC_MPP,bin,6459,2,0.000288595596961763,2,0.031,Petti2019,721214
LUM,HSC_MPP,bin,6459,3,0.000469511912299351,3,0.0464,Petti2019,721214
DCN,HSC_MPP,bin,6459,0,0,0,0,Petti2019,721214
POSTN,HSC_MPP,bin,6459,0,0,0,0,Petti2019,721214
SPARC,HSC_MPP,bin,6459,202,0.0284977791264537,225,3.1274,Petti2019,721214
BGN,HSC_MPP,bin,6459,0,0,0,0,Petti2019,721214
VCAN,HSC_MPP,bin,6459,15,0.00234808526057746,17,0.2322,Petti2019,721214
ELN,HSC_MPP,bin,6459,176,0.0259970046994407,190,2.7249,Petti2019,721214
FBN1,HSC_MPP,bin,6459,68,0.00970016469516005,69,1.0528,Petti2019,721214
MGP,HSC_MPP,bin,6459,16,0.00237113308375003,18,0.2477,Petti2019,721214
OGN,HSC_MPP,bin,6459,36,0.00476325555008119,36,0.5574,Petti2019,721214
ASPN,HSC_MPP,bin,6459,4,0.000558974241887496,4,0.0619,Petti2019,721214
TNC,HSC_MPP,bin,6459,4,0.000530564552427978,4,0.0619,Petti2019,721214
LTBP1,HSC_MPP,bin,6459,57,0.00977181569388203,80,0.8825,Petti2019,721214
LTBP2,HSC_MPP,bin,6459,2,0.000362232515736655,2,0.031,Petti2019,721214
LOX,HSC_MPP,bin,6459,358,0.0541451185667882,383,5.5427,Petti2019,721214
LOXL1,HSC_MPP,bin,6459,216,0.030925554043607,225,3.3442,Petti2019,721214
LOXL2,HSC_MPP,bin,6459,13,0.00191793591297792,13,0.2013,Petti2019,721214
PLOD1,HSC_MPP,bin,6459,353,0.0514520210839957,376,5.4652,Petti2019,721214
PLOD2,HSC_MPP,bin,6459,0,0,0,0,Petti2019,721214
SERPINH1,HSC_MPP,bin,6459,154,0.022822851024193,160,2.3843,Petti2019,721214
SERPINE1,HSC_MPP,bin,6459,35,0.00575182724751219,40,0.5419,Petti2019,721214
TIMP1,HSC_MPP,bin,6459,3068,0.567497966716708,4935,47.4996,Petti2019,721214
TIMP2,HSC_MPP,bin,6459,2007,0.328025691191971,2488,31.0729,Petti2019,721214
TIMP3,HSC_MPP,bin,6459,6,0.000747407716503629,6,0.0929,Petti2019,721214
MMP2,HSC_MPP,bin,6459,1307,0.208025687525004,1577,20.2353,Petti2019,721214
MMP9,HSC_MPP,bin,6459,0,0,0,0,Petti2019,721214
MMP14,HSC_MPP,bin,6459,15,0.00221064982287766,15,0.2322,Petti2019,721214
CTSK,HSC_MPP,bin,6459,70,0.0105095368789852,70,1.0838,Petti2019,721214
