gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,8352,6,0.000844702564130624,6,0.0718,GSE185381,GSM5613745_2019-07-01-count-2
COL1A2,all,sample,8352,1,0.00019780210929088,1,0.012,GSE185381,GSM5613745_2019-07-01-count-2
COL3A1,all,sample,8352,0,0,0,0,GSE185381,GSM5613745_2019-07-01-count-2
COL4A1,all,sample,8352,1,0.000165242033867791,1,0.012,GSE185381,GSM5613745_2019-07-01-count-2
COL5A1,all,sample,8352,25,0.00277930176080629,25,0.2993,GSE185381,GSM5613745_2019-07-01-count-2
COL5A2,all,sample,8352,11,0.00135180789348681,11,0.1317,GSE185381,GSM5613745_2019-07-01-count-2
COL6A1,all,sample,8352,22,0.00250320024770953,22,0.2634,GSE185381,GSM5613745_2019-07-01-count-2
COL6A2,all,sample,8352,92,0.0166085271120724,103,1.1015,GSE185381,GSM5613745_2019-07-01-count-2
COL6A3,all,sample,8352,15,0.00206593868607941,15,0.1796,GSE185381,GSM5613745_2019-07-01-count-2
COL11A1,all,sample,8352,0,0,0,0,GSE185381,GSM5613745_2019-07-01-count-2
FN1,all,sample,8352,295,0.0564124973173579,593,3.5321,GSE185381,GSM5613745_2019-07-01-count-2
LUM,all,sample,8352,0,0,0,0,GSE185381,GSM5613745_2019-07-01-count-2
DCN,all,sample,8352,0,0,0,0,GSE185381,GSM5613745_2019-07-01-count-2
POSTN,all,sample,8352,0,0,0,0,GSE185381,GSM5613745_2019-07-01-count-2
SPARC,all,sample,8352,1407,0.188625734674947,1775,16.8463,GSE185381,GSM5613745_2019-07-01-count-2
BGN,all,sample,8352,1,8.9873371766298e-05,1,0.012,GSE185381,GSM5613745_2019-07-01-count-2
VCAN,all,sample,8352,2514,0.666196426652678,11926,30.1006,GSE185381,GSM5613745_2019-07-01-count-2
ELN,all,sample,8352,3,0.00042069689319372,3,0.0359,GSE185381,GSM5613745_2019-07-01-count-2
FBN1,all,sample,8352,49,0.005601248095056,49,0.5867,GSE185381,GSM5613745_2019-07-01-count-2
MGP,all,sample,8352,4,0.000595281671258073,4,0.0479,GSE185381,GSM5613745_2019-07-01-count-2
OGN,all,sample,8352,7,0.000912010947678715,7,0.0838,GSE185381,GSM5613745_2019-07-01-count-2
