gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,2358,322,0.247960453645009,959,13.6556,Chen2023,AML162_niche_immune
COL1A2,all,sample,2358,309,0.263086784022235,1114,13.1043,Chen2023,AML162_niche_immune
COL3A1,all,sample,2358,286,0.231109210708132,966,12.1289,Chen2023,AML162_niche_immune
COL4A1,all,sample,2358,176,0.125638354435274,448,7.464,Chen2023,AML162_niche_immune
COL5A1,all,sample,2358,186,0.110343764886616,281,7.888,Chen2023,AML162_niche_immune
COL5A2,all,sample,2358,151,0.0910242602941236,252,6.4037,Chen2023,AML162_niche_immune
COL6A1,all,sample,2358,388,0.373606984115818,1981,16.4546,Chen2023,AML162_niche_immune
COL6A2,all,sample,2358,419,0.432004344798414,2641,17.7693,Chen2023,AML162_niche_immune
COL6A3,all,sample,2358,324,0.289492576978506,1454,13.7405,Chen2023,AML162_niche_immune
COL11A1,all,sample,2358,59,0.033775591143385,81,2.5021,Chen2023,AML162_niche_immune
FN1,all,sample,2358,303,0.26395210986546,1327,12.8499,Chen2023,AML162_niche_immune
LUM,all,sample,2358,333,0.311004839451311,1554,14.1221,Chen2023,AML162_niche_immune
DCN,all,sample,2358,362,0.397827195220627,2663,15.352,Chen2023,AML162_niche_immune
POSTN,all,sample,2358,5,0.00240482240185375,6,0.212,Chen2023,AML162_niche_immune
SPARC,all,sample,2358,281,0.195403504618798,661,11.9169,Chen2023,AML162_niche_immune
BGN,all,sample,2358,191,0.120300458421286,351,8.1001,Chen2023,AML162_niche_immune
VCAN,all,sample,2358,376,0.380537017692406,2442,15.9457,Chen2023,AML162_niche_immune
ELN,all,sample,2358,4,0.00234826755707608,4,0.1696,Chen2023,AML162_niche_immune
FBN1,all,sample,2358,302,0.257284236835558,1129,12.8075,Chen2023,AML162_niche_immune
MGP,all,sample,2358,344,0.351224406123005,2301,14.5886,Chen2023,AML162_niche_immune
OGN,all,sample,2358,0,0,0,0,Chen2023,AML162_niche_immune
ASPN,all,sample,2358,0,0,0,0,Chen2023,AML162_niche_immune
TNC,all,sample,2358,340,0.342585013791419,1998,14.419,Chen2023,AML162_niche_immune
LTBP1,all,sample,2358,53,0.0255322063948804,58,2.2477,Chen2023,AML162_niche_immune
LTBP2,all,sample,2358,245,0.172154901869277,547,10.3902,Chen2023,AML162_niche_immune
LOX,all,sample,2358,131,0.0818427456697768,234,5.5556,Chen2023,AML162_niche_immune
LOXL1,all,sample,2358,70,0.0336589927795459,78,2.9686,Chen2023,AML162_niche_immune
LOXL2,all,sample,2358,86,0.0442834102549305,109,3.6472,Chen2023,AML162_niche_immune
PLOD1,all,sample,2358,91,0.0373010212195873,106,3.8592,Chen2023,AML162_niche_immune
PLOD2,all,sample,2358,236,0.162669250060383,471,10.0085,Chen2023,AML162_niche_immune
SERPINH1,all,sample,2358,201,0.12546456421313,346,8.5242,Chen2023,AML162_niche_immune
SERPINE1,all,sample,2358,216,0.157382031034894,620,9.1603,Chen2023,AML162_niche_immune
TIMP1,all,sample,2358,848,0.538987705701893,2531,35.9627,Chen2023,AML162_niche_immune
TIMP2,all,sample,2358,535,0.264642588338845,941,22.6887,Chen2023,AML162_niche_immune
TIMP3,all,sample,2358,288,0.253227341907379,1331,12.2137,Chen2023,AML162_niche_immune
MMP2,all,sample,2358,181,0.104959731551051,272,7.676,Chen2023,AML162_niche_immune
MMP9,all,sample,2358,25,0.0131525460785574,26,1.0602,Chen2023,AML162_niche_immune
MMP14,all,sample,2358,140,0.0803677228071268,189,5.9372,Chen2023,AML162_niche_immune
CTSK,all,sample,2358,99,0.0488075815886276,110,4.1985,Chen2023,AML162_niche_immune
ADAMTS1,all,sample,2358,325,0.303954165911331,1560,13.7829,Chen2023,AML162_niche_immune
TGFB1,all,sample,2358,1134,0.738327166551924,2509,48.0916,Chen2023,AML162_niche_immune
TGFB2,all,sample,2358,27,0.0156228686014255,33,1.145,Chen2023,AML162_niche_immune
TGFB3,all,sample,2358,35,0.0170244882358501,38,1.4843,Chen2023,AML162_niche_immune
TGFBR1,all,sample,2358,231,0.105021558226348,268,9.7964,Chen2023,AML162_niche_immune
TGFBR2,all,sample,2358,724,0.425046787445157,1168,30.704,Chen2023,AML162_niche_immune
PDGFA,all,sample,2358,80,0.0388985726000465,111,3.3927,Chen2023,AML162_niche_immune
PDGFB,all,sample,2358,6,0.00287014674615641,7,0.2545,Chen2023,AML162_niche_immune
PDGFRA,all,sample,2358,177,0.108073256001073,294,7.5064,Chen2023,AML162_niche_immune
PDGFRB,all,sample,2358,265,0.181410227232445,575,11.2383,Chen2023,AML162_niche_immune
IGF1,all,sample,2358,138,0.0602613562422527,236,5.8524,Chen2023,AML162_niche_immune
IGF2,all,sample,2358,228,0.163843723528343,521,9.6692,Chen2023,AML162_niche_immune
