gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,2617,27,0.00961345469170159,28,1.0317,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
COL1A2,all,sample,2617,0,0,0,0,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
COL3A1,all,sample,2617,0,0,0,0,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
COL4A1,all,sample,2617,1,0.000271167746302043,1,0.0382,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
COL5A1,all,sample,2617,1,0.00047444616655809,1,0.0382,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
COL5A2,all,sample,2617,2,0.00082976271270869,2,0.0764,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
COL6A1,all,sample,2617,15,0.00589501694911041,15,0.5732,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
COL6A2,all,sample,2617,280,0.135347116997628,377,10.6993,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
COL6A3,all,sample,2617,10,0.00394221903438902,10,0.3821,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
COL11A1,all,sample,2617,0,0,0,0,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
FN1,all,sample,2617,20,0.0080876604256368,33,0.7642,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
LUM,all,sample,2617,0,0,0,0,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
DCN,all,sample,2617,0,0,0,0,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
POSTN,all,sample,2617,1,0.000225284673778199,1,0.0382,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
SPARC,all,sample,2617,48,0.0146519810809653,68,1.8342,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
BGN,all,sample,2617,0,0,0,0,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
VCAN,all,sample,2617,322,0.251248913855068,2394,12.3042,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
ELN,all,sample,2617,0,0,0,0,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
FBN1,all,sample,2617,2,0.000841079675614597,2,0.0764,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
MGP,all,sample,2617,8,0.00336688317360762,9,0.3057,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
OGN,all,sample,2617,4,0.00164846512172212,4,0.1528,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
ASPN,all,sample,2617,2,0.000789883908807915,2,0.0764,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
TNC,all,sample,2617,4,0.00136957510537403,4,0.1528,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
LTBP1,all,sample,2617,6,0.00309269688215129,7,0.2293,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
LTBP2,all,sample,2617,9,0.00371340151054996,9,0.3439,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
LOX,all,sample,2617,3,0.00131915809771036,4,0.1146,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
LOXL1,all,sample,2617,29,0.0112763726906023,31,1.1081,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
LOXL2,all,sample,2617,9,0.00317901867870338,9,0.3439,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
PLOD1,all,sample,2617,64,0.0242486105688446,71,2.4455,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
PLOD2,all,sample,2617,3,0.000833744297963495,3,0.1146,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
SERPINH1,all,sample,2617,16,0.00601749386621564,18,0.6114,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
SERPINE1,all,sample,2617,22,0.00736356307592036,24,0.8407,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
TIMP1,all,sample,2617,853,0.428243079648971,1963,32.5946,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
TIMP2,all,sample,2617,266,0.108324048638377,433,10.1643,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
TIMP3,all,sample,2617,1,0.00024332616193384,1,0.0382,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
MMP2,all,sample,2617,18,0.00484000443471896,18,0.6878,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
MMP9,all,sample,2617,16,0.00572787920838582,17,0.6114,GSE185381,GSM5613777_2020-09-11-AML4340_AML1371-c1
