gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,8497,9,0.00153672146975883,9,0.1059,GSE185381,GSM5613746_2019-07-01-count-3
COL1A2,all,sample,8497,3,0.00034513596595961,4,0.0353,GSE185381,GSM5613746_2019-07-01-count-3
COL3A1,all,sample,8497,0,0,0,0,GSE185381,GSM5613746_2019-07-01-count-3
COL4A1,all,sample,8497,0,0,0,0,GSE185381,GSM5613746_2019-07-01-count-3
COL5A1,all,sample,8497,26,0.00346893252294501,26,0.306,GSE185381,GSM5613746_2019-07-01-count-3
COL5A2,all,sample,8497,13,0.00167444740257896,13,0.153,GSE185381,GSM5613746_2019-07-01-count-3
COL6A1,all,sample,8497,21,0.00288131386922426,22,0.2471,GSE185381,GSM5613746_2019-07-01-count-3
COL6A2,all,sample,8497,80,0.0154452746526967,88,0.9415,GSE185381,GSM5613746_2019-07-01-count-3
COL6A3,all,sample,8497,11,0.00160813232488792,11,0.1295,GSE185381,GSM5613746_2019-07-01-count-3
COL11A1,all,sample,8497,0,0,0,0,GSE185381,GSM5613746_2019-07-01-count-3
FN1,all,sample,8497,290,0.0609406879007141,689,3.413,GSE185381,GSM5613746_2019-07-01-count-3
LUM,all,sample,8497,0,0,0,0,GSE185381,GSM5613746_2019-07-01-count-3
DCN,all,sample,8497,0,0,0,0,GSE185381,GSM5613746_2019-07-01-count-3
POSTN,all,sample,8497,0,0,0,0,GSE185381,GSM5613746_2019-07-01-count-3
SPARC,all,sample,8497,1370,0.186909636632203,1689,16.1233,GSE185381,GSM5613746_2019-07-01-count-3
BGN,all,sample,8497,0,0,0,0,GSE185381,GSM5613746_2019-07-01-count-3
VCAN,all,sample,8497,2373,0.646472261200633,11229,27.9275,GSE185381,GSM5613746_2019-07-01-count-3
ELN,all,sample,8497,4,0.000464459110116217,4,0.0471,GSE185381,GSM5613746_2019-07-01-count-3
