gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,3132,72,0.0350001550560873,127,2.2989,Chen2023,NBM4_Niche_Immune
COL1A2,all,sample,3132,117,0.0870873869541954,560,3.7356,Chen2023,NBM4_Niche_Immune
COL3A1,all,sample,3132,86,0.0505681356984165,231,2.7458,Chen2023,NBM4_Niche_Immune
COL4A1,all,sample,3132,7,0.00254767767910237,8,0.2235,Chen2023,NBM4_Niche_Immune
COL5A1,all,sample,3132,30,0.0124826069146433,35,0.9579,Chen2023,NBM4_Niche_Immune
COL5A2,all,sample,3132,19,0.00803718579707194,20,0.6066,Chen2023,NBM4_Niche_Immune
COL6A1,all,sample,3132,115,0.0594686983973056,219,3.6718,Chen2023,NBM4_Niche_Immune
COL6A2,all,sample,3132,174,0.0926947094598335,347,5.5556,Chen2023,NBM4_Niche_Immune
COL6A3,all,sample,3132,46,0.0201850749856173,58,1.4687,Chen2023,NBM4_Niche_Immune
COL11A1,all,sample,3132,10,0.00522642924537163,19,0.3193,Chen2023,NBM4_Niche_Immune
FN1,all,sample,3132,63,0.0363889427463042,176,2.0115,Chen2023,NBM4_Niche_Immune
LUM,all,sample,3132,102,0.0637800001310834,336,3.2567,Chen2023,NBM4_Niche_Immune
DCN,all,sample,3132,131,0.116534686237743,1032,4.1826,Chen2023,NBM4_Niche_Immune
POSTN,all,sample,3132,0,0,0,0,Chen2023,NBM4_Niche_Immune
SPARC,all,sample,3132,92,0.0488797834401166,178,2.9374,Chen2023,NBM4_Niche_Immune
BGN,all,sample,3132,63,0.0289999677518912,94,2.0115,Chen2023,NBM4_Niche_Immune
VCAN,all,sample,3132,132,0.15012044764318,2965,4.2146,Chen2023,NBM4_Niche_Immune
ELN,all,sample,3132,0,0,0,0,Chen2023,NBM4_Niche_Immune
FBN1,all,sample,3132,114,0.0868868622198108,654,3.6398,Chen2023,NBM4_Niche_Immune
MGP,all,sample,3132,121,0.088113830366972,649,3.8633,Chen2023,NBM4_Niche_Immune
OGN,all,sample,3132,2,0.00167817515257556,10,0.0639,Chen2023,NBM4_Niche_Immune
ASPN,all,sample,3132,2,0.00144674723540918,8,0.0639,Chen2023,NBM4_Niche_Immune
TNC,all,sample,3132,103,0.0750000188299487,500,3.2886,Chen2023,NBM4_Niche_Immune
LTBP1,all,sample,3132,16,0.00645061727297505,17,0.5109,Chen2023,NBM4_Niche_Immune
LTBP2,all,sample,3132,106,0.0676500804939469,329,3.3844,Chen2023,NBM4_Niche_Immune
LOX,all,sample,3132,17,0.00629577847788533,18,0.5428,Chen2023,NBM4_Niche_Immune
LOXL1,all,sample,3132,42,0.016823779683604,47,1.341,Chen2023,NBM4_Niche_Immune
LOXL2,all,sample,3132,7,0.0022984217468281,7,0.2235,Chen2023,NBM4_Niche_Immune
PLOD1,all,sample,3132,31,0.0139993296622653,33,0.9898,Chen2023,NBM4_Niche_Immune
PLOD2,all,sample,3132,32,0.0153898613821564,60,1.0217,Chen2023,NBM4_Niche_Immune
SERPINH1,all,sample,3132,56,0.025334789933123,79,1.788,Chen2023,NBM4_Niche_Immune
SERPINE1,all,sample,3132,4,0.0026067868955577,23,0.1277,Chen2023,NBM4_Niche_Immune
TIMP1,all,sample,3132,878,0.438268561335603,1695,28.0332,Chen2023,NBM4_Niche_Immune
TIMP2,all,sample,3132,155,0.0727661108013344,244,4.9489,Chen2023,NBM4_Niche_Immune
