gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
COL1A2,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
COL3A1,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
COL4A1,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
COL5A1,all,sample,908,3,0.00560916967056873,4,0.3304,GSE116256,AML419A-D0
COL5A2,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
COL6A1,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
COL6A2,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
COL6A3,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
COL11A1,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
FN1,all,sample,908,18,0.0370148859350937,50,1.9824,GSE116256,AML419A-D0
LUM,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
DCN,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
POSTN,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
SPARC,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
BGN,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
VCAN,all,sample,908,513,1.74766802480735,3632,56.4978,GSE116256,AML419A-D0
ELN,all,sample,908,1,0.00131204406210684,1,0.1101,GSE116256,AML419A-D0
FBN1,all,sample,908,2,0.00268625459468676,2,0.2203,GSE116256,AML419A-D0
MGP,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
OGN,all,sample,908,2,0.00394546637660722,4,0.2203,GSE116256,AML419A-D0
ASPN,all,sample,908,1,0.0011901683108979,1,0.1101,GSE116256,AML419A-D0
TNC,all,sample,908,1,0.00108725569064228,1,0.1101,GSE116256,AML419A-D0
LTBP1,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
LTBP2,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
LOX,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
LOXL1,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
LOXL2,all,sample,908,2,0.00291487869203093,3,0.2203,GSE116256,AML419A-D0
PLOD1,all,sample,908,34,0.0642250244542127,50,3.7445,GSE116256,AML419A-D0
PLOD2,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
SERPINH1,all,sample,908,2,0.00336452313763739,2,0.2203,GSE116256,AML419A-D0
SERPINE1,all,sample,908,3,0.00551138985341895,3,0.3304,GSE116256,AML419A-D0
TIMP1,all,sample,908,108,0.194017906728143,143,11.8943,GSE116256,AML419A-D0
TIMP2,all,sample,908,106,0.187890188618701,128,11.674,GSE116256,AML419A-D0
TIMP3,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
MMP2,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
MMP9,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
MMP14,all,sample,908,3,0.00441331655654756,3,0.3304,GSE116256,AML419A-D0
CTSK,all,sample,908,2,0.00332263435803467,2,0.2203,GSE116256,AML419A-D0
ADAMTS1,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
TGFB1,all,sample,908,115,0.191139059879739,139,12.6652,GSE116256,AML419A-D0
TGFB2,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
TGFB3,all,sample,908,7,0.0119294294007812,8,0.7709,GSE116256,AML419A-D0
TGFBR1,all,sample,908,63,0.119475373379905,93,6.9383,GSE116256,AML419A-D0
TGFBR2,all,sample,908,90,0.165897818003526,128,9.9119,GSE116256,AML419A-D0
PDGFA,all,sample,908,57,0.0980622555393123,65,6.2775,GSE116256,AML419A-D0
PDGFB,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
PDGFRA,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
PDGFRB,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
IGF1,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
IGF2,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
VEGFA,all,sample,908,10,0.0173628424231211,11,1.1013,GSE116256,AML419A-D0
FGF2,all,sample,908,4,0.00642410483298267,4,0.4405,GSE116256,AML419A-D0
HGF,all,sample,908,35,0.0755521408962671,63,3.8546,GSE116256,AML419A-D0
OSM,all,sample,908,11,0.0203385509554202,12,1.2115,GSE116256,AML419A-D0
OSMR,all,sample,908,4,0.00604140214442471,4,0.4405,GSE116256,AML419A-D0
IL11,all,sample,908,2,0.00427618183592788,2,0.2203,GSE116256,AML419A-D0
SPP1,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
IL1B,all,sample,908,56,0.10558621521819,86,6.1674,GSE116256,AML419A-D0
IL6,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
TNF,all,sample,908,8,0.012720149865176,9,0.8811,GSE116256,AML419A-D0
CXCL8,all,sample,908,47,0.0983507446061598,117,5.1762,GSE116256,AML419A-D0
IL10,all,sample,908,1,0.00197238614721838,1,0.1101,GSE116256,AML419A-D0
IFNG,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
CCL2,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
CCL3,all,sample,908,8,0.0159027755114284,9,0.8811,GSE116256,AML419A-D0
CCL4,all,sample,908,0,0,0,0,GSE116256,AML419A-D0
CXCL1,all,sample,908,2,0.00262805651740404,2,0.2203,GSE116256,AML419A-D0
