gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,1656,40,0.0260970524981817,45,2.4155,E-MTAB-11536,640C-BMA
COL1A2,all,sample,1656,0,0,0,0,E-MTAB-11536,640C-BMA
COL3A1,all,sample,1656,0,0,0,0,E-MTAB-11536,640C-BMA
COL4A1,all,sample,1656,0,0,0,0,E-MTAB-11536,640C-BMA
COL5A1,all,sample,1656,10,0.00573864207117718,17,0.6039,E-MTAB-11536,640C-BMA
COL5A2,all,sample,1656,0,0,0,0,E-MTAB-11536,640C-BMA
COL6A1,all,sample,1656,16,0.00976178189810179,17,0.9662,E-MTAB-11536,640C-BMA
COL6A2,all,sample,1656,150,0.118241643275859,222,9.058,E-MTAB-11536,640C-BMA
COL6A3,all,sample,1656,22,0.0122757357021982,22,1.3285,E-MTAB-11536,640C-BMA
COL11A1,all,sample,1656,0,0,0,0,E-MTAB-11536,640C-BMA
FN1,all,sample,1656,15,0.0145864097479497,118,0.9058,E-MTAB-11536,640C-BMA
LUM,all,sample,1656,0,0,0,0,E-MTAB-11536,640C-BMA
DCN,all,sample,1656,0,0,0,0,E-MTAB-11536,640C-BMA
POSTN,all,sample,1656,0,0,0,0,E-MTAB-11536,640C-BMA
SPARC,all,sample,1656,22,0.00979468902311647,28,1.3285,E-MTAB-11536,640C-BMA
BGN,all,sample,1656,0,0,0,0,E-MTAB-11536,640C-BMA
VCAN,all,sample,1656,255,0.375954095501644,4092,15.3986,E-MTAB-11536,640C-BMA
ELN,all,sample,1656,3,0.00114725802948565,3,0.1812,E-MTAB-11536,640C-BMA
FBN1,all,sample,1656,6,0.00242161866923362,7,0.3623,E-MTAB-11536,640C-BMA
MGP,all,sample,1656,2,0.00151382282205507,3,0.1208,E-MTAB-11536,640C-BMA
OGN,all,sample,1656,3,0.00125086277251334,3,0.1812,E-MTAB-11536,640C-BMA
ASPN,all,sample,1656,1,0.000386696904083931,1,0.0604,E-MTAB-11536,640C-BMA
TNC,all,sample,1656,0,0,0,0,E-MTAB-11536,640C-BMA
LTBP1,all,sample,1656,2,0.00161944379042726,7,0.1208,E-MTAB-11536,640C-BMA
LTBP2,all,sample,1656,4,0.00272375476938722,4,0.2415,E-MTAB-11536,640C-BMA
