gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,6710,2932,0.778550913615101,76549,43.696,GSE253355,GSM8019223_H41
COL1A2,all,sample,6710,3279,1.1123122841783,108129,48.8674,GSE253355,GSM8019223_H41
COL3A1,all,sample,6710,3127,1.07391323460404,141883,46.6021,GSE253355,GSM8019223_H41
COL4A1,all,sample,6710,2041,0.339205565383369,10463,30.4173,GSE253355,GSM8019223_H41
COL5A1,all,sample,6710,2654,0.407215969195111,12825,39.5529,GSE253355,GSM8019223_H41
COL5A2,all,sample,6710,2715,0.642177855368708,35179,40.462,GSE253355,GSM8019223_H41
COL6A1,all,sample,6710,2980,0.691908523331084,41344,44.4113,GSE253355,GSM8019223_H41
COL6A2,all,sample,6710,3041,0.76932957663283,40438,45.3204,GSE253355,GSM8019223_H41
COL6A3,all,sample,6710,2519,0.608643083700413,36691,37.541,GSE253355,GSM8019223_H41
COL11A1,all,sample,6710,1488,0.26264241205303,8411,22.1759,GSE253355,GSM8019223_H41
FN1,all,sample,6710,2919,0.694559236430828,90732,43.5022,GSE253355,GSM8019223_H41
LUM,all,sample,6710,2732,0.749418675137598,47739,40.7154,GSE253355,GSM8019223_H41
DCN,all,sample,6710,2868,0.962804014014199,69022,42.7422,GSE253355,GSM8019223_H41
POSTN,all,sample,6710,109,0.0189891388640594,1235,1.6244,GSE253355,GSM8019223_H41
SPARC,all,sample,6710,3333,0.722137325931869,37368,49.6721,GSE253355,GSM8019223_H41
BGN,all,sample,6710,2014,0.299571598283549,9942,30.0149,GSE253355,GSM8019223_H41
VCAN,all,sample,6710,3468,1.55305594665137,263872,51.6841,GSE253355,GSM8019223_H41
ELN,all,sample,6710,431,0.0421023287039051,845,6.4232,GSE253355,GSM8019223_H41
FBN1,all,sample,6710,3257,1.01178735133688,67996,48.5395,GSE253355,GSM8019223_H41
MGP,all,sample,6710,3722,1.38741838778221,188350,55.4694,GSE253355,GSM8019223_H41
OGN,all,sample,6710,487,0.0714814050619073,5370,7.2578,GSE253355,GSM8019223_H41
ASPN,all,sample,6710,545,0.0939109561582194,13609,8.1222,GSE253355,GSM8019223_H41
TNC,all,sample,6710,807,0.191117741137397,12853,12.0268,GSE253355,GSM8019223_H41
LTBP1,all,sample,6710,2817,0.515407727003109,17729,41.9821,GSE253355,GSM8019223_H41
LTBP2,all,sample,6710,1367,0.171609410543415,3710,20.3726,GSE253355,GSM8019223_H41
LOX,all,sample,6710,1226,0.140289234522093,3701,18.2712,GSE253355,GSM8019223_H41
LOXL1,all,sample,6710,1264,0.123866535890212,2359,18.8376,GSE253355,GSM8019223_H41
LOXL2,all,sample,6710,1433,0.205459446043404,7253,21.3562,GSE253355,GSM8019223_H41
PLOD1,all,sample,6710,1102,0.0821623983162328,1593,16.4232,GSE253355,GSM8019223_H41
PLOD2,all,sample,6710,2436,0.444449317728,22003,36.304,GSE253355,GSM8019223_H41
SERPINH1,all,sample,6710,2530,0.35495216584262,8402,37.7049,GSE253355,GSM8019223_H41
SERPINE1,all,sample,6710,858,0.145711280104535,6577,12.7869,GSE253355,GSM8019223_H41
TIMP1,all,sample,6710,3888,0.655437557784504,37554,57.9434,GSE253355,GSM8019223_H41
TIMP2,all,sample,6710,4450,0.678849000513535,18361,66.3189,GSE253355,GSM8019223_H41
TIMP3,all,sample,6710,2172,0.430569009390447,18520,32.3696,GSE253355,GSM8019223_H41
MMP2,all,sample,6710,2438,0.425610923820477,11849,36.3338,GSE253355,GSM8019223_H41
MMP9,all,sample,6710,64,0.013450576526814,119,0.9538,GSE253355,GSM8019223_H41
MMP14,all,sample,6710,1662,0.185959277234463,3551,24.769,GSE253355,GSM8019223_H41
CTSK,all,sample,6710,1633,0.190779559697057,4166,24.3368,GSE253355,GSM8019223_H41
ADAMTS1,all,sample,6710,1904,0.392200423313093,14652,28.3756,GSE253355,GSM8019223_H41
TGFB1,all,sample,6710,4198,0.692694838502563,22046,62.5633,GSE253355,GSM8019223_H41
TGFB2,all,sample,6710,658,0.0963555974574049,2928,9.8063,GSE253355,GSM8019223_H41
TGFB3,all,sample,6710,977,0.0859229843551911,1543,14.5604,GSE253355,GSM8019223_H41
TGFBR1,all,sample,6710,3074,0.369228810908968,7964,45.8122,GSE253355,GSM8019223_H41
TGFBR2,all,sample,6710,4257,0.813476254876784,22435,63.4426,GSE253355,GSM8019223_H41
PDGFA,all,sample,6710,764,0.104491033832514,2632,11.386,GSE253355,GSM8019223_H41
PDGFB,all,sample,6710,210,0.0241203144258851,346,3.1297,GSE253355,GSM8019223_H41
PDGFRA,all,sample,6710,2220,0.382772969218048,10407,33.0849,GSE253355,GSM8019223_H41
PDGFRB,all,sample,6710,2548,0.433148988473489,10154,37.9732,GSE253355,GSM8019223_H41
IGF1,all,sample,6710,1875,0.270429098041047,10703,27.9434,GSE253355,GSM8019223_H41
IGF2,all,sample,6710,0,0,0,0,GSE253355,GSM8019223_H41
VEGFA,all,sample,6710,2423,0.285206268154019,7159,36.1103,GSE253355,GSM8019223_H41
FGF2,all,sample,6710,259,0.0233805945981211,511,3.8599,GSE253355,GSM8019223_H41
HGF,all,sample,6710,1630,0.204467272013332,5228,24.2921,GSE253355,GSM8019223_H41
OSM,all,sample,6710,605,0.0816350034527455,3033,9.0164,GSE253355,GSM8019223_H41
OSMR,all,sample,6710,2630,0.562526318093768,23069,39.1952,GSE253355,GSM8019223_H41
IL11,all,sample,6710,117,0.00944028081982345,435,1.7437,GSE253355,GSM8019223_H41
SPP1,all,sample,6710,248,0.0555248240973188,6902,3.696,GSE253355,GSM8019223_H41
IL1B,all,sample,6710,521,0.0728270908446305,3971,7.7645,GSE253355,GSM8019223_H41
IL6,all,sample,6710,630,0.109441655437491,4176,9.389,GSE253355,GSM8019223_H41
TNF,all,sample,6710,197,0.0260076539868859,351,2.9359,GSE253355,GSM8019223_H41
CXCL8,all,sample,6710,939,0.220731664501312,12892,13.994,GSE253355,GSM8019223_H41
IL10,all,sample,6710,32,0.00341341369887857,58,0.4769,GSE253355,GSM8019223_H41
IFNG,all,sample,6710,69,0.0130768852233121,212,1.0283,GSE253355,GSM8019223_H41
CCL2,all,sample,6710,1209,0.209695927813989,8383,18.0179,GSE253355,GSM8019223_H41
CCL3,all,sample,6710,200,0.0282745910149749,995,2.9806,GSE253355,GSM8019223_H41
CCL4,all,sample,6710,172,0.0412233166702999,1497,2.5633,GSE253355,GSM8019223_H41
CXCL1,all,sample,6710,254,0.0355015875919018,1186,3.7854,GSE253355,GSM8019223_H41
CXCL2,all,sample,6710,1759,0.382867128444719,21269,26.2146,GSE253355,GSM8019223_H41
IL18,all,sample,6710,826,0.0731034378712617,1698,12.31,GSE253355,GSM8019223_H41
NLRP3,all,sample,6710,518,0.0606315111061005,1989,7.7198,GSE253355,GSM8019223_H41
S100A8,all,sample,6710,785,0.186562738076733,18097,11.699,GSE253355,GSM8019223_H41
S100A9,all,sample,6710,778,0.181394082984415,20992,11.5946,GSE253355,GSM8019223_H41
PF4,all,sample,6710,73,0.00906259517893089,375,1.0879,GSE253355,GSM8019223_H41
PPBP,all,sample,6710,85,0.00903483185526042,240,1.2668,GSE253355,GSM8019223_H41
VWF,all,sample,6710,354,0.0748752748624995,3204,5.2757,GSE253355,GSM8019223_H41
ITGA2B,all,sample,6710,277,0.0300781521395816,1097,4.1282,GSE253355,GSM8019223_H41
GP9,all,sample,6710,59,0.00528580051503294,104,0.8793,GSE253355,GSM8019223_H41
NFE2,all,sample,6710,390,0.0298537803307405,709,5.8122,GSE253355,GSM8019223_H41
GATA1,all,sample,6710,139,0.0135453489675861,444,2.0715,GSE253355,GSM8019223_H41
MPL,all,sample,6710,80,0.00439978165384655,91,1.1923,GSE253355,GSM8019223_H41
CALR,all,sample,6710,5402,1.03207815334386,39757,80.5067,GSE253355,GSM8019223_H41
JAK2,all,sample,6710,3346,0.436847526706428,9577,49.8659,GSE253355,GSM8019223_H41
LEPR,all,sample,6710,2982,0.897168805503192,53772,44.4411,GSE253355,GSM8019223_H41
CXCL12,all,sample,6710,3807,1.38101403678979,169252,56.7362,GSE253355,GSM8019223_H41
KITLG,all,sample,6710,2392,0.459179542410624,13107,35.6483,GSE253355,GSM8019223_H41
ANGPT1,all,sample,6710,2957,0.69103131988226,28686,44.0686,GSE253355,GSM8019223_H41
VCAM1,all,sample,6710,2646,0.660245249206035,29100,39.4337,GSE253355,GSM8019223_H41
NES,all,sample,6710,324,0.0386831816007725,684,4.8286,GSE253355,GSM8019223_H41
NGFR,all,sample,6710,905,0.094407675411143,1686,13.4873,GSE253355,GSM8019223_H41
SFRP2,all,sample,6710,686,0.121745521983048,4968,10.2235,GSE253355,GSM8019223_H41
SFRP4,all,sample,6710,512,0.0659222754100648,1802,7.6304,GSE253355,GSM8019223_H41
GREM1,all,sample,6710,42,0.00363215856730545,156,0.6259,GSE253355,GSM8019223_H41
FAP,all,sample,6710,749,0.0960650465457349,3462,11.1624,GSE253355,GSM8019223_H41
BGLAP,all,sample,6710,113,0.023787477882536,522,1.6841,GSE253355,GSM8019223_H41
RUNX2,all,sample,6710,3154,0.57641263230926,20588,47.0045,GSE253355,GSM8019223_H41
SP7,all,sample,6710,71,0.00537114524377859,88,1.0581,GSE253355,GSM8019223_H41
ACTA2,all,sample,6710,1350,0.248250030219266,10746,20.1192,GSE253355,GSM8019223_H41
TAGLN,all,sample,6710,2630,0.667015697408063,38256,39.1952,GSE253355,GSM8019223_H41
RGS5,all,sample,6710,555,0.123253633158071,5119,8.2712,GSE253355,GSM8019223_H41
MYH11,all,sample,6710,793,0.132330280604135,4641,11.8182,GSE253355,GSM8019223_H41
CDH5,all,sample,6710,253,0.0340654317294886,693,3.7705,GSE253355,GSM8019223_H41
PECAM1,all,sample,6710,2483,0.315472142938256,9218,37.0045,GSE253355,GSM8019223_H41
EMCN,all,sample,6710,1092,0.178888228423594,5989,16.2742,GSE253355,GSM8019223_H41
HIF1A,all,sample,6710,5179,1.00822665262512,28240,77.1833,GSE253355,GSM8019223_H41
EPAS1,all,sample,6710,3388,0.784004423972824,29759,50.4918,GSE253355,GSM8019223_H41
CA9,all,sample,6710,101,0.00662178820833014,153,1.5052,GSE253355,GSM8019223_H41
LDHA,all,sample,6710,5108,0.941543650302498,34263,76.1252,GSE253355,GSM8019223_H41
SLC2A1,all,sample,6710,941,0.0751625726698667,1548,14.0238,GSE253355,GSM8019223_H41
PGK1,all,sample,6710,4495,0.605381374991231,15367,66.9896,GSE253355,GSM8019223_H41
ADM,all,sample,6710,769,0.0816449245703622,1768,11.4605,GSE253355,GSM8019223_H41
BNIP3,all,sample,6710,1822,0.148443855292421,3067,27.1535,GSE253355,GSM8019223_H41
NDRG1,all,sample,6710,3593,0.517716131301736,13534,53.5469,GSE253355,GSM8019223_H41
SNAI1,all,sample,6710,982,0.0976694913826896,1733,14.6349,GSE253355,GSM8019223_H41
SNAI2,all,sample,6710,1296,0.141721840125675,2739,19.3145,GSE253355,GSM8019223_H41
TWIST1,all,sample,6710,1773,0.275427974510307,8016,26.4232,GSE253355,GSM8019223_H41
ZEB1,all,sample,6710,5202,1.14410847816478,39681,77.5261,GSE253355,GSM8019223_H41
ZEB2,all,sample,6710,4958,1.37209513775478,59983,73.8897,GSE253355,GSM8019223_H41
VIM,all,sample,6710,6333,2.48099006025886,268129,94.3815,GSE253355,GSM8019223_H41
CDH2,all,sample,6710,692,0.0784167729756843,1870,10.313,GSE253355,GSM8019223_H41
NECTIN4,all,sample,6710,36,0.00235216063389092,60,0.5365,GSE253355,GSM8019223_H41
NECTIN1,all,sample,6710,875,0.0768788603332124,1215,13.0402,GSE253355,GSM8019223_H41
NECTIN2,all,sample,6710,2746,0.347665023082992,8315,40.924,GSE253355,GSM8019223_H41
NECTIN3,all,sample,6710,1160,0.119087783231979,2202,17.2876,GSE253355,GSM8019223_H41
PVR,all,sample,6710,318,0.0229038855525209,394,4.7392,GSE253355,GSM8019223_H41
TIGIT,all,sample,6710,166,0.0181054136143122,268,2.4739,GSE253355,GSM8019223_H41
CD226,all,sample,6710,575,0.0521586380199179,1204,8.5693,GSE253355,GSM8019223_H41
CD96,all,sample,6710,582,0.112275703902197,2298,8.6736,GSE253355,GSM8019223_H41
C1QA,all,sample,6710,26,0.0019921682632736,38,0.3875,GSE253355,GSM8019223_H41
C1QB,all,sample,6710,18,0.00145824640380232,25,0.2683,GSE253355,GSM8019223_H41
C1QC,all,sample,6710,13,0.000854873842814245,15,0.1937,GSE253355,GSM8019223_H41
CD163,all,sample,6710,42,0.0044970451387133,83,0.6259,GSE253355,GSM8019223_H41
MRC1,all,sample,6710,242,0.0390664170471321,1157,3.6066,GSE253355,GSM8019223_H41
VSIG4,all,sample,6710,11,0.00150364992343049,31,0.1639,GSE253355,GSM8019223_H41
SELENOP,all,sample,6710,3531,0.84558824494516,33170,52.623,GSE253355,GSM8019223_H41
STAB1,all,sample,6710,211,0.0191384126889176,323,3.1446,GSE253355,GSM8019223_H41
