gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,690,1,0.00175076038295196,1,0.1449,E-MTAB-11536,A37-BMA
COL1A2,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
COL3A1,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
COL4A1,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
COL5A1,all,sample,690,1,0.0014266446016392,1,0.1449,E-MTAB-11536,A37-BMA
COL5A2,all,sample,690,1,0.00135961506347775,1,0.1449,E-MTAB-11536,A37-BMA
COL6A1,all,sample,690,4,0.00582774735038677,4,0.5797,E-MTAB-11536,A37-BMA
COL6A2,all,sample,690,35,0.0662843847999312,46,5.0725,E-MTAB-11536,A37-BMA
COL6A3,all,sample,690,51,0.082940342044787,54,7.3913,E-MTAB-11536,A37-BMA
COL11A1,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
FN1,all,sample,690,1,0.00270749668873313,1,0.1449,E-MTAB-11536,A37-BMA
LUM,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
DCN,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
POSTN,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
SPARC,all,sample,690,7,0.0123989439411663,16,1.0145,E-MTAB-11536,A37-BMA
BGN,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
VCAN,all,sample,690,49,0.192749135964348,649,7.1014,E-MTAB-11536,A37-BMA
ELN,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
FBN1,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
MGP,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
OGN,all,sample,690,3,0.00516452386976775,3,0.4348,E-MTAB-11536,A37-BMA
ASPN,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
TNC,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
LTBP1,all,sample,690,2,0.00270901567723897,2,0.2899,E-MTAB-11536,A37-BMA
LTBP2,all,sample,690,1,0.000690276288741194,1,0.1449,E-MTAB-11536,A37-BMA
LOX,all,sample,690,1,0.00233112841023656,1,0.1449,E-MTAB-11536,A37-BMA
LOXL1,all,sample,690,5,0.00745867155954556,5,0.7246,E-MTAB-11536,A37-BMA
LOXL2,all,sample,690,4,0.00583210670270677,4,0.5797,E-MTAB-11536,A37-BMA
PLOD1,all,sample,690,42,0.0690929067988263,45,6.087,E-MTAB-11536,A37-BMA
PLOD2,all,sample,690,1,0.00284936770306707,3,0.1449,E-MTAB-11536,A37-BMA
SERPINH1,all,sample,690,34,0.0785816813692264,98,4.9275,E-MTAB-11536,A37-BMA
SERPINE1,all,sample,690,4,0.00846683362951879,8,0.5797,E-MTAB-11536,A37-BMA
TIMP1,all,sample,690,173,0.410962401885863,733,25.0725,E-MTAB-11536,A37-BMA
TIMP2,all,sample,690,32,0.0518021091418216,49,4.6377,E-MTAB-11536,A37-BMA
TIMP3,all,sample,690,2,0.00699622416715326,13,0.2899,E-MTAB-11536,A37-BMA
MMP2,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
MMP9,all,sample,690,3,0.00516494073422694,3,0.4348,E-MTAB-11536,A37-BMA
MMP14,all,sample,690,1,0.00155656591488446,1,0.1449,E-MTAB-11536,A37-BMA
CTSK,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
ADAMTS1,all,sample,690,16,0.0366995770577705,27,2.3188,E-MTAB-11536,A37-BMA
TGFB1,all,sample,690,388,0.854011402756531,732,56.2319,E-MTAB-11536,A37-BMA
TGFB2,all,sample,690,2,0.00350825992775243,2,0.2899,E-MTAB-11536,A37-BMA
TGFB3,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
TGFBR1,all,sample,690,52,0.0895038056452266,58,7.5362,E-MTAB-11536,A37-BMA
TGFBR2,all,sample,690,217,0.423098928254211,304,31.4493,E-MTAB-11536,A37-BMA
PDGFA,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
PDGFB,all,sample,690,5,0.0081518146703207,5,0.7246,E-MTAB-11536,A37-BMA
PDGFRA,all,sample,690,1,0.00161495978874771,1,0.1449,E-MTAB-11536,A37-BMA
PDGFRB,all,sample,690,7,0.0128070726761139,8,1.0145,E-MTAB-11536,A37-BMA
IGF1,all,sample,690,1,0.000881377181283529,1,0.1449,E-MTAB-11536,A37-BMA
IGF2,all,sample,690,8,0.0252432127776009,22,1.1594,E-MTAB-11536,A37-BMA
VEGFA,all,sample,690,14,0.0206771765693787,15,2.029,E-MTAB-11536,A37-BMA
FGF2,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
HGF,all,sample,690,12,0.0251271417507678,23,1.7391,E-MTAB-11536,A37-BMA
OSM,all,sample,690,44,0.0753226945990074,62,6.3768,E-MTAB-11536,A37-BMA
OSMR,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
IL11,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
SPP1,all,sample,690,4,0.0156576091751342,78,0.5797,E-MTAB-11536,A37-BMA
IL1B,all,sample,690,9,0.0107470504989662,11,1.3043,E-MTAB-11536,A37-BMA
IL6,all,sample,690,7,0.0142777131696518,9,1.0145,E-MTAB-11536,A37-BMA
TNF,all,sample,690,52,0.119666906446948,122,7.5362,E-MTAB-11536,A37-BMA
CXCL8,all,sample,690,11,0.0223786307129192,25,1.5942,E-MTAB-11536,A37-BMA
IL10,all,sample,690,11,0.0219975214579365,24,1.5942,E-MTAB-11536,A37-BMA
IFNG,all,sample,690,73,0.178856824451151,176,10.5797,E-MTAB-11536,A37-BMA
CCL2,all,sample,690,3,0.00616565867244746,8,0.4348,E-MTAB-11536,A37-BMA
CCL3,all,sample,690,181,0.701360902955556,1523,26.2319,E-MTAB-11536,A37-BMA
CCL4,all,sample,690,257,1.09844702315464,4021,37.2464,E-MTAB-11536,A37-BMA
CXCL1,all,sample,690,1,0.00207314421183769,1,0.1449,E-MTAB-11536,A37-BMA
CXCL2,all,sample,690,11,0.0145176433023796,12,1.5942,E-MTAB-11536,A37-BMA
IL18,all,sample,690,41,0.0699441062004057,50,5.942,E-MTAB-11536,A37-BMA
NLRP3,all,sample,690,37,0.0614196096685751,61,5.3623,E-MTAB-11536,A37-BMA
S100A8,all,sample,690,104,0.638373131453843,24852,15.0725,E-MTAB-11536,A37-BMA
S100A9,all,sample,690,95,0.521341563739895,9494,13.7681,E-MTAB-11536,A37-BMA
PF4,all,sample,690,7,0.0224277757837619,122,1.0145,E-MTAB-11536,A37-BMA
PPBP,all,sample,690,5,0.0221790125094194,232,0.7246,E-MTAB-11536,A37-BMA
VWF,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
ITGA2B,all,sample,690,3,0.00761554837174432,10,0.4348,E-MTAB-11536,A37-BMA
GP9,all,sample,690,3,0.0141919182772008,119,0.4348,E-MTAB-11536,A37-BMA
NFE2,all,sample,690,35,0.073556766880471,70,5.0725,E-MTAB-11536,A37-BMA
GATA1,all,sample,690,4,0.0109606095162757,20,0.5797,E-MTAB-11536,A37-BMA
MPL,all,sample,690,1,0.000950639843287988,1,0.1449,E-MTAB-11536,A37-BMA
CALR,all,sample,690,498,1.29005290151736,1562,72.1739,E-MTAB-11536,A37-BMA
JAK2,all,sample,690,38,0.0572380410399557,39,5.5072,E-MTAB-11536,A37-BMA
LEPR,all,sample,690,5,0.00901556091335531,5,0.7246,E-MTAB-11536,A37-BMA
CXCL12,all,sample,690,2,0.00539817599186785,3,0.2899,E-MTAB-11536,A37-BMA
KITLG,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
ANGPT1,all,sample,690,2,0.00209156379871803,2,0.2899,E-MTAB-11536,A37-BMA
VCAM1,all,sample,690,7,0.0144768097490858,8,1.0145,E-MTAB-11536,A37-BMA
NES,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
NGFR,all,sample,690,3,0.00370331398480325,4,0.4348,E-MTAB-11536,A37-BMA
SFRP2,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
SFRP4,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
GREM1,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
FAP,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
BGLAP,all,sample,690,2,0.00291834117986829,2,0.2899,E-MTAB-11536,A37-BMA
RUNX2,all,sample,690,39,0.0657866479888337,60,5.6522,E-MTAB-11536,A37-BMA
SP7,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
ACTA2,all,sample,690,2,0.00387188958295161,2,0.2899,E-MTAB-11536,A37-BMA
TAGLN,all,sample,690,8,0.0132331227212048,10,1.1594,E-MTAB-11536,A37-BMA
RGS5,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
MYH11,all,sample,690,1,0.00238786314151343,1,0.1449,E-MTAB-11536,A37-BMA
CDH5,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
PECAM1,all,sample,690,82,0.159699072057967,139,11.8841,E-MTAB-11536,A37-BMA
EMCN,all,sample,690,0,0,0,0,E-MTAB-11536,A37-BMA
