gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,1223,1,0.000714694287070533,1,0.0818,GSE116256,BM5-34p38n
COL1A2,all,sample,1223,0,0,0,0,GSE116256,BM5-34p38n
COL3A1,all,sample,1223,0,0,0,0,GSE116256,BM5-34p38n
COL4A1,all,sample,1223,0,0,0,0,GSE116256,BM5-34p38n
COL5A1,all,sample,1223,34,0.0440482901991293,36,2.78,GSE116256,BM5-34p38n
COL5A2,all,sample,1223,0,0,0,0,GSE116256,BM5-34p38n
COL6A1,all,sample,1223,10,0.0131689754638715,12,0.8177,GSE116256,BM5-34p38n
COL6A2,all,sample,1223,3,0.00336901357497719,3,0.2453,GSE116256,BM5-34p38n
COL6A3,all,sample,1223,0,0,0,0,GSE116256,BM5-34p38n
COL11A1,all,sample,1223,0,0,0,0,GSE116256,BM5-34p38n
FN1,all,sample,1223,1,0.00116766509103705,1,0.0818,GSE116256,BM5-34p38n
LUM,all,sample,1223,0,0,0,0,GSE116256,BM5-34p38n
DCN,all,sample,1223,0,0,0,0,GSE116256,BM5-34p38n
POSTN,all,sample,1223,0,0,0,0,GSE116256,BM5-34p38n
SPARC,all,sample,1223,17,0.0205886677742265,19,1.39,GSE116256,BM5-34p38n
BGN,all,sample,1223,0,0,0,0,GSE116256,BM5-34p38n
VCAN,all,sample,1223,1,0.00136578647779828,1,0.0818,GSE116256,BM5-34p38n
ELN,all,sample,1223,9,0.0119725653359721,10,0.7359,GSE116256,BM5-34p38n
FBN1,all,sample,1223,63,0.0854686597127895,71,5.1513,GSE116256,BM5-34p38n
MGP,all,sample,1223,0,0,0,0,GSE116256,BM5-34p38n
OGN,all,sample,1223,2,0.0027385661747181,3,0.1635,GSE116256,BM5-34p38n
ASPN,all,sample,1223,5,0.00697517130004492,6,0.4088,GSE116256,BM5-34p38n
TNC,all,sample,1223,0,0,0,0,GSE116256,BM5-34p38n
LTBP1,all,sample,1223,1,0.0010247742773584,1,0.0818,GSE116256,BM5-34p38n
LTBP2,all,sample,1223,2,0.00216332189717635,2,0.1635,GSE116256,BM5-34p38n
LOX,all,sample,1223,2,0.00286620279394256,2,0.1635,GSE116256,BM5-34p38n
LOXL1,all,sample,1223,3,0.00370849797568939,3,0.2453,GSE116256,BM5-34p38n
LOXL2,all,sample,1223,0,0,0,0,GSE116256,BM5-34p38n
PLOD1,all,sample,1223,15,0.0189970883163532,16,1.2265,GSE116256,BM5-34p38n
PLOD2,all,sample,1223,128,0.173497107777898,155,10.4661,GSE116256,BM5-34p38n
SERPINH1,all,sample,1223,10,0.0129167883909968,11,0.8177,GSE116256,BM5-34p38n
SERPINE1,all,sample,1223,12,0.0190505959954607,14,0.9812,GSE116256,BM5-34p38n
TIMP1,all,sample,1223,29,0.0392653669288564,29,2.3712,GSE116256,BM5-34p38n
TIMP2,all,sample,1223,17,0.0224854599279044,19,1.39,GSE116256,BM5-34p38n
TIMP3,all,sample,1223,81,0.10674927947917,87,6.6231,GSE116256,BM5-34p38n
MMP2,all,sample,1223,30,0.0376998588127793,33,2.453,GSE116256,BM5-34p38n
MMP9,all,sample,1223,1,0.00184358050443836,1,0.0818,GSE116256,BM5-34p38n
MMP14,all,sample,1223,1,0.00139850811971632,1,0.0818,GSE116256,BM5-34p38n
CTSK,all,sample,1223,3,0.00457957539560665,4,0.2453,GSE116256,BM5-34p38n
ADAMTS1,all,sample,1223,41,0.0594025354376762,64,3.3524,GSE116256,BM5-34p38n
TGFB1,all,sample,1223,31,0.0436684876828133,32,2.5348,GSE116256,BM5-34p38n
TGFB2,all,sample,1223,1,0.00139457625335998,1,0.0818,GSE116256,BM5-34p38n
TGFB3,all,sample,1223,11,0.0144031853538512,12,0.8994,GSE116256,BM5-34p38n
TGFBR1,all,sample,1223,57,0.0796913668668291,65,4.6607,GSE116256,BM5-34p38n
TGFBR2,all,sample,1223,42,0.0581952429762248,47,3.4342,GSE116256,BM5-34p38n
