gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,9837,8,0.000803670846658676,8,0.0813,GSE227903,3904_R
COL1A2,all,sample,9837,0,0,0,0,GSE227903,3904_R
COL3A1,all,sample,9837,0,0,0,0,GSE227903,3904_R
COL4A1,all,sample,9837,8,0.000560797494147037,8,0.0813,GSE227903,3904_R
COL5A1,all,sample,9837,14,0.00160044739068102,15,0.1423,GSE227903,3904_R
COL5A2,all,sample,9837,20,0.0017377306405761,20,0.2033,GSE227903,3904_R
COL6A1,all,sample,9837,334,0.0324594426987094,375,3.3953,GSE227903,3904_R
COL6A2,all,sample,9837,305,0.0292010806238069,370,3.1005,GSE227903,3904_R
COL6A3,all,sample,9837,9,0.00076967737333845,9,0.0915,GSE227903,3904_R
COL11A1,all,sample,9837,0,0,0,0,GSE227903,3904_R
FN1,all,sample,9837,39,0.00329205819633246,40,0.3965,GSE227903,3904_R
LUM,all,sample,9837,23,0.00335484048378137,43,0.2338,GSE227903,3904_R
DCN,all,sample,9837,0,0,0,0,GSE227903,3904_R
POSTN,all,sample,9837,37,0.00505369479050635,66,0.3761,GSE227903,3904_R
SPARC,all,sample,9837,597,0.0499714017306442,671,6.0689,GSE227903,3904_R
BGN,all,sample,9837,0,0,0,0,GSE227903,3904_R
VCAN,all,sample,9837,35,0.0056186550098441,88,0.3558,GSE227903,3904_R
ELN,all,sample,9837,20,0.00161491013707436,20,0.2033,GSE227903,3904_R
FBN1,all,sample,9837,109,0.00962959979007037,114,1.1081,GSE227903,3904_R
MGP,all,sample,9837,47,0.00393220334202257,47,0.4778,GSE227903,3904_R
OGN,all,sample,9837,13,0.00116084949539525,13,0.1322,GSE227903,3904_R
ASPN,all,sample,9837,24,0.00209642615984238,25,0.244,GSE227903,3904_R
TNC,all,sample,9837,5,0.000461739494146242,5,0.0508,GSE227903,3904_R
LTBP1,all,sample,9837,1016,0.114461659424645,1590,10.3284,GSE227903,3904_R
LTBP2,all,sample,9837,42,0.00399399297814803,44,0.427,GSE227903,3904_R
LOX,all,sample,9837,239,0.0207744162008405,258,2.4296,GSE227903,3904_R
LOXL1,all,sample,9837,53,0.00400527716325079,53,0.5388,GSE227903,3904_R
LOXL2,all,sample,9837,28,0.00226583781951847,28,0.2846,GSE227903,3904_R
PLOD1,all,sample,9837,276,0.0232771817248531,279,2.8057,GSE227903,3904_R
PLOD2,all,sample,9837,2,0.00026036729181468,3,0.0203,GSE227903,3904_R
SERPINH1,all,sample,9837,17,0.00147578363148957,19,0.1728,GSE227903,3904_R
SERPINE1,all,sample,9837,394,0.0371246450868116,485,4.0053,GSE227903,3904_R
TIMP1,all,sample,9837,3707,0.402018296511811,5417,37.6843,GSE227903,3904_R
TIMP2,all,sample,9837,3600,0.373674214273047,5049,36.5965,GSE227903,3904_R
TIMP3,all,sample,9837,62,0.00719998948861539,75,0.6303,GSE227903,3904_R
MMP2,all,sample,9837,2469,0.246485131237237,3244,25.0991,GSE227903,3904_R
MMP9,all,sample,9837,90,0.00792952782829792,95,0.9149,GSE227903,3904_R
MMP14,all,sample,9837,132,0.0115869000581882,139,1.3419,GSE227903,3904_R
CTSK,all,sample,9837,115,0.00971454945545482,117,1.1691,GSE227903,3904_R
ADAMTS1,all,sample,9837,16,0.00173487881784658,18,0.1627,GSE227903,3904_R
TGFB1,all,sample,9837,4591,0.521114223720791,7279,46.6707,GSE227903,3904_R
TGFB2,all,sample,9837,24,0.00182928785588914,24,0.244,GSE227903,3904_R
TGFB3,all,sample,9837,50,0.00433509254889877,50,0.5083,GSE227903,3904_R
TGFBR1,all,sample,9837,2082,0.205341301005343,2560,21.165,GSE227903,3904_R
TGFBR2,all,sample,9837,1467,0.13507488908064,1669,14.9131,GSE227903,3904_R
PDGFA,all,sample,9837,2091,0.238952081249615,3718,21.2565,GSE227903,3904_R
PDGFB,all,sample,9837,23,0.00221099523846124,24,0.2338,GSE227903,3904_R
PDGFRA,all,sample,9837,6,0.000449224496393625,7,0.061,GSE227903,3904_R
PDGFRB,all,sample,9837,24,0.00222800914876972,25,0.244,GSE227903,3904_R
CCN2,all,sample,9837,0,0,0,0,GSE227903,3904_R
CCN1,all,sample,9837,42,0.00389454058888178,44,0.427,GSE227903,3904_R
IGF1,all,sample,9837,5,0.000388086671921825,5,0.0508,GSE227903,3904_R
IGF2,all,sample,9837,0,0,0,0,GSE227903,3904_R
VEGFA,all,sample,9837,795,0.0792276094080957,1045,8.0817,GSE227903,3904_R
FGF2,all,sample,9837,0,0,0,0,GSE227903,3904_R
HGF,all,sample,9837,50,0.00501999533756146,54,0.5083,GSE227903,3904_R
OSM,all,sample,9837,460,0.0396136064540224,497,4.6762,GSE227903,3904_R
OSMR,all,sample,9837,15,0.0012970425647216,15,0.1525,GSE227903,3904_R
IL11,all,sample,9837,51,0.00532535536951621,63,0.5185,GSE227903,3904_R
SPP1,all,sample,9837,37,0.0033844248335976,44,0.3761,GSE227903,3904_R
IL1B,all,sample,9837,843,0.0945778868718246,1897,8.5697,GSE227903,3904_R
IL6,all,sample,9837,7,0.00158386317127454,40,0.0712,GSE227903,3904_R
TNF,all,sample,9837,487,0.0549852757455538,910,4.9507,GSE227903,3904_R
CXCL8,all,sample,9837,2658,0.455448589147457,14818,27.0204,GSE227903,3904_R
IL10,all,sample,9837,29,0.00255709458577248,29,0.2948,GSE227903,3904_R
IFNG,all,sample,9837,58,0.0119957940494069,173,0.5896,GSE227903,3904_R
CCL2,all,sample,9837,4,0.000550901457496547,7,0.0407,GSE227903,3904_R
CCL3,all,sample,9837,343,0.0521940369247839,1846,3.4868,GSE227903,3904_R
CCL4,all,sample,9837,566,0.0897278190279918,3001,5.7538,GSE227903,3904_R
