gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,2170,13,0.00347210930622257,14,0.5991,GSE185991,GSM6412454_M93
COL1A2,all,sample,2170,0,0,0,0,GSE185991,GSM6412454_M93
COL3A1,all,sample,2170,0,0,0,0,GSE185991,GSM6412454_M93
COL4A1,all,sample,2170,16,0.00322178091429364,17,0.7373,GSE185991,GSM6412454_M93
COL5A1,all,sample,2170,35,0.00998771616132477,41,1.6129,GSE185991,GSM6412454_M93
COL5A2,all,sample,2170,17,0.00361446405656736,17,0.7834,GSE185991,GSM6412454_M93
COL6A1,all,sample,2170,569,0.2347797796387,1621,26.2212,GSE185991,GSM6412454_M93
COL6A2,all,sample,2170,198,0.0816574401436197,483,9.1244,GSE185991,GSM6412454_M93
COL6A3,all,sample,2170,11,0.00224251271283767,11,0.5069,GSE185991,GSM6412454_M93
COL11A1,all,sample,2170,0,0,0,0,GSE185991,GSM6412454_M93
FN1,all,sample,2170,14,0.00330080222052465,14,0.6452,GSE185991,GSM6412454_M93
LUM,all,sample,2170,3,0.000866889915802169,4,0.1382,GSE185991,GSM6412454_M93
DCN,all,sample,2170,0,0,0,0,GSE185991,GSM6412454_M93
POSTN,all,sample,2170,7,0.00322169851762782,17,0.3226,GSE185991,GSM6412454_M93
SPARC,all,sample,2170,691,0.186862095555673,1009,31.8433,GSE185991,GSM6412454_M93
BGN,all,sample,2170,0,0,0,0,GSE185991,GSM6412454_M93
VCAN,all,sample,2170,1,0.000710317320552826,1,0.0461,GSE185991,GSM6412454_M93
ELN,all,sample,2170,74,0.0211793162082621,80,3.4101,GSE185991,GSM6412454_M93
FBN1,all,sample,2170,44,0.0110837531434876,53,2.0276,GSE185991,GSM6412454_M93
MGP,all,sample,2170,5,0.00145574136202403,6,0.2304,GSE185991,GSM6412454_M93
OGN,all,sample,2170,16,0.00347558035577025,17,0.7373,GSE185991,GSM6412454_M93
ASPN,all,sample,2170,11,0.00207908324590383,11,0.5069,GSE185991,GSM6412454_M93
TNC,all,sample,2170,21,0.00471357203845919,22,0.9677,GSE185991,GSM6412454_M93
LTBP1,all,sample,2170,275,0.126413365195105,827,12.6728,GSE185991,GSM6412454_M93
LTBP2,all,sample,2170,0,0,0,0,GSE185991,GSM6412454_M93
