gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,2004,1,0.000907436345153714,1,0.0499,GSE185381,GSM5613767_2020-03-18-AML0048-c2
COL1A2,all,sample,2004,1,0.000677549858571264,1,0.0499,GSE185381,GSM5613767_2020-03-18-AML0048-c2
COL3A1,all,sample,2004,0,0,0,0,GSE185381,GSM5613767_2020-03-18-AML0048-c2
COL4A1,all,sample,2004,1,0.000823014599415595,1,0.0499,GSE185381,GSM5613767_2020-03-18-AML0048-c2
COL5A1,all,sample,2004,3,0.00168125743023507,3,0.1497,GSE185381,GSM5613767_2020-03-18-AML0048-c2
COL5A2,all,sample,2004,0,0,0,0,GSE185381,GSM5613767_2020-03-18-AML0048-c2
COL6A1,all,sample,2004,1,0.000603958835780419,1,0.0499,GSE185381,GSM5613767_2020-03-18-AML0048-c2
COL6A2,all,sample,2004,11,0.00977925903808548,13,0.5489,GSE185381,GSM5613767_2020-03-18-AML0048-c2
COL6A3,all,sample,2004,4,0.00318440317390194,4,0.1996,GSE185381,GSM5613767_2020-03-18-AML0048-c2
COL11A1,all,sample,2004,0,0,0,0,GSE185381,GSM5613767_2020-03-18-AML0048-c2
FN1,all,sample,2004,58,0.0448164724798808,81,2.8942,GSE185381,GSM5613767_2020-03-18-AML0048-c2
LUM,all,sample,2004,0,0,0,0,GSE185381,GSM5613767_2020-03-18-AML0048-c2
DCN,all,sample,2004,0,0,0,0,GSE185381,GSM5613767_2020-03-18-AML0048-c2
POSTN,all,sample,2004,0,0,0,0,GSE185381,GSM5613767_2020-03-18-AML0048-c2
SPARC,all,sample,2004,61,0.0405399609129593,66,3.0439,GSE185381,GSM5613767_2020-03-18-AML0048-c2
BGN,all,sample,2004,0,0,0,0,GSE185381,GSM5613767_2020-03-18-AML0048-c2
VCAN,all,sample,2004,873,0.84688763561724,1910,43.5629,GSE185381,GSM5613767_2020-03-18-AML0048-c2
ELN,all,sample,2004,11,0.00692778029923599,11,0.5489,GSE185381,GSM5613767_2020-03-18-AML0048-c2
FBN1,all,sample,2004,6,0.00285671453326321,6,0.2994,GSE185381,GSM5613767_2020-03-18-AML0048-c2
MGP,all,sample,2004,1,0.0006462236430664,1,0.0499,GSE185381,GSM5613767_2020-03-18-AML0048-c2
OGN,all,sample,2004,0,0,0,0,GSE185381,GSM5613767_2020-03-18-AML0048-c2
ASPN,all,sample,2004,0,0,0,0,GSE185381,GSM5613767_2020-03-18-AML0048-c2
TNC,all,sample,2004,0,0,0,0,GSE185381,GSM5613767_2020-03-18-AML0048-c2
LTBP1,all,sample,2004,12,0.00988785368941232,26,0.5988,GSE185381,GSM5613767_2020-03-18-AML0048-c2
