gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,3265,5,0.00115282908611767,5,0.1531,GSE227903,3904_Dg
COL1A2,all,sample,3265,0,0,0,0,GSE227903,3904_Dg
COL3A1,all,sample,3265,0,0,0,0,GSE227903,3904_Dg
COL4A1,all,sample,3265,5,0.00112235148870807,5,0.1531,GSE227903,3904_Dg
COL5A1,all,sample,3265,5,0.00129928357057918,5,0.1531,GSE227903,3904_Dg
COL5A2,all,sample,3265,20,0.00501173394954471,23,0.6126,GSE227903,3904_Dg
COL6A1,all,sample,3265,380,0.0829235423373524,536,11.6386,GSE227903,3904_Dg
COL6A2,all,sample,3265,417,0.096337918866645,684,12.7718,GSE227903,3904_Dg
COL6A3,all,sample,3265,15,0.00290152227106266,15,0.4594,GSE227903,3904_Dg
COL11A1,all,sample,3265,0,0,0,0,GSE227903,3904_Dg
FN1,all,sample,3265,15,0.00352252443550918,17,0.4594,GSE227903,3904_Dg
LUM,all,sample,3265,8,0.00198149302934939,8,0.245,GSE227903,3904_Dg
DCN,all,sample,3265,0,0,0,0,GSE227903,3904_Dg
POSTN,all,sample,3265,9,0.00137689410283441,9,0.2757,GSE227903,3904_Dg
SPARC,all,sample,3265,233,0.0446983660593254,283,7.1363,GSE227903,3904_Dg
BGN,all,sample,3265,0,0,0,0,GSE227903,3904_Dg
VCAN,all,sample,3265,27,0.0095819114551533,47,0.827,GSE227903,3904_Dg
ELN,all,sample,3265,16,0.00307949573870644,16,0.49,GSE227903,3904_Dg
FBN1,all,sample,3265,91,0.019796281271773,104,2.7871,GSE227903,3904_Dg
MGP,all,sample,3265,10,0.00287046575099306,12,0.3063,GSE227903,3904_Dg
OGN,all,sample,3265,11,0.00187143234639113,11,0.3369,GSE227903,3904_Dg
ASPN,all,sample,3265,7,0.00143436109319639,7,0.2144,GSE227903,3904_Dg
TNC,all,sample,3265,4,0.0012108350696723,4,0.1225,GSE227903,3904_Dg
LTBP1,all,sample,3265,221,0.0569565994661942,410,6.7688,GSE227903,3904_Dg
LTBP2,all,sample,3265,7,0.00174668625380239,7,0.2144,GSE227903,3904_Dg
LOX,all,sample,3265,311,0.0692212655301201,444,9.5253,GSE227903,3904_Dg
LOXL1,all,sample,3265,23,0.00385877186750325,23,0.7044,GSE227903,3904_Dg
LOXL2,all,sample,3265,16,0.00329476950647646,16,0.49,GSE227903,3904_Dg
PLOD1,all,sample,3265,180,0.035796404116433,189,5.513,GSE227903,3904_Dg
PLOD2,all,sample,3265,2,0.000488770938351274,5,0.0613,GSE227903,3904_Dg
SERPINH1,all,sample,3265,87,0.0204248961472083,112,2.6646,GSE227903,3904_Dg
SERPINE1,all,sample,3265,457,0.108693317834799,766,13.9969,GSE227903,3904_Dg
TIMP1,all,sample,3265,1822,0.524202010375887,3529,55.804,GSE227903,3904_Dg
TIMP2,all,sample,3265,1334,0.326775458426077,2141,40.8576,GSE227903,3904_Dg
TIMP3,all,sample,3265,46,0.0134454851464883,63,1.4089,GSE227903,3904_Dg
MMP2,all,sample,3265,1173,0.279695315448806,1856,35.9265,GSE227903,3904_Dg
MMP9,all,sample,3265,20,0.00413288116540511,23,0.6126,GSE227903,3904_Dg
MMP14,all,sample,3265,55,0.009886924011306,66,1.6845,GSE227903,3904_Dg
CTSK,all,sample,3265,57,0.0118236823635323,58,1.7458,GSE227903,3904_Dg
ADAMTS1,all,sample,3265,24,0.00711788351930935,29,0.7351,GSE227903,3904_Dg
TGFB1,all,sample,3265,2403,0.909636393493259,7877,73.5988,GSE227903,3904_Dg
TGFB2,all,sample,3265,18,0.00300845228554919,18,0.5513,GSE227903,3904_Dg
TGFB3,all,sample,3265,36,0.00673058831205129,38,1.1026,GSE227903,3904_Dg
TGFBR1,all,sample,3265,1106,0.25975989296456,1628,33.8744,GSE227903,3904_Dg
TGFBR2,all,sample,3265,865,0.204870710192318,1200,26.4931,GSE227903,3904_Dg
PDGFA,all,sample,3265,1010,0.328324368525534,3054,30.9342,GSE227903,3904_Dg
PDGFB,all,sample,3265,54,0.0117423078449175,58,1.6539,GSE227903,3904_Dg
PDGFRA,all,sample,3265,2,0.000274241123603271,2,0.0613,GSE227903,3904_Dg
PDGFRB,all,sample,3265,15,0.00237212191128879,15,0.4594,GSE227903,3904_Dg
CCN2,all,sample,3265,0,0,0,0,GSE227903,3904_Dg
CCN1,all,sample,3265,56,0.0133154534669294,62,1.7152,GSE227903,3904_Dg
IGF1,all,sample,3265,7,0.00118076762956531,8,0.2144,GSE227903,3904_Dg
IGF2,all,sample,3265,4,0.00091217954625314,4,0.1225,GSE227903,3904_Dg
VEGFA,all,sample,3265,347,0.101785175256077,729,10.6279,GSE227903,3904_Dg
FGF2,all,sample,3265,0,0,0,0,GSE227903,3904_Dg
