gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,2668,1,0.000408946618157069,1,0.0375,Chen2023,AML304_CD34
COL1A2,all,sample,2668,1,0.000408946618157069,1,0.0375,Chen2023,AML304_CD34
COL3A1,all,sample,2668,0,0,0,0,Chen2023,AML304_CD34
COL4A1,all,sample,2668,1,0.000435875978991174,1,0.0375,Chen2023,AML304_CD34
COL5A1,all,sample,2668,13,0.00448648005289425,14,0.4873,Chen2023,AML304_CD34
COL5A2,all,sample,2668,2,0.000783574506784848,2,0.075,Chen2023,AML304_CD34
COL6A1,all,sample,2668,30,0.0114022190005445,38,1.1244,Chen2023,AML304_CD34
COL6A2,all,sample,2668,51,0.0195764792157019,56,1.9115,Chen2023,AML304_CD34
COL6A3,all,sample,2668,4,0.00146644628317894,4,0.1499,Chen2023,AML304_CD34
COL11A1,all,sample,2668,1,0.000408946618157069,1,0.0375,Chen2023,AML304_CD34
FN1,all,sample,2668,17,0.0067623419723054,20,0.6372,Chen2023,AML304_CD34
LUM,all,sample,2668,3,0.00131163856412994,4,0.1124,Chen2023,AML304_CD34
DCN,all,sample,2668,1,0.00101104737735559,7,0.0375,Chen2023,AML304_CD34
POSTN,all,sample,2668,0,0,0,0,Chen2023,AML304_CD34
SPARC,all,sample,2668,50,0.0166911840043862,57,1.8741,Chen2023,AML304_CD34
BGN,all,sample,2668,1,0.000408946618157069,1,0.0375,Chen2023,AML304_CD34
VCAN,all,sample,2668,1441,1.18587273236301,7612,54.0105,Chen2023,AML304_CD34
ELN,all,sample,2668,54,0.0197044805526427,62,2.024,Chen2023,AML304_CD34
FBN1,all,sample,2668,66,0.0249071566611966,69,2.4738,Chen2023,AML304_CD34
MGP,all,sample,2668,1,0.000599842506564616,2,0.0375,Chen2023,AML304_CD34
OGN,all,sample,2668,5,0.00160618609276419,5,0.1874,Chen2023,AML304_CD34
ASPN,all,sample,2668,0,0,0,0,Chen2023,AML304_CD34
TNC,all,sample,2668,2,0.00135542068608735,8,0.075,Chen2023,AML304_CD34
LTBP1,all,sample,2668,6,0.00157110135311499,7,0.2249,Chen2023,AML304_CD34
LTBP2,all,sample,2668,0,0,0,0,Chen2023,AML304_CD34
LOX,all,sample,2668,23,0.0075624704447988,23,0.8621,Chen2023,AML304_CD34
LOXL1,all,sample,2668,18,0.00629153624848814,18,0.6747,Chen2023,AML304_CD34
LOXL2,all,sample,2668,1,0.000438959949082592,1,0.0375,Chen2023,AML304_CD34
PLOD1,all,sample,2668,192,0.0683869333969141,204,7.1964,Chen2023,AML304_CD34
