gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,2719,3,0.00154162847332702,3,0.1103,GSE201966,GSM6085179_AML02M5_P
COL1A2,all,sample,2719,4,0.0020955521267386,4,0.1471,GSE201966,GSM6085179_AML02M5_P
COL3A1,all,sample,2719,2,0.000945112647277135,2,0.0736,GSE201966,GSM6085179_AML02M5_P
COL4A1,all,sample,2719,3,0.00154469139003056,3,0.1103,GSE201966,GSM6085179_AML02M5_P
COL5A1,all,sample,2719,6,0.00286458941447794,6,0.2207,GSE201966,GSM6085179_AML02M5_P
COL5A2,all,sample,2719,1,0.000530414080302079,1,0.0368,GSE201966,GSM6085179_AML02M5_P
COL6A1,all,sample,2719,5,0.0023554966744022,5,0.1839,GSE201966,GSM6085179_AML02M5_P
COL6A2,all,sample,2719,3,0.00144104796817959,4,0.1103,GSE201966,GSM6085179_AML02M5_P
COL6A3,all,sample,2719,7,0.00310769638996734,7,0.2574,GSE201966,GSM6085179_AML02M5_P
COL11A1,all,sample,2719,2,0.00104899024131072,2,0.0736,GSE201966,GSM6085179_AML02M5_P
FN1,all,sample,2719,28,0.0145531986196517,35,1.0298,GSE201966,GSM6085179_AML02M5_P
LUM,all,sample,2719,1,0.000558657317499592,1,0.0368,GSE201966,GSM6085179_AML02M5_P
DCN,all,sample,2719,2,0.000949149380251164,2,0.0736,GSE201966,GSM6085179_AML02M5_P
POSTN,all,sample,2719,0,0,0,0,GSE201966,GSM6085179_AML02M5_P
SPARC,all,sample,2719,22,0.00813915085606357,24,0.8091,GSE201966,GSM6085179_AML02M5_P
BGN,all,sample,2719,0,0,0,0,GSE201966,GSM6085179_AML02M5_P
VCAN,all,sample,2719,1476,1.05768763330403,3770,54.2847,GSE201966,GSM6085179_AML02M5_P
ELN,all,sample,2719,1,0.000552487481919166,1,0.0368,GSE201966,GSM6085179_AML02M5_P
FBN1,all,sample,2719,3,0.00131140685283727,3,0.1103,GSE201966,GSM6085179_AML02M5_P
MGP,all,sample,2719,1,0.000366499519003424,1,0.0368,GSE201966,GSM6085179_AML02M5_P
OGN,all,sample,2719,1,0.000499299546225935,1,0.0368,GSE201966,GSM6085179_AML02M5_P
ASPN,all,sample,2719,0,0,0,0,GSE201966,GSM6085179_AML02M5_P
TNC,all,sample,2719,11,0.00545492816379635,11,0.4046,GSE201966,GSM6085179_AML02M5_P
LTBP1,all,sample,2719,2,0.000939549913797092,3,0.0736,GSE201966,GSM6085179_AML02M5_P
LTBP2,all,sample,2719,5,0.00224987337404664,5,0.1839,GSE201966,GSM6085179_AML02M5_P
LOX,all,sample,2719,1,0.000410639234023437,1,0.0368,GSE201966,GSM6085179_AML02M5_P
LOXL1,all,sample,2719,1,0.000440750922867407,1,0.0368,GSE201966,GSM6085179_AML02M5_P
LOXL2,all,sample,2719,3,0.00151880974507959,3,0.1103,GSE201966,GSM6085179_AML02M5_P
PLOD1,all,sample,2719,147,0.0712743108259737,151,5.4064,GSE201966,GSM6085179_AML02M5_P
PLOD2,all,sample,2719,1,0.000496790690492967,1,0.0368,GSE201966,GSM6085179_AML02M5_P
SERPINH1,all,sample,2719,49,0.0231983611695883,49,1.8021,GSE201966,GSM6085179_AML02M5_P
SERPINE1,all,sample,2719,6,0.0024124762271266,6,0.2207,GSE201966,GSM6085179_AML02M5_P
TIMP1,all,sample,2719,2112,1.43511936493916,4714,77.6756,GSE201966,GSM6085179_AML02M5_P
