gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,1354,0,0,0,0,GSE147989,007SCRBL
COL1A2,all,sample,1354,0,0,0,0,GSE147989,007SCRBL
COL3A1,all,sample,1354,0,0,0,0,GSE147989,007SCRBL
COL4A1,all,sample,1354,0,0,0,0,GSE147989,007SCRBL
COL5A1,all,sample,1354,1,0.000675313901385536,1,0.0739,GSE147989,007SCRBL
COL5A2,all,sample,1354,6,0.00304649685585666,6,0.4431,GSE147989,007SCRBL
COL6A1,all,sample,1354,22,0.0115713011660357,23,1.6248,GSE147989,007SCRBL
COL6A2,all,sample,1354,9,0.00475372967528783,9,0.6647,GSE147989,007SCRBL
COL6A3,all,sample,1354,6,0.00274766630455887,6,0.4431,GSE147989,007SCRBL
COL11A1,all,sample,1354,0,0,0,0,GSE147989,007SCRBL
FN1,all,sample,1354,14,0.00693194211225895,14,1.034,GSE147989,007SCRBL
LUM,all,sample,1354,0,0,0,0,GSE147989,007SCRBL
DCN,all,sample,1354,0,0,0,0,GSE147989,007SCRBL
POSTN,all,sample,1354,0,0,0,0,GSE147989,007SCRBL
SPARC,all,sample,1354,8,0.00361430198566391,9,0.5908,GSE147989,007SCRBL
BGN,all,sample,1354,0,0,0,0,GSE147989,007SCRBL
VCAN,all,sample,1354,0,0,0,0,GSE147989,007SCRBL
ELN,all,sample,1354,7,0.00357393422909513,7,0.517,GSE147989,007SCRBL
FBN1,all,sample,1354,15,0.00742866771128327,15,1.1078,GSE147989,007SCRBL
MGP,all,sample,1354,0,0,0,0,GSE147989,007SCRBL
OGN,all,sample,1354,3,0.00119847128662481,3,0.2216,GSE147989,007SCRBL
ASPN,all,sample,1354,0,0,0,0,GSE147989,007SCRBL
TNC,all,sample,1354,0,0,0,0,GSE147989,007SCRBL
LTBP1,all,sample,1354,4,0.002111910558892,4,0.2954,GSE147989,007SCRBL
LTBP2,all,sample,1354,0,0,0,0,GSE147989,007SCRBL
LOX,all,sample,1354,6,0.00343078769261857,8,0.4431,GSE147989,007SCRBL
LOXL1,all,sample,1354,1,0.000415581527373663,1,0.0739,GSE147989,007SCRBL
LOXL2,all,sample,1354,1,0.000420809964015264,1,0.0739,GSE147989,007SCRBL
PLOD1,all,sample,1354,117,0.0613525027636957,124,8.6411,GSE147989,007SCRBL
PLOD2,all,sample,1354,2,0.00075151456837319,2,0.1477,GSE147989,007SCRBL
SERPINH1,all,sample,1354,48,0.0239598749943043,49,3.5451,GSE147989,007SCRBL
SERPINE1,all,sample,1354,41,0.0227888853933742,50,3.0281,GSE147989,007SCRBL
TIMP1,all,sample,1354,1193,1.14341014859397,3702,88.1093,GSE147989,007SCRBL
TIMP2,all,sample,1354,508,0.302880588287895,668,37.5185,GSE147989,007SCRBL
