gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,2035,12,0.0023643654736784,13,0.5897,GSE227903,4978_R
COL1A2,all,sample,2035,0,0,0,0,GSE227903,4978_R
COL3A1,all,sample,2035,0,0,0,0,GSE227903,4978_R
COL4A1,all,sample,2035,11,0.00285829776606316,12,0.5405,GSE227903,4978_R
COL5A1,all,sample,2035,1,0.000294125597903556,1,0.0491,GSE227903,4978_R
COL5A2,all,sample,2035,50,0.0110245420283282,64,2.457,GSE227903,4978_R
COL6A1,all,sample,2035,869,0.271781637567768,1753,42.7027,GSE227903,4978_R
COL6A2,all,sample,2035,783,0.330084503471189,2766,38.4767,GSE227903,4978_R
COL6A3,all,sample,2035,52,0.00938247263786895,52,2.5553,GSE227903,4978_R
COL11A1,all,sample,2035,0,0,0,0,GSE227903,4978_R
FN1,all,sample,2035,33,0.00654533571140657,35,1.6216,GSE227903,4978_R
LUM,all,sample,2035,0,0,0,0,GSE227903,4978_R
DCN,all,sample,2035,0,0,0,0,GSE227903,4978_R
POSTN,all,sample,2035,0,0,0,0,GSE227903,4978_R
SPARC,all,sample,2035,262,0.0553597775645727,319,12.8747,GSE227903,4978_R
BGN,all,sample,2035,0,0,0,0,GSE227903,4978_R
VCAN,all,sample,2035,17,0.00399075117200908,21,0.8354,GSE227903,4978_R
ELN,all,sample,2035,5,0.000790398578315242,5,0.2457,GSE227903,4978_R
FBN1,all,sample,2035,68,0.0135388271328024,77,3.3415,GSE227903,4978_R
MGP,all,sample,2035,57,0.012090609978198,64,2.801,GSE227903,4978_R
OGN,all,sample,2035,17,0.00348111364427538,19,0.8354,GSE227903,4978_R
ASPN,all,sample,2035,29,0.00528522022312213,30,1.4251,GSE227903,4978_R
TNC,all,sample,2035,35,0.00858257045849529,41,1.7199,GSE227903,4978_R
LTBP1,all,sample,2035,6,0.00147472445827041,8,0.2948,GSE227903,4978_R
LTBP2,all,sample,2035,70,0.0135878053178791,77,3.4398,GSE227903,4978_R
LOX,all,sample,2035,25,0.0051108999107968,26,1.2285,GSE227903,4978_R
LOXL1,all,sample,2035,40,0.00804053475425933,41,1.9656,GSE227903,4978_R
LOXL2,all,sample,2035,23,0.00503226429792398,24,1.1302,GSE227903,4978_R
PLOD1,all,sample,2035,266,0.0515718113006391,297,13.0713,GSE227903,4978_R
PLOD2,all,sample,2035,0,0,0,0,GSE227903,4978_R
SERPINH1,all,sample,2035,25,0.00522681621080422,31,1.2285,GSE227903,4978_R
SERPINE1,all,sample,2035,558,0.187556454052861,1414,27.4201,GSE227903,4978_R
TIMP1,all,sample,2035,1280,0.413293810637507,2525,62.8993,GSE227903,4978_R
TIMP2,all,sample,2035,1401,0.436923958838649,2826,68.8452,GSE227903,4978_R
TIMP3,all,sample,2035,43,0.0106426810916158,64,2.113,GSE227903,4978_R
MMP2,all,sample,2035,1158,0.323239487314257,2087,56.9042,GSE227903,4978_R
MMP9,all,sample,2035,175,0.0450058746228509,292,8.5995,GSE227903,4978_R
MMP14,all,sample,2035,66,0.0127886275689061,74,3.2432,GSE227903,4978_R
CTSK,all,sample,2035,78,0.0150002091417336,79,3.8329,GSE227903,4978_R
ADAMTS1,all,sample,2035,116,0.0318721960391985,222,5.7002,GSE227903,4978_R
TGFB1,all,sample,2035,1903,1.03534911705364,9177,93.5135,GSE227903,4978_R
TGFB2,all,sample,2035,36,0.00588727558430337,37,1.769,GSE227903,4978_R
TGFB3,all,sample,2035,47,0.00948691369265098,50,2.3096,GSE227903,4978_R
TGFBR1,all,sample,2035,1127,0.331597385238244,2084,55.3808,GSE227903,4978_R
TGFBR2,all,sample,2035,858,0.221689778372405,1298,42.1622,GSE227903,4978_R
PDGFA,all,sample,2035,1203,0.854889939432771,11856,59.1155,GSE227903,4978_R
PDGFB,all,sample,2035,80,0.0209440264229442,134,3.9312,GSE227903,4978_R
PDGFRA,all,sample,2035,17,0.00279145069846434,18,0.8354,GSE227903,4978_R
PDGFRB,all,sample,2035,7,0.00100299869319302,7,0.344,GSE227903,4978_R
CCN2,all,sample,2035,3,0.000591908020549032,3,0.1474,GSE227903,4978_R
CCN1,all,sample,2035,36,0.00937575291460498,51,1.769,GSE227903,4978_R
IGF1,all,sample,2035,2,0.000315663116224117,2,0.0983,GSE227903,4978_R
IGF2,all,sample,2035,13,0.0022155882105043,13,0.6388,GSE227903,4978_R
