gene,stratum,level,n_cells,n_nonzero,mean_lognorm,sum_counts,pct_nonzero,dataset,sample
COL1A1,all,sample,576,0,0,0,0,GSE116256,AML707B-D113
COL1A2,all,sample,576,0,0,0,0,GSE116256,AML707B-D113
COL3A1,all,sample,576,0,0,0,0,GSE116256,AML707B-D113
COL4A1,all,sample,576,0,0,0,0,GSE116256,AML707B-D113
COL5A1,all,sample,576,4,0.0109977408203857,4,0.6944,GSE116256,AML707B-D113
COL5A2,all,sample,576,2,0.0069799441820231,3,0.3472,GSE116256,AML707B-D113
COL6A1,all,sample,576,3,0.0085619734344328,5,0.5208,GSE116256,AML707B-D113
COL6A2,all,sample,576,1,0.00363978264495957,1,0.1736,GSE116256,AML707B-D113
COL6A3,all,sample,576,0,0,0,0,GSE116256,AML707B-D113
COL11A1,all,sample,576,0,0,0,0,GSE116256,AML707B-D113
FN1,all,sample,576,2,0.00579345586720233,2,0.3472,GSE116256,AML707B-D113
LUM,all,sample,576,0,0,0,0,GSE116256,AML707B-D113
DCN,all,sample,576,0,0,0,0,GSE116256,AML707B-D113
POSTN,all,sample,576,0,0,0,0,GSE116256,AML707B-D113
SPARC,all,sample,576,5,0.0128409872277022,8,0.8681,GSE116256,AML707B-D113
BGN,all,sample,576,0,0,0,0,GSE116256,AML707B-D113
VCAN,all,sample,576,87,0.425113944908225,754,15.1042,GSE116256,AML707B-D113
ELN,all,sample,576,0,0,0,0,GSE116256,AML707B-D113
FBN1,all,sample,576,2,0.0041655640763706,3,0.3472,GSE116256,AML707B-D113
MGP,all,sample,576,0,0,0,0,GSE116256,AML707B-D113
OGN,all,sample,576,3,0.00687843342890674,5,0.5208,GSE116256,AML707B-D113
ASPN,all,sample,576,1,0.00258331351104912,1,0.1736,GSE116256,AML707B-D113
TNC,all,sample,576,0,0,0,0,GSE116256,AML707B-D113
LTBP1,all,sample,576,1,0.00357816697552719,1,0.1736,GSE116256,AML707B-D113
LTBP2,all,sample,576,2,0.00517626615718751,2,0.3472,GSE116256,AML707B-D113
LOX,all,sample,576,1,0.00257337548672063,3,0.1736,GSE116256,AML707B-D113
LOXL1,all,sample,576,0,0,0,0,GSE116256,AML707B-D113
LOXL2,all,sample,576,0,0,0,0,GSE116256,AML707B-D113
PLOD1,all,sample,576,4,0.00879720529972485,4,0.6944,GSE116256,AML707B-D113
PLOD2,all,sample,576,4,0.0108635193856982,8,0.6944,GSE116256,AML707B-D113
SERPINH1,all,sample,576,0,0,0,0,GSE116256,AML707B-D113
SERPINE1,all,sample,576,2,0.00563479925645363,3,0.3472,GSE116256,AML707B-D113
TIMP1,all,sample,576,14,0.0410841569447846,22,2.4306,GSE116256,AML707B-D113
TIMP2,all,sample,576,18,0.0432629833842989,23,3.125,GSE116256,AML707B-D113
TIMP3,all,sample,576,0,0,0,0,GSE116256,AML707B-D113
MMP2,all,sample,576,0,0,0,0,GSE116256,AML707B-D113
MMP9,all,sample,576,0,0,0,0,GSE116256,AML707B-D113
MMP14,all,sample,576,0,0,0,0,GSE116256,AML707B-D113
CTSK,all,sample,576,5,0.010979598149346,5,0.8681,GSE116256,AML707B-D113
ADAMTS1,all,sample,576,1,0.00478131130962506,2,0.1736,GSE116256,AML707B-D113
TGFB1,all,sample,576,25,0.0705008112364816,27,4.3403,GSE116256,AML707B-D113
TGFB2,all,sample,576,0,0,0,0,GSE116256,AML707B-D113
TGFB3,all,sample,576,1,0.00380723828431611,1,0.1736,GSE116256,AML707B-D113
TGFBR1,all,sample,576,34,0.110488377573105,48,5.9028,GSE116256,AML707B-D113
TGFBR2,all,sample,576,53,0.173995931002747,67,9.2014,GSE116256,AML707B-D113
PDGFA,all,sample,576,16,0.039823881115808,16,2.7778,GSE116256,AML707B-D113
PDGFB,all,sample,576,2,0.0080347792127885,3,0.3472,GSE116256,AML707B-D113
PDGFRA,all,sample,576,2,0.00463141933755395,2,0.3472,GSE116256,AML707B-D113
PDGFRB,all,sample,576,3,0.0132748081297575,5,0.5208,GSE116256,AML707B-D113
IGF1,all,sample,576,2,0.00439431706596858,3,0.3472,GSE116256,AML707B-D113
IGF2,all,sample,576,3,0.0114673389252188,5,0.5208,GSE116256,AML707B-D113
VEGFA,all,sample,576,9,0.0183719370653648,9,1.5625,GSE116256,AML707B-D113
FGF2,all,sample,576,3,0.00820680270054626,3,0.5208,GSE116256,AML707B-D113
HGF,all,sample,576,15,0.0328823299911362,20,2.6042,GSE116256,AML707B-D113
OSM,all,sample,576,2,0.00750604724575775,2,0.3472,GSE116256,AML707B-D113
OSMR,all,sample,576,1,0.00411337061359658,1,0.1736,GSE116256,AML707B-D113
IL11,all,sample,576,0,0,0,0,GSE116256,AML707B-D113
